"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[5, 257, 1285, 1024, 3617, 1699, 481]",1285,1024,3617,12.62
"[5, 257, 1285, 1024, 4001, 379, 97]",1285,1024,4001,12.62
"[5, 257, 1285, 1024, 4129, 4004, 993]",1285,1024,4129,12.62
"[5, 257, 1285, 1024, 4513, 2684, 609]",1285,1024,4513,12.62
"[5, 257, 1285, 1024, 5153, 4997, 993]",1285,1024,5153,12.62
"[5, 257, 1285, 1024, 5281, 4461, 865]",1285,1024,5281,12.62
"[5, 257, 1285, 1024, 5857, 1653, 289]",1285,1024,5857,12.62
"[5, 257, 1285, 1024, 6113, 197, 33]",1285,1024,6113,12.62
"[5, 257, 1285, 1024, 6689, 3142, 481]",1285,1024,6689,12.62
"[5, 257, 1285, 1024, 7393, 5783, 801]",1285,1024,7393,12.62
"[5, 257, 1285, 1024, 7457, 5367, 737]",1285,1024,7457,12.62
"[5, 257, 1285, 1024, 7649, 4071, 545]",1285,1024,7649,12.62
"[5, 257, 1285, 1024, 7841, 2703, 353]",1285,1024,7841,12.62
"[5, 257, 1285, 1024, 8161, 263, 33]",1285,1024,8161,12.62
"[5, 257, 1285, 1024, 8353, 7056, 865]",1285,1024,8353,12.62
"[5, 257, 1285, 1024, 8609, 5120, 609]",1285,1024,8609,12.62
"[5, 257, 1285, 1024, 8737, 4104, 481]",1285,1024,8737,12.62
"[5, 257, 1285, 1024, 8929, 2520, 289]",1285,1024,8929,12.62
"[5, 257, 1285, 1024, 9377, 7921, 865]",1285,1024,9377,12.62
"[5, 257, 1285, 1024, 9697, 5161, 545]",1285,1024,9697,12.62
"[5, 257, 1285, 1024, 10273, 9962, 993]",1285,1024,10273,12.62
"[5, 257, 1285, 1024, 10337, 9378, 929]",1285,1024,10337,12.62
"[5, 257, 1285, 1024, 10529, 7578, 737]",1285,1024,10529,12.62
"[5, 257, 1285, 1024, 10657, 6338, 609]",1285,1024,10657,12.62
"[5, 257, 1285, 1024, 11489, 8987, 801]",1285,1024,11489,12.62
"[5, 257, 1285, 1024, 11617, 7635, 673]",1285,1024,11617,12.62
"[5, 257, 1285, 1024, 11681, 6947, 609]",1285,1024,11681,12.62
"[5, 257, 1285, 1024, 12577, 9052, 737]",1285,1024,12577,12.62
"[5, 257, 1285, 1024, 12641, 8308, 673]",1285,1024,12641,12.62
"[5, 257, 1285, 1024, 13217, 1252, 97]",1285,1024,13217,12.62
"[5, 257, 1285, 1024, 13537, 10589, 801]",1285,1024,13537,12.62
"[5, 257, 1285, 1024, 13729, 8165, 609]",1285,1024,13729,12.62
"[5, 257, 1285, 1024, 13921, 5669, 417]",1285,1024,13921,12.62
"[5, 257, 1285, 1024, 14177, 2229, 161]",1285,1024,14177,12.62
"[5, 257, 1285, 1024, 14369, 13934, 993]",1285,1024,14369,12.62
"[5, 257, 1285, 1024, 14561, 11390, 801]",1285,1024,14561,12.62
"[5, 257, 1285, 1024, 14753, 8774, 609]",1285,1024,14753,12.62
"[5, 257, 1285, 1024, 15073, 4254, 289]",1285,1024,15073,12.62
"[5, 257, 1285, 1024, 15137, 3326, 225]",1285,1024,15137,12.62
"[5, 257, 1285, 1024, 15329, 494, 33]",1285,1024,15329,12.62
"[5, 257, 1285, 1024, 15649, 11263, 737]",1285,1024,15649,12.62
"[5, 257, 1285, 1024, 16033, 5527, 353]",1285,1024,16033,12.62
"[5, 257, 1285, 1024, 16097, 4543, 289]",1285,1024,16097,12.62
"[5, 257, 1285, 1024, 16417, 15920, 993]",1285,1024,16417,12.62
"[5, 257, 1285, 1024, 16481, 14952, 929]",1285,1024,16481,12.62
"[5, 257, 1285, 1024, 16673, 12000, 737]",1285,1024,16673,12.62
"[5, 257, 1285, 1024, 16993, 6920, 417]",1285,1024,16993,12.62
"[5, 257, 1285, 1024, 17377, 560, 33]",1285,1024,17377,12.62
"[5, 257, 1285, 1024, 17569, 14841, 865]",1285,1024,17569,12.62
"[5, 257, 1285, 1024, 17761, 11673, 673]",1285,1024,17761,12.62
"[5, 257, 1285, 1024, 18401, 593, 33]",1285,1024,18401,12.62
"[5, 257, 1285, 1024, 18593, 15706, 865]",1285,1024,18593,12.62
"[5, 257, 1285, 1024, 18913, 10066, 545]",1285,1024,18913,12.62
"[5, 257, 1285, 1024, 19489, 18899, 993]",1285,1024,19489,12.62
"[5, 257, 1285, 1024, 19553, 17739, 929]",1285,1024,19553,12.62
"[5, 257, 1285, 1024, 19681, 15395, 801]",1285,1024,19681,12.62
"[5, 257, 1285, 1024, 19937, 10611, 545]",1285,1024,19937,12.62
"[5, 257, 1285, 1024, 20129, 6939, 353]",1285,1024,20129,12.62
"[5, 257, 1285, 1024, 20641, 17436, 865]",1285,1024,20641,12.62
"[5, 257, 1285, 1024, 20897, 12428, 609]",1285,1024,20897,12.62
"[5, 257, 1285, 1024, 21089, 8588, 417]",1285,1024,21089,12.62
"[5, 257, 1285, 1024, 21601, 19597, 929]",1285,1024,21601,12.62
"[5, 257, 1285, 1024, 22369, 3517, 161]",1285,1024,22369,12.62
"[5, 257, 1285, 1024, 22433, 2125, 97]",1285,1024,22433,12.62
"[5, 257, 1285, 1024, 22817, 16422, 737]",1285,1024,22817,12.62
"[5, 257, 1285, 1024, 23201, 7998, 353]",1285,1024,23201,12.62
"[5, 257, 1285, 1024, 24097, 11319, 481]",1285,1024,24097,12.62
"[5, 257, 1285, 1024, 24481, 2319, 97]",1285,1024,24481,12.62
"[5, 257, 1285, 1024, 25057, 13336, 545]",1285,1024,25057,12.62
"[5, 257, 1285, 1024, 25121, 11800, 481]",1285,1024,25121,12.62
"[5, 257, 1285, 1024, 25633, 24857, 993]",1285,1024,25633,12.62
"[5, 257, 1285, 1024, 25889, 18633, 737]",1285,1024,25889,12.62
"[5, 257, 1285, 1024, 26017, 15473, 609]",1285,1024,26017,12.62
"[5, 257, 1285, 1024, 26209, 10673, 417]",1285,1024,26209,12.62
"[5, 257, 1285, 1024, 26849, 21002, 801]",1285,1024,26849,12.62
"[5, 257, 1285, 1024, 27361, 7722, 289]",1285,1024,27361,12.62
"[5, 257, 1285, 1024, 27617, 890, 33]",1285,1024,27617,12.62
"[5, 257, 1285, 1024, 27809, 23491, 865]",1285,1024,27809,12.62
"[5, 257, 1285, 1024, 28001, 18403, 673]",1285,1024,28001,12.62
"[5, 257, 1285, 1024, 28513, 4483, 161]",1285,1024,28513,12.62
"[5, 257, 1285, 1024, 28961, 20844, 737]",1285,1024,28961,12.62
"[5, 257, 1285, 1024, 29153, 15516, 545]",1285,1024,29153,12.62
"[5, 257, 1285, 1024, 29473, 6476, 225]",1285,1024,29473,12.62
"[5, 257, 1285, 1024, 29537, 4644, 161]",1285,1024,29537,12.62
"[5, 257, 1285, 1024, 29921, 23405, 801]",1285,1024,29921,12.62
"[5, 257, 1285, 1024, 30113, 17909, 609]",1285,1024,30113,12.62
"[5, 257, 1285, 1024, 30241, 14205, 481]",1285,1024,30241,12.62
"[5, 257, 1285, 1024, 30497, 6701, 225]",1285,1024,30497,12.62
"[5, 257, 1285, 1024, 30689, 989, 33]",1285,1024,30689,12.62
"[5, 257, 1285, 1024, 30817, 27958, 929]",1285,1024,30817,12.62
"[5, 257, 1285, 1024, 30881, 26086, 865]",1285,1024,30881,12.62
"[5, 257, 1285, 1024, 31393, 10822, 353]",1285,1024,31393,12.62
"[5, 257, 1285, 1024, 31649, 2998, 97]",1285,1024,31649,12.62
"[5, 257, 1285, 1024, 32353, 13175, 417]",1285,1024,32353,12.62
"[5, 257, 1285, 1024, 32609, 5127, 161]",1285,1024,32609,12.62
"[5, 257, 1285, 1024, 32801, 31808, 993]",1285,1024,32801,12.62
"[5, 257, 1285, 1024, 32993, 25808, 801]",1285,1024,32993,12.62
"[5, 257, 1285, 1024, 33377, 13592, 417]",1285,1024,33377,12.62
"[5, 257, 1285, 1024, 33569, 7376, 225]",1285,1024,33569,12.62
"[5, 257, 1285, 1024, 33889, 30745, 929]",1285,1024,33889,12.62
"[5, 257, 1285, 1024, 34273, 18241, 545]",1285,1024,34273,12.62
"[5, 257, 1285, 1024, 34337, 16129, 481]",1285,1024,34337,12.62
"[5, 257, 1285, 1024, 34721, 3289, 97]",1285,1024,34721,12.62
"[5, 257, 1285, 1024, 34849, 33794, 993]",1285,1024,34849,12.62
"[5, 257, 1285, 1024, 34913, 31674, 929]",1285,1024,34913,12.62
"[5, 257, 1285, 1024, 35617, 7826, 225]",1285,1024,35617,12.62
"[5, 257, 1285, 1024, 35809, 1154, 33]",1285,1024,35809,12.62
"[5, 257, 1285, 1024, 36833, 1187, 33]",1285,1024,36833,12.62
"[5, 257, 1285, 1024, 37217, 24460, 673]",1285,1024,37217,12.62
"[5, 257, 1285, 1024, 37409, 17572, 481]",1285,1024,37409,12.62
"[5, 257, 1285, 1024, 37537, 12940, 353]",1285,1024,37537,12.62
"[5, 257, 1285, 1024, 38113, 29813, 801]",1285,1024,38113,12.62
"[5, 257, 1285, 1024, 38177, 27477, 737]",1285,1024,38177,12.62
"[5, 257, 1285, 1024, 38561, 13293, 353]",1285,1024,38561,12.62
"[5, 257, 1285, 1024, 39521, 16094, 417]",1285,1024,39521,12.62
"[5, 257, 1285, 1024, 39841, 3774, 97]",1285,1024,39841,12.62
"[5, 257, 1285, 1024, 40289, 26479, 673]",1285,1024,40289,12.62
"[5, 257, 1285, 1024, 40609, 13999, 353]",1285,1024,40609,12.62
"[5, 257, 1285, 1024, 40801, 6415, 161]",1285,1024,40801,12.62
"[5, 257, 1285, 1024, 40993, 39752, 993]",1285,1024,40993,12.62
"[5, 257, 1285, 1024, 41057, 37248, 929]",1285,1024,41057,12.62
"[5, 257, 1285, 1024, 41761, 9176, 225]",1285,1024,41761,12.62
"[5, 257, 1285, 1024, 41953, 1352, 33]",1285,1024,41953,12.62
"[5, 257, 1285, 1024, 42017, 40745, 993]",1285,1024,42017,12.62
"[5, 257, 1285, 1024, 42209, 33017, 801]",1285,1024,42209,12.62
"[5, 257, 1285, 1024, 42337, 27825, 673]",1285,1024,42337,12.62
"[5, 257, 1285, 1024, 44129, 40035, 929]",1285,1024,44129,12.62
"[5, 257, 1285, 1024, 44257, 34619, 801]",1285,1024,44257,12.62
