"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[83, 401, 33283, 32800, 38377, 30319, 25913]",33283,32800,38377,2
"[83, 401, 33283, 32800, 41801, 2805, 2201]",33283,32800,41801,2
"[83, 401, 33283, 32800, 43801, 5610, 4201]",33283,32800,43801,2
"[83, 401, 33283, 32800, 44201, 16981, 12601]",33283,32800,44201,2
"[83, 401, 33283, 32800, 46601, 38362, 27001]",33283,32800,46601,2
"[83, 401, 33283, 32800, 49529, 40120, 26569]",33283,32800,49529,2
"[83, 401, 33283, 32800, 49801, 27635, 18201]",33283,32800,49801,2
"[83, 401, 33283, 32800, 51001, 26435, 17001]",33283,32800,51001,2
"[83, 401, 33283, 32800, 52153, 50590, 31817]",33283,32800,52153,2
"[83, 401, 33283, 32800, 52201, 23874, 15001]",33283,32800,52201,2
"[83, 401, 33283, 32800, 53401, 44611, 27401]",33283,32800,53401,2
"[83, 401, 33283, 32800, 54601, 52938, 31801]",33283,32800,54601,2
"[83, 401, 33283, 32800, 55001, 5703, 3401]",33283,32800,55001,2
"[83, 401, 33283, 32800, 58057, 22644, 12793]",33283,32800,58057,2
"[83, 401, 33283, 32800, 58601, 51099, 28601]",33283,32800,58601,2
"[83, 401, 33283, 32800, 59369, 30280, 16729]",33283,32800,59369,2
"[83, 401, 33283, 32800, 60601, 53582, 29001]",33283,32800,60601,2
"[83, 401, 33283, 32800, 61001, 24923, 13401]",33283,32800,61001,2
"[83, 401, 33283, 32800, 62201, 44377, 23401]",33283,32800,62201,2
"[83, 401, 33283, 32800, 64601, 42938, 21801]",33283,32800,64601,2
"[83, 401, 33283, 32800, 83, 11, 4347]",33283,32800,83,1
"[83, 401, 33283, 32800, 101, 97, 31501]",33283,32800,101,1
"[83, 401, 33283, 32800, 241, 10, 1361]",33283,32800,241,1
"[83, 401, 33283, 32800, 641, 394, 20161]",33283,32800,641,1
"[83, 401, 33283, 32800, 701, 62, 2901]",33283,32800,701,1
"[83, 401, 33283, 32800, 739, 497, 22059]",33283,32800,739,1
"[83, 401, 33283, 32800, 881, 664, 24721]",33283,32800,881,1
"[83, 401, 33283, 32800, 1301, 123, 3101]",33283,32800,1301,1
"[83, 401, 33283, 32800, 1361, 10, 241]",33283,32800,1361,1
"[83, 401, 33283, 32800, 1559, 230, 4839]",33283,32800,1559,1
"[83, 401, 33283, 32800, 1723, 1176, 22387]",33283,32800,1723,1
"[83, 401, 33283, 32800, 1901, 1165, 20101]",33283,32800,1901,1
"[83, 401, 33283, 32800, 2081, 1137, 17921]",33283,32800,2081,1
"[83, 401, 33283, 32800, 2161, 174, 2641]",33283,32800,2161,1
"[83, 401, 33283, 32800, 2543, 2435, 31407]",33283,32800,2543,1
"[83, 401, 33283, 32800, 2707, 1225, 14843]",33283,32800,2707,1
"[83, 401, 33283, 32800, 2789, 2050, 24109]",33283,32800,2789,1
"[83, 401, 33283, 32800, 3041, 1350, 14561]",33283,32800,3041,1
"[83, 401, 33283, 32800, 3121, 2063, 21681]",33283,32800,3121,1
"[83, 401, 33283, 32800, 3301, 1399, 13901]",33283,32800,3301,1
"[83, 401, 33283, 32800, 3361, 2361, 23041]",33283,32800,3361,1
"[83, 401, 33283, 32800, 3527, 2566, 23863]",33283,32800,3527,1
"[83, 401, 33283, 32800, 3701, 2065, 18301]",33283,32800,3701,1
"[83, 401, 33283, 32800, 3761, 1954, 17041]",33283,32800,3761,1
"[83, 401, 33283, 32800, 4019, 2301, 18779]",33283,32800,4019,1
"[83, 401, 33283, 32800, 4241, 1831, 14161]",33283,32800,4241,1
"[83, 401, 33283, 32800, 4481, 2339, 17121]",33283,32800,4481,1
"[83, 401, 33283, 32800, 4561, 256, 1841]",33283,32800,4561,1
"[83, 401, 33283, 32800, 4721, 1854, 12881]",33283,32800,4721,1
"[83, 401, 33283, 32800, 5003, 3915, 25667]",33283,32800,5003,1
"[83, 401, 33283, 32800, 5101, 2504, 16101]",33283,32800,5101,1
"[83, 401, 33283, 32800, 5167, 1434, 9103]",33283,32800,5167,1
"[83, 401, 33283, 32800, 5281, 3143, 19521]",33283,32800,5281,1
"[83, 401, 33283, 32800, 5413, 1597, 9677]",33283,32800,5413,1
"[83, 401, 33283, 32800, 5441, 5335, 32161]",33283,32800,5441,1
"[83, 401, 33283, 32800, 5501, 4780, 28501]",33283,32800,5501,1
"[83, 401, 33283, 32800, 5521, 4996, 29681]",33283,32800,5521,1
"[83, 401, 33283, 32800, 5659, 2957, 17139]",33283,32800,5659,1
"[83, 401, 33283, 32800, 5701, 1999, 11501]",33283,32800,5701,1
"[83, 401, 33283, 32800, 5987, 3308, 18123]",33283,32800,5987,1
"[83, 401, 33283, 32800, 6101, 428, 2301]",33283,32800,6101,1
"[83, 401, 33283, 32800, 6301, 4092, 21301]",33283,32800,6301,1
"[83, 401, 33283, 32800, 6397, 416, 2133]",33283,32800,6397,1
"[83, 401, 33283, 32800, 6481, 3462, 17521]",33283,32800,6481,1
"[83, 401, 33283, 32800, 6701, 5741, 28101]",33283,32800,6701,1
"[83, 401, 33283, 32800, 6961, 4805, 22641]",33283,32800,6961,1
"[83, 401, 33283, 32800, 7121, 886, 4081]",33283,32800,7121,1
"[83, 401, 33283, 32800, 7681, 3822, 16321]",33283,32800,7681,1
"[83, 401, 33283, 32800, 7841, 7497, 31361]",33283,32800,7841,1
"[83, 401, 33283, 32800, 7901, 3204, 13301]",33283,32800,7901,1
"[83, 401, 33283, 32800, 8081, 2937, 11921]",33283,32800,8081,1
"[83, 401, 33283, 32800, 8101, 7385, 29901]",33283,32800,8101,1
"[83, 401, 33283, 32800, 8161, 6330, 25441]",33283,32800,8161,1
"[83, 401, 33283, 32800, 8447, 3189, 12383]",33283,32800,8447,1
"[83, 401, 33283, 32800, 8501, 8268, 31901]",33283,32800,8501,1
"[83, 401, 33283, 32800, 8641, 2993, 11361]",33283,32800,8641,1
"[83, 401, 33283, 32800, 8693, 3434, 12957]",33283,32800,8693,1
"[83, 401, 33283, 32800, 9041, 6770, 24561]",33283,32800,9041,1
"[83, 401, 33283, 32800, 9103, 1434, 5167]",33283,32800,9103,1
"[83, 401, 33283, 32800, 9281, 8240, 29121]",33283,32800,9281,1
"[83, 401, 33283, 32800, 9349, 5002, 17549]",33283,32800,9349,1
"[83, 401, 33283, 32800, 9521, 5829, 20081]",33283,32800,9521,1
"[83, 401, 33283, 32800, 9677, 1597, 5413]",33283,32800,9677,1
"[83, 401, 33283, 32800, 9901, 9690, 32101]",33283,32800,9901,1
"[83, 401, 33283, 32800, 9923, 4292, 14187]",33283,32800,9923,1
"[83, 401, 33283, 32800, 10301, 3926, 12501]",33283,32800,10301,1
"[83, 401, 33283, 32800, 10321, 3298, 10481]",33283,32800,10321,1
"[83, 401, 33283, 32800, 10333, 9765, 30997]",33283,32800,10333,1
"[83, 401, 33283, 32800, 10501, 9829, 30701]",33283,32800,10501,1
"[83, 401, 33283, 32800, 11317, 8092, 23453]",33283,32800,11317,1
"[83, 401, 33283, 32800, 11399, 9661, 27799]",33283,32800,11399,1
"[83, 401, 33283, 32800, 11681, 9801, 27521]",33283,32800,11681,1
"[83, 401, 33283, 32800, 11701, 8241, 23101]",33283,32800,11701,1
"[83, 401, 33283, 32800, 12101, 8080, 21901]",33283,32800,12101,1
"[83, 401, 33283, 32800, 12161, 10619, 28641]",33283,32800,12161,1
"[83, 401, 33283, 32800, 12241, 10659, 28561]",33283,32800,12241,1
"[83, 401, 33283, 32800, 12547, 9442, 24683]",33283,32800,12547,1
"[83, 401, 33283, 32800, 12641, 987, 2561]",33283,32800,12641,1
"[83, 401, 33283, 32800, 12721, 9960, 25681]",33283,32800,12721,1
"[83, 401, 33283, 32800, 13367, 368, 903]",33283,32800,13367,1
"[83, 401, 33283, 32800, 13441, 11540, 28161]",33283,32800,13441,1
"[83, 401, 33283, 32800, 13613, 613, 1477]",33283,32800,13613,1
"[83, 401, 33283, 32800, 13681, 12647, 30321]",33283,32800,13681,1
"[83, 401, 33283, 32800, 13841, 3275, 7761]",33283,32800,13841,1
"[83, 401, 33283, 32800, 13859, 3777, 8939]",33283,32800,13859,1
"[83, 401, 33283, 32800, 13901, 1399, 3301]",33283,32800,13901,1
"[83, 401, 33283, 32800, 13921, 12767, 30081]",33283,32800,13921,1
"[83, 401, 33283, 32800, 14081, 1855, 4321]",33283,32800,14081,1
"[83, 401, 33283, 32800, 14321, 3179, 7281]",33283,32800,14321,1
"[83, 401, 33283, 32800, 14561, 1350, 3041]",33283,32800,14561,1
"[83, 401, 33283, 32800, 14843, 1225, 2707]",33283,32800,14843,1
"[83, 401, 33283, 32800, 15101, 7597, 16501]",33283,32800,15101,1
"[83, 401, 33283, 32800, 15121, 4463, 9681]",33283,32800,15121,1
"[83, 401, 33283, 32800, 15361, 9292, 19841]",33283,32800,15361,1
"[83, 401, 33283, 32800, 15761, 10495, 21841]",33283,32800,15761,1
"[83, 401, 33283, 32800, 15901, 4509, 9301]",33283,32800,15901,1
"[83, 401, 33283, 32800, 16301, 10785, 21701]",33283,32800,16301,1
"[83, 401, 33283, 32800, 16319, 11383, 22879]",33283,32800,16319,1
"[83, 401, 33283, 32800, 16481, 4985, 9921]",33283,32800,16481,1
"[83, 401, 33283, 32800, 16561, 9412, 18641]",33283,32800,16561,1
"[83, 401, 33283, 32800, 16901, 14995, 29101]",33283,32800,16901,1
"[83, 401, 33283, 32800, 17041, 1954, 3761]",33283,32800,17041,1
"[83, 401, 33283, 32800, 17467, 7031, 13203]",33283,32800,17467,1
"[83, 401, 33283, 32800, 17681, 11601, 21521]",33283,32800,17681,1
"[83, 401, 33283, 32800, 17761, 9011, 16641]",33283,32800,17761,1
"[83, 401, 33283, 32800, 17921, 1137, 2081]",33283,32800,17921,1
"[83, 401, 33283, 32800, 17959, 11629, 21239]",33283,32800,17959,1
"[83, 401, 33283, 32800, 18287, 12390, 22223]",33283,32800,18287,1
"[83, 401, 33283, 32800, 18301, 2065, 3701]",33283,32800,18301,1
"[83, 401, 33283, 32800, 18481, 857, 1521]",33283,32800,18481,1
"[83, 401, 33283, 32800, 18701, 12829, 22501]",33283,32800,18701,1
"[83, 401, 33283, 32800, 19121, 11240, 19281]",33283,32800,19121,1
"[83, 401, 33283, 32800, 19301, 10063, 17101]",33283,32800,19301,1
"[83, 401, 33283, 32800, 19441, 18351, 30961]",33283,32800,19441,1
"[83, 401, 33283, 32800, 19501, 10524, 17701]",33283,32800,19501,1
"[83, 401, 33283, 32800, 19763, 14477, 24027]",33283,32800,19763,1
"[83, 401, 33283, 32800, 19841, 9292, 15361]",33283,32800,19841,1
"[83, 401, 33283, 32800, 19927, 4534, 7463]",33283,32800,19927,1
"[83, 401, 33283, 32800, 20101, 1165, 1901]",33283,32800,20101,1
"[83, 401, 33283, 32800, 20161, 394, 641]",33283,32800,20161,1
"[83, 401, 33283, 32800, 20173, 4943, 8037]",33283,32800,20173,1
"[83, 401, 33283, 32800, 20641, 19232, 30561]",33283,32800,20641,1
"[83, 401, 33283, 32800, 20747, 10426, 16483]",33283,32800,20747,1
"[83, 401, 33283, 32800, 21101, 19622, 30501]",33283,32800,21101,1
"[83, 401, 33283, 32800, 21121, 18855, 29281]",33283,32800,21121,1
"[83, 401, 33283, 32800, 21157, 318, 493]",33283,32800,21157,1
"[83, 401, 33283, 32800, 21521, 11601, 17681]",33283,32800,21521,1
"[83, 401, 33283, 32800, 21701, 10785, 16301]",33283,32800,21701,1
"[83, 401, 33283, 32800, 21841, 10495, 15761]",33283,32800,21841,1
"[83, 401, 33283, 32800, 22469, 3034, 4429]",33283,32800,22469,1
"[83, 401, 33283, 32800, 22481, 17492, 25521]",33283,32800,22481,1
"[83, 401, 33283, 32800, 22501, 12829, 18701]",33283,32800,22501,1
"[83, 401, 33283, 32800, 22721, 19175, 27681]",33283,32800,22721,1
"[83, 401, 33283, 32800, 22901, 1048, 1501]",33283,32800,22901,1
"[83, 401, 33283, 32800, 23041, 2361, 3361]",33283,32800,23041,1
"[83, 401, 33283, 32800, 23761, 14663, 20241]",33283,32800,23761,1
"[83, 401, 33283, 32800, 24109, 2050, 2789]",33283,32800,24109,1
"[83, 401, 33283, 32800, 24481, 21138, 28321]",33283,32800,24481,1
"[83, 401, 33283, 32800, 24683, 9442, 12547]",33283,32800,24683,1
"[83, 401, 33283, 32800, 24847, 21804, 28783]",33283,32800,24847,1
"[83, 401, 33283, 32800, 25121, 9559, 12481]",33283,32800,25121,1
"[83, 401, 33283, 32800, 25301, 8563, 11101]",33283,32800,25301,1
"[83, 401, 33283, 32800, 25339, 23376, 30259]",33283,32800,25339,1
"[83, 401, 33283, 32800, 25667, 3915, 5003]",33283,32800,25667,1
"[83, 401, 33283, 32800, 25841, 9896, 12561]",33283,32800,25841,1
"[83, 401, 33283, 32800, 26161, 24439, 30641]",33283,32800,26161,1
"[83, 401, 33283, 32800, 26321, 65, 81]",33283,32800,26321,1
"[83, 401, 33283, 32800, 26501, 22866, 28301]",33283,32800,26501,1
"[83, 401, 33283, 32800, 26561, 12180, 15041]",33283,32800,26561,1
"[83, 401, 33283, 32800, 26641, 2405, 2961]",33283,32800,26641,1
"[83, 401, 33283, 32800, 26701, 23527, 28901]",33283,32800,26701,1
"[83, 401, 33283, 32800, 26881, 21899, 26721]",33283,32800,26881,1
"[83, 401, 33283, 32800, 27143, 5633, 6807]",33283,32800,27143,1
"[83, 401, 33283, 32800, 27281, 19896, 23921]",33283,32800,27281,1
"[83, 401, 33283, 32800, 27361, 24559, 29441]",33283,32800,27361,1
"[83, 401, 33283, 32800, 27701, 8024, 9501]",33283,32800,27701,1
"[83, 401, 33283, 32800, 27799, 9661, 11399]",33283,32800,27799,1
"[83, 401, 33283, 32800, 27901, 18800, 22101]",33283,32800,27901,1
"[83, 401, 33283, 32800, 28081, 9521, 11121]",33283,32800,28081,1
"[83, 401, 33283, 32800, 28619, 23540, 26979]",33283,32800,28619,1
"[83, 401, 33283, 32800, 28901, 23527, 26701]",33283,32800,28901,1
"[83, 401, 33283, 32800, 28961, 8336, 9441]",33283,32800,28961,1
"[83, 401, 33283, 32800, 29101, 14995, 16901]",33283,32800,29101,1
"[83, 401, 33283, 32800, 29501, 27793, 30901]",33283,32800,29501,1
"[83, 401, 33283, 32800, 29761, 4211, 4641]",33283,32800,29761,1
"[83, 401, 33283, 32800, 29921, 29630, 32481]",33283,32800,29921,1
"[83, 401, 33283, 32800, 30013, 16358, 17877]",33283,32800,30013,1
"[83, 401, 33283, 32800, 30161, 21555, 23441]",33283,32800,30161,1
"[83, 401, 33283, 32800, 30241, 22276, 24161]",33283,32800,30241,1
"[83, 401, 33283, 32800, 30259, 23376, 25339]",33283,32800,30259,1
"[83, 401, 33283, 32800, 30881, 3315, 3521]",33283,32800,30881,1
"[83, 401, 33283, 32800, 31079, 7693, 8119]",33283,32800,31079,1
"[83, 401, 33283, 32800, 31121, 2354, 2481]",33283,32800,31121,1
"[83, 401, 33283, 32800, 32063, 27495, 28127]",33283,32800,32063,1
"[83, 401, 33283, 32800, 32309, 26979, 27389]",33283,32800,32309,1
"[83, 401, 33283, 32800, 32321, 15452, 15681]",33283,32800,32321,1
"[83, 401, 33283, 32800, 32561, 17711, 17841]",33283,32800,32561,1
"[83, 401, 33283, 32800, 32719, 6463, 6479]",33283,32800,32719,1
"[83, 401, 33283, 32800, 33301, 12895, 12701]",33283,32800,33301,1
"[83, 401, 33283, 32800, 33521, 21340, 20881]",33283,32800,33521,1
"[83, 401, 33283, 32800, 33703, 13735, 13367]",33283,32800,33703,1
"[83, 401, 33283, 32800, 34301, 23949, 22901]",33283,32800,34301,1
"[83, 401, 33283, 32800, 34501, 7890, 7501]",33283,32800,34501,1
"[83, 401, 33283, 32800, 34687, 6158, 5823]",33283,32800,34687,1
"[83, 401, 33283, 32800, 34721, 7284, 6881]",33283,32800,34721,1
"[83, 401, 33283, 32800, 34961, 2815, 2641]",33283,32800,34961,1
"[83, 401, 33283, 32800, 35281, 33475, 31121]",33283,32800,35281,1
"[83, 401, 33283, 32800, 35507, 16068, 14843]",33283,32800,35507,1
"[83, 401, 33283, 32800, 35521, 3120, 2881]",33283,32800,35521,1
"[83, 401, 33283, 32800, 35999, 3511, 3199]",33283,32800,35999,1
"[83, 401, 33283, 32800, 36161, 25402, 23041]",33283,32800,36161,1
"[83, 401, 33283, 32800, 36241, 35093, 31761]",33283,32800,36241,1
"[83, 401, 33283, 32800, 36721, 18899, 16881]",33283,32800,36721,1
"[83, 401, 33283, 32800, 37361, 2097, 1841]",33283,32800,37361,1
"[83, 401, 33283, 32800, 37441, 33972, 29761]",33283,32800,37441,1
"[83, 401, 33283, 32800, 37501, 16122, 14101]",33283,32800,37501,1
"[83, 401, 33283, 32800, 37967, 10537, 9103]",33283,32800,37967,1
"[83, 401, 33283, 32800, 38321, 34677, 29681]",33283,32800,38321,1
"[83, 401, 33283, 32800, 38459, 20096, 17139]",33283,32800,38459,1
"[83, 401, 33283, 32800, 38501, 13500, 11501]",33283,32800,38501,1
"[83, 401, 33283, 32800, 38561, 32731, 27841]",33283,32800,38561,1
"[83, 401, 33283, 32800, 39041, 27806, 23361]",33283,32800,39041,1
"[83, 401, 33283, 32800, 39301, 21449, 17901]",33283,32800,39301,1
"[83, 401, 33283, 32800, 39443, 13116, 10907]",33283,32800,39443,1
"[83, 401, 33283, 32800, 39521, 34317, 28481]",33283,32800,39521,1
"[83, 401, 33283, 32800, 39607, 32776, 27143]",33283,32800,39607,1
"[83, 401, 33283, 32800, 39761, 27446, 22641]",33283,32800,39761,1
"[83, 401, 33283, 32800, 39841, 16715, 13761]",33283,32800,39841,1
"[83, 401, 33283, 32800, 39901, 13261, 10901]",33283,32800,39901,1
"[83, 401, 33283, 32800, 40099, 18948, 15499]",33283,32800,40099,1
"[83, 401, 33283, 32800, 40241, 22281, 18161]",33283,32800,40241,1
"[83, 401, 33283, 32800, 40427, 4145, 3363]",33283,32800,40427,1
"[83, 401, 33283, 32800, 40961, 31771, 25441]",33283,32800,40961,1
"[83, 401, 33283, 32800, 41281, 404, 321]",33283,32800,41281,1
