"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[41, 257, 10537, 10240, 9473, 2606, 2817]",10537,10240,9473,22
"[41, 257, 10537, 10240, 10753, 1614, 1537]",10537,10240,10753,22
"[41, 257, 10537, 10240, 11777, 590, 513]",10537,10240,11777,22
"[41, 257, 10537, 10240, 12289, 2459, 2049]",10537,10240,12289,22
"[41, 257, 10537, 10240, 13313, 11983, 9217]",10537,10240,13313,22
"[41, 257, 10537, 10240, 14593, 11311, 7937]",10537,10240,14593,22
"[41, 257, 10537, 10240, 18433, 7375, 4097]",10537,10240,18433,22
"[41, 257, 10537, 10240, 19457, 5839, 3073]",10537,10240,19457,22
"[41, 257, 10537, 10240, 22273, 559, 257]",10537,10240,22273,22
"[41, 257, 10537, 10240, 23297, 21552, 9473]",10537,10240,23297,22
"[41, 257, 10537, 10240, 26113, 16976, 6657]",10537,10240,26113,22
"[41, 257, 10537, 10240, 30977, 5424, 1793]",10537,10240,30977,22
"[41, 257, 10537, 10240, 31489, 10237, 3329]",10537,10240,31489,22
"[41, 257, 10537, 10240, 32257, 1616, 513]",10537,10240,32257,22
"[41, 257, 10537, 10240, 36097, 24369, 6913]",10537,10240,36097,22
"[41, 257, 10537, 10240, 36353, 23633, 6657]",10537,10240,36353,22
"[41, 257, 10537, 10240, 37633, 19761, 5377]",10537,10240,37633,22
"[41, 257, 10537, 10240, 37889, 26526, 7169]",10537,10240,37889,22
"[41, 257, 10537, 10240, 39937, 11985, 3073]",10537,10240,39937,22
"[41, 257, 10537, 10240, 40193, 11057, 2817]",10537,10240,40193,22
"[41, 257, 10537, 10240, 41729, 13566, 3329]",10537,10240,41729,22
"[41, 257, 10537, 10240, 43777, 40498, 9473]",10537,10240,43777,22
"[41, 257, 10537, 10240, 45569, 43295, 9729]",10537,10240,45569,22
"[41, 257, 10537, 10240, 46337, 31282, 6913]",10537,10240,46337,22
"[41, 257, 10537, 10240, 49409, 28415, 5889]",10537,10240,49409,22
"[41, 257, 10537, 10240, 50177, 15058, 3073]",10537,10240,50177,22
"[41, 257, 10537, 10240, 51713, 7762, 1537]",10537,10240,51713,22
"[41, 257, 10537, 10240, 57089, 47104, 8449]",10537,10240,57089,22
"[41, 257, 10537, 10240, 58369, 40864, 7169]",10537,10240,58369,22
"[41, 257, 10537, 10240, 59393, 23763, 4097]",10537,10240,59393,22
"[41, 257, 10537, 10240, 64513, 58068, 9217]",10537,10240,64513,22
"[41, 257, 10537, 10240, 2081, 618, 3041]",10537,10240,2081,13
"[41, 257, 10537, 10240, 3041, 618, 2081]",10537,10240,3041,13
"[41, 257, 10537, 10240, 3361, 578, 1761]",10537,10240,3361,13
"[41, 257, 10537, 10240, 4001, 438, 1121]",10537,10240,4001,13
"[41, 257, 10537, 10240, 5281, 5199, 10081]",10537,10240,5281,13
"[41, 257, 10537, 10240, 7841, 5759, 7521]",10537,10240,7841,13
"[41, 257, 10537, 10240, 8161, 5739, 7201]",10537,10240,8161,13
"[41, 257, 10537, 10240, 11681, 4199, 3681]",10537,10240,11681,13
"[41, 257, 10537, 10240, 12641, 3359, 2721]",10537,10240,12641,13
"[41, 257, 10537, 10240, 13921, 1959, 1441]",10537,10240,13921,13
"[41, 257, 10537, 10240, 14561, 1139, 801]",10537,10240,14561,13
"[41, 257, 10537, 10240, 16481, 14680, 9121]",10537,10240,16481,13
"[41, 257, 10537, 10240, 17761, 13600, 7841]",10537,10240,17761,13
"[41, 257, 10537, 10240, 18401, 12940, 7201]",10537,10240,18401,13
"[41, 257, 10537, 10240, 19681, 11380, 5921]",10537,10240,19681,13
"[41, 257, 10537, 10240, 20641, 10000, 4961]",10537,10240,20641,13
"[41, 257, 10537, 10240, 21601, 8440, 4001]",10537,10240,21601,13
"[41, 257, 10537, 10240, 23201, 5440, 2401]",10537,10240,23201,13
"[41, 257, 10537, 10240, 24481, 2680, 1121]",10537,10240,24481,13
"[41, 257, 10537, 10240, 25121, 1180, 481]",10537,10240,25121,13
"[41, 257, 10537, 10240, 27361, 22661, 8481]",10537,10240,27361,13
"[41, 257, 10537, 10240, 28001, 21441, 7841]",10537,10240,28001,13
"[41, 257, 10537, 10240, 28961, 19461, 6881]",10537,10240,28961,13
"[41, 257, 10537, 10240, 29921, 17301, 5921]",10537,10240,29921,13
"[41, 257, 10537, 10240, 30241, 16541, 5601]",10537,10240,30241,13
"[41, 257, 10537, 10240, 30881, 14961, 4961]",10537,10240,30881,13
"[41, 257, 10537, 10240, 32801, 9741, 3041]",10537,10240,32801,13
"[41, 257, 10537, 10240, 34721, 3801, 1121]",10537,10240,34721,13
"[41, 257, 10537, 10240, 38561, 28322, 7521]",10537,10240,38561,13
"[41, 257, 10537, 10240, 39521, 25322, 6561]",10537,10240,39521,13
"[41, 257, 10537, 10240, 39841, 24282, 6241]",10537,10240,39841,13
"[41, 257, 10537, 10240, 40801, 21042, 5281]",10537,10240,40801,13
"[41, 257, 10537, 10240, 41761, 17622, 4321]",10537,10240,41761,13
"[41, 257, 10537, 10240, 44641, 6282, 1441]",10537,10240,44641,13
"[41, 257, 10537, 10240, 45281, 3542, 801]",10537,10240,45281,13
"[41, 257, 10537, 10240, 47521, 40843, 8801]",10537,10240,47521,13
"[41, 257, 10537, 10240, 48481, 37123, 7841]",10537,10240,48481,13
"[41, 257, 10537, 10240, 49121, 34543, 7201]",10537,10240,49121,13
"[41, 257, 10537, 10240, 51361, 24883, 4961]",10537,10240,51361,13
"[41, 257, 10537, 10240, 52321, 20443, 4001]",10537,10240,52321,13
"[41, 257, 10537, 10240, 53281, 15823, 3041]",10537,10240,53281,13
"[41, 257, 10537, 10240, 54881, 7723, 1441]",10537,10240,54881,13
"[41, 257, 10537, 10240, 55201, 6043, 1121]",10537,10240,55201,13
"[41, 257, 10537, 10240, 60961, 33344, 5601]",10537,10240,60961,13
"[41, 257, 10537, 10240, 63521, 18864, 3041]",10537,10240,63521,13
"[41, 257, 10537, 10240, 63841, 16964, 2721]",10537,10240,63841,13
"[41, 257, 10537, 10240, 1153, 101, 897]",10537,10240,1153,11
"[41, 257, 10537, 10240, 1409, 370, 2689]",10537,10240,1409,11
"[41, 257, 10537, 10240, 2689, 370, 1409]",10537,10240,2689,11
"[41, 257, 10537, 10240, 3457, 2982, 8833]",10537,10240,3457,11
"[41, 257, 10537, 10240, 4993, 3558, 7297]",10537,10240,4993,11
"[41, 257, 10537, 10240, 6529, 4979, 7809]",10537,10240,6529,11
"[41, 257, 10537, 10240, 7297, 3558, 4993]",10537,10240,7297,11
"[41, 257, 10537, 10240, 9857, 2342, 2433]",10537,10240,9857,11
"[41, 257, 10537, 10240, 10369, 4019, 3969]",10537,10240,10369,11
"[41, 257, 10537, 10240, 11393, 998, 897]",10537,10240,11393,11
"[41, 257, 10537, 10240, 13697, 11815, 8833]",10537,10240,13697,11
"[41, 257, 10537, 10240, 15233, 10855, 7297]",10537,10240,15233,11
"[41, 257, 10537, 10240, 18049, 11508, 6529]",10537,10240,18049,11
"[41, 257, 10537, 10240, 19073, 6439, 3457]",10537,10240,19073,11
"[41, 257, 10537, 10240, 20353, 4327, 2177]",10537,10240,20353,11
"[41, 257, 10537, 10240, 21377, 2407, 1153]",10537,10240,21377,11
"[41, 257, 10537, 10240, 26497, 16232, 6273]",10537,10240,26497,11
"[41, 257, 10537, 10240, 28289, 18037, 6529]",10537,10240,28289,11
"[41, 257, 10537, 10240, 29569, 15157, 5249]",10537,10240,29569,11
"[41, 257, 10537, 10240, 30593, 6504, 2177]",10537,10240,30593,11
"[41, 257, 10537, 10240, 31873, 2792, 897]",10537,10240,31873,11
"[41, 257, 10537, 10240, 33409, 4597, 1409]",10537,10240,33409,11
"[41, 257, 10537, 10240, 35969, 31926, 9089]",10537,10240,35969,11
"[41, 257, 10537, 10240, 38273, 17705, 4737]",10537,10240,38273,11
"[41, 257, 10537, 10240, 40577, 9641, 2433]",10537,10240,40577,11
"[41, 257, 10537, 10240, 43649, 6006, 1409]",10537,10240,43649,11
"[41, 257, 10537, 10240, 44417, 38314, 8833]",10537,10240,44417,11
"[41, 257, 10537, 10240, 45697, 33706, 7553]",10537,10240,45697,11
"[41, 257, 10537, 10240, 45953, 32746, 7297]",10537,10240,45953,11
"[41, 257, 10537, 10240, 49537, 17962, 3713]",10537,10240,49537,11
"[41, 257, 10537, 10240, 51329, 19895, 3969]",10537,10240,51329,11
"[41, 257, 10537, 10240, 52609, 13815, 2689]",10537,10240,52609,11
"[41, 257, 10537, 10240, 53377, 52715, 10113]",10537,10240,53377,11
"[41, 257, 10537, 10240, 53633, 51627, 9857]",10537,10240,53633,11
"[41, 257, 10537, 10240, 59009, 37624, 6529]",10537,10240,59009,11
"[41, 257, 10537, 10240, 60289, 30904, 5249]",10537,10240,60289,11
"[41, 257, 10537, 10240, 61057, 14507, 2433]",10537,10240,61057,11
"[41, 257, 10537, 10240, 63617, 62828, 10113]",10537,10240,63617,11
"[41, 257, 10537, 10240, 241, 145, 6161]",10537,10240,241,7
"[41, 257, 10537, 10240, 401, 235, 6001]",10537,10240,401,7
"[41, 257, 10537, 10240, 881, 475, 5521]",10537,10240,881,7
"[41, 257, 10537, 10240, 1201, 610, 5201]",10537,10240,1201,7
"[41, 257, 10537, 10240, 1361, 670, 5041]",10537,10240,1361,7
"[41, 257, 10537, 10240, 2161, 895, 4241]",10537,10240,2161,7
"[41, 257, 10537, 10240, 2801, 985, 3601]",10537,10240,2801,7
"[41, 257, 10537, 10240, 3121, 1000, 3281]",10537,10240,3121,7
"[41, 257, 10537, 10240, 3761, 970, 2641]",10537,10240,3761,7
"[41, 257, 10537, 10240, 4241, 895, 2161]",10537,10240,4241,7
"[41, 257, 10537, 10240, 4561, 820, 1841]",10537,10240,4561,7
"[41, 257, 10537, 10240, 4721, 775, 1681]",10537,10240,4721,7
"[41, 257, 10537, 10240, 5521, 475, 881]",10537,10240,5521,7
"[41, 257, 10537, 10240, 6481, 6431, 10161]",10537,10240,6481,7
"[41, 257, 10537, 10240, 6961, 6581, 9681]",10537,10240,6961,7
"[41, 257, 10537, 10240, 7121, 6621, 9521]",10537,10240,7121,7
"[41, 257, 10537, 10240, 8081, 6756, 8561]",10537,10240,8081,7
"[41, 257, 10537, 10240, 9041, 6711, 7601]",10537,10240,9041,7
"[41, 257, 10537, 10240, 9521, 6621, 7121]",10537,10240,9521,7
"[41, 257, 10537, 10240, 10321, 6371, 6321]",10537,10240,10321,7
"[41, 257, 10537, 10240, 12241, 5261, 4401]",10537,10240,12241,7
"[41, 257, 10537, 10240, 12401, 5136, 4241]",10537,10240,12401,7
"[41, 257, 10537, 10240, 12721, 4871, 3921]",10537,10240,12721,7
"[41, 257, 10537, 10240, 13681, 3956, 2961]",10537,10240,13681,7
"[41, 257, 10537, 10240, 13841, 3786, 2801]",10537,10240,13841,7
"[41, 257, 10537, 10240, 14321, 3246, 2321]",10537,10240,14321,7
"[41, 257, 10537, 10240, 15121, 2246, 1521]",10537,10240,15121,7
"[41, 257, 10537, 10240, 15601, 1586, 1041]",10537,10240,15601,7
"[41, 257, 10537, 10240, 15761, 1356, 881]",10537,10240,15761,7
"[41, 257, 10537, 10240, 16561, 131, 81]",10537,10240,16561,7
"[41, 257, 10537, 10240, 17041, 16377, 9841]",10537,10240,17041,7
"[41, 257, 10537, 10240, 17681, 15887, 9201]",10537,10240,17681,7
"[41, 257, 10537, 10240, 18481, 15162, 8401]",10537,10240,18481,7
"[41, 257, 10537, 10240, 19121, 14492, 7761]",10537,10240,19121,7
"[41, 257, 10537, 10240, 19441, 14127, 7441]",10537,10240,19441,7
"[41, 257, 10537, 10240, 21521, 11267, 5361]",10537,10240,21521,7
"[41, 257, 10537, 10240, 21841, 10752, 5041]",10537,10240,21841,7
"[41, 257, 10537, 10240, 22481, 9662, 4401]",10537,10240,22481,7
"[41, 257, 10537, 10240, 22961, 8792, 3921]",10537,10240,22961,7
"[41, 257, 10537, 10240, 23761, 7242, 3121]",10537,10240,23761,7
"[41, 257, 10537, 10240, 25841, 2627, 1041]",10537,10240,25841,7
"[41, 257, 10537, 10240, 26161, 1842, 721]",10537,10240,26161,7
"[41, 257, 10537, 10240, 26321, 1442, 561]",10537,10240,26321,7
"[41, 257, 10537, 10240, 26641, 627, 241]",10537,10240,26641,7
"[41, 257, 10537, 10240, 26801, 212, 81]",10537,10240,26801,7
"[41, 257, 10537, 10240, 27281, 26218, 9841]",10537,10240,27281,7
"[41, 257, 10537, 10240, 28081, 24793, 9041]",10537,10240,28081,7
"[41, 257, 10537, 10240, 29201, 22588, 7921]",10537,10240,29201,7
"[41, 257, 10537, 10240, 30161, 20503, 6961]",10537,10240,30161,7
"[41, 257, 10537, 10240, 31121, 18238, 6001]",10537,10240,31121,7
"[41, 257, 10537, 10240, 31601, 17038, 5521]",10537,10240,31601,7
"[41, 257, 10537, 10240, 32401, 14938, 4721]",10537,10240,32401,7
"[41, 257, 10537, 10240, 32561, 14503, 4561]",10537,10240,32561,7
"[41, 257, 10537, 10240, 33521, 11788, 3601]",10537,10240,33521,7
"[41, 257, 10537, 10240, 34961, 7378, 2161]",10537,10240,34961,7
"[41, 257, 10537, 10240, 35281, 6343, 1841]",10537,10240,35281,7
"[41, 257, 10537, 10240, 36241, 3118, 881]",10537,10240,36241,7
"[41, 257, 10537, 10240, 36721, 1438, 401]",10537,10240,36721,7
"[41, 257, 10537, 10240, 37201, 36914, 10161]",10537,10240,37201,7
"[41, 257, 10537, 10240, 37361, 36489, 10001]",10537,10240,37361,7
"[41, 257, 10537, 10240, 38321, 33834, 9041]",10537,10240,38321,7
"[41, 257, 10537, 10240, 39761, 29514, 7601]",10537,10240,39761,7
"[41, 257, 10537, 10240, 40241, 27984, 7121]",10537,10240,40241,7
"[41, 257, 10537, 10240, 41201, 24789, 6161]",10537,10240,41201,7
"[41, 257, 10537, 10240, 41521, 23684, 5841]",10537,10240,41521,7
"[41, 257, 10537, 10240, 41681, 23124, 5681]",10537,10240,41681,7
"[41, 257, 10537, 10240, 42641, 19659, 4721]",10537,10240,42641,7
"[41, 257, 10537, 10240, 42961, 18464, 4401]",10537,10240,42961,7
"[41, 257, 10537, 10240, 43441, 16634, 3921]",10537,10240,43441,7
"[41, 257, 10537, 10240, 45361, 8864, 2001]",10537,10240,45361,7
"[41, 257, 10537, 10240, 45841, 6809, 1521]",10537,10240,45841,7
"[41, 257, 10537, 10240, 47441, 47075, 10161]",10537,10240,47441,7
"[41, 257, 10537, 10240, 49201, 40365, 8401]",10537,10240,49201,7
"[41, 257, 10537, 10240, 49681, 38430, 7921]",10537,10240,49681,7
"[41, 257, 10537, 10240, 50321, 35780, 7281]",10537,10240,50321,7
"[41, 257, 10537, 10240, 52081, 28080, 5521]",10537,10240,52081,7
"[41, 257, 10537, 10240, 52561, 25875, 5041]",10537,10240,52561,7
"[41, 257, 10537, 10240, 52721, 25130, 4881]",10537,10240,52721,7
"[41, 257, 10537, 10240, 53201, 22865, 4401]",10537,10240,53201,7
"[41, 257, 10537, 10240, 53681, 20555, 3921]",10537,10240,53681,7
"[41, 257, 10537, 10240, 54001, 18990, 3601]",10537,10240,54001,7
"[41, 257, 10537, 10240, 55441, 11700, 2161]",10537,10240,55441,7
"[41, 257, 10537, 10240, 55921, 9180, 1681]",10537,10240,55921,7
"[41, 257, 10537, 10240, 56081, 8330, 1521]",10537,10240,56081,7
"[41, 257, 10537, 10240, 56401, 6615, 1201]",10537,10240,56401,7
"[41, 257, 10537, 10240, 57041, 3125, 561]",10537,10240,57041,7
"[41, 257, 10537, 10240, 58321, 54226, 9521]",10537,10240,58321,7
"[41, 257, 10537, 10240, 58481, 53461, 9361]",10537,10240,58481,7
"[41, 257, 10537, 10240, 59281, 49561, 8561]",10537,10240,59281,7
"[41, 257, 10537, 10240, 59441, 48766, 8401]",10537,10240,59441,7
"[41, 257, 10537, 10240, 59921, 46351, 7921]",10537,10240,59921,7
"[41, 257, 10537, 10240, 61681, 37111, 6161]",10537,10240,61681,7
"[41, 257, 10537, 10240, 62801, 30916, 5041]",10537,10240,62801,7
"[41, 257, 10537, 10240, 63281, 28186, 4561]",10537,10240,63281,7
"[41, 257, 10537, 10240, 63601, 26341, 4241]",10537,10240,63601,7
"[41, 257, 10537, 10240, 63761, 25411, 4081]",10537,10240,63761,7
"[41, 257, 10537, 10240, 64081, 23536, 3761]",10537,10240,64081,7
"[41, 257, 10537, 10240, 65521, 14851, 2321]",10537,10240,65521,7
"[41, 257, 10537, 10240, 193, 35, 1857]",10537,10240,193,6
"[41, 257, 10537, 10240, 449, 160, 3649]",10537,10240,449,6
"[41, 257, 10537, 10240, 577, 83, 1473]",10537,10240,577,6
"[41, 257, 10537, 10240, 1217, 99, 833]",10537,10240,1217,6
"[41, 257, 10537, 10240, 2113, 2100, 10177]",10537,10240,2113,6
"[41, 257, 10537, 10240, 2753, 2564, 9537]",10537,10240,2753,6
"[41, 257, 10537, 10240, 3137, 2804, 9153]",10537,10240,3137,6
"[41, 257, 10537, 10240, 4289, 4209, 10049]",10537,10240,4289,6
"[41, 257, 10537, 10240, 4673, 3476, 7617]",10537,10240,4673,6
"[41, 257, 10537, 10240, 5569, 4769, 8769]",10537,10240,5569,6
"[41, 257, 10537, 10240, 5953, 3684, 6337]",10537,10240,5953,6
"[41, 257, 10537, 10240, 6337, 3684, 5953]",10537,10240,6337,6
"[41, 257, 10537, 10240, 6977, 3620, 5313]",10537,10240,6977,6
"[41, 257, 10537, 10240, 7489, 5009, 6849]",10537,10240,7489,6
"[41, 257, 10537, 10240, 7873, 3396, 4417]",10537,10240,7873,6
"[41, 257, 10537, 10240, 8513, 3140, 3777]",10537,10240,8513,6
"[41, 257, 10537, 10240, 10177, 2100, 2113]",10537,10240,10177,6
"[41, 257, 10537, 10240, 10433, 1892, 1857]",10537,10240,10433,6
"[41, 257, 10537, 10240, 11329, 3329, 3009]",10537,10240,11329,6
"[41, 257, 10537, 10240, 11969, 2769, 2369]",10537,10240,11969,6
"[41, 257, 10537, 10240, 12097, 228, 193]",10537,10240,12097,6
"[41, 257, 10537, 10240, 13249, 1409, 1089]",10537,10240,13249,6
"[41, 257, 10537, 10240, 13633, 11845, 8897]",10537,10240,13633,6
"[41, 257, 10537, 10240, 14657, 11269, 7873]",10537,10240,14657,6
"[41, 257, 10537, 10240, 15809, 13538, 8769]",10537,10240,15809,6
"[41, 257, 10537, 10240, 15937, 10261, 6593]",10537,10240,15937,6
"[41, 257, 10537, 10240, 16193, 10021, 6337]",10537,10240,16193,6
"[41, 257, 10537, 10240, 17729, 11858, 6849]",10537,10240,17729,6
"[41, 257, 10537, 10240, 19009, 10338, 5569]",10537,10240,19009,6
"[41, 257, 10537, 10240, 19777, 5317, 2753]",10537,10240,19777,6
"[41, 257, 10537, 10240, 20929, 7458, 3649]",10537,10240,20929,6
"[41, 257, 10537, 10240, 21313, 2533, 1217]",10537,10240,21313,6
"[41, 257, 10537, 10240, 21569, 6338, 3009]",10537,10240,21569,6
"[41, 257, 10537, 10240, 23873, 20742, 8897]",10537,10240,23873,6
"[41, 257, 10537, 10240, 25153, 18710, 7617]",10537,10240,25153,6
"[41, 257, 10537, 10240, 25409, 23347, 9409]",10537,10240,25409,6
"[41, 257, 10537, 10240, 25537, 18038, 7233]",10537,10240,25537,6
"[41, 257, 10537, 10240, 25793, 17574, 6977]",10537,10240,25793,6
"[41, 257, 10537, 10240, 26177, 16854, 6593]",10537,10240,26177,6
"[41, 257, 10537, 10240, 27073, 15062, 5697]",10537,10240,27073,6
"[41, 257, 10537, 10240, 27329, 19987, 7489]",10537,10240,27329,6
"[41, 257, 10537, 10240, 27457, 14246, 5313]",10537,10240,27457,6
"[41, 257, 10537, 10240, 28097, 12822, 4673]",10537,10240,28097,6
"[41, 257, 10537, 10240, 29633, 9078, 3137]",10537,10240,29633,6
"[41, 257, 10537, 10240, 30529, 12787, 4289]",10537,10240,30529,6
"[41, 257, 10537, 10240, 32833, 32631, 10177]",10537,10240,32833,6
"[41, 257, 10537, 10240, 33857, 30263, 9153]",10537,10240,33857,6
"[41, 257, 10537, 10240, 34369, 1507, 449]",10537,10240,34369,6
"[41, 257, 10537, 10240, 35393, 26327, 7617]",10537,10240,35393,6
"[41, 257, 10537, 10240, 36929, 29316, 8129]",10537,10240,36929,6
"[41, 257, 10537, 10240, 37057, 21543, 5953]",10537,10240,37057,6
"[41, 257, 10537, 10240, 37313, 20759, 5697]",10537,10240,37313,6
"[41, 257, 10537, 10240, 38593, 16647, 4417]",10537,10240,38593,6
"[41, 257, 10537, 10240, 38977, 15351, 4033]",10537,10240,38977,6
"[41, 257, 10537, 10240, 39233, 14471, 3777]",10537,10240,39233,6
"[41, 257, 10537, 10240, 40129, 19316, 4929]",10537,10240,40129,6
"[41, 257, 10537, 10240, 40897, 8439, 2113]",10537,10240,40897,6
"[41, 257, 10537, 10240, 42433, 2391, 577]",10537,10240,42433,6
"[41, 257, 10537, 10240, 42689, 9876, 2369]",10537,10240,42689,6
"[41, 257, 10537, 10240, 43457, 41560, 9793]",10537,10240,43457,6
"[41, 257, 10537, 10240, 43969, 4676, 1089]",10537,10240,43969,6
"[41, 257, 10537, 10240, 45377, 34888, 7873]",10537,10240,45377,6
"[41, 257, 10537, 10240, 46273, 31528, 6977]",10537,10240,46273,6
"[41, 257, 10537, 10240, 47297, 27496, 5953]",10537,10240,47297,6
"[41, 257, 10537, 10240, 47809, 34965, 7489]",10537,10240,47809,6
"[41, 257, 10537, 10240, 48193, 23800, 5057]",10537,10240,48193,6
"[41, 257, 10537, 10240, 48449, 32405, 6849]",10537,10240,48449,6
"[41, 257, 10537, 10240, 50497, 13576, 2753]",10537,10240,50497,6
"[41, 257, 10537, 10240, 50753, 12376, 2497]",10537,10240,50753,6
"[41, 257, 10537, 10240, 51137, 10552, 2113]",10537,10240,51137,6
"[41, 257, 10537, 10240, 52289, 15365, 3009]",10537,10240,52289,6
"[41, 257, 10537, 10240, 52673, 2968, 577]",10537,10240,52673,6
"[41, 257, 10537, 10240, 53569, 9045, 1729]",10537,10240,53569,6
"[41, 257, 10537, 10240, 56897, 36633, 6593]",10537,10240,56897,6
"[41, 257, 10537, 10240, 57793, 32153, 5697]",10537,10240,57793,6
"[41, 257, 10537, 10240, 58049, 42454, 7489]",10537,10240,58049,6
"[41, 257, 10537, 10240, 60353, 18489, 3137]",10537,10240,60353,6
"[41, 257, 10537, 10240, 60737, 16329, 2753]",10537,10240,60737,6
"[41, 257, 10537, 10240, 62017, 8921, 1473]",10537,10240,62017,6
"[41, 257, 10537, 10240, 62273, 7401, 1217]",10537,10240,62273,6
"[41, 257, 10537, 10240, 63809, 10774, 1729]",10537,10240,63809,6
"[41, 257, 10537, 10240, 64577, 57722, 9153]",10537,10240,64577,6
"[41, 257, 10537, 10240, 65089, 2854, 449]",10537,10240,65089,6
"[41, 257, 10537, 10240, 41, 37, 9241]",10537,10240,41,3
"[41, 257, 10537, 10240, 97, 67, 7073]",10537,10240,97,3
"[41, 257, 10537, 10240, 281, 247, 9001]",10537,10240,281,3
"[41, 257, 10537, 10240, 353, 235, 6817]",10537,10240,353,3
"[41, 257, 10537, 10240, 521, 55, 1081]",10537,10240,521,3
"[41, 257, 10537, 10240, 601, 209, 3561]",10537,10240,601,3
"[41, 257, 10537, 10240, 673, 427, 6497]",10537,10240,673,3
