"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[5, 37, 185, 144, 9649, 67, 1]",185,144,9649,100
"[5, 37, 185, 144, 9721, 4928, 73]",185,144,9721,100
"[5, 37, 185, 144, 9829, 7440, 109]",185,144,9829,100
"[5, 37, 185, 144, 9901, 2544, 37]",185,144,9901,100
"[5, 37, 185, 144, 9973, 7549, 109]",185,144,9973,100
"[5, 37, 185, 144, 10009, 5074, 73]",185,144,10009,100
"[5, 37, 185, 144, 10333, 2655, 37]",185,144,10333,100
"[5, 37, 185, 144, 10369, 72, 1]",185,144,10369,100
"[5, 37, 185, 144, 10477, 2692, 37]",185,144,10477,100
"[5, 37, 185, 144, 10513, 73, 1]",185,144,10513,100
"[5, 37, 185, 144, 10657, 74, 1]",185,144,10657,100
"[5, 37, 185, 144, 10729, 5439, 73]",185,144,10729,100
"[5, 37, 185, 144, 10837, 8203, 109]",185,144,10837,100
"[5, 37, 185, 144, 10909, 2803, 37]",185,144,10909,100
"[5, 37, 185, 144, 11161, 5658, 73]",185,144,11161,100
"[5, 37, 185, 144, 11197, 2877, 37]",185,144,11197,100
"[5, 37, 185, 144, 11593, 5877, 73]",185,144,11593,100
"[5, 37, 185, 144, 11701, 8857, 109]",185,144,11701,100
"[5, 37, 185, 144, 11953, 83, 1]",185,144,11953,100
"[5, 37, 185, 144, 12097, 84, 1]",185,144,12097,100
"[5, 37, 185, 144, 12241, 85, 1]",185,144,12241,100
"[5, 37, 185, 144, 12277, 9293, 109]",185,144,12277,100
"[5, 37, 185, 144, 12421, 9402, 109]",185,144,12421,100
"[5, 37, 185, 144, 12457, 6315, 73]",185,144,12457,100
"[5, 37, 185, 144, 12601, 6388, 73]",185,144,12601,100
"[5, 37, 185, 144, 12637, 3247, 37]",185,144,12637,100
"[5, 37, 185, 144, 12781, 3284, 37]",185,144,12781,100
"[5, 37, 185, 144, 12853, 9729, 109]",185,144,12853,100
"[5, 37, 185, 144, 12889, 6534, 73]",185,144,12889,100
"[5, 37, 185, 144, 13033, 6607, 73]",185,144,13033,100
"[5, 37, 185, 144, 13177, 6680, 73]",185,144,13177,100
"[5, 37, 185, 144, 13249, 92, 1]",185,144,13249,100
"[5, 37, 185, 144, 13537, 94, 1]",185,144,13537,100
"[5, 37, 185, 144, 13681, 95, 1]",185,144,13681,100
"[5, 37, 185, 144, 13789, 3543, 37]",185,144,13789,100
"[5, 37, 185, 144, 13933, 3580, 37]",185,144,13933,100
"[5, 37, 185, 144, 14149, 10710, 109]",185,144,14149,100
"[5, 37, 185, 144, 14221, 3654, 37]",185,144,14221,100
"[5, 37, 185, 144, 14293, 10819, 109]",185,144,14293,100
"[5, 37, 185, 144, 14401, 100, 1]",185,144,14401,100
"[5, 37, 185, 144, 14437, 10928, 109]",185,144,14437,100
"[5, 37, 185, 144, 14653, 3765, 37]",185,144,14653,100
"[5, 37, 185, 144, 14797, 3802, 37]",185,144,14797,100
"[5, 37, 185, 144, 14869, 11255, 109]",185,144,14869,100
"[5, 37, 185, 144, 15013, 11364, 109]",185,144,15013,100
"[5, 37, 185, 144, 15121, 105, 1]",185,144,15121,100
"[5, 37, 185, 144, 15193, 7702, 73]",185,144,15193,100
"[5, 37, 185, 144, 15373, 3950, 37]",185,144,15373,100
"[5, 37, 185, 144, 15661, 4024, 37]",185,144,15661,100
"[5, 37, 185, 144, 15733, 11909, 109]",185,144,15733,100
"[5, 37, 185, 144, 15877, 12018, 109]",185,144,15877,100
"[5, 37, 185, 144, 15913, 8067, 73]",185,144,15913,100
"[5, 37, 185, 144, 16057, 8140, 73]",185,144,16057,100
"[5, 37, 185, 144, 16273, 113, 1]",185,144,16273,100
"[5, 37, 185, 144, 16381, 4209, 37]",185,144,16381,100
"[5, 37, 185, 144, 16417, 114, 1]",185,144,16417,100
"[5, 37, 185, 144, 16453, 12454, 109]",185,144,16453,100
"[5, 37, 185, 144, 16561, 115, 1]",185,144,16561,100
"[5, 37, 185, 144, 16633, 8432, 73]",185,144,16633,100
"[5, 37, 185, 144, 16741, 12672, 109]",185,144,16741,100
"[5, 37, 185, 144, 16921, 8578, 73]",185,144,16921,100
"[5, 37, 185, 144, 16993, 118, 1]",185,144,16993,100
"[5, 37, 185, 144, 17029, 12890, 109]",185,144,17029,100
"[5, 37, 185, 144, 17137, 119, 1]",185,144,17137,100
"[5, 37, 185, 144, 17209, 8724, 73]",185,144,17209,100
"[5, 37, 185, 144, 17317, 13108, 109]",185,144,17317,100
"[5, 37, 185, 144, 17389, 4468, 37]",185,144,17389,100
"[5, 37, 185, 144, 17497, 8870, 73]",185,144,17497,100
"[5, 37, 185, 144, 17569, 122, 1]",185,144,17569,100
"[5, 37, 185, 144, 17713, 123, 1]",185,144,17713,100
"[5, 37, 185, 144, 17749, 13435, 109]",185,144,17749,100
"[5, 37, 185, 144, 17929, 9089, 73]",185,144,17929,100
"[5, 37, 185, 144, 18181, 13762, 109]",185,144,18181,100
"[5, 37, 185, 144, 18217, 9235, 73]",185,144,18217,100
"[5, 37, 185, 144, 18253, 4690, 37]",185,144,18253,100
"[5, 37, 185, 144, 18289, 127, 1]",185,144,18289,100
"[5, 37, 185, 144, 18397, 4727, 37]",185,144,18397,100
"[5, 37, 185, 144, 18433, 128, 1]",185,144,18433,100
"[5, 37, 185, 144, 18541, 4764, 37]",185,144,18541,100
"[5, 37, 185, 144, 18757, 14198, 109]",185,144,18757,100
"[5, 37, 185, 144, 18793, 9527, 73]",185,144,18793,100
"[5, 37, 185, 144, 18973, 4875, 37]",185,144,18973,100
"[5, 37, 185, 144, 19009, 132, 1]",185,144,19009,100
"[5, 37, 185, 144, 19081, 9673, 73]",185,144,19081,100
"[5, 37, 185, 144, 19333, 14634, 109]",185,144,19333,100
"[5, 37, 185, 144, 19441, 135, 1]",185,144,19441,100
"[5, 37, 185, 144, 19477, 14743, 109]",185,144,19477,100
"[5, 37, 185, 144, 19801, 10038, 73]",185,144,19801,100
"[5, 37, 185, 144, 20089, 10184, 73]",185,144,20089,100
"[5, 37, 185, 144, 20161, 140, 1]",185,144,20161,100
"[5, 37, 185, 144, 20233, 10257, 73]",185,144,20233,100
"[5, 37, 185, 144, 20269, 5208, 37]",185,144,20269,100
"[5, 37, 185, 144, 20341, 15397, 109]",185,144,20341,100
"[5, 37, 185, 144, 20521, 10403, 73]",185,144,20521,100
"[5, 37, 185, 144, 20593, 143, 1]",185,144,20593,100
"[5, 37, 185, 144, 20773, 15724, 109]",185,144,20773,100
"[5, 37, 185, 144, 20809, 10549, 73]",185,144,20809,100
"[5, 37, 185, 144, 21061, 15942, 109]",185,144,21061,100
"[5, 37, 185, 144, 21169, 147, 1]",185,144,21169,100
"[5, 37, 185, 144, 21277, 5467, 37]",185,144,21277,100
"[5, 37, 185, 144, 21313, 148, 1]",185,144,21313,100
"[5, 37, 185, 144, 21493, 16269, 109]",185,144,21493,100
"[5, 37, 185, 144, 21529, 10914, 73]",185,144,21529,100
"[5, 37, 185, 144, 21601, 150, 1]",185,144,21601,100
"[5, 37, 185, 144, 21673, 10987, 73]",185,144,21673,100
"[5, 37, 185, 144, 21817, 11060, 73]",185,144,21817,100
"[5, 37, 185, 144, 21961, 11133, 73]",185,144,21961,100
"[5, 37, 185, 144, 21997, 5652, 37]",185,144,21997,100
"[5, 37, 185, 144, 22501, 17032, 109]",185,144,22501,100
"[5, 37, 185, 144, 22573, 5800, 37]",185,144,22573,100
"[5, 37, 185, 144, 22717, 5837, 37]",185,144,22717,100
"[5, 37, 185, 144, 22861, 5874, 37]",185,144,22861,100
"[5, 37, 185, 144, 23041, 160, 1]",185,144,23041,100
"[5, 37, 185, 144, 23293, 5985, 37]",185,144,23293,100
"[5, 37, 185, 144, 23473, 163, 1]",185,144,23473,100
"[5, 37, 185, 144, 23509, 17795, 109]",185,144,23509,100
"[5, 37, 185, 144, 23581, 6059, 37]",185,144,23581,100
"[5, 37, 185, 144, 23689, 12009, 73]",185,144,23689,100
"[5, 37, 185, 144, 23761, 165, 1]",185,144,23761,100
"[5, 37, 185, 144, 23833, 12082, 73]",185,144,23833,100
"[5, 37, 185, 144, 23869, 6133, 37]",185,144,23869,100
"[5, 37, 185, 144, 23977, 12155, 73]",185,144,23977,100
"[5, 37, 185, 144, 24049, 167, 1]",185,144,24049,100
"[5, 37, 185, 144, 24121, 12228, 73]",185,144,24121,100
"[5, 37, 185, 144, 24229, 18340, 109]",185,144,24229,100
"[5, 37, 185, 144, 24337, 169, 1]",185,144,24337,100
"[5, 37, 185, 144, 24373, 18449, 109]",185,144,24373,100
"[5, 37, 185, 144, 24481, 170, 1]",185,144,24481,100
"[5, 37, 185, 144, 24517, 18558, 109]",185,144,24517,100
"[5, 37, 185, 144, 24697, 12520, 73]",185,144,24697,100
"[5, 37, 185, 144, 24733, 6355, 37]",185,144,24733,100
"[5, 37, 185, 144, 24841, 12593, 73]",185,144,24841,100
"[5, 37, 185, 144, 24877, 6392, 37]",185,144,24877,100
"[5, 37, 185, 144, 25057, 174, 1]",185,144,25057,100
"[5, 37, 185, 144, 25237, 19103, 109]",185,144,25237,100
"[5, 37, 185, 144, 25309, 6503, 37]",185,144,25309,100
"[5, 37, 185, 144, 25453, 6540, 37]",185,144,25453,100
"[5, 37, 185, 144, 25561, 12958, 73]",185,144,25561,100
"[5, 37, 185, 144, 25633, 178, 1]",185,144,25633,100
"[5, 37, 185, 144, 25741, 6614, 37]",185,144,25741,100
"[5, 37, 185, 144, 25849, 13104, 73]",185,144,25849,100
"[5, 37, 185, 144, 26029, 6688, 37]",185,144,26029,100
"[5, 37, 185, 144, 26209, 182, 1]",185,144,26209,100
"[5, 37, 185, 144, 26317, 6762, 37]",185,144,26317,100
"[5, 37, 185, 144, 26497, 184, 1]",185,144,26497,100
"[5, 37, 185, 144, 26641, 185, 1]",185,144,26641,100
"[5, 37, 185, 144, 26713, 13542, 73]",185,144,26713,100
"[5, 37, 185, 144, 26821, 20302, 109]",185,144,26821,100
"[5, 37, 185, 144, 26893, 6910, 37]",185,144,26893,100
"[5, 37, 185, 144, 27073, 188, 1]",185,144,27073,100
"[5, 37, 185, 144, 27109, 20520, 109]",185,144,27109,100
"[5, 37, 185, 144, 27253, 20629, 109]",185,144,27253,100
"[5, 37, 185, 144, 27361, 190, 1]",185,144,27361,100
"[5, 37, 185, 144, 27397, 20738, 109]",185,144,27397,100
"[5, 37, 185, 144, 27541, 20847, 109]",185,144,27541,100
"[5, 37, 185, 144, 27793, 193, 1]",185,144,27793,100
"[5, 37, 185, 144, 27901, 7169, 37]",185,144,27901,100
"[5, 37, 185, 144, 28081, 195, 1]",185,144,28081,100
"[5, 37, 185, 144, 28297, 14345, 73]",185,144,28297,100
"[5, 37, 185, 144, 28477, 7317, 37]",185,144,28477,100
"[5, 37, 185, 144, 28513, 198, 1]",185,144,28513,100
"[5, 37, 185, 144, 28549, 21610, 109]",185,144,28549,100
"[5, 37, 185, 144, 28621, 7354, 37]",185,144,28621,100
"[5, 37, 185, 144, 28657, 199, 1]",185,144,28657,100
"[5, 37, 185, 144, 28729, 14564, 73]",185,144,28729,100
"[5, 37, 185, 144, 28837, 21828, 109]",185,144,28837,100
"[5, 37, 185, 144, 28909, 7428, 37]",185,144,28909,100
"[5, 37, 185, 144, 29017, 14710, 73]",185,144,29017,100
"[5, 37, 185, 144, 29269, 22155, 109]",185,144,29269,100
"[5, 37, 185, 144, 29629, 7613, 37]",185,144,29629,100
"[5, 37, 185, 144, 29881, 15148, 73]",185,144,29881,100
"[5, 37, 185, 144, 29917, 7687, 37]",185,144,29917,100
"[5, 37, 185, 144, 29989, 22700, 109]",185,144,29989,100
"[5, 37, 185, 144, 30097, 209, 1]",185,144,30097,100
"[5, 37, 185, 144, 30133, 22809, 109]",185,144,30133,100
"[5, 37, 185, 144, 30169, 15294, 73]",185,144,30169,100
"[5, 37, 185, 144, 30241, 210, 1]",185,144,30241,100
"[5, 37, 185, 144, 30313, 15367, 73]",185,144,30313,100
"[5, 37, 185, 144, 30493, 7835, 37]",185,144,30493,100
"[5, 37, 185, 144, 30529, 212, 1]",185,144,30529,100
"[5, 37, 185, 144, 30637, 7872, 37]",185,144,30637,100
"[5, 37, 185, 144, 30781, 7909, 37]",185,144,30781,100
"[5, 37, 185, 144, 30817, 214, 1]",185,144,30817,100
"[5, 37, 185, 144, 30853, 23354, 109]",185,144,30853,100
"[5, 37, 185, 144, 31033, 15732, 73]",185,144,31033,100
"[5, 37, 185, 144, 31069, 7983, 37]",185,144,31069,100
"[5, 37, 185, 144, 31177, 15805, 73]",185,144,31177,100
"[5, 37, 185, 144, 31249, 217, 1]",185,144,31249,100
"[5, 37, 185, 144, 31321, 15878, 73]",185,144,31321,100
"[5, 37, 185, 144, 31357, 8057, 37]",185,144,31357,100
"[5, 37, 185, 144, 31393, 218, 1]",185,144,31393,100
"[5, 37, 185, 144, 31573, 23899, 109]",185,144,31573,100
"[5, 37, 185, 144, 32077, 8242, 37]",185,144,32077,100
"[5, 37, 185, 144, 32257, 224, 1]",185,144,32257,100
"[5, 37, 185, 144, 32401, 225, 1]",185,144,32401,100
"[5, 37, 185, 144, 32653, 8390, 37]",185,144,32653,100
"[5, 37, 185, 144, 32797, 8427, 37]",185,144,32797,100
"[5, 37, 185, 144, 32833, 228, 1]",185,144,32833,100
"[5, 37, 185, 144, 32869, 24880, 109]",185,144,32869,100
"[5, 37, 185, 144, 32941, 8464, 37]",185,144,32941,100
"[5, 37, 185, 144, 33013, 24989, 109]",185,144,33013,100
"[5, 37, 185, 144, 33049, 16754, 73]",185,144,33049,100
"[5, 37, 185, 144, 33301, 25207, 109]",185,144,33301,100
"[5, 37, 185, 144, 33409, 232, 1]",185,144,33409,100
"[5, 37, 185, 144, 33589, 25425, 109]",185,144,33589,100
"[5, 37, 185, 144, 33769, 17119, 73]",185,144,33769,100
"[5, 37, 185, 144, 34057, 17265, 73]",185,144,34057,100
"[5, 37, 185, 144, 34129, 237, 1]",185,144,34129,100
"[5, 37, 185, 144, 34273, 238, 1]",185,144,34273,100
"[5, 37, 185, 144, 34381, 8834, 37]",185,144,34381,100
"[5, 37, 185, 144, 34849, 242, 1]",185,144,34849,100
"[5, 37, 185, 144, 35281, 245, 1]",185,144,35281,100
"[5, 37, 185, 144, 35317, 26733, 109]",185,144,35317,100
"[5, 37, 185, 144, 35353, 17922, 73]",185,144,35353,100
"[5, 37, 185, 144, 35461, 26842, 109]",185,144,35461,100
"[5, 37, 185, 144, 35533, 9130, 37]",185,144,35533,100
"[5, 37, 185, 144, 35569, 247, 1]",185,144,35569,100
"[5, 37, 185, 144, 35677, 9167, 37]",185,144,35677,100
"[5, 37, 185, 144, 36037, 27278, 109]",185,144,36037,100
"[5, 37, 185, 144, 36073, 18287, 73]",185,144,36073,100
"[5, 37, 185, 144, 36109, 9278, 37]",185,144,36109,100
"[5, 37, 185, 144, 36217, 18360, 73]",185,144,36217,100
"[5, 37, 185, 144, 36433, 253, 1]",185,144,36433,100
"[5, 37, 185, 144, 36469, 27605, 109]",185,144,36469,100
"[5, 37, 185, 144, 36541, 9389, 37]",185,144,36541,100
"[5, 37, 185, 144, 36721, 255, 1]",185,144,36721,100
"[5, 37, 185, 144, 36793, 18652, 73]",185,144,36793,100
"[5, 37, 185, 144, 36901, 27932, 109]",185,144,36901,100
"[5, 37, 185, 144, 36973, 9500, 37]",185,144,36973,100
"[5, 37, 185, 144, 37117, 9537, 37]",185,144,37117,100
"[5, 37, 185, 144, 37189, 28150, 109]",185,144,37189,100
"[5, 37, 185, 144, 37369, 18944, 73]",185,144,37369,100
"[5, 37, 185, 144, 37441, 260, 1]",185,144,37441,100
"[5, 37, 185, 144, 37549, 9648, 37]",185,144,37549,100
"[5, 37, 185, 144, 37657, 19090, 73]",185,144,37657,100
"[5, 37, 185, 144, 37693, 9685, 37]",185,144,37693,100
"[5, 37, 185, 144, 38053, 28804, 109]",185,144,38053,100
"[5, 37, 185, 144, 38197, 28913, 109]",185,144,38197,100
"[5, 37, 185, 144, 38377, 19455, 73]",185,144,38377,100
"[5, 37, 185, 144, 38449, 267, 1]",185,144,38449,100
"[5, 37, 185, 144, 38557, 9907, 37]",185,144,38557,100
"[5, 37, 185, 144, 38593, 268, 1]",185,144,38593,100
"[5, 37, 185, 144, 38629, 29240, 109]",185,144,38629,100
"[5, 37, 185, 144, 38737, 269, 1]",185,144,38737,100
"[5, 37, 185, 144, 38917, 29458, 109]",185,144,38917,100
"[5, 37, 185, 144, 38953, 19747, 73]",185,144,38953,100
"[5, 37, 185, 144, 39097, 19820, 73]",185,144,39097,100
"[5, 37, 185, 144, 39133, 10055, 37]",185,144,39133,100
"[5, 37, 185, 144, 39241, 19893, 73]",185,144,39241,100
"[5, 37, 185, 144, 39313, 273, 1]",185,144,39313,100
"[5, 37, 185, 144, 39709, 10203, 37]",185,144,39709,100
"[5, 37, 185, 144, 40177, 279, 1]",185,144,40177,100
"[5, 37, 185, 144, 40213, 30439, 109]",185,144,40213,100
"[5, 37, 185, 144, 40357, 30548, 109]",185,144,40357,100
"[5, 37, 185, 144, 40429, 10388, 37]",185,144,40429,100
"[5, 37, 185, 144, 40609, 282, 1]",185,144,40609,100
"[5, 37, 185, 144, 40897, 284, 1]",185,144,40897,100
"[5, 37, 185, 144, 40933, 30984, 109]",185,144,40933,100
"[5, 37, 185, 144, 41077, 31093, 109]",185,144,41077,100
"[5, 37, 185, 144, 41113, 20842, 73]",185,144,41113,100
"[5, 37, 185, 144, 41149, 10573, 37]",185,144,41149,100
"[5, 37, 185, 144, 41221, 31202, 109]",185,144,41221,100
"[5, 37, 185, 144, 41257, 20915, 73]",185,144,41257,100
"[5, 37, 185, 144, 41617, 289, 1]",185,144,41617,100
"[5, 37, 185, 144, 41761, 290, 1]",185,144,41761,100
"[5, 37, 185, 144, 41941, 31747, 109]",185,144,41941,100
"[5, 37, 185, 144, 42013, 10795, 37]",185,144,42013,100
"[5, 37, 185, 144, 42157, 10832, 37]",185,144,42157,100
"[5, 37, 185, 144, 42193, 293, 1]",185,144,42193,100
"[5, 37, 185, 144, 42337, 294, 1]",185,144,42337,100
"[5, 37, 185, 144, 42373, 32074, 109]",185,144,42373,100
"[5, 37, 185, 144, 42409, 21499, 73]",185,144,42409,100
"[5, 37, 185, 144, 42589, 10943, 37]",185,144,42589,100
"[5, 37, 185, 144, 42697, 21645, 73]",185,144,42697,100
"[5, 37, 185, 144, 42841, 21718, 73]",185,144,42841,100
"[5, 37, 185, 144, 43093, 32619, 109]",185,144,43093,100
"[5, 37, 185, 144, 43201, 300, 1]",185,144,43201,100
"[5, 37, 185, 144, 43237, 32728, 109]",185,144,43237,100
"[5, 37, 185, 144, 43597, 11202, 37]",185,144,43597,100
"[5, 37, 185, 144, 43633, 303, 1]",185,144,43633,100
"[5, 37, 185, 144, 43669, 33055, 109]",185,144,43669,100
"[5, 37, 185, 144, 43777, 304, 1]",185,144,43777,100
"[5, 37, 185, 144, 44029, 11313, 37]",185,144,44029,100
"[5, 37, 185, 144, 44101, 33382, 109]",185,144,44101,100
"[5, 37, 185, 144, 44281, 22448, 73]",185,144,44281,100
"[5, 37, 185, 144, 44389, 33600, 109]",185,144,44389,100
"[5, 37, 185, 144, 44497, 309, 1]",185,144,44497,100
"[5, 37, 185, 144, 44533, 33709, 109]",185,144,44533,100
"[5, 37, 185, 144, 44641, 310, 1]",185,144,44641,100
"[5, 37, 185, 144, 44893, 11535, 37]",185,144,44893,100
"[5, 37, 185, 144, 45181, 11609, 37]",185,144,45181,100
"[5, 37, 185, 144, 45289, 22959, 73]",185,144,45289,100
"[5, 37, 185, 144, 45361, 315, 1]",185,144,45361,100
"[5, 37, 185, 144, 45433, 23032, 73]",185,144,45433,100
"[5, 37, 185, 144, 45541, 34472, 109]",185,144,45541,100
"[5, 37, 185, 144, 45613, 11720, 37]",185,144,45613,100
"[5, 37, 185, 144, 45757, 11757, 37]",185,144,45757,100
"[5, 37, 185, 144, 46153, 23397, 73]",185,144,46153,100
"[5, 37, 185, 144, 46261, 35017, 109]",185,144,46261,100
"[5, 37, 185, 144, 46441, 23543, 73]",185,144,46441,100
"[5, 37, 185, 144, 46477, 11942, 37]",185,144,46477,100
"[5, 37, 185, 144, 46549, 35235, 109]",185,144,46549,100
"[5, 37, 185, 144, 47017, 23835, 73]",185,144,47017,100
"[5, 37, 185, 144, 47161, 23908, 73]",185,144,47161,100
"[5, 37, 185, 144, 47269, 35780, 109]",185,144,47269,100
"[5, 37, 185, 144, 47521, 330, 1]",185,144,47521,100
"[5, 37, 185, 144, 47629, 12238, 37]",185,144,47629,100
"[5, 37, 185, 144, 47701, 36107, 109]",185,144,47701,100
"[5, 37, 185, 144, 47737, 24200, 73]",185,144,47737,100
"[5, 37, 185, 144, 47809, 332, 1]",185,144,47809,100
"[5, 37, 185, 144, 47881, 24273, 73]",185,144,47881,100
"[5, 37, 185, 144, 47917, 12312, 37]",185,144,47917,100
"[5, 37, 185, 144, 48313, 24492, 73]",185,144,48313,100
"[5, 37, 185, 144, 48673, 338, 1]",185,144,48673,100
"[5, 37, 185, 144, 48781, 12534, 37]",185,144,48781,100
"[5, 37, 185, 144, 48817, 339, 1]",185,144,48817,100
"[5, 37, 185, 144, 48889, 24784, 73]",185,144,48889,100
"[5, 37, 185, 144, 49033, 24857, 73]",185,144,49033,100
