"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[457, 499, 228043, 227088, 33289, 26003, 177385]",228043,227088,33289,1
"[457, 499, 228043, 227088, 34429, 23817, 157093]",228043,227088,34429,1
"[457, 499, 228043, 227088, 35569, 8571, 54721]",228043,227088,35569,1
"[457, 499, 228043, 227088, 35797, 8590, 54493]",228043,227088,35797,1
"[457, 499, 228043, 227088, 36709, 30333, 187645]",228043,227088,36709,1
"[457, 499, 228043, 227088, 39217, 13545, 78433]",228043,227088,39217,1
"[457, 499, 228043, 227088, 39901, 15584, 88693]",228043,227088,39901,1
"[457, 499, 228043, 227088, 40129, 35939, 203377]",228043,227088,40129,1
"[457, 499, 228043, 227088, 40357, 11305, 63613]",228043,227088,40357,1
"[457, 499, 228043, 227088, 40813, 7417, 41269]",228043,227088,40813,1
"[457, 499, 228043, 227088, 41269, 7417, 40813]",228043,227088,41269,1
"[457, 499, 228043, 227088, 41953, 32181, 174193]",228043,227088,41953,1
"[457, 499, 228043, 227088, 42181, 38412, 206797]",228043,227088,42181,1
"[457, 499, 228043, 227088, 42409, 39088, 209305]",228043,227088,42409,1
"[457, 499, 228043, 227088, 43093, 13629, 71821]",228043,227088,43093,1
"[457, 499, 228043, 227088, 43321, 1653, 8665]",228043,227088,43321,1
"[457, 499, 228043, 227088, 43777, 9494, 49249]",228043,227088,43777,1
"[457, 499, 228043, 227088, 44917, 32786, 165757]",228043,227088,44917,1
"[457, 499, 228043, 227088, 47653, 38802, 184909]",228043,227088,47653,1
"[457, 499, 228043, 227088, 47881, 12980, 61561]",228043,227088,47881,1
"[457, 499, 228043, 227088, 48109, 10675, 50389]",228043,227088,48109,1
"[457, 499, 228043, 227088, 48337, 33972, 159601]",228043,227088,48337,1
"[457, 499, 228043, 227088, 48473, 12898, 60425]",228043,227088,48473,1
"[457, 499, 228043, 227088, 49477, 46447, 213181]",228043,227088,49477,1
"[457, 499, 228043, 227088, 52457, 7516, 32537]",228043,227088,52457,1
"[457, 499, 228043, 227088, 53353, 32462, 138169]",228043,227088,53353,1
"[457, 499, 228043, 227088, 54037, 163, 685]",228043,227088,54037,1
"[457, 499, 228043, 227088, 54449, 15921, 66401]",228043,227088,54449,1
"[457, 499, 228043, 227088, 54493, 8590, 35797]",228043,227088,54493,1
"[457, 499, 228043, 227088, 54721, 8571, 35569]",228043,227088,54721,1
"[457, 499, 228043, 227088, 54949, 53570, 221389]",228043,227088,54949,1
"[457, 499, 228043, 227088, 55633, 41334, 168721]",228043,227088,55633,1
"[457, 499, 228043, 227088, 57457, 56765, 224353]",228043,227088,57457,1
"[457, 499, 228043, 227088, 58369, 26489, 103057]",228043,227088,58369,1
"[457, 499, 228043, 227088, 59053, 47966, 184453]",228043,227088,59053,1
"[457, 499, 228043, 227088, 59281, 11666, 44689]",228043,227088,59281,1
"[457, 499, 228043, 227088, 59509, 15236, 58141]",228043,227088,59509,1
"[457, 499, 228043, 227088, 60649, 41529, 155497]",228043,227088,60649,1
"[457, 499, 228043, 227088, 61333, 51419, 190381]",228043,227088,61333,1
"[457, 499, 228043, 227088, 61561, 12980, 47881]",228043,227088,61561,1
"[457, 499, 228043, 227088, 62017, 14446, 52897]",228043,227088,62017,1
"[457, 499, 228043, 227088, 62417, 22631, 82337]",228043,227088,62417,1
"[457, 499, 228043, 227088, 62473, 35502, 129049]",228043,227088,62473,1
"[457, 499, 228043, 227088, 62701, 8373, 30325]",228043,227088,62701,1
"[457, 499, 228043, 227088, 62929, 3033, 10945]",228043,227088,62929,1
"[457, 499, 228043, 227088, 63841, 41279, 146833]",228043,227088,63841,1
"[457, 499, 228043, 227088, 65437, 61561, 213637]",228043,227088,65437,1
"[457, 499, 228043, 227088, 3, 1, 302784]",228043,227088,3,0
"[457, 499, 228043, 227088, 5, 3, 136253]",228043,227088,5,0
"[457, 499, 228043, 227088, 7, 6, 194647]",228043,227088,7,0
"[457, 499, 228043, 227088, 11, 8, 165155]",228043,227088,11,0
"[457, 499, 228043, 227088, 13, 3, 52405]",228043,227088,13,0
"[457, 499, 228043, 227088, 17, 8, 106865]",228043,227088,17,0
"[457, 499, 228043, 227088, 19, 1, 239040]",228043,227088,19,0
"[457, 499, 228043, 227088, 23, 5, 49367]",228043,227088,23,0
"[457, 499, 228043, 227088, 29, 8, 62645]",228043,227088,29,0
"[457, 499, 228043, 227088, 31, 19, 139183]",228043,227088,31,0
"[457, 499, 228043, 227088, 37, 35, 214813]",228043,227088,37,0
"[457, 499, 228043, 227088, 41, 15, 83081]",228043,227088,41,0
"[457, 499, 228043, 227088, 43, 17, 89779]",228043,227088,43,0
"[457, 499, 228043, 227088, 47, 3, 14495]",228043,227088,47,0
"[457, 499, 228043, 227088, 53, 25, 107117]",228043,227088,53,0
"[457, 499, 228043, 227088, 59, 20, 76979]",228043,227088,59,0
"[457, 499, 228043, 227088, 61, 57, 212197]",228043,227088,61,0
"[457, 499, 228043, 227088, 67, 8, 27115]",228043,227088,67,0
"[457, 499, 228043, 227088, 71, 26, 83159]",228043,227088,71,0
"[457, 499, 228043, 227088, 73, 39, 121321]",228043,227088,73,0
"[457, 499, 228043, 227088, 79, 47, 135103]",228043,227088,79,0
"[457, 499, 228043, 227088, 83, 1, 229824]",228043,227088,83,0
"[457, 499, 228043, 227088, 89, 69, 176057]",228043,227088,89,0
"[457, 499, 228043, 227088, 97, 44, 103009]",228043,227088,97,0
"[457, 499, 228043, 227088, 101, 53, 119165]",228043,227088,101,0
"[457, 499, 228043, 227088, 103, 42, 92599]",228043,227088,103,0
"[457, 499, 228043, 227088, 107, 22, 46691]",228043,227088,107,0
"[457, 499, 228043, 227088, 109, 101, 210421]",228043,227088,109,0
"[457, 499, 228043, 227088, 113, 35, 70337]",228043,227088,113,0
"[457, 499, 228043, 227088, 127, 74, 132319]",228043,227088,127,0
"[457, 499, 228043, 227088, 131, 2, 3467]",228043,227088,131,0
"[457, 499, 228043, 227088, 137, 26, 43097]",228043,227088,137,0
"[457, 499, 228043, 227088, 139, 11, 17971]",228043,227088,139,0
"[457, 499, 228043, 227088, 149, 62, 94493]",228043,227088,149,0
"[457, 499, 228043, 227088, 151, 85, 127831]",228043,227088,151,0
"[457, 499, 228043, 227088, 157, 88, 127285]",228043,227088,157,0
"[457, 499, 228043, 227088, 163, 118, 164395]",228043,227088,163,0
"[457, 499, 228043, 227088, 167, 47, 63911]",228043,227088,167,0
"[457, 499, 228043, 227088, 173, 156, 204773]",228043,227088,173,0
"[457, 499, 228043, 227088, 179, 54, 68507]",228043,227088,179,0
"[457, 499, 228043, 227088, 181, 154, 193213]",228043,227088,181,0
"[457, 499, 228043, 227088, 191, 139, 165263]",228043,227088,191,0
"[457, 499, 228043, 227088, 193, 156, 183553]",228043,227088,193,0
"[457, 499, 228043, 227088, 197, 171, 197117]",228043,227088,197,0
"[457, 499, 228043, 227088, 199, 48, 54775]",228043,227088,199,0
"[457, 499, 228043, 227088, 211, 142, 152827]",228043,227088,211,0
"[457, 499, 228043, 227088, 223, 3, 3055]",228043,227088,223,0
"[457, 499, 228043, 227088, 227, 49, 49019]",228043,227088,227,0
"[457, 499, 228043, 227088, 233, 75, 73097]",228043,227088,233,0
"[457, 499, 228043, 227088, 239, 44, 41807]",228043,227088,239,0
"[457, 499, 228043, 227088, 241, 157, 147937]",228043,227088,241,0
"[457, 499, 228043, 227088, 251, 15, 13571]",228043,227088,251,0
"[457, 499, 228043, 227088, 257, 18, 15905]",228043,227088,257,0
"[457, 499, 228043, 227088, 263, 221, 190823]",228043,227088,263,0
"[457, 499, 228043, 227088, 269, 150, 126629]",228043,227088,269,0
"[457, 499, 228043, 227088, 271, 244, 204463]",228043,227088,271,0
"[457, 499, 228043, 227088, 277, 16, 13117]",228043,227088,277,0
"[457, 499, 228043, 227088, 281, 7, 5657]",228043,227088,281,0
"[457, 499, 228043, 227088, 283, 225, 180547]",228043,227088,283,0
"[457, 499, 228043, 227088, 293, 45, 34877]",228043,227088,293,0
"[457, 499, 228043, 227088, 307, 297, 219691]",228043,227088,307,0
"[457, 499, 228043, 227088, 311, 252, 184007]",228043,227088,311,0
"[457, 499, 228043, 227088, 313, 48, 34825]",228043,227088,313,0
"[457, 499, 228043, 227088, 317, 276, 197717]",228043,227088,317,0
"[457, 499, 228043, 227088, 331, 15, 10291]",228043,227088,331,0
"[457, 499, 228043, 227088, 337, 182, 122641]",228043,227088,337,0
"[457, 499, 228043, 227088, 347, 192, 125651]",228043,227088,347,0
"[457, 499, 228043, 227088, 349, 327, 212773]",228043,227088,349,0
"[457, 499, 228043, 227088, 353, 68, 43745]",228043,227088,353,0
"[457, 499, 228043, 227088, 359, 70, 44279]",228043,227088,359,0
"[457, 499, 228043, 227088, 367, 95, 58783]",228043,227088,367,0
"[457, 499, 228043, 227088, 373, 173, 105325]",228043,227088,373,0
"[457, 499, 228043, 227088, 379, 181, 108451]",228043,227088,379,0
"[457, 499, 228043, 227088, 383, 173, 102575]",228043,227088,383,0
"[457, 499, 228043, 227088, 389, 84, 49037]",228043,227088,389,0
"[457, 499, 228043, 227088, 397, 99, 56629]",228043,227088,397,0
"[457, 499, 228043, 227088, 401, 23, 13025]",228043,227088,401,0
"[457, 499, 228043, 227088, 409, 387, 214873]",228043,227088,409,0
"[457, 499, 228043, 227088, 419, 42, 22763]",228043,227088,419,0
"[457, 499, 228043, 227088, 421, 279, 150493]",228043,227088,421,0
"[457, 499, 228043, 227088, 431, 44, 23183]",228043,227088,431,0
"[457, 499, 228043, 227088, 433, 338, 177265]",228043,227088,433,0
"[457, 499, 228043, 227088, 439, 295, 152599]",228043,227088,439,0
"[457, 499, 228043, 227088, 443, 57, 29219]",228043,227088,443,0
"[457, 499, 228043, 227088, 449, 377, 190673]",228043,227088,449,0
"[457, 499, 228043, 227088, 461, 309, 152213]",228043,227088,461,0
"[457, 499, 228043, 227088, 463, 223, 109375]",228043,227088,463,0
"[457, 499, 228043, 227088, 467, 63, 30635]",228043,227088,467,0
"[457, 499, 228043, 227088, 479, 57, 27023]",228043,227088,479,0
"[457, 499, 228043, 227088, 487, 10, 4663]",228043,227088,487,0
"[457, 499, 228043, 227088, 491, 489, 226163]",228043,227088,491,0
"[457, 499, 228043, 227088, 503, 122, 55079]",228043,227088,503,0
"[457, 499, 228043, 227088, 509, 282, 125813]",228043,227088,509,0
"[457, 499, 228043, 227088, 521, 23, 10025]",228043,227088,521,0
"[457, 499, 228043, 227088, 523, 74, 32131]",228043,227088,523,0
"[457, 499, 228043, 227088, 541, 291, 122149]",228043,227088,541,0
"[457, 499, 228043, 227088, 547, 402, 166891]",228043,227088,547,0
"[457, 499, 228043, 227088, 557, 63, 25685]",228043,227088,557,0
"[457, 499, 228043, 227088, 563, 447, 180299]",228043,227088,563,0
"[457, 499, 228043, 227088, 569, 559, 223097]",228043,227088,569,0
"[457, 499, 228043, 227088, 571, 131, 52099]",228043,227088,571,0
"[457, 499, 228043, 227088, 577, 547, 215281]",228043,227088,577,0
"[457, 499, 228043, 227088, 587, 29, 11219]",228043,227088,587,0
"[457, 499, 228043, 227088, 593, 440, 168497]",228043,227088,593,0
"[457, 499, 228043, 227088, 599, 447, 169463]",228043,227088,599,0
"[457, 499, 228043, 227088, 601, 394, 148873]",228043,227088,601,0
"[457, 499, 228043, 227088, 607, 26, 9727]",228043,227088,607,0
"[457, 499, 228043, 227088, 613, 527, 195229]",228043,227088,613,0
"[457, 499, 228043, 227088, 617, 482, 177401]",228043,227088,617,0
"[457, 499, 228043, 227088, 619, 335, 122899]",228043,227088,619,0
"[457, 499, 228043, 227088, 631, 149, 53623]",228043,227088,631,0
"[457, 499, 228043, 227088, 641, 571, 202289]",228043,227088,641,0
"[457, 499, 228043, 227088, 643, 584, 206251]",228043,227088,643,0
"[457, 499, 228043, 227088, 647, 72, 25271]",228043,227088,647,0
"[457, 499, 228043, 227088, 653, 180, 62597]",228043,227088,653,0
"[457, 499, 228043, 227088, 659, 543, 187115]",228043,227088,659,0
"[457, 499, 228043, 227088, 661, 364, 125053]",228043,227088,661,0
"[457, 499, 228043, 227088, 673, 68, 22945]",228043,227088,673,0
"[457, 499, 228043, 227088, 677, 372, 124781]",228043,227088,677,0
"[457, 499, 228043, 227088, 683, 72, 23939]",228043,227088,683,0
"[457, 499, 228043, 227088, 691, 457, 150187]",228043,227088,691,0
"[457, 499, 228043, 227088, 701, 370, 119861]",228043,227088,701,0
"[457, 499, 228043, 227088, 709, 317, 101533]",228043,227088,709,0
"[457, 499, 228043, 227088, 719, 31, 9791]",228043,227088,719,0
"[457, 499, 228043, 227088, 727, 548, 171175]",228043,227088,727,0
"[457, 499, 228043, 227088, 733, 191, 59173]",228043,227088,733,0
"[457, 499, 228043, 227088, 739, 684, 210187]",228043,227088,739,0
"[457, 499, 228043, 227088, 743, 366, 111863]",228043,227088,743,0
"[457, 499, 228043, 227088, 751, 386, 116719]",228043,227088,751,0
"[457, 499, 228043, 227088, 757, 694, 208189]",228043,227088,757,0
"[457, 499, 228043, 227088, 761, 27, 8057]",228043,227088,761,0
"[457, 499, 228043, 227088, 769, 33, 9745]",228043,227088,769,0
"[457, 499, 228043, 227088, 773, 271, 79613]",228043,227088,773,0
"[457, 499, 228043, 227088, 787, 603, 173995]",228043,227088,787,0
"[457, 499, 228043, 227088, 797, 14, 3989]",228043,227088,797,0
"[457, 499, 228043, 227088, 809, 47, 13193]",228043,227088,809,0
"[457, 499, 228043, 227088, 811, 304, 85123]",228043,227088,811,0
"[457, 499, 228043, 227088, 821, 549, 151853]",228043,227088,821,0
"[457, 499, 228043, 227088, 823, 727, 200599]",228043,227088,823,0
"[457, 499, 228043, 227088, 827, 427, 117251]",228043,227088,827,0
"[457, 499, 228043, 227088, 829, 243, 66565]",228043,227088,829,0
"[457, 499, 228043, 227088, 839, 630, 170519]",228043,227088,839,0
"[457, 499, 228043, 227088, 853, 211, 56173]",228043,227088,853,0
"[457, 499, 228043, 227088, 857, 605, 160313]",228043,227088,857,0
"[457, 499, 228043, 227088, 859, 647, 171043]",228043,227088,859,0
"[457, 499, 228043, 227088, 863, 29, 7631]",228043,227088,863,0
"[457, 499, 228043, 227088, 877, 590, 152773]",228043,227088,877,0
"[457, 499, 228043, 227088, 881, 709, 182753]",228043,227088,881,0
"[457, 499, 228043, 227088, 883, 838, 215515]",228043,227088,883,0
"[457, 499, 228043, 227088, 887, 388, 99335]",228043,227088,887,0
"[457, 499, 228043, 227088, 907, 534, 133699]",228043,227088,907,0
"[457, 499, 228043, 227088, 911, 150, 37391]",228043,227088,911,0
"[457, 499, 228043, 227088, 919, 474, 117127]",228043,227088,919,0
"[457, 499, 228043, 227088, 929, 814, 198977]",228043,227088,929,0
"[457, 499, 228043, 227088, 937, 418, 101305]",228043,227088,937,0
"[457, 499, 228043, 227088, 941, 800, 193061]",228043,227088,941,0
"[457, 499, 228043, 227088, 947, 656, 157307]",228043,227088,947,0
"[457, 499, 228043, 227088, 953, 873, 208025]",228043,227088,953,0
"[457, 499, 228043, 227088, 967, 696, 163447]",228043,227088,967,0
"[457, 499, 228043, 227088, 971, 840, 196451]",228043,227088,971,0
"[457, 499, 228043, 227088, 977, 924, 214769]",228043,227088,977,0
"[457, 499, 228043, 227088, 983, 131, 30263]",228043,227088,983,0
"[457, 499, 228043, 227088, 991, 705, 161551]",228043,227088,991,0
"[457, 499, 228043, 227088, 1009, 16, 3601]",228043,227088,1009,0
"[457, 499, 228043, 227088, 1013, 259, 58061]",228043,227088,1013,0
"[457, 499, 228043, 227088, 1019, 807, 179843]",228043,227088,1019,0
"[457, 499, 228043, 227088, 1021, 290, 64501]",228043,227088,1021,0
"[457, 499, 228043, 227088, 1031, 704, 155063]",228043,227088,1031,0
"[457, 499, 228043, 227088, 1033, 1027, 225769]",228043,227088,1033,0
"[457, 499, 228043, 227088, 1039, 789, 172447]",228043,227088,1039,0
"[457, 499, 228043, 227088, 1049, 435, 94169]",228043,227088,1049,0
"[457, 499, 228043, 227088, 1051, 978, 211315]",228043,227088,1051,0
"[457, 499, 228043, 227088, 1061, 156, 33389]",228043,227088,1061,0
"[457, 499, 228043, 227088, 1063, 402, 85879]",228043,227088,1063,0
"[457, 499, 228043, 227088, 1069, 904, 192037]",228043,227088,1069,0
"[457, 499, 228043, 227088, 1087, 595, 124303]",228043,227088,1087,0
"[457, 499, 228043, 227088, 1091, 75, 15611]",228043,227088,1091,0
"[457, 499, 228043, 227088, 1093, 491, 102013]",228043,227088,1093,0
"[457, 499, 228043, 227088, 1097, 975, 201833]",228043,227088,1097,0
"[457, 499, 228043, 227088, 1103, 280, 57647]",228043,227088,1103,0
"[457, 499, 228043, 227088, 1109, 397, 81293]",228043,227088,1109,0
"[457, 499, 228043, 227088, 1117, 411, 83557]",228043,227088,1117,0
"[457, 499, 228043, 227088, 1123, 413, 83515]",228043,227088,1123,0
"[457, 499, 228043, 227088, 1129, 71, 14281]",228043,227088,1129,0
"[457, 499, 228043, 227088, 1151, 27, 5327]",228043,227088,1151,0
"[457, 499, 228043, 227088, 1153, 1066, 209953]",228043,227088,1153,0
"[457, 499, 228043, 227088, 1163, 261, 50963]",228043,227088,1163,0
"[457, 499, 228043, 227088, 1171, 994, 192763]",228043,227088,1171,0
"[457, 499, 228043, 227088, 1181, 355, 68261]",228043,227088,1181,0
"[457, 499, 228043, 227088, 1187, 1171, 224027]",228043,227088,1187,0
"[457, 499, 228043, 227088, 1193, 528, 100505]",228043,227088,1193,0
"[457, 499, 228043, 227088, 1201, 740, 139921]",228043,227088,1201,0
"[457, 499, 228043, 227088, 1213, 1095, 204997]",228043,227088,1213,0
"[457, 499, 228043, 227088, 1217, 290, 54113]",228043,227088,1217,0
"[457, 499, 228043, 227088, 1223, 323, 59975]",228043,227088,1223,0
"[457, 499, 228043, 227088, 1229, 843, 155765]",228043,227088,1229,0
"[457, 499, 228043, 227088, 1231, 723, 133375]",228043,227088,1231,0
"[457, 499, 228043, 227088, 1237, 540, 99133]",228043,227088,1237,0
"[457, 499, 228043, 227088, 1249, 820, 149089]",228043,227088,1249,0
"[457, 499, 228043, 227088, 1259, 191, 34451]",228043,227088,1259,0
"[457, 499, 228043, 227088, 1277, 1236, 219797]",228043,227088,1277,0
"[457, 499, 228043, 227088, 1279, 742, 131743]",228043,227088,1279,0
"[457, 499, 228043, 227088, 1283, 428, 75755]",228043,227088,1283,0
"[457, 499, 228043, 227088, 1289, 328, 57785]",228043,227088,1289,0
"[457, 499, 228043, 227088, 1291, 938, 164995]",228043,227088,1291,0
"[457, 499, 228043, 227088, 1297, 1033, 180865]",228043,227088,1297,0
"[457, 499, 228043, 227088, 1301, 840, 146621]",228043,227088,1301,0
"[457, 499, 228043, 227088, 1303, 89, 15511]",228043,227088,1303,0
"[457, 499, 228043, 227088, 1307, 503, 87395]",228043,227088,1307,0
"[457, 499, 228043, 227088, 1319, 1313, 226055]",228043,227088,1319,0
"[457, 499, 228043, 227088, 1321, 799, 137353]",228043,227088,1321,0
"[457, 499, 228043, 227088, 1327, 194, 33199]",228043,227088,1327,0
"[457, 499, 228043, 227088, 1361, 383, 63905]",228043,227088,1361,0
"[457, 499, 228043, 227088, 1367, 1227, 203831]",228043,227088,1367,0
"[457, 499, 228043, 227088, 1373, 1196, 197813]",228043,227088,1373,0
"[457, 499, 228043, 227088, 1381, 926, 152269]",228043,227088,1381,0
"[457, 499, 228043, 227088, 1399, 1085, 176119]",228043,227088,1399,0
"[457, 499, 228043, 227088, 1409, 507, 81713]",228043,227088,1409,0
"[457, 499, 228043, 227088, 1423, 387, 61759]",228043,227088,1423,0
"[457, 499, 228043, 227088, 1427, 1266, 201467]",228043,227088,1427,0
"[457, 499, 228043, 227088, 1429, 1034, 164317]",228043,227088,1429,0
"[457, 499, 228043, 227088, 1433, 1197, 189689]",228043,227088,1433,0
"[457, 499, 228043, 227088, 1439, 709, 111887]",228043,227088,1439,0
"[457, 499, 228043, 227088, 1447, 1288, 202135]",228043,227088,1447,0
"[457, 499, 228043, 227088, 1451, 1116, 174659]",228043,227088,1451,0
"[457, 499, 228043, 227088, 1453, 128, 20005]",228043,227088,1453,0
"[457, 499, 228043, 227088, 1459, 82, 12763]",228043,227088,1459,0
"[457, 499, 228043, 227088, 1471, 77, 11887]",228043,227088,1471,0
"[457, 499, 228043, 227088, 1481, 1110, 170201]",228043,227088,1481,0
