"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[97, 353, 34241, 33792, 20593, 13193, 21649]",34241,33792,20593,25
"[97, 353, 34241, 33792, 21649, 13193, 20593]",34241,33792,21649,25
"[97, 353, 34241, 33792, 23761, 12995, 18481]",34241,33792,23761,25
"[97, 353, 34241, 33792, 25873, 12533, 16369]",34241,33792,25873,25
"[97, 353, 34241, 33792, 30097, 10817, 12145]",34241,33792,30097,25
"[97, 353, 34241, 33792, 31153, 10223, 11089]",34241,33792,31153,25
"[97, 353, 34241, 33792, 36433, 6263, 5809]",34241,33792,36433,25
"[97, 353, 34241, 33792, 37489, 5273, 4753]",34241,33792,37489,25
"[97, 353, 34241, 33792, 46993, 40386, 29041]",34241,33792,46993,25
"[97, 353, 34241, 33792, 48049, 39792, 27985]",34241,33792,48049,25
"[97, 353, 34241, 33792, 51217, 37614, 24817]",34241,33792,51217,25
"[97, 353, 34241, 33792, 55441, 33786, 20593]",34241,33792,55441,25
"[97, 353, 34241, 33792, 97, 35, 12193]",34241,33792,97,9
"[97, 353, 34241, 33792, 193, 34, 5953]",34241,33792,193,9
"[97, 353, 34241, 33792, 577, 200, 11713]",34241,33792,577,9
"[97, 353, 34241, 33792, 673, 109, 5473]",34241,33792,673,9
"[97, 353, 34241, 33792, 769, 402, 17665]",34241,33792,769,9
"[97, 353, 34241, 33792, 881, 491, 18833]",34241,33792,881,9
"[97, 353, 34241, 33792, 1153, 380, 11137]",34241,33792,1153,9
"[97, 353, 34241, 33792, 1249, 181, 4897]",34241,33792,1249,9
"[97, 353, 34241, 33792, 2017, 1530, 25633]",34241,33792,2017,9
"[97, 353, 34241, 33792, 2593, 1687, 21985]",34241,33792,2593,9
"[97, 353, 34241, 33792, 2689, 764, 9601]",34241,33792,2689,9
"[97, 353, 34241, 33792, 3361, 277, 2785]",34241,33792,3361,9
"[97, 353, 34241, 33792, 3457, 2475, 24193]",34241,33792,3457,9
"[97, 353, 34241, 33792, 4049, 1877, 15665]",34241,33792,4049,9
"[97, 353, 34241, 33792, 4129, 2874, 23521]",34241,33792,4129,9
"[97, 353, 34241, 33792, 4513, 3090, 23137]",34241,33792,4513,9
"[97, 353, 34241, 33792, 4801, 1064, 7489]",34241,33792,4801,9
"[97, 353, 34241, 33792, 4993, 1986, 13441]",34241,33792,4993,9
"[97, 353, 34241, 33792, 5569, 3639, 22081]",34241,33792,5569,9
"[97, 353, 34241, 33792, 5857, 1115, 6433]",34241,33792,5857,9
"[97, 353, 34241, 33792, 5953, 34, 193]",34241,33792,5953,9
"[97, 353, 34241, 33792, 6529, 6455, 33409]",34241,33792,6529,9
"[97, 353, 34241, 33792, 7297, 4395, 20353]",34241,33792,7297,9
"[97, 353, 34241, 33792, 7489, 1064, 4801]",34241,33792,7489,9
"[97, 353, 34241, 33792, 7681, 4539, 19969]",34241,33792,7681,9
"[97, 353, 34241, 33792, 7873, 3892, 16705]",34241,33792,7873,9
"[97, 353, 34241, 33792, 8161, 2481, 10273]",34241,33792,8161,9
"[97, 353, 34241, 33792, 8273, 2801, 11441]",34241,33792,8273,9
"[97, 353, 34241, 33792, 8353, 4770, 19297]",34241,33792,8353,9
"[97, 353, 34241, 33792, 8641, 8003, 31297]",34241,33792,8641,9
"[97, 353, 34241, 33792, 8737, 4890, 18913]",34241,33792,8737,9
"[97, 353, 34241, 33792, 8929, 4135, 15649]",34241,33792,8929,9
"[97, 353, 34241, 33792, 9601, 764, 2689]",34241,33792,9601,9
"[97, 353, 34241, 33792, 9697, 8678, 30241]",34241,33792,9697,9
"[97, 353, 34241, 33792, 10177, 8963, 29761]",34241,33792,10177,9
"[97, 353, 34241, 33792, 10273, 2481, 8161]",34241,33792,10273,9
"[97, 353, 34241, 33792, 10369, 4360, 14209]",34241,33792,10369,9
"[97, 353, 34241, 33792, 10657, 515, 1633]",34241,33792,10657,9
"[97, 353, 34241, 33792, 10753, 9287, 29185]",34241,33792,10753,9
"[97, 353, 34241, 33792, 11329, 2382, 7105]",34241,33792,11329,9
"[97, 353, 34241, 33792, 12097, 4468, 12481]",34241,33792,12097,9
"[97, 353, 34241, 33792, 12289, 10055, 27649]",34241,33792,12289,9
"[97, 353, 34241, 33792, 12497, 2669, 7217]",34241,33792,12497,9
"[97, 353, 34241, 33792, 12577, 5610, 15073]",34241,33792,12577,9
"[97, 353, 34241, 33792, 13249, 12873, 32833]",34241,33792,13249,9
"[97, 353, 34241, 33792, 13441, 1986, 4993]",34241,33792,13441,9
"[97, 353, 34241, 33792, 13537, 4423, 11041]",34241,33792,13537,9
"[97, 353, 34241, 33792, 13553, 2471, 6161]",34241,33792,13553,9
"[97, 353, 34241, 33792, 13633, 5655, 14017]",34241,33792,13633,9
"[97, 353, 34241, 33792, 13921, 10718, 26017]",34241,33792,13921,9
"[97, 353, 34241, 33792, 14401, 10883, 25537]",34241,33792,14401,9
"[97, 353, 34241, 33792, 14593, 4312, 9985]",34241,33792,14593,9
"[97, 353, 34241, 33792, 15073, 5610, 12577]",34241,33792,15073,9
"[97, 353, 34241, 33792, 15361, 13965, 30721]",34241,33792,15361,9
"[97, 353, 34241, 33792, 15649, 4135, 8929]",34241,33792,15649,9
"[97, 353, 34241, 33792, 15937, 14217, 30145]",34241,33792,15937,9
"[97, 353, 34241, 33792, 16033, 11342, 23905]",34241,33792,16033,9
"[97, 353, 34241, 33792, 16417, 14412, 29665]",34241,33792,16417,9
"[97, 353, 34241, 33792, 16993, 14628, 29089]",34241,33792,16993,9
"[97, 353, 34241, 33792, 17377, 3703, 7201]",34241,33792,17377,9
"[97, 353, 34241, 33792, 17569, 11630, 22369]",34241,33792,17569,9
"[97, 353, 34241, 33792, 17761, 3583, 6817]",34241,33792,17761,9
"[97, 353, 34241, 33792, 18049, 14973, 28033]",34241,33792,18049,9
"[97, 353, 34241, 33792, 18433, 3352, 6145]",34241,33792,18433,9
"[97, 353, 34241, 33792, 18913, 4890, 8737]",34241,33792,18913,9
"[97, 353, 34241, 33792, 19489, 2935, 5089]",34241,33792,19489,9
"[97, 353, 34241, 33792, 19681, 11798, 20257]",34241,33792,19681,9
"[97, 353, 34241, 33792, 19777, 18991, 32449]",34241,33792,19777,9
"[97, 353, 34241, 33792, 19889, 19786, 33617]",34241,33792,19889,9
"[97, 353, 34241, 33792, 20161, 15465, 25921]",34241,33792,20161,9
"[97, 353, 34241, 33792, 20353, 4395, 7297]",34241,33792,20353,9
"[97, 353, 34241, 33792, 20641, 15540, 25441]",34241,33792,20641,9
"[97, 353, 34241, 33792, 20929, 2260, 3649]",34241,33792,20929,9
"[97, 353, 34241, 33792, 21313, 11747, 18625]",34241,33792,21313,9
"[97, 353, 34241, 33792, 21601, 1903, 2977]",34241,33792,21601,9
"[97, 353, 34241, 33792, 22273, 15693, 23809]",34241,33792,22273,9
"[97, 353, 34241, 33792, 22369, 11630, 17569]",34241,33792,22369,9
"[97, 353, 34241, 33792, 23041, 1048, 1537]",34241,33792,23041,9
"[97, 353, 34241, 33792, 23057, 20776, 30449]",34241,33792,23057,9
"[97, 353, 34241, 33792, 24001, 20047, 28225]",34241,33792,24001,9
"[97, 353, 34241, 33792, 24097, 343, 481]",34241,33792,24097,9
"[97, 353, 34241, 33792, 24113, 20974, 29393]",34241,33792,24113,9
"[97, 353, 34241, 33792, 24481, 11198, 15457]",34241,33792,24481,9
"[97, 353, 34241, 33792, 25057, 20146, 27169]",34241,33792,25057,9
"[97, 353, 34241, 33792, 25153, 24725, 33217]",34241,33792,25153,9
"[97, 353, 34241, 33792, 25169, 21106, 28337]",34241,33792,25169,9
"[97, 353, 34241, 33792, 25537, 10883, 14401]",34241,33792,25537,9
"[97, 353, 34241, 33792, 25633, 1530, 2017]",34241,33792,25633,9
"[97, 353, 34241, 33792, 26017, 10718, 13921]",34241,33792,26017,9
"[97, 353, 34241, 33792, 26113, 20179, 26113]",34241,33792,26113,9
"[97, 353, 34241, 33792, 26209, 24944, 32161]",34241,33792,26209,9
"[97, 353, 34241, 33792, 26497, 15357, 19585]",34241,33792,26497,9
"[97, 353, 34241, 33792, 26881, 25049, 31489]",34241,33792,26881,9
"[97, 353, 34241, 33792, 27073, 10307, 12865]",34241,33792,27073,9
"[97, 353, 34241, 33792, 27281, 21172, 26225]",34241,33792,27281,9
"[97, 353, 34241, 33792, 27361, 234, 289]",34241,33792,27361,9
"[97, 353, 34241, 33792, 29473, 27883, 31969]",34241,33792,29473,9
"[97, 353, 34241, 33792, 29761, 8963, 10177]",34241,33792,29761,9
"[97, 353, 34241, 33792, 30241, 8678, 9697]",34241,33792,30241,9
"[97, 353, 34241, 33792, 30449, 20776, 23057]",34241,33792,30449,9
"[97, 353, 34241, 33792, 30529, 27928, 30913]",34241,33792,30529,9
"[97, 353, 34241, 33792, 30817, 8318, 9121]",34241,33792,30817,9
"[97, 353, 34241, 33792, 31393, 19354, 20833]",34241,33792,31393,9
"[97, 353, 34241, 33792, 31489, 25049, 26881]",34241,33792,31489,9
"[97, 353, 34241, 33792, 31873, 7607, 8065]",34241,33792,31873,9
"[97, 353, 34241, 33792, 32257, 13197, 13825]",34241,33792,32257,9
"[97, 353, 34241, 33792, 32353, 7262, 7585]",34241,33792,32353,9
"[97, 353, 34241, 33792, 32561, 20182, 20945]",34241,33792,32561,9
"[97, 353, 34241, 33792, 32833, 12873, 13249]",34241,33792,32833,9
"[97, 353, 34241, 33792, 33409, 6455, 6529]",34241,33792,33409,9
"[97, 353, 34241, 33792, 33601, 24629, 24769]",34241,33792,33601,9
"[97, 353, 34241, 33792, 33617, 19786, 19889]",34241,33792,33617,9
"[97, 353, 34241, 33792, 33889, 12228, 12193]",34241,33792,33889,9
"[97, 353, 34241, 33792, 34273, 24440, 24097]",34241,33792,34273,9
"[97, 353, 34241, 33792, 34369, 11913, 11713]",34241,33792,34369,9
"[97, 353, 34241, 33792, 34673, 19324, 18833]",34241,33792,34673,9
"[97, 353, 34241, 33792, 35521, 4643, 4417]",34241,33792,35521,9
"[97, 353, 34241, 33792, 35617, 17506, 16609]",34241,33792,35617,9
"[97, 353, 34241, 33792, 35729, 18796, 17777]",34241,33792,35729,9
"[97, 353, 34241, 33792, 35809, 27163, 25633]",34241,33792,35809,9
"[97, 353, 34241, 33792, 36097, 4103, 3841]",34241,33792,36097,9
"[97, 353, 34241, 33792, 37057, 9897, 9025]",34241,33792,37057,9
"[97, 353, 34241, 33792, 37441, 23189, 20929]",34241,33792,37441,9
"[97, 353, 34241, 33792, 37537, 9492, 8545]",34241,33792,37537,9
"[97, 353, 34241, 33792, 37633, 2567, 2305]",34241,33792,37633,9
"[97, 353, 34241, 33792, 38113, 8988, 7969]",34241,33792,38113,9
"[97, 353, 34241, 33792, 38593, 8553, 7489]",34241,33792,38593,9
"[97, 353, 34241, 33792, 38977, 25912, 22465]",34241,33792,38977,9
"[97, 353, 34241, 33792, 39841, 14602, 12385]",34241,33792,39841,9
"[97, 353, 34241, 33792, 39937, 21785, 18433]",34241,33792,39937,9
"[97, 353, 34241, 33792, 39953, 16024, 13553]",34241,33792,39953,9
"[97, 353, 34241, 33792, 40609, 21344, 17761]",34241,33792,40609,9
"[97, 353, 34241, 33792, 40801, 39759, 32929]",34241,33792,40801,9
"[97, 353, 34241, 33792, 40897, 13711, 11329]",34241,33792,40897,9
"[97, 353, 34241, 33792, 40993, 21080, 17377]",34241,33792,40993,9
"[97, 353, 34241, 33792, 41281, 5865, 4801]",34241,33792,41281,9
"[97, 353, 34241, 33792, 41761, 5340, 4321]",34241,33792,41761,9
"[97, 353, 34241, 33792, 41953, 12754, 10273]",34241,33792,41953,9
"[97, 353, 34241, 33792, 42337, 4692, 3745]",34241,33792,42337,9
"[97, 353, 34241, 33792, 42433, 39300, 31297]",34241,33792,42433,9
"[97, 353, 34241, 33792, 43201, 23320, 18241]",34241,33792,43201,9
"[97, 353, 34241, 33792, 43777, 18905, 14593]",34241,33792,43777,9
"[97, 353, 34241, 33792, 43969, 38724, 29761]",34241,33792,43969,9
"[97, 353, 34241, 33792, 44257, 22507, 17185]",34241,33792,44257,9
"[97, 353, 34241, 33792, 44449, 2148, 1633]",34241,33792,44449,9
"[97, 353, 34241, 33792, 44641, 22195, 16801]",34241,33792,44641,9
"[97, 353, 34241, 33792, 45121, 9487, 7105]",34241,33792,45121,9
"[97, 353, 34241, 33792, 45233, 11074, 8273]",34241,33792,45233,9
"[97, 353, 34241, 33792, 45697, 21292, 15745]",34241,33792,45697,9
"[97, 353, 34241, 33792, 46273, 16565, 12097]",34241,33792,46273,9
"[97, 353, 34241, 33792, 47041, 45706, 32833]",34241,33792,47041,9
"[97, 353, 34241, 33792, 47137, 37095, 26593]",34241,33792,47137,9
"[97, 353, 34241, 33792, 47713, 36735, 26017]",34241,33792,47713,9
"[97, 353, 34241, 33792, 47809, 19288, 13633]",34241,33792,47809,9
"[97, 353, 34241, 33792, 48193, 36420, 25537]",34241,33792,48193,9
"[97, 353, 34241, 33792, 48481, 18595, 12961]",34241,33792,48481,9
"[97, 353, 34241, 33792, 48673, 44941, 31201]",34241,33792,48673,9
"[97, 353, 34241, 33792, 49057, 13520, 9313]",34241,33792,49057,9
"[97, 353, 34241, 33792, 49537, 17452, 11905]",34241,33792,49537,9
"[97, 353, 34241, 33792, 49921, 17020, 11521]",34241,33792,49921,9
"[97, 353, 34241, 33792, 50497, 11765, 7873]",34241,33792,50497,9
"[97, 353, 34241, 33792, 50513, 4474, 2993]",34241,33792,50513,9
"[97, 353, 34241, 33792, 50593, 16243, 10849]",34241,33792,50593,9
"[97, 353, 34241, 33792, 51169, 10904, 7201]",34241,33792,51169,9
"[97, 353, 34241, 33792, 51361, 33999, 22369]",34241,33792,51361,9
"[97, 353, 34241, 33792, 52321, 42661, 27553]",34241,33792,52321,9
"[97, 353, 34241, 33792, 52609, 8969, 5761]",34241,33792,52609,9
"[97, 353, 34241, 33792, 53089, 13123, 8353]",34241,33792,53089,9
"[97, 353, 34241, 33792, 53281, 8024, 5089]",34241,33792,53281,9
"[97, 353, 34241, 33792, 53377, 41854, 26497]",34241,33792,53377,9
"[97, 353, 34241, 33792, 53569, 51440, 32449]",34241,33792,53569,9
"[97, 353, 34241, 33792, 53681, 53403, 33617]",34241,33792,53681,9
"[97, 353, 34241, 33792, 54049, 31479, 19681]",34241,33792,54049,9
"[97, 353, 34241, 33792, 54721, 5909, 3649]",34241,33792,54721,9
"[97, 353, 34241, 33792, 55009, 40477, 24865]",34241,33792,55009,9
"[97, 353, 34241, 33792, 55201, 10195, 6241]",34241,33792,55201,9
"[97, 353, 34241, 33792, 55681, 49988, 30337]",34241,33792,55681,9
"[97, 353, 34241, 33792, 55793, 52017, 31505]",34241,33792,55793,9
"[97, 353, 34241, 33792, 56737, 49163, 29281]",34241,33792,56737,9
"[97, 353, 34241, 33792, 56929, 7603, 4513]",34241,33792,56929,9
"[97, 353, 34241, 33792, 57601, 37966, 22273]",34241,33792,57601,9
"[97, 353, 34241, 33792, 57697, 27375, 16033]",34241,33792,57697,9
"[97, 353, 34241, 33792, 57793, 48272, 28225]",34241,33792,57793,9
"[97, 353, 34241, 33792, 58369, 5308, 3073]",34241,33792,58369,9
"[97, 353, 34241, 33792, 58657, 36829, 21217]",34241,33792,58657,9
"[97, 353, 34241, 33792, 59233, 36181, 20641]",34241,33792,59233,9
"[97, 353, 34241, 33792, 59617, 57417, 32545]",34241,33792,59617,9
"[97, 353, 34241, 33792, 59809, 24639, 13921]",34241,33792,59809,9
"[97, 353, 34241, 33792, 60017, 48453, 27281]",34241,33792,60017,9
"[97, 353, 34241, 33792, 60289, 34942, 19585]",34241,33792,60289,9
"[97, 353, 34241, 33792, 60961, 45203, 25057]",34241,33792,60961,9
"[97, 353, 34241, 33792, 61057, 56202, 31105]",34241,33792,61057,9
"[97, 353, 34241, 33792, 61153, 523, 289]",34241,33792,61153,9
"[97, 353, 34241, 33792, 61441, 22344, 12289]",34241,33792,61441,9
"[97, 353, 34241, 33792, 61729, 55593, 30433]",34241,33792,61729,9
"[97, 353, 34241, 33792, 62017, 44048, 24001]",34241,33792,62017,9
"[97, 353, 34241, 33792, 62129, 46275, 25169]",34241,33792,62129,9
"[97, 353, 34241, 33792, 62401, 32266, 17473]",34241,33792,62401,9
"[97, 353, 34241, 33792, 62497, 20775, 11233]",34241,33792,62497,9
"[97, 353, 34241, 33792, 63073, 42827, 22945]",34241,33792,63073,9
"[97, 353, 34241, 33792, 63649, 59492, 31585]",34241,33792,63649,9
"[97, 353, 34241, 33792, 63841, 53505, 28321]",34241,33792,63841,9
"[97, 353, 34241, 33792, 64033, 18375, 9697]",34241,33792,64033,9
"[97, 353, 34241, 33792, 64513, 29326, 15361]",34241,33792,64513,9
"[97, 353, 34241, 33792, 64609, 17439, 9121]",34241,33792,64609,9
"[97, 353, 34241, 33792, 65089, 16644, 8641]",34241,33792,65089,9
"[97, 353, 34241, 33792, 1321, 31, 793]",34241,33792,1321,6
"[97, 353, 34241, 33792, 2377, 1170, 16633]",34241,33792,2377,6
"[97, 353, 34241, 33792, 3433, 3299, 32473]",34241,33792,3433,6
"[97, 353, 34241, 33792, 6073, 2325, 12937]",34241,33792,6073,6
"[97, 353, 34241, 33792, 7129, 6071, 28777]",34241,33792,7129,6
"[97, 353, 34241, 33792, 8713, 2655, 10297]",34241,33792,8713,6
"[97, 353, 34241, 33792, 9241, 7292, 26665]",34241,33792,9241,6
"[97, 353, 34241, 33792, 9769, 7556, 26137]",34241,33792,9769,6
"[97, 353, 34241, 33792, 11353, 8249, 24553]",34241,33792,11353,6
"[97, 353, 34241, 33792, 12409, 2424, 6601]",34241,33792,12409,6
"[97, 353, 34241, 33792, 16633, 1170, 2377]",34241,33792,16633,6
"[97, 353, 34241, 33792, 18217, 9536, 17689]",34241,33792,18217,6
"[97, 353, 34241, 33792, 19273, 19123, 33529]",34241,33792,19273,6
"[97, 353, 34241, 33792, 19801, 9437, 16105]",34241,33792,19801,6
"[97, 353, 34241, 33792, 20857, 19717, 31945]",34241,33792,20857,6
"[97, 353, 34241, 33792, 22441, 8942, 13465]",34241,33792,22441,6
"[97, 353, 34241, 33792, 23497, 20377, 29305]",34241,33792,23497,6
"[97, 353, 34241, 33792, 25609, 20608, 27193]",34241,33792,25609,6
"[97, 353, 34241, 33792, 29833, 20278, 22969]",34241,33792,29833,6
"[97, 353, 34241, 33792, 33529, 19123, 19273]",34241,33792,33529,6
"[97, 353, 34241, 33792, 34057, 18892, 18745]",34241,33792,34057,6
"[97, 353, 34241, 33792, 36697, 35838, 33001]",34241,33792,36697,6
"[97, 353, 34241, 33792, 38281, 16450, 14521]",34241,33792,38281,6
"[97, 353, 34241, 33792, 44089, 11368, 8713]",34241,33792,44089,6
"[97, 353, 34241, 33792, 44617, 10807, 8185]",34241,33792,44617,6
"[97, 353, 34241, 33792, 45673, 32472, 24025]",34241,33792,45673,6
"[97, 353, 34241, 33792, 48313, 6418, 4489]",34241,33792,48313,6
"[97, 353, 34241, 33792, 49369, 29700, 20329]",34241,33792,49369,6
"[97, 353, 34241, 33792, 51481, 27753, 18217]",34241,33792,51481,6
"[97, 353, 34241, 33792, 52009, 27225, 17689]",34241,33792,52009,6
"[97, 353, 34241, 33792, 53593, 25542, 16105]",34241,33792,53593,6
"[97, 353, 34241, 33792, 54121, 24948, 15577]",34241,33792,54121,6
"[97, 353, 34241, 33792, 59929, 17325, 9769]",34241,33792,59929,6
"[97, 353, 34241, 33792, 60457, 16533, 9241]",34241,33792,60457,6
"[97, 353, 34241, 33792, 63097, 43874, 23497]",34241,33792,63097,6
"[97, 353, 34241, 33792, 64153, 10527, 5545]",34241,33792,64153,6
"[97, 353, 34241, 33792, 257, 37, 4865]",34241,33792,257,3
"[97, 353, 34241, 33792, 449, 307, 23105]",34241,33792,449,3
"[97, 353, 34241, 33792, 641, 85, 4481]",34241,33792,641,3
"[97, 353, 34241, 33792, 929, 622, 22625]",34241,33792,929,3
"[97, 353, 34241, 33792, 1217, 30, 833]",34241,33792,1217,3
"[97, 353, 34241, 33792, 1601, 749, 15809]",34241,33792,1601,3
"[97, 353, 34241, 33792, 1697, 172, 3425]",34241,33792,1697,3
"[97, 353, 34241, 33792, 1889, 9, 161]",34241,33792,1889,3
"[97, 353, 34241, 33792, 2081, 944, 15329]",34241,33792,2081,3
"[97, 353, 34241, 33792, 2273, 2258, 33569]",34241,33792,2273,3
"[97, 353, 34241, 33792, 2657, 1160, 14753]",34241,33792,2657,3
"[97, 353, 34241, 33792, 2753, 193, 2369]",34241,33792,2753,3
"[97, 353, 34241, 33792, 3041, 1846, 20513]",34241,33792,3041,3
"[97, 353, 34241, 33792, 3137, 1325, 14273]",34241,33792,3137,3
"[97, 353, 34241, 33792, 3329, 3203, 32513]",34241,33792,3329,3
"[97, 353, 34241, 33792, 3617, 2134, 19937]",34241,33792,3617,3
"[97, 353, 34241, 33792, 4001, 3770, 31841]",34241,33792,4001,3
"[97, 353, 34241, 33792, 4289, 3225, 25409]",34241,33792,4289,3
"[97, 353, 34241, 33792, 4481, 85, 641]",34241,33792,4481,3
"[97, 353, 34241, 33792, 4673, 2611, 18881]",34241,33792,4673,3
"[97, 353, 34241, 33792, 5153, 2806, 18401]",34241,33792,5153,3
"[97, 353, 34241, 33792, 5441, 4895, 30401]",34241,33792,5441,3
"[97, 353, 34241, 33792, 6113, 5378, 29729]",34241,33792,6113,3
"[97, 353, 34241, 33792, 6977, 6594, 31937]",34241,33792,6977,3
"[97, 353, 34241, 33792, 7457, 4908, 22241]",34241,33792,7457,3
"[97, 353, 34241, 33792, 7649, 7077, 31265]",34241,33792,7649,3
"[97, 353, 34241, 33792, 7841, 3646, 15713]",34241,33792,7841,3
"[97, 353, 34241, 33792, 7937, 2225, 9473]",34241,33792,7937,3
"[97, 353, 34241, 33792, 8513, 5337, 21185]",34241,33792,8513,3
"[97, 353, 34241, 33792, 8609, 6938, 27233]",34241,33792,8609,3
"[97, 353, 34241, 33792, 9281, 7295, 26561]",34241,33792,9281,3
"[97, 353, 34241, 33792, 9377, 3934, 14177]",34241,33792,9377,3
"[97, 353, 34241, 33792, 9473, 2225, 7937]",34241,33792,9473,3
"[97, 353, 34241, 33792, 10337, 7802, 25505]",34241,33792,10337,3
"[97, 353, 34241, 33792, 10433, 4051, 13121]",34241,33792,10433,3
"[97, 353, 34241, 33792, 10529, 2144, 6881]",34241,33792,10529,3
"[97, 353, 34241, 33792, 11393, 8243, 24449]",34241,33792,11393,3
"[97, 353, 34241, 33792, 11489, 4102, 12065]",34241,33792,11489,3
"[97, 353, 34241, 33792, 11681, 6228, 18017]",34241,33792,11681,3
"[97, 353, 34241, 33792, 11777, 8387, 24065]",34241,33792,11777,3
"[97, 353, 34241, 33792, 12161, 1889, 5249]",34241,33792,12161,3
"[97, 353, 34241, 33792, 12641, 1784, 4769]",34241,33792,12641,3
"[97, 353, 34241, 33792, 13121, 4051, 10433]",34241,33792,13121,3
"[97, 353, 34241, 33792, 13217, 1640, 4193]",34241,33792,13217,3
"[97, 353, 34241, 33792, 13313, 10086, 25601]",34241,33792,13313,3
"[97, 353, 34241, 33792, 13697, 1505, 3713]",34241,33792,13697,3
"[97, 353, 34241, 33792, 14177, 3934, 9377]",34241,33792,14177,3
"[97, 353, 34241, 33792, 14369, 10437, 24545]",34241,33792,14369,3
"[97, 353, 34241, 33792, 14561, 9170, 21281]",34241,33792,14561,3
"[97, 353, 34241, 33792, 14657, 3859, 8897]",34241,33792,14657,3
"[97, 353, 34241, 33792, 14753, 1160, 2657]",34241,33792,14753,3
"[97, 353, 34241, 33792, 15233, 3751, 8321]",34241,33792,15233,3
"[97, 353, 34241, 33792, 15329, 944, 2081]",34241,33792,15329,3
"[97, 353, 34241, 33792, 15809, 749, 1601]",34241,33792,15809,3
"[97, 353, 34241, 33792, 16001, 9395, 19841]",34241,33792,16001,3
"[97, 353, 34241, 33792, 16097, 10869, 22817]",34241,33792,16097,3
"[97, 353, 34241, 33792, 16481, 10941, 22433]",34241,33792,16481,3
"[97, 353, 34241, 33792, 16673, 9458, 19169]",34241,33792,16673,3
"[97, 353, 34241, 33792, 17729, 9503, 18113]",34241,33792,17729,3
"[97, 353, 34241, 33792, 17921, 17650, 33281]",34241,33792,17921,3
"[97, 353, 34241, 33792, 18401, 2806, 5153]",34241,33792,18401,3
"[97, 353, 34241, 33792, 18593, 11181, 20321]",34241,33792,18593,3
"[97, 353, 34241, 33792, 19073, 5997, 10625]",34241,33792,19073,3
"[97, 353, 34241, 33792, 19457, 2359, 4097]",34241,33792,19457,3
"[97, 353, 34241, 33792, 19553, 18313, 31649]",34241,33792,19553,3
"[97, 353, 34241, 33792, 19841, 9395, 16001]",34241,33792,19841,3
"[97, 353, 34241, 33792, 19937, 2134, 3617]",34241,33792,19937,3
