"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[11, 271, 2981, 2700, 26641, 3562, 361]",2981,2700,26641,33.49
"[11, 271, 2981, 2700, 26821, 1798, 181]",2981,2700,26821,33.49
"[11, 271, 2981, 2700, 27091, 26198, 2611]",2981,2700,27091,33.49
"[11, 271, 2981, 2700, 27361, 23723, 2341]",2981,2700,27361,33.49
"[11, 271, 2981, 2700, 27631, 21194, 2071]",2981,2700,27631,33.49
"[11, 271, 2981, 2700, 27901, 18611, 1801]",2981,2700,27901,33.49
"[11, 271, 2981, 2700, 28711, 10538, 991]",2981,2700,28711,33.49
"[11, 271, 2981, 2700, 29251, 4886, 451]",2981,2700,29251,33.49
"[11, 271, 2981, 2700, 29611, 998, 91]",2981,2700,29611,33.49
"[11, 271, 2981, 2700, 29881, 27900, 2521]",2981,2700,29881,33.49
"[11, 271, 2981, 2700, 30871, 17505, 1531]",2981,2700,30871,33.49
"[11, 271, 2981, 2700, 31231, 13545, 1171]",2981,2700,31231,33.49
"[11, 271, 2981, 2700, 31771, 7425, 631]",2981,2700,31771,33.49
"[11, 271, 2981, 2700, 32491, 31420, 2611]",2981,2700,32491,33.49
"[11, 271, 2981, 2700, 33301, 22213, 1801]",2981,2700,33301,33.49
"[11, 271, 2981, 2700, 33391, 21160, 1711]",2981,2700,33391,33.49
"[11, 271, 2981, 2700, 33931, 14716, 1171]",2981,2700,33931,33.49
"[11, 271, 2981, 2700, 34381, 9181, 721]",2981,2700,34381,33.49
"[11, 271, 2981, 2700, 34471, 8056, 631]",2981,2700,34471,33.49
"[11, 271, 2981, 2700, 34651, 5788, 451]",2981,2700,34651,33.49
"[11, 271, 2981, 2700, 35281, 32942, 2521]",2981,2700,35281,33.49
"[11, 271, 2981, 2700, 35461, 30746, 2341]",2981,2700,35461,33.49
"[11, 271, 2981, 2700, 35731, 27407, 2071]",2981,2700,35731,33.49
"[11, 271, 2981, 2700, 36541, 17066, 1261]",2981,2700,36541,33.49
"[11, 271, 2981, 2700, 36901, 12314, 901]",2981,2700,36901,33.49
"[11, 271, 2981, 2700, 37171, 8687, 631]",2981,2700,37171,33.49
"[11, 271, 2981, 2700, 37441, 5006, 361]",2981,2700,37441,33.49
"[11, 271, 2981, 2700, 38431, 29478, 2071]",2981,2700,38431,33.49
"[11, 271, 2981, 2700, 38791, 24582, 1711]",2981,2700,38791,33.49
"[11, 271, 2981, 2700, 38971, 22098, 1531]",2981,2700,38971,33.49
"[11, 271, 2981, 2700, 39241, 18327, 1261]",2981,2700,39241,33.49
"[11, 271, 2981, 2700, 39511, 14502, 991]",2981,2700,39511,33.49
"[11, 271, 2981, 2700, 40591, 39253, 2611]",2981,2700,40591,33.49
"[11, 271, 2981, 2700, 41131, 31549, 2071]",2981,2700,41131,33.49
"[11, 271, 2981, 2700, 41221, 30244, 1981]",2981,2700,41221,33.49
"[11, 271, 2981, 2700, 41491, 26293, 1711]",2981,2700,41491,33.49
"[11, 271, 2981, 2700, 41761, 22288, 1441]",2981,2700,41761,33.49
"[11, 271, 2981, 2700, 41941, 19588, 1261]",2981,2700,41941,33.49
"[11, 271, 2981, 2700, 42571, 9949, 631]",2981,2700,42571,33.49
"[11, 271, 2981, 2700, 42751, 7141, 451]",2981,2700,42751,33.49
"[11, 271, 2981, 2700, 42841, 5728, 361]",2981,2700,42841,33.49
"[11, 271, 2981, 2700, 43291, 41864, 2611]",2981,2700,43291,33.49
"[11, 271, 2981, 2700, 43651, 36392, 2251]",2981,2700,43651,33.49
"[11, 271, 2981, 2700, 44101, 29417, 1801]",2981,2700,44101,33.49
"[11, 271, 2981, 2700, 44371, 25160, 1531]",2981,2700,44371,33.49
"[11, 271, 2981, 2700, 44641, 20849, 1261]",2981,2700,44641,33.49
"[11, 271, 2981, 2700, 45181, 12065, 721]",2981,2700,45181,33.49
"[11, 271, 2981, 2700, 45541, 6089, 361]",2981,2700,45541,33.49
"[11, 271, 2981, 2700, 46261, 40110, 2341]",2981,2700,46261,33.49
"[11, 271, 2981, 2700, 46351, 38643, 2251]",2981,2700,46351,33.49
"[11, 271, 2981, 2700, 47161, 25170, 1441]",2981,2700,47161,33.49
"[11, 271, 2981, 2700, 47431, 20571, 1171]",2981,2700,47431,33.49
"[11, 271, 2981, 2700, 47701, 15918, 901]",2981,2700,47701,33.49
"[11, 271, 2981, 2700, 47881, 12786, 721]",2981,2700,47881,33.49
"[11, 271, 2981, 2700, 48781, 45547, 2521]",2981,2700,48781,33.49
"[11, 271, 2981, 2700, 50131, 21742, 1171]",2981,2700,50131,33.49
"[11, 271, 2981, 2700, 50311, 18466, 991]",2981,2700,50311,33.49
"[11, 271, 2981, 2700, 50581, 13507, 721]",2981,2700,50581,33.49
"[11, 271, 2981, 2700, 50671, 11842, 631]",2981,2700,50671,33.49
"[11, 271, 2981, 2700, 51481, 48068, 2521]",2981,2700,51481,33.49
"[11, 271, 2981, 2700, 52021, 38168, 1981]",2981,2700,52021,33.49
"[11, 271, 2981, 2700, 52201, 34820, 1801]",2981,2700,52201,33.49
"[11, 271, 2981, 2700, 52291, 33137, 1711]",2981,2700,52291,33.49
"[11, 271, 2981, 2700, 52561, 28052, 1441]",2981,2700,52561,33.49
"[11, 271, 2981, 2700, 53101, 17720, 901]",2981,2700,53101,33.49
"[11, 271, 2981, 2700, 53281, 14228, 721]",2981,2700,53281,33.49
"[11, 271, 2981, 2700, 53551, 8945, 451]",2981,2700,53551,33.49
"[11, 271, 2981, 2700, 54091, 52308, 2611]",2981,2700,54091,33.49
"[11, 271, 2981, 2700, 54181, 50589, 2521]",2981,2700,54181,33.49
"[11, 271, 2981, 2700, 54361, 47133, 2341]",2981,2700,54361,33.49
"[11, 271, 2981, 2700, 54631, 41904, 2071]",2981,2700,54631,33.49
"[11, 271, 2981, 2700, 54721, 40149, 1981]",2981,2700,54721,33.49
"[11, 271, 2981, 2700, 55171, 31284, 1531]",2981,2700,55171,33.49
"[11, 271, 2981, 2700, 55441, 25893, 1261]",2981,2700,55441,33.49
"[11, 271, 2981, 2700, 55711, 20448, 991]",2981,2700,55711,33.49
"[11, 271, 2981, 2700, 56611, 1908, 91]",2981,2700,56611,33.49
"[11, 271, 2981, 2700, 57331, 43975, 2071]",2981,2700,57331,33.49
"[11, 271, 2981, 2700, 57601, 38422, 1801]",2981,2700,57601,33.49
"[11, 271, 2981, 2700, 58231, 25255, 1171]",2981,2700,58231,33.49
"[11, 271, 2981, 2700, 58411, 21439, 991]",2981,2700,58411,33.49
"[11, 271, 2981, 2700, 58771, 13735, 631]",2981,2700,58771,33.49
"[11, 271, 2981, 2700, 59221, 3970, 181]",2981,2700,59221,33.49
"[11, 271, 2981, 2700, 59581, 55631, 2521]",2981,2700,59581,33.49
"[11, 271, 2981, 2700, 60661, 32375, 1441]",2981,2700,60661,33.49
"[11, 271, 2981, 2700, 61381, 16391, 721]",2981,2700,61381,33.49
"[11, 271, 2981, 2700, 61471, 14366, 631]",2981,2700,61471,33.49
"[11, 271, 2981, 2700, 61651, 10298, 451]",2981,2700,61651,33.49
"[11, 271, 2981, 2700, 62011, 2090, 91]",2981,2700,62011,33.49
"[11, 271, 2981, 2700, 62191, 60141, 2611]",2981,2700,62191,33.49
"[11, 271, 2981, 2700, 62731, 48117, 2071]",2981,2700,62731,33.49
"[11, 271, 2981, 2700, 63361, 33816, 1441]",2981,2700,63361,33.49
"[11, 271, 2981, 2700, 63541, 29676, 1261]",2981,2700,63541,33.49
"[11, 271, 2981, 2700, 63901, 21324, 901]",2981,2700,63901,33.49
"[11, 271, 2981, 2700, 64081, 17112, 721]",2981,2700,64081,33.49
"[11, 271, 2981, 2700, 64171, 14997, 631]",2981,2700,64171,33.49
"[11, 271, 2981, 2700, 64621, 4332, 181]",2981,2700,64621,33.49
"[11, 271, 2981, 2700, 64891, 62752, 2611]",2981,2700,64891,33.49
"[11, 271, 2981, 2700, 65521, 48073, 1981]",2981,2700,65521,33.49
"[11, 271, 2981, 2700, 31, 10, 871]",2981,2700,31,11.34
"[11, 271, 2981, 2700, 61, 19, 841]",2981,2700,61,11.34
"[11, 271, 2981, 2700, 151, 42, 751]",2981,2700,151,11.34
"[11, 271, 2981, 2700, 211, 54, 691]",2981,2700,211,11.34
"[11, 271, 2981, 2700, 241, 59, 661]",2981,2700,241,11.34
"[11, 271, 2981, 2700, 331, 70, 571]",2981,2700,331,11.34
"[11, 271, 2981, 2700, 421, 75, 481]",2981,2700,421,11.34
"[11, 271, 2981, 2700, 571, 70, 331]",2981,2700,571,11.34
"[11, 271, 2981, 2700, 601, 67, 301]",2981,2700,601,11.34
"[11, 271, 2981, 2700, 661, 59, 241]",2981,2700,661,11.34
"[11, 271, 2981, 2700, 691, 54, 211]",2981,2700,691,11.34
"[11, 271, 2981, 2700, 751, 42, 151]",2981,2700,751,11.34
"[11, 271, 2981, 2700, 1021, 976, 2581]",2981,2700,1021,11.34
"[11, 271, 2981, 2700, 1051, 993, 2551]",2981,2700,1051,11.34
"[11, 271, 2981, 2700, 1201, 1068, 2401]",2981,2700,1201,11.34
"[11, 271, 2981, 2700, 1231, 1081, 2371]",2981,2700,1231,11.34
"[11, 271, 2981, 2700, 1291, 1105, 2311]",2981,2700,1291,11.34
"[11, 271, 2981, 2700, 1321, 1116, 2281]",2981,2700,1321,11.34
"[11, 271, 2981, 2700, 1381, 1136, 2221]",2981,2700,1381,11.34
"[11, 271, 2981, 2700, 1471, 1161, 2131]",2981,2700,1471,11.34
"[11, 271, 2981, 2700, 1741, 1200, 1861]",2981,2700,1741,11.34
"[11, 271, 2981, 2700, 1831, 1201, 1771]",2981,2700,1831,11.34
"[11, 271, 2981, 2700, 1861, 1200, 1741]",2981,2700,1861,11.34
"[11, 271, 2981, 2700, 1951, 1193, 1651]",2981,2700,1951,11.34
"[11, 271, 2981, 2700, 2011, 1185, 1591]",2981,2700,2011,11.34
"[11, 271, 2981, 2700, 2131, 1161, 1471]",2981,2700,2131,11.34
"[11, 271, 2981, 2700, 2221, 1136, 1381]",2981,2700,2221,11.34
"[11, 271, 2981, 2700, 2281, 1116, 1321]",2981,2700,2281,11.34
"[11, 271, 2981, 2700, 2311, 1105, 1291]",2981,2700,2311,11.34
"[11, 271, 2981, 2700, 2371, 1081, 1231]",2981,2700,2371,11.34
"[11, 271, 2981, 2700, 2551, 993, 1051]",2981,2700,2551,11.34
"[11, 271, 2981, 2700, 2671, 921, 931]",2981,2700,2671,11.34
"[11, 271, 2981, 2700, 2731, 881, 871]",2981,2700,2731,11.34
"[11, 271, 2981, 2700, 2851, 793, 751]",2981,2700,2851,11.34
"[11, 271, 2981, 2700, 3001, 668, 601]",2981,2700,3001,11.34
"[11, 271, 2981, 2700, 3121, 556, 481]",2981,2700,3121,11.34
"[11, 271, 2981, 2700, 3181, 496, 421]",2981,2700,3181,11.34
"[11, 271, 2981, 2700, 3271, 401, 331]",2981,2700,3271,11.34
"[11, 271, 2981, 2700, 3301, 368, 301]",2981,2700,3301,11.34
"[11, 271, 2981, 2700, 3361, 300, 241]",2981,2700,3361,11.34
"[11, 271, 2981, 2700, 3391, 265, 211]",2981,2700,3391,11.34
"[11, 271, 2981, 2700, 3541, 80, 61]",2981,2700,3541,11.34
"[11, 271, 2981, 2700, 3571, 41, 31]",2981,2700,3571,11.34
"[11, 271, 2981, 2700, 3631, 3592, 2671]",2981,2700,3631,11.34
"[11, 271, 2981, 2700, 3931, 3452, 2371]",2981,2700,3931,11.34
"[11, 271, 2981, 2700, 4021, 3397, 2281]",2981,2700,4021,11.34
"[11, 271, 2981, 2700, 4111, 3336, 2191]",2981,2700,4111,11.34
"[11, 271, 2981, 2700, 4201, 3269, 2101]",2981,2700,4201,11.34
"[11, 271, 2981, 2700, 4261, 3221, 2041]",2981,2700,4261,11.34
"[11, 271, 2981, 2700, 4441, 3061, 1861]",2981,2700,4441,11.34
"[11, 271, 2981, 2700, 4561, 2941, 1741]",2981,2700,4561,11.34
"[11, 271, 2981, 2700, 4621, 2877, 1681]",2981,2700,4621,11.34
"[11, 271, 2981, 2700, 4651, 2844, 1651]",2981,2700,4651,11.34
"[11, 271, 2981, 2700, 4801, 2669, 1501]",2981,2700,4801,11.34
"[11, 271, 2981, 2700, 4831, 2632, 1471]",2981,2700,4831,11.34
"[11, 271, 2981, 2700, 5011, 2396, 1291]",2981,2700,5011,11.34
"[11, 271, 2981, 2700, 5101, 2269, 1201]",2981,2700,5101,11.34
"[11, 271, 2981, 2700, 5281, 1997, 1021]",2981,2700,5281,11.34
"[11, 271, 2981, 2700, 5431, 1752, 871]",2981,2700,5431,11.34
"[11, 271, 2981, 2700, 5521, 1597, 781]",2981,2700,5521,11.34
"[11, 271, 2981, 2700, 5641, 1381, 661]",2981,2700,5641,11.34
"[11, 271, 2981, 2700, 5701, 1269, 601]",2981,2700,5701,11.34
"[11, 271, 2981, 2700, 5791, 1096, 511]",2981,2700,5791,11.34
"[11, 271, 2981, 2700, 5821, 1037, 481]",2981,2700,5821,11.34
"[11, 271, 2981, 2700, 5881, 917, 421]",2981,2700,5881,11.34
"[11, 271, 2981, 2700, 6091, 476, 211]",2981,2700,6091,11.34
"[11, 271, 2981, 2700, 6151, 344, 151]",2981,2700,6151,11.34
"[11, 271, 2981, 2700, 6271, 72, 31]",2981,2700,6271,11.34
"[11, 271, 2981, 2700, 6361, 6222, 2641]",2981,2700,6361,11.34
"[11, 271, 2981, 2700, 6421, 6138, 2581]",2981,2700,6421,11.34
"[11, 271, 2981, 2700, 6451, 6095, 2551]",2981,2700,6451,11.34
"[11, 271, 2981, 2700, 6691, 5727, 2311]",2981,2700,6691,11.34
"[11, 271, 2981, 2700, 6781, 5578, 2221]",2981,2700,6781,11.34
"[11, 271, 2981, 2700, 6871, 5423, 2131]",2981,2700,6871,11.34
"[11, 271, 2981, 2700, 6961, 5262, 2041]",2981,2700,6961,11.34
"[11, 271, 2981, 2700, 6991, 5207, 2011]",2981,2700,6991,11.34
