"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[53, 113, 5989, 5824, 42589, 18640, 2549]",5989,5824,42589,26
"[53, 113, 5989, 5824, 44773, 2806, 365]",5989,5824,44773,26
"[53, 113, 5989, 5824, 46229, 37569, 4733]",5989,5824,46229,26
"[53, 113, 5989, 5824, 46957, 32291, 4005]",5989,5824,46957,26
"[53, 113, 5989, 5824, 48413, 21189, 2549]",5989,5824,48413,26
"[53, 113, 5989, 5824, 57149, 53587, 5461]",5989,5824,57149,26
"[53, 113, 5989, 5824, 59333, 33385, 3277]",5989,5824,59333,26
"[53, 113, 5989, 5824, 1249, 1160, 5409]",5989,5824,1249,15
"[53, 113, 5989, 5824, 1873, 201, 625]",5989,5824,1873,15
"[53, 113, 5989, 5824, 2081, 149, 417]",5989,5824,2081,15
"[53, 113, 5989, 5824, 3121, 112, 209]",5989,5824,3121,15
"[53, 113, 5989, 5824, 3329, 2854, 4993]",5989,5824,3329,15
"[53, 113, 5989, 5824, 4993, 2854, 3329]",5989,5824,4993,15
"[53, 113, 5989, 5824, 6449, 2074, 1873]",5989,5824,6449,15
"[53, 113, 5989, 5824, 7489, 2141, 1665]",5989,5824,7489,15
"[53, 113, 5989, 5824, 12689, 12238, 5617]",5989,5824,12689,15
"[53, 113, 5989, 5824, 13313, 3806, 1665]",5989,5824,13313,15
"[53, 113, 5989, 5824, 13729, 983, 417]",5989,5824,13729,15
"[53, 113, 5989, 5824, 15601, 7246, 2705]",5989,5824,15601,15
"[53, 113, 5989, 5824, 15809, 6778, 2497]",5989,5824,15809,15
"[53, 113, 5989, 5824, 16433, 9980, 3537]",5989,5824,16433,15
"[53, 113, 5989, 5824, 17681, 9475, 3121]",5989,5824,17681,15
"[53, 113, 5989, 5824, 18097, 5820, 1873]",5989,5824,18097,15
"[53, 113, 5989, 5824, 19553, 1400, 417]",5989,5824,19553,15
"[53, 113, 5989, 5824, 20177, 13695, 3953]",5989,5824,20177,15
"[53, 113, 5989, 5824, 20593, 739, 209]",5989,5824,20593,15
"[53, 113, 5989, 5824, 24337, 23472, 5617]",5989,5824,24337,15
"[53, 113, 5989, 5824, 25169, 2701, 625]",5989,5824,25169,15
"[53, 113, 5989, 5824, 25793, 18428, 4161]",5989,5824,25793,15
"[53, 113, 5989, 5824, 26417, 948, 209]",5989,5824,26417,15
"[53, 113, 5989, 5824, 26833, 22046, 4785]",5989,5824,26833,15
"[53, 113, 5989, 5824, 27457, 11772, 2497]",5989,5824,27457,15
"[53, 113, 5989, 5824, 28081, 17054, 3537]",5989,5824,28081,15
"[53, 113, 5989, 5824, 28289, 16170, 3329]",5989,5824,28289,15
"[53, 113, 5989, 5824, 29537, 10554, 2081]",5989,5824,29537,15
"[53, 113, 5989, 5824, 30161, 29089, 5617]",5989,5824,30161,15
"[53, 113, 5989, 5824, 33073, 15361, 2705]",5989,5824,33073,15
"[53, 113, 5989, 5824, 35153, 18838, 3121]",5989,5824,35153,15
"[53, 113, 5989, 5824, 35569, 11439, 1873]",5989,5824,35569,15
"[53, 113, 5989, 5824, 37441, 26750, 4161]",5989,5824,37441,15
"[53, 113, 5989, 5824, 37649, 25554, 3953]",5989,5824,37649,15
"[53, 113, 5989, 5824, 38273, 32812, 4993]",5989,5824,38273,15
"[53, 113, 5989, 5824, 39521, 31059, 4577]",5989,5824,39521,15
"[53, 113, 5989, 5824, 39937, 22828, 3329]",5989,5824,39937,15
"[53, 113, 5989, 5824, 41809, 40323, 5617]",5989,5824,41809,15
"[53, 113, 5989, 5824, 42017, 39023, 5409]",5989,5824,42017,15
"[53, 113, 5989, 5824, 42433, 12131, 1665]",5989,5824,42433,15
"[53, 113, 5989, 5824, 42641, 4576, 625]",5989,5824,42641,15
"[53, 113, 5989, 5824, 43889, 1575, 209]",5989,5824,43889,15
"[53, 113, 5989, 5824, 45553, 27665, 3537]",5989,5824,45553,15
"[53, 113, 5989, 5824, 48673, 3485, 417]",5989,5824,48673,15
"[53, 113, 5989, 5824, 49297, 33460, 3953]",5989,5824,49297,15
"[53, 113, 5989, 5824, 49921, 42798, 4993]",5989,5824,49921,15
"[53, 113, 5989, 5824, 50129, 41186, 4785]",5989,5824,50129,15
"[53, 113, 5989, 5824, 50753, 21760, 2497]",5989,5824,50753,15
"[53, 113, 5989, 5824, 51169, 40213, 4577]",5989,5824,51169,15
"[53, 113, 5989, 5824, 54497, 3902, 417]",5989,5824,54497,15
"[53, 113, 5989, 5824, 56369, 26181, 2705]",5989,5824,56369,15
"[53, 113, 5989, 5824, 56993, 44790, 4577]",5989,5824,56993,15
"[53, 113, 5989, 5824, 58657, 20959, 2081]",5989,5824,58657,15
"[53, 113, 5989, 5824, 59281, 57174, 5617]",5989,5824,59281,15
"[53, 113, 5989, 5824, 60737, 43394, 4161]",5989,5824,60737,15
"[53, 113, 5989, 5824, 62401, 26754, 2497]",5989,5824,62401,15
"[53, 113, 5989, 5824, 63649, 13650, 1249]",5989,5824,63649,15
"[53, 113, 5989, 5824, 63857, 11414, 1041]",5989,5824,63857,15
"[53, 113, 5989, 5824, 113, 50, 2577]",5989,5824,113,9
"[53, 113, 5989, 5824, 337, 188, 3249]",5989,5824,337,9
"[53, 113, 5989, 5824, 449, 380, 4929]",5989,5824,449,9
"[53, 113, 5989, 5824, 673, 26, 225]",5989,5824,673,9
"[53, 113, 5989, 5824, 1009, 136, 785]",5989,5824,1009,9
"[53, 113, 5989, 5824, 2017, 1164, 3361]",5989,5824,2017,9
"[53, 113, 5989, 5824, 2129, 1679, 4593]",5989,5824,2129,9
"[53, 113, 5989, 5824, 2689, 621, 1345]",5989,5824,2689,9
"[53, 113, 5989, 5824, 2801, 593, 1233]",5989,5824,2801,9
"[53, 113, 5989, 5824, 3137, 1931, 3585]",5989,5824,3137,9
"[53, 113, 5989, 5824, 3361, 1164, 2017]",5989,5824,3361,9
"[53, 113, 5989, 5824, 3697, 2489, 3921]",5989,5824,3697,9
"[53, 113, 5989, 5824, 4481, 3103, 4033]",5989,5824,4481,9
"[53, 113, 5989, 5824, 4817, 464, 561]",5989,5824,4817,9
"[53, 113, 5989, 5824, 5153, 2181, 2465]",5989,5824,5153,9
"[53, 113, 5989, 5824, 6833, 921, 785]",5989,5824,6833,9
"[53, 113, 5989, 5824, 7057, 3394, 2801]",5989,5824,7057,9
"[53, 113, 5989, 5824, 7393, 1423, 1121]",5989,5824,7393,9
"[53, 113, 5989, 5824, 7841, 4525, 3361]",5989,5824,7841,9
"[53, 113, 5989, 5824, 8513, 1966, 1345]",5989,5824,8513,9
"[53, 113, 5989, 5824, 8849, 8340, 5489]",5989,5824,8849,9
"[53, 113, 5989, 5824, 9521, 6410, 3921]",5989,5824,9521,9
"[53, 113, 5989, 5824, 9857, 7584, 4481]",5989,5824,9857,9
"[53, 113, 5989, 5824, 10529, 8506, 4705]",5989,5824,10529,9
"[53, 113, 5989, 5824, 10753, 829, 449]",5989,5824,10753,9
"[53, 113, 5989, 5824, 12097, 10238, 4929]",5989,5824,12097,9
"[53, 113, 5989, 5824, 12433, 2154, 1009]",5989,5824,12433,9
"[53, 113, 5989, 5824, 13217, 2544, 1121]",5989,5824,13217,9
"[53, 113, 5989, 5824, 13441, 4138, 1793]",5989,5824,13441,9
"[53, 113, 5989, 5824, 13553, 8082, 3473]",5989,5824,13553,9
"[53, 113, 5989, 5824, 14449, 3059, 1233]",5989,5824,14449,9
"[53, 113, 5989, 5824, 14897, 862, 337]",5989,5824,14897,9
"[53, 113, 5989, 5824, 15121, 4946, 1905]",5989,5824,15121,9
"[53, 113, 5989, 5824, 15233, 8205, 3137]",5989,5824,15233,9
"[53, 113, 5989, 5824, 15569, 9883, 3697]",5989,5824,15569,9
"[53, 113, 5989, 5824, 17137, 8901, 3025]",5989,5824,17137,9
"[53, 113, 5989, 5824, 17921, 15167, 4929]",5989,5824,17921,9
"[53, 113, 5989, 5824, 18257, 3163, 1009]",5989,5824,18257,9
"[53, 113, 5989, 5824, 18481, 2491, 785]",5989,5824,18481,9
"[53, 113, 5989, 5824, 18593, 5009, 1569]",5989,5824,18593,9
"[53, 113, 5989, 5824, 19489, 11247, 3361]",5989,5824,19489,9
"[53, 113, 5989, 5824, 19937, 17640, 5153]",5989,5824,19937,9
"[53, 113, 5989, 5824, 20161, 4656, 1345]",5989,5824,20161,9
"[53, 113, 5989, 5824, 21169, 14252, 3921]",5989,5824,21169,9
"[53, 113, 5989, 5824, 21617, 21205, 5713]",5989,5824,21617,9
"[53, 113, 5989, 5824, 22961, 11926, 3025]",5989,5824,22961,9
"[53, 113, 5989, 5824, 23633, 13184, 3249]",5989,5824,23633,9
"[53, 113, 5989, 5824, 23857, 19732, 4817]",5989,5824,23857,9
"[53, 113, 5989, 5824, 24977, 21619, 5041]",5989,5824,24977,9
"[53, 113, 5989, 5824, 25537, 23577, 5377]",5989,5824,25537,9
"[53, 113, 5989, 5824, 25873, 502, 113]",5989,5824,25873,9
"[53, 113, 5989, 5824, 26321, 24807, 5489]",5989,5824,26321,9
"[53, 113, 5989, 5824, 26881, 14479, 3137]",5989,5824,26881,9
"[53, 113, 5989, 5824, 26993, 18173, 3921]",5989,5824,26993,9
"[53, 113, 5989, 5824, 27329, 21027, 4481]",5989,5824,27329,9
"[53, 113, 5989, 5824, 28001, 22621, 4705]",5989,5824,28001,9
"[53, 113, 5989, 5824, 29009, 20646, 4145]",5989,5824,29009,9
"[53, 113, 5989, 5824, 29569, 25025, 4929]",5989,5824,29569,9
"[53, 113, 5989, 5824, 30241, 8147, 1569]",5989,5824,30241,9
"[53, 113, 5989, 5824, 30689, 5907, 1121]",5989,5824,30689,9
"[53, 113, 5989, 5824, 31249, 24644, 4593]",5989,5824,31249,9
"[53, 113, 5989, 5824, 32257, 19856, 3585]",5989,5824,32257,9
"[53, 113, 5989, 5824, 32369, 1873, 337]",5989,5824,32369,9
"[53, 113, 5989, 5824, 33377, 32099, 5601]",5989,5824,33377,9
"[53, 113, 5989, 5824, 33601, 23268, 4033]",5989,5824,33601,9
"[53, 113, 5989, 5824, 33713, 12324, 2129]",5989,5824,33713,9
"[53, 113, 5989, 5824, 33937, 3269, 561]",5989,5824,33937,9
"[53, 113, 5989, 5824, 34273, 14506, 2465]",5989,5824,34273,9
"[53, 113, 5989, 5824, 34721, 25379, 4257]",5989,5824,34721,9
"[53, 113, 5989, 5824, 35281, 19682, 3249]",5989,5824,35281,9
"[53, 113, 5989, 5824, 35393, 29954, 4929]",5989,5824,35393,9
"[53, 113, 5989, 5824, 35617, 1376, 225]",5989,5824,35617,9
"[53, 113, 5989, 5824, 35729, 6190, 1009]",5989,5824,35729,9
"[53, 113, 5989, 5824, 37409, 33099, 5153]",5989,5824,37409,9
"[53, 113, 5989, 5824, 37633, 8691, 1345]",5989,5824,37633,9
"[53, 113, 5989, 5824, 38977, 29989, 4481]",5989,5824,38977,9
"[53, 113, 5989, 5824, 39089, 38344, 5713]",5989,5824,39089,9
"[53, 113, 5989, 5824, 39761, 3830, 561]",5989,5824,39761,9
"[53, 113, 5989, 5824, 40433, 21001, 3025]",5989,5824,40433,9
"[53, 113, 5989, 5824, 40993, 4737, 673]",5989,5824,40993,9
"[53, 113, 5989, 5824, 41777, 5631, 785]",5989,5824,41777,9
"[53, 113, 5989, 5824, 42337, 8149, 1121]",5989,5824,42337,9
"[53, 113, 5989, 5824, 43457, 10036, 1345]",5989,5824,43457,9
"[53, 113, 5989, 5824, 43793, 41274, 5489]",5989,5824,43793,9
"[53, 113, 5989, 5824, 44017, 2547, 337]",5989,5824,44017,9
"[53, 113, 5989, 5824, 44129, 15283, 2017]",5989,5824,44129,9
"[53, 113, 5989, 5824, 45361, 16582, 2129]",5989,5824,45361,9
"[53, 113, 5989, 5824, 45697, 3523, 449]",5989,5824,45697,9
"[53, 113, 5989, 5824, 46817, 5410, 673]",5989,5824,46817,9
"[53, 113, 5989, 5824, 47041, 39812, 4929]",5989,5824,47041,9
"[53, 113, 5989, 5824, 47713, 12854, 1569]",5989,5824,47713,9
"[53, 113, 5989, 5824, 48497, 28920, 3473]",5989,5824,48497,9
"[53, 113, 5989, 5824, 49057, 43405, 5153]",5989,5824,49057,9
"[53, 113, 5989, 5824, 49169, 954, 113]",5989,5824,49169,9
"[53, 113, 5989, 5824, 49393, 10457, 1233]",5989,5824,49393,9
"[53, 113, 5989, 5824, 50177, 27027, 3137]",5989,5824,50177,9
"[53, 113, 5989, 5824, 50513, 32065, 3697]",5989,5824,50513,9
"[53, 113, 5989, 5824, 50849, 48902, 5601]",5989,5824,50849,9
"[53, 113, 5989, 5824, 51521, 3972, 449]",5989,5824,51521,9
"[53, 113, 5989, 5824, 52081, 27051, 3025]",5989,5824,52081,9
"[53, 113, 5989, 5824, 52529, 23243, 2577]",5989,5824,52529,9
"[53, 113, 5989, 5824, 53089, 2051, 225]",5989,5824,53089,9
"[53, 113, 5989, 5824, 53201, 9217, 1009]",5989,5824,53201,9
"[53, 113, 5989, 5824, 54881, 48558, 5153]",5989,5824,54881,9
"[53, 113, 5989, 5824, 55217, 11690, 1233]",5989,5824,55217,9
"[53, 113, 5989, 5824, 55441, 52252, 5489]",5989,5824,55441,9
"[53, 113, 5989, 5824, 55889, 18281, 1905]",5989,5824,55889,9
"[53, 113, 5989, 5824, 56113, 37778, 3921]",5989,5824,56113,9
"[53, 113, 5989, 5824, 56897, 39400, 4033]",5989,5824,56897,9
"[53, 113, 5989, 5824, 57457, 16584, 1681]",5989,5824,57457,9
"[53, 113, 5989, 5824, 57793, 22238, 2241]",5989,5824,57793,9
"[53, 113, 5989, 5824, 58129, 41371, 4145]",5989,5824,58129,9
"[53, 113, 5989, 5824, 58913, 2276, 225]",5989,5824,58913,9
"[53, 113, 5989, 5824, 59473, 28603, 2801]",5989,5824,59473,9
"[53, 113, 5989, 5824, 59809, 11512, 1121]",5989,5824,59809,9
"[53, 113, 5989, 5824, 59921, 51865, 5041]",5989,5824,59921,9
"[53, 113, 5989, 5824, 60257, 34774, 3361]",5989,5824,60257,9
"[53, 113, 5989, 5824, 62273, 47913, 4481]",5989,5824,62273,9
"[53, 113, 5989, 5824, 62497, 60104, 5601]",5989,5824,62497,9
"[53, 113, 5989, 5824, 63281, 18265, 1681]",5989,5824,63281,9
"[53, 113, 5989, 5824, 63617, 24479, 2241]",5989,5824,63617,9
"[53, 113, 5989, 5824, 63841, 46664, 4257]",5989,5824,63841,9
"[53, 113, 5989, 5824, 64513, 54599, 4929]",5989,5824,64513,9
"[53, 113, 5989, 5824, 64849, 11235, 1009]",5989,5824,64849,9
"[53, 113, 5989, 5824, 313, 28, 521]",5989,5824,313,8
"[53, 113, 5989, 5824, 521, 28, 313]",5989,5824,521,8
"[53, 113, 5989, 5824, 937, 385, 2393]",5989,5824,937,8
"[53, 113, 5989, 5824, 2393, 385, 937]",5989,5824,2393,8
"[53, 113, 5989, 5824, 3433, 1901, 3225]",5989,5824,3433,8
"[53, 113, 5989, 5824, 4057, 2971, 4265]",5989,5824,4057,8
"[53, 113, 5989, 5824, 4889, 1485, 1769]",5989,5824,4889,8
"[53, 113, 5989, 5824, 6761, 2778, 2393]",5989,5824,6761,8
"[53, 113, 5989, 5824, 7177, 1411, 1145]",5989,5824,7177,8
"[53, 113, 5989, 5824, 9049, 5334, 3433]",5989,5824,9049,8
"[53, 113, 5989, 5824, 9257, 5126, 3225]",5989,5824,9257,8
"[53, 113, 5989, 5824, 13001, 2556, 1145]",5989,5824,13001,8
"[53, 113, 5989, 5824, 13417, 11263, 4889]",5989,5824,13417,8
"[53, 113, 5989, 5824, 14249, 13997, 5721]",5989,5824,14249,8
"[53, 113, 5989, 5824, 15497, 14116, 5305]",5989,5824,15497,8
"[53, 113, 5989, 5824, 15913, 11085, 4057]",5989,5824,15913,8
"[53, 113, 5989, 5824, 18617, 4325, 1353]",5989,5824,18617,8
"[53, 113, 5989, 5824, 21529, 15766, 4265]",5989,5824,21529,8
"[53, 113, 5989, 5824, 21737, 15142, 4057]",5989,5824,21737,8
"[53, 113, 5989, 5824, 22153, 7520, 1977]",5989,5824,22153,8
"[53, 113, 5989, 5824, 22777, 15053, 3849]",5989,5824,22777,8
"[53, 113, 5989, 5824, 23609, 2112, 521]",5989,5824,23609,8
"[53, 113, 5989, 5824, 26729, 14801, 3225]",5989,5824,26729,8
"[53, 113, 5989, 5824, 29017, 12959, 2601]",5989,5824,29017,8
"[53, 113, 5989, 5824, 29641, 1593, 313]",5989,5824,29641,8
"[53, 113, 5989, 5824, 31513, 5070, 937]",5989,5824,31513,8
"[53, 113, 5989, 5824, 31721, 31160, 5721]",5989,5824,31721,8
"[53, 113, 5989, 5824, 32969, 30031, 5305]",5989,5824,32969,8
"[53, 113, 5989, 5824, 34841, 15560, 2601]",5989,5824,34841,8
"[53, 113, 5989, 5824, 35257, 3154, 521]",5989,5824,35257,8
"[53, 113, 5989, 5824, 36713, 30819, 4889]",5989,5824,36713,8
"[53, 113, 5989, 5824, 37337, 6007, 937]",5989,5824,37337,8
"[53, 113, 5989, 5824, 38377, 21251, 3225]",5989,5824,38377,8
"[53, 113, 5989, 5824, 39209, 27313, 4057]",5989,5824,39209,8
"[53, 113, 5989, 5824, 41081, 3675, 521]",5989,5824,41081,8
"[53, 113, 5989, 5824, 43577, 41250, 5513]",5989,5824,43577,8
"[53, 113, 5989, 5824, 44201, 24476, 3225]",5989,5824,44201,8
"[53, 113, 5989, 5824, 44617, 40641, 5305]",5989,5824,44617,8
"[53, 113, 5989, 5824, 46073, 30449, 3849]",5989,5824,46073,8
"[53, 113, 5989, 5824, 46489, 20762, 2601]",5989,5824,46489,8
"[53, 113, 5989, 5824, 47737, 11090, 1353]",5989,5824,47737,8
"[53, 113, 5989, 5824, 49193, 48323, 5721]",5989,5824,49193,8
"[53, 113, 5989, 5824, 50441, 45946, 5305]",5989,5824,50441,8
"[53, 113, 5989, 5824, 50857, 35427, 4057]",5989,5824,50857,8
"[53, 113, 5989, 5824, 51481, 15637, 1769]",5989,5824,51481,8
"[53, 113, 5989, 5824, 52313, 23363, 2601]",5989,5824,52313,8
"[53, 113, 5989, 5824, 52937, 2845, 313]",5989,5824,52937,8
"[53, 113, 5989, 5824, 53353, 21922, 2393]",5989,5824,53353,8
"[53, 113, 5989, 5824, 55849, 30926, 3225]",5989,5824,55849,8
"[53, 113, 5989, 5824, 56473, 41356, 4265]",5989,5824,56473,8
"[53, 113, 5989, 5824, 56681, 39484, 4057]",5989,5824,56681,8
"[53, 113, 5989, 5824, 57097, 19382, 1977]",5989,5824,57097,8
"[53, 113, 5989, 5824, 60217, 48399, 4681]",5989,5824,60217,8
"[53, 113, 5989, 5824, 61673, 34151, 3225]",5989,5824,61673,8
"[53, 113, 5989, 5824, 62297, 45621, 4265]",5989,5824,62297,8
"[53, 113, 5989, 5824, 62921, 21359, 1977]",5989,5824,62921,8
"[53, 113, 5989, 5824, 547, 530, 5643]",5989,5824,547,7
"[53, 113, 5989, 5824, 911, 598, 3823]",5989,5824,911,7
"[53, 113, 5989, 5824, 2003, 1440, 4187]",5989,5824,2003,7
"[53, 113, 5989, 5824, 2731, 1622, 3459]",5989,5824,2731,7
"[53, 113, 5989, 5824, 3823, 598, 911]",5989,5824,3823,7
"[53, 113, 5989, 5824, 5279, 4785, 5279]",5989,5824,5279,7
"[53, 113, 5989, 5824, 6007, 4694, 4551]",5989,5824,6007,7
"[53, 113, 5989, 5824, 8191, 3329, 2367]",5989,5824,8191,7
"[53, 113, 5989, 5824, 9283, 4353, 2731]",5989,5824,9283,7
"[53, 113, 5989, 5824, 10739, 2351, 1275]",5989,5824,10739,7
"[53, 113, 5989, 5824, 11467, 1077, 547]",5989,5824,11467,7
"[53, 113, 5989, 5824, 11831, 9245, 4551]",5989,5824,11831,7
"[53, 113, 5989, 5824, 12923, 10906, 4915]",5989,5824,12923,7
"[53, 113, 5989, 5824, 15107, 7084, 2731]",5989,5824,15107,7
"[53, 113, 5989, 5824, 16927, 15343, 5279]",5989,5824,16927,7
"[53, 113, 5989, 5824, 17291, 1624, 547]",5989,5824,17291,7
"[53, 113, 5989, 5824, 22751, 20622, 5279]",5989,5824,22751,7
"[53, 113, 5989, 5824, 24571, 20736, 4915]",5989,5824,24571,7
"[53, 113, 5989, 5824, 27847, 875, 183]",5989,5824,27847,7
"[53, 113, 5989, 5824, 28211, 6176, 1275]",5989,5824,28211,7
"[53, 113, 5989, 5824, 29303, 22898, 4551]",5989,5824,29303,7
"[53, 113, 5989, 5824, 31123, 22375, 4187]",5989,5824,31123,7
"[53, 113, 5989, 5824, 32579, 15277, 2731]",5989,5824,32579,7
"[53, 113, 5989, 5824, 34763, 3265, 547]",5989,5824,34763,7
"[53, 113, 5989, 5824, 35491, 34388, 5643]",5989,5824,35491,7
"[53, 113, 5989, 5824, 36583, 19441, 3095]",5989,5824,36583,7
"[53, 113, 5989, 5824, 36947, 26562, 4187]",5989,5824,36947,7
"[53, 113, 5989, 5824, 38039, 10705, 1639]",5989,5824,38039,7
"[53, 113, 5989, 5824, 38767, 6064, 911]",5989,5824,38767,7
"[53, 113, 5989, 5824, 42043, 35481, 4915]",5989,5824,42043,7
"[53, 113, 5989, 5824, 42407, 22536, 3095]",5989,5824,42407,7
"[53, 113, 5989, 5824, 43499, 25835, 3459]",5989,5824,43499,7
"[53, 113, 5989, 5824, 45319, 1424, 183]",5989,5824,45319,7
"[53, 113, 5989, 5824, 46411, 4359, 547]",5989,5824,46411,7
"[53, 113, 5989, 5824, 50051, 23470, 2731]",5989,5824,50051,7
"[53, 113, 5989, 5824, 51871, 47017, 5279]",5989,5824,51871,7
"[53, 113, 5989, 5824, 52963, 51317, 5643]",5989,5824,52963,7
"[53, 113, 5989, 5824, 53327, 35005, 3823]",5989,5824,53327,7
"[53, 113, 5989, 5824, 54419, 39123, 4187]",5989,5824,54419,7
"[53, 113, 5989, 5824, 55147, 32753, 3459]",5989,5824,55147,7
"[53, 113, 5989, 5824, 55511, 15622, 1639]",5989,5824,55511,7
"[53, 113, 5989, 5824, 56239, 8797, 911]",5989,5824,56239,7
"[53, 113, 5989, 5824, 57331, 12551, 1275]",5989,5824,57331,7
"[53, 113, 5989, 5824, 58787, 56960, 5643]",5989,5824,58787,7
"[53, 113, 5989, 5824, 59879, 31821, 3095]",5989,5824,59879,7
"[53, 113, 5989, 5824, 60607, 24632, 2367]",5989,5824,60607,7
"[53, 113, 5989, 5824, 62791, 1973, 183]",5989,5824,62791,7
"[53, 113, 5989, 5824, 281, 73, 1513]",5989,5824,281,5
"[53, 113, 5989, 5824, 617, 362, 3417]",5989,5824,617,5
"[53, 113, 5989, 5824, 953, 944, 5769]",5989,5824,953,5
"[53, 113, 5989, 5824, 1289, 905, 4089]",5989,5824,1289,5
"[53, 113, 5989, 5824, 2297, 155, 393]",5989,5824,2297,5
"[53, 113, 5989, 5824, 2521, 461, 1065]",5989,5824,2521,5
"[53, 113, 5989, 5824, 2633, 1241, 2745]",5989,5824,2633,5
"[53, 113, 5989, 5824, 2857, 1896, 3865]",5989,5824,2857,5
"[53, 113, 5989, 5824, 2969, 2370, 4649]",5989,5824,2969,5
"[53, 113, 5989, 5824, 3529, 306, 505]",5989,5824,3529,5
"[53, 113, 5989, 5824, 4201, 849, 1177]",5989,5824,4201,5
"[53, 113, 5989, 5824, 4649, 2370, 2969]",5989,5824,4649,5
"[53, 113, 5989, 5824, 5209, 2956, 3305]",5989,5824,5209,5
"[53, 113, 5989, 5824, 5657, 5386, 5545]",5989,5824,5657,5
"[53, 113, 5989, 5824, 5881, 1754, 1737]",5989,5824,5881,5
"[53, 113, 5989, 5824, 6217, 2452, 2297]",5989,5824,6217,5
"[53, 113, 5989, 5824, 6329, 3835, 3529]",5989,5824,6329,5
"[53, 113, 5989, 5824, 7001, 5050, 4201]",5989,5824,7001,5
"[53, 113, 5989, 5824, 7561, 74, 57]",5989,5824,7561,5
"[53, 113, 5989, 5824, 7673, 1108, 841]",5989,5824,7673,5
"[53, 113, 5989, 5824, 8233, 6097, 4313]",5989,5824,8233,5
"[53, 113, 5989, 5824, 8681, 5761, 3865]",5989,5824,8681,5
"[53, 113, 5989, 5824, 9241, 979, 617]",5989,5824,9241,5
"[53, 113, 5989, 5824, 9689, 4753, 2857]",5989,5824,9689,5
"[53, 113, 5989, 5824, 11257, 7687, 3977]",5989,5824,11257,5
"[53, 113, 5989, 5824, 11369, 11043, 5657]",5989,5824,11369,5
"[53, 113, 5989, 5824, 11593, 1897, 953]",5989,5824,11593,5
"[53, 113, 5989, 5824, 12041, 4749, 2297]",5989,5824,12041,5
"[53, 113, 5989, 5824, 12601, 12482, 5769]",5989,5824,12601,5
"[53, 113, 5989, 5824, 12713, 5503, 2521]",5989,5824,12713,5
