"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[11, 17, 187, 160, 29761, 186, 1]",187,160,29761,100
"[11, 17, 187, 160, 29921, 187, 1]",187,160,29921,100
"[11, 17, 187, 160, 30161, 15269, 81]",187,160,30161,100
"[11, 17, 187, 160, 30241, 189, 1]",187,160,30241,100
"[11, 17, 187, 160, 30881, 193, 1]",187,160,30881,100
"[11, 17, 187, 160, 31121, 15755, 81]",187,160,31121,100
"[11, 17, 187, 160, 31601, 15998, 81]",187,160,31601,100
"[11, 17, 187, 160, 32321, 202, 1]",187,160,32321,100
"[11, 17, 187, 160, 32401, 16403, 81]",187,160,32401,100
"[11, 17, 187, 160, 32561, 16484, 81]",187,160,32561,100
"[11, 17, 187, 160, 32801, 205, 1]",187,160,32801,100
"[11, 17, 187, 160, 33521, 16970, 81]",187,160,33521,100
"[11, 17, 187, 160, 33601, 210, 1]",187,160,33601,100
"[11, 17, 187, 160, 34721, 217, 1]",187,160,34721,100
"[11, 17, 187, 160, 34961, 17699, 81]",187,160,34961,100
"[11, 17, 187, 160, 35201, 220, 1]",187,160,35201,100
"[11, 17, 187, 160, 35281, 17861, 81]",187,160,35281,100
"[11, 17, 187, 160, 35521, 222, 1]",187,160,35521,100
"[11, 17, 187, 160, 36161, 226, 1]",187,160,36161,100
"[11, 17, 187, 160, 36241, 18347, 81]",187,160,36241,100
"[11, 17, 187, 160, 36721, 18590, 81]",187,160,36721,100
"[11, 17, 187, 160, 37201, 18833, 81]",187,160,37201,100
"[11, 17, 187, 160, 37361, 18914, 81]",187,160,37361,100
"[11, 17, 187, 160, 37441, 234, 1]",187,160,37441,100
"[11, 17, 187, 160, 38321, 19400, 81]",187,160,38321,100
"[11, 17, 187, 160, 38561, 241, 1]",187,160,38561,100
"[11, 17, 187, 160, 39041, 244, 1]",187,160,39041,100
"[11, 17, 187, 160, 39521, 247, 1]",187,160,39521,100
"[11, 17, 187, 160, 39761, 20129, 81]",187,160,39761,100
"[11, 17, 187, 160, 39841, 249, 1]",187,160,39841,100
"[11, 17, 187, 160, 40241, 20372, 81]",187,160,40241,100
"[11, 17, 187, 160, 40801, 255, 1]",187,160,40801,100
"[11, 17, 187, 160, 40961, 256, 1]",187,160,40961,100
"[11, 17, 187, 160, 41201, 20858, 81]",187,160,41201,100
"[11, 17, 187, 160, 41281, 258, 1]",187,160,41281,100
"[11, 17, 187, 160, 41521, 21020, 81]",187,160,41521,100
"[11, 17, 187, 160, 41681, 21101, 81]",187,160,41681,100
"[11, 17, 187, 160, 41761, 261, 1]",187,160,41761,100
"[11, 17, 187, 160, 42641, 21587, 81]",187,160,42641,100
"[11, 17, 187, 160, 42961, 21749, 81]",187,160,42961,100
"[11, 17, 187, 160, 43201, 270, 1]",187,160,43201,100
"[11, 17, 187, 160, 43441, 21992, 81]",187,160,43441,100
"[11, 17, 187, 160, 44641, 279, 1]",187,160,44641,100
"[11, 17, 187, 160, 45121, 282, 1]",187,160,45121,100
"[11, 17, 187, 160, 45281, 283, 1]",187,160,45281,100
"[11, 17, 187, 160, 45361, 22964, 81]",187,160,45361,100
"[11, 17, 187, 160, 45841, 23207, 81]",187,160,45841,100
"[11, 17, 187, 160, 47041, 294, 1]",187,160,47041,100
"[11, 17, 187, 160, 47441, 24017, 81]",187,160,47441,100
"[11, 17, 187, 160, 47521, 297, 1]",187,160,47521,100
"[11, 17, 187, 160, 47681, 298, 1]",187,160,47681,100
"[11, 17, 187, 160, 48481, 303, 1]",187,160,48481,100
"[11, 17, 187, 160, 49121, 307, 1]",187,160,49121,100
"[11, 17, 187, 160, 49201, 24908, 81]",187,160,49201,100
"[11, 17, 187, 160, 49681, 25151, 81]",187,160,49681,100
"[11, 17, 187, 160, 49921, 312, 1]",187,160,49921,100
"[11, 17, 187, 160, 50321, 25475, 81]",187,160,50321,100
"[11, 17, 187, 160, 51361, 321, 1]",187,160,51361,100
"[11, 17, 187, 160, 51521, 322, 1]",187,160,51521,100
"[11, 17, 187, 160, 52081, 26366, 81]",187,160,52081,100
"[11, 17, 187, 160, 52321, 327, 1]",187,160,52321,100
"[11, 17, 187, 160, 52561, 26609, 81]",187,160,52561,100
"[11, 17, 187, 160, 52721, 26690, 81]",187,160,52721,100
"[11, 17, 187, 160, 53201, 26933, 81]",187,160,53201,100
"[11, 17, 187, 160, 53281, 333, 1]",187,160,53281,100
"[11, 17, 187, 160, 53441, 334, 1]",187,160,53441,100
"[11, 17, 187, 160, 53681, 27176, 81]",187,160,53681,100
"[11, 17, 187, 160, 54001, 27338, 81]",187,160,54001,100
"[11, 17, 187, 160, 54401, 340, 1]",187,160,54401,100
"[11, 17, 187, 160, 54721, 342, 1]",187,160,54721,100
"[11, 17, 187, 160, 54881, 343, 1]",187,160,54881,100
"[11, 17, 187, 160, 55201, 345, 1]",187,160,55201,100
"[11, 17, 187, 160, 55441, 28067, 81]",187,160,55441,100
"[11, 17, 187, 160, 55681, 348, 1]",187,160,55681,100
"[11, 17, 187, 160, 55921, 28310, 81]",187,160,55921,100
"[11, 17, 187, 160, 56081, 28391, 81]",187,160,56081,100
"[11, 17, 187, 160, 56401, 28553, 81]",187,160,56401,100
"[11, 17, 187, 160, 57041, 28877, 81]",187,160,57041,100
"[11, 17, 187, 160, 57601, 360, 1]",187,160,57601,100
"[11, 17, 187, 160, 58321, 29525, 81]",187,160,58321,100
"[11, 17, 187, 160, 58481, 29606, 81]",187,160,58481,100
"[11, 17, 187, 160, 59281, 30011, 81]",187,160,59281,100
"[11, 17, 187, 160, 59441, 30092, 81]",187,160,59441,100
"[11, 17, 187, 160, 59921, 30335, 81]",187,160,59921,100
"[11, 17, 187, 160, 60161, 376, 1]",187,160,60161,100
"[11, 17, 187, 160, 60961, 381, 1]",187,160,60961,100
"[11, 17, 187, 160, 61121, 382, 1]",187,160,61121,100
"[11, 17, 187, 160, 61441, 384, 1]",187,160,61441,100
"[11, 17, 187, 160, 61681, 31226, 81]",187,160,61681,100
"[11, 17, 187, 160, 62081, 388, 1]",187,160,62081,100
"[11, 17, 187, 160, 62401, 390, 1]",187,160,62401,100
"[11, 17, 187, 160, 62801, 31793, 81]",187,160,62801,100
"[11, 17, 187, 160, 63281, 32036, 81]",187,160,63281,100
"[11, 17, 187, 160, 63361, 396, 1]",187,160,63361,100
"[11, 17, 187, 160, 63521, 397, 1]",187,160,63521,100
"[11, 17, 187, 160, 63601, 32198, 81]",187,160,63601,100
"[11, 17, 187, 160, 63761, 32279, 81]",187,160,63761,100
"[11, 17, 187, 160, 63841, 399, 1]",187,160,63841,100
"[11, 17, 187, 160, 64081, 32441, 81]",187,160,64081,100
"[11, 17, 187, 160, 65521, 33170, 81]",187,160,65521,100
"[11, 17, 187, 160, 41, 31, 121]",187,160,41,53
"[11, 17, 187, 160, 281, 72, 41]",187,160,281,53
"[11, 17, 187, 160, 521, 394, 121]",187,160,521,53
"[11, 17, 187, 160, 601, 154, 41]",187,160,601,53
"[11, 17, 187, 160, 761, 195, 41]",187,160,761,53
"[11, 17, 187, 160, 1321, 999, 121]",187,160,1321,53
"[11, 17, 187, 160, 1481, 1120, 121]",187,160,1481,53
"[11, 17, 187, 160, 1721, 441, 41]",187,160,1721,53
"[11, 17, 187, 160, 1801, 1362, 121]",187,160,1801,53
"[11, 17, 187, 160, 2281, 1725, 121]",187,160,2281,53
"[11, 17, 187, 160, 2441, 1846, 121]",187,160,2441,53
"[11, 17, 187, 160, 2521, 646, 41]",187,160,2521,53
"[11, 17, 187, 160, 3001, 769, 41]",187,160,3001,53
"[11, 17, 187, 160, 3881, 2935, 121]",187,160,3881,53
"[11, 17, 187, 160, 4201, 3177, 121]",187,160,4201,53
"[11, 17, 187, 160, 4441, 1138, 41]",187,160,4441,53
"[11, 17, 187, 160, 5081, 1302, 41]",187,160,5081,53
"[11, 17, 187, 160, 5641, 4266, 121]",187,160,5641,53
"[11, 17, 187, 160, 5801, 4387, 121]",187,160,5801,53
"[11, 17, 187, 160, 5881, 1507, 41]",187,160,5881,53
"[11, 17, 187, 160, 6121, 4629, 121]",187,160,6121,53
"[11, 17, 187, 160, 6361, 1630, 41]",187,160,6361,53
"[11, 17, 187, 160, 6521, 1671, 41]",187,160,6521,53
"[11, 17, 187, 160, 6761, 5113, 121]",187,160,6761,53
"[11, 17, 187, 160, 6841, 1753, 41]",187,160,6841,53
"[11, 17, 187, 160, 7001, 1794, 41]",187,160,7001,53
"[11, 17, 187, 160, 7321, 1876, 41]",187,160,7321,53
"[11, 17, 187, 160, 7481, 1917, 41]",187,160,7481,53
"[11, 17, 187, 160, 7561, 5718, 121]",187,160,7561,53
"[11, 17, 187, 160, 8521, 6444, 121]",187,160,8521,53
"[11, 17, 187, 160, 8681, 6565, 121]",187,160,8681,53
"[11, 17, 187, 160, 8761, 2245, 41]",187,160,8761,53
"[11, 17, 187, 160, 9001, 6807, 121]",187,160,9001,53
"[11, 17, 187, 160, 9161, 6928, 121]",187,160,9161,53
"[11, 17, 187, 160, 9241, 2368, 41]",187,160,9241,53
"[11, 17, 187, 160, 9721, 2491, 41]",187,160,9721,53
"[11, 17, 187, 160, 10601, 8017, 121]",187,160,10601,53
"[11, 17, 187, 160, 11161, 2860, 41]",187,160,11161,53
"[11, 17, 187, 160, 11321, 2901, 41]",187,160,11321,53
"[11, 17, 187, 160, 11801, 3024, 41]",187,160,11801,53
"[11, 17, 187, 160, 12041, 9106, 121]",187,160,12041,53
"[11, 17, 187, 160, 12281, 3147, 41]",187,160,12281,53
"[11, 17, 187, 160, 12601, 3229, 41]",187,160,12601,53
"[11, 17, 187, 160, 12841, 9711, 121]",187,160,12841,53
"[11, 17, 187, 160, 13001, 9832, 121]",187,160,13001,53
"[11, 17, 187, 160, 13241, 3393, 41]",187,160,13241,53
"[11, 17, 187, 160, 13721, 3516, 41]",187,160,13721,53
"[11, 17, 187, 160, 14281, 10800, 121]",187,160,14281,53
"[11, 17, 187, 160, 15161, 3885, 41]",187,160,15161,53
"[11, 17, 187, 160, 15241, 11526, 121]",187,160,15241,53
"[11, 17, 187, 160, 15401, 11647, 121]",187,160,15401,53
"[11, 17, 187, 160, 15641, 4008, 41]",187,160,15641,53
"[11, 17, 187, 160, 15881, 12010, 121]",187,160,15881,53
"[11, 17, 187, 160, 16361, 12373, 121]",187,160,16361,53
"[11, 17, 187, 160, 16921, 4336, 41]",187,160,16921,53
"[11, 17, 187, 160, 17321, 13099, 121]",187,160,17321,53
"[11, 17, 187, 160, 17401, 4459, 41]",187,160,17401,53
"[11, 17, 187, 160, 17881, 4582, 41]",187,160,17881,53
"[11, 17, 187, 160, 18041, 4623, 41]",187,160,18041,53
"[11, 17, 187, 160, 18121, 13704, 121]",187,160,18121,53
"[11, 17, 187, 160, 18521, 4746, 41]",187,160,18521,53
"[11, 17, 187, 160, 19001, 4869, 41]",187,160,19001,53
"[11, 17, 187, 160, 19081, 14430, 121]",187,160,19081,53
"[11, 17, 187, 160, 19801, 5074, 41]",187,160,19801,53
"[11, 17, 187, 160, 19961, 5115, 41]",187,160,19961,53
"[11, 17, 187, 160, 20201, 15277, 121]",187,160,20201,53
"[11, 17, 187, 160, 20441, 5238, 41]",187,160,20441,53
"[11, 17, 187, 160, 20521, 15519, 121]",187,160,20521,53
"[11, 17, 187, 160, 20681, 15640, 121]",187,160,20681,53
"[11, 17, 187, 160, 20921, 5361, 41]",187,160,20921,53
"[11, 17, 187, 160, 21001, 15882, 121]",187,160,21001,53
"[11, 17, 187, 160, 21401, 5484, 41]",187,160,21401,53
"[11, 17, 187, 160, 21481, 16245, 121]",187,160,21481,53
"[11, 17, 187, 160, 21881, 5607, 41]",187,160,21881,53
"[11, 17, 187, 160, 21961, 16608, 121]",187,160,21961,53
"[11, 17, 187, 160, 22441, 16971, 121]",187,160,22441,53
"[11, 17, 187, 160, 22921, 17334, 121]",187,160,22921,53
"[11, 17, 187, 160, 23081, 17455, 121]",187,160,23081,53
"[11, 17, 187, 160, 23321, 5976, 41]",187,160,23321,53
"[11, 17, 187, 160, 23561, 17818, 121]",187,160,23561,53
"[11, 17, 187, 160, 23801, 6099, 41]",187,160,23801,53
"[11, 17, 187, 160, 24121, 6181, 41]",187,160,24121,53
"[11, 17, 187, 160, 24281, 6222, 41]",187,160,24281,53
"[11, 17, 187, 160, 24841, 18786, 121]",187,160,24841,53
"[11, 17, 187, 160, 25321, 19149, 121]",187,160,25321,53
"[11, 17, 187, 160, 25561, 6550, 41]",187,160,25561,53
"[11, 17, 187, 160, 25801, 19512, 121]",187,160,25801,53
"[11, 17, 187, 160, 26041, 6673, 41]",187,160,26041,53
"[11, 17, 187, 160, 26681, 6837, 41]",187,160,26681,53
"[11, 17, 187, 160, 26921, 20359, 121]",187,160,26921,53
"[11, 17, 187, 160, 27241, 20601, 121]",187,160,27241,53
"[11, 17, 187, 160, 27481, 7042, 41]",187,160,27481,53
"[11, 17, 187, 160, 27961, 7165, 41]",187,160,27961,53
"[11, 17, 187, 160, 28201, 21327, 121]",187,160,28201,53
"[11, 17, 187, 160, 28921, 7411, 41]",187,160,28921,53
"[11, 17, 187, 160, 29401, 7534, 41]",187,160,29401,53
"[11, 17, 187, 160, 29641, 22416, 121]",187,160,29641,53
"[11, 17, 187, 160, 29881, 7657, 41]",187,160,29881,53
"[11, 17, 187, 160, 30841, 7903, 41]",187,160,30841,53
"[11, 17, 187, 160, 31081, 23505, 121]",187,160,31081,53
"[11, 17, 187, 160, 31321, 8026, 41]",187,160,31321,53
"[11, 17, 187, 160, 31481, 8067, 41]",187,160,31481,53
"[11, 17, 187, 160, 31721, 23989, 121]",187,160,31721,53
"[11, 17, 187, 160, 32441, 8313, 41]",187,160,32441,53
"[11, 17, 187, 160, 33161, 25078, 121]",187,160,33161,53
"[11, 17, 187, 160, 33641, 25441, 121]",187,160,33641,53
"[11, 17, 187, 160, 33721, 8641, 41]",187,160,33721,53
"[11, 17, 187, 160, 33961, 25683, 121]",187,160,33961,53
"[11, 17, 187, 160, 34361, 8805, 41]",187,160,34361,53
"[11, 17, 187, 160, 34841, 8928, 41]",187,160,34841,53
"[11, 17, 187, 160, 35081, 26530, 121]",187,160,35081,53
"[11, 17, 187, 160, 35401, 26772, 121]",187,160,35401,53
"[11, 17, 187, 160, 35801, 9174, 41]",187,160,35801,53
"[11, 17, 187, 160, 36761, 9420, 41]",187,160,36761,53
"[11, 17, 187, 160, 37321, 28224, 121]",187,160,37321,53
"[11, 17, 187, 160, 37561, 9625, 41]",187,160,37561,53
"[11, 17, 187, 160, 38201, 9789, 41]",187,160,38201,53
"[11, 17, 187, 160, 38281, 28950, 121]",187,160,38281,53
"[11, 17, 187, 160, 38921, 29434, 121]",187,160,38921,53
"[11, 17, 187, 160, 39161, 10035, 41]",187,160,39161,53
"[11, 17, 187, 160, 39241, 29676, 121]",187,160,39241,53
"[11, 17, 187, 160, 40361, 30523, 121]",187,160,40361,53
"[11, 17, 187, 160, 40841, 30886, 121]",187,160,40841,53
"[11, 17, 187, 160, 41081, 10527, 41]",187,160,41081,53
"[11, 17, 187, 160, 41161, 31128, 121]",187,160,41161,53
"[11, 17, 187, 160, 41641, 31491, 121]",187,160,41641,53
"[11, 17, 187, 160, 41801, 31612, 121]",187,160,41801,53
"[11, 17, 187, 160, 42281, 31975, 121]",187,160,42281,53
"[11, 17, 187, 160, 42841, 10978, 41]",187,160,42841,53
"[11, 17, 187, 160, 43321, 11101, 41]",187,160,43321,53
"[11, 17, 187, 160, 43481, 11142, 41]",187,160,43481,53
"[11, 17, 187, 160, 43721, 33064, 121]",187,160,43721,53
"[11, 17, 187, 160, 43801, 11224, 41]",187,160,43801,53
"[11, 17, 187, 160, 43961, 11265, 41]",187,160,43961,53
"[11, 17, 187, 160, 44041, 33306, 121]",187,160,44041,53
"[11, 17, 187, 160, 44201, 33427, 121]",187,160,44201,53
"[11, 17, 187, 160, 44281, 11347, 41]",187,160,44281,53
"[11, 17, 187, 160, 45161, 34153, 121]",187,160,45161,53
"[11, 17, 187, 160, 45481, 34395, 121]",187,160,45481,53
"[11, 17, 187, 160, 45641, 34516, 121]",187,160,45641,53
"[11, 17, 187, 160, 46441, 35121, 121]",187,160,46441,53
"[11, 17, 187, 160, 46601, 35242, 121]",187,160,46601,53
"[11, 17, 187, 160, 46681, 11962, 41]",187,160,46681,53
"[11, 17, 187, 160, 47161, 12085, 41]",187,160,47161,53
"[11, 17, 187, 160, 47881, 36210, 121]",187,160,47881,53
"[11, 17, 187, 160, 48121, 12331, 41]",187,160,48121,53
"[11, 17, 187, 160, 48281, 12372, 41]",187,160,48281,53
"[11, 17, 187, 160, 48761, 12495, 41]",187,160,48761,53
"[11, 17, 187, 160, 49081, 12577, 41]",187,160,49081,53
"[11, 17, 187, 160, 49481, 37420, 121]",187,160,49481,53
"[11, 17, 187, 160, 49801, 37662, 121]",187,160,49801,53
"[11, 17, 187, 160, 50441, 38146, 121]",187,160,50441,53
"[11, 17, 187, 160, 51001, 13069, 41]",187,160,51001,53
"[11, 17, 187, 160, 51241, 38751, 121]",187,160,51241,53
"[11, 17, 187, 160, 51481, 13192, 41]",187,160,51481,53
"[11, 17, 187, 160, 51721, 39114, 121]",187,160,51721,53
"[11, 17, 187, 160, 52121, 13356, 41]",187,160,52121,53
"[11, 17, 187, 160, 52201, 39477, 121]",187,160,52201,53
"[11, 17, 187, 160, 52361, 39598, 121]",187,160,52361,53
"[11, 17, 187, 160, 53161, 40203, 121]",187,160,53161,53
"[11, 17, 187, 160, 53401, 13684, 41]",187,160,53401,53
"[11, 17, 187, 160, 53881, 13807, 41]",187,160,53881,53
"[11, 17, 187, 160, 54121, 40929, 121]",187,160,54121,53
"[11, 17, 187, 160, 54361, 13930, 41]",187,160,54361,53
"[11, 17, 187, 160, 54521, 13971, 41]",187,160,54521,53
"[11, 17, 187, 160, 54601, 41292, 121]",187,160,54601,53
"[11, 17, 187, 160, 55001, 14094, 41]",187,160,55001,53
"[11, 17, 187, 160, 55721, 42139, 121]",187,160,55721,53
"[11, 17, 187, 160, 56041, 42381, 121]",187,160,56041,53
"[11, 17, 187, 160, 56681, 42865, 121]",187,160,56681,53
"[11, 17, 187, 160, 56921, 14586, 41]",187,160,56921,53
"[11, 17, 187, 160, 57241, 14668, 41]",187,160,57241,53
"[11, 17, 187, 160, 57641, 43591, 121]",187,160,57641,53
"[11, 17, 187, 160, 57881, 14832, 41]",187,160,57881,53
"[11, 17, 187, 160, 58441, 44196, 121]",187,160,58441,53
"[11, 17, 187, 160, 58601, 44317, 121]",187,160,58601,53
"[11, 17, 187, 160, 58921, 44559, 121]",187,160,58921,53
"[11, 17, 187, 160, 59561, 45043, 121]",187,160,59561,53
"[11, 17, 187, 160, 60041, 45406, 121]",187,160,60041,53
"[11, 17, 187, 160, 60521, 45769, 121]",187,160,60521,53
"[11, 17, 187, 160, 60601, 15529, 41]",187,160,60601,53
"[11, 17, 187, 160, 60761, 15570, 41]",187,160,60761,53
"[11, 17, 187, 160, 61001, 46132, 121]",187,160,61001,53
"[11, 17, 187, 160, 61561, 15775, 41]",187,160,61561,53
"[11, 17, 187, 160, 61961, 46858, 121]",187,160,61961,53
"[11, 17, 187, 160, 62201, 15939, 41]",187,160,62201,53
"[11, 17, 187, 160, 62761, 47463, 121]",187,160,62761,53
"[11, 17, 187, 160, 62921, 47584, 121]",187,160,62921,53
"[11, 17, 187, 160, 63241, 47826, 121]",187,160,63241,53
"[11, 17, 187, 160, 64601, 16554, 41]",187,160,64601,53
"[11, 17, 187, 160, 64921, 16636, 41]",187,160,64921,53
"[11, 17, 187, 160, 61, 8, 21]",187,160,61,29
"[11, 17, 187, 160, 101, 89, 141]",187,160,101,29
"[11, 17, 187, 160, 181, 69, 61]",187,160,181,29
"[11, 17, 187, 160, 421, 371, 141]",187,160,421,29
"[11, 17, 187, 160, 461, 291, 101]",187,160,461,29
"[11, 17, 187, 160, 541, 71, 21]",187,160,541,29
"[11, 17, 187, 160, 661, 252, 61]",187,160,661,29
"[11, 17, 187, 160, 701, 92, 21]",187,160,701,29
"[11, 17, 187, 160, 821, 313, 61]",187,160,821,29
"[11, 17, 187, 160, 941, 594, 101]",187,160,941,29
"[11, 17, 187, 160, 1021, 134, 21]",187,160,1021,29
"[11, 17, 187, 160, 1061, 935, 141]",187,160,1061,29
"[11, 17, 187, 160, 1181, 155, 21]",187,160,1181,29
"[11, 17, 187, 160, 1301, 496, 61]",187,160,1301,29
"[11, 17, 187, 160, 1381, 1217, 141]",187,160,1381,29
"[11, 17, 187, 160, 1621, 618, 61]",187,160,1621,29
"[11, 17, 187, 160, 1741, 1099, 101]",187,160,1741,29
"[11, 17, 187, 160, 1861, 1640, 141]",187,160,1861,29
"[11, 17, 187, 160, 1901, 1200, 101]",187,160,1901,29
"[11, 17, 187, 160, 2141, 281, 21]",187,160,2141,29
"[11, 17, 187, 160, 2221, 1402, 101]",187,160,2221,29
"[11, 17, 187, 160, 2341, 2063, 141]",187,160,2341,29
"[11, 17, 187, 160, 2381, 1503, 101]",187,160,2381,29
"[11, 17, 187, 160, 2621, 344, 21]",187,160,2621,29
"[11, 17, 187, 160, 2741, 1045, 61]",187,160,2741,29
"[11, 17, 187, 160, 2861, 1806, 101]",187,160,2861,29
