"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[23, 89, 2047, 1936, 15137, 2760, 353]",2047,1936,15137,99.9
"[23, 89, 2047, 1936, 15313, 1400, 177]",2047,1936,15313,99.9
"[23, 89, 2047, 1936, 15401, 708, 89]",2047,1936,15401,99.9
"[23, 89, 2047, 1936, 16193, 10313, 1233]",2047,1936,16193,99.9
"[23, 89, 2047, 1936, 16369, 8937, 1057]",2047,1936,16369,99.9
"[23, 89, 2047, 1936, 16633, 6813, 793]",2047,1936,16633,99.9
"[23, 89, 2047, 1936, 18041, 12310, 1321]",2047,1936,18041,99.9
"[23, 89, 2047, 1936, 18217, 10774, 1145]",2047,1936,18217,99.9
"[23, 89, 2047, 1936, 18481, 8410, 881]",2047,1936,18481,99.9
"[23, 89, 2047, 1936, 19009, 3466, 353]",2047,1936,19009,99.9
"[23, 89, 2047, 1936, 19273, 886, 89]",2047,1936,19273,99.9
"[23, 89, 2047, 1936, 19801, 15311, 1497]",2047,1936,19801,99.9
"[23, 89, 2047, 1936, 19889, 14475, 1409]",2047,1936,19889,99.9
"[23, 89, 2047, 1936, 20593, 7499, 705]",2047,1936,20593,99.9
"[23, 89, 2047, 1936, 20681, 6591, 617]",2047,1936,20681,99.9
"[23, 89, 2047, 1936, 20857, 4751, 441]",2047,1936,20857,99.9
"[23, 89, 2047, 1936, 21121, 1931, 177]",2047,1936,21121,99.9
"[23, 89, 2047, 1936, 21649, 17724, 1585]",2047,1936,21649,99.9
"[23, 89, 2047, 1936, 21737, 16808, 1497]",2047,1936,21737,99.9
"[23, 89, 2047, 1936, 22441, 9192, 793]",2047,1936,22441,99.9
"[23, 89, 2047, 1936, 23057, 2108, 177]",2047,1936,23057,99.9
"[23, 89, 2047, 1936, 23321, 22273, 1849]",2047,1936,23321,99.9
"[23, 89, 2047, 1936, 23497, 20305, 1673]",2047,1936,23497,99.9
"[23, 89, 2047, 1936, 23761, 17293, 1409]",2047,1936,23761,99.9
"[23, 89, 2047, 1936, 24113, 13165, 1057]",2047,1936,24113,99.9
"[23, 89, 2047, 1936, 25169, 13, 1]",2047,1936,25169,99.9
"[23, 89, 2047, 1936, 25609, 19802, 1497]",2047,1936,25609,99.9
"[23, 89, 2047, 1936, 25873, 16478, 1233]",2047,1936,25873,99.9
"[23, 89, 2047, 1936, 26489, 8442, 617]",2047,1936,26489,99.9
"[23, 89, 2047, 1936, 27017, 1242, 89]",2047,1936,27017,99.9
"[23, 89, 2047, 1936, 27281, 24815, 1761]",2047,1936,27281,99.9
"[23, 89, 2047, 1936, 27457, 22479, 1585]",2047,1936,27457,99.9
"[23, 89, 2047, 1936, 27809, 17711, 1233]",2047,1936,27809,99.9
"[23, 89, 2047, 1936, 28513, 7791, 529]",2047,1936,28513,99.9
"[23, 89, 2047, 1936, 29129, 27820, 1849]",2047,1936,29129,99.9
"[23, 89, 2047, 1936, 29569, 21520, 1409]",2047,1936,29569,99.9
"[23, 89, 2047, 1936, 29833, 17644, 1145]",2047,1936,29833,99.9
"[23, 89, 2047, 1936, 29921, 16336, 1057]",2047,1936,29921,99.9
"[23, 89, 2047, 1936, 30097, 13696, 881]",2047,1936,30097,99.9
"[23, 89, 2047, 1936, 30449, 8320, 529]",2047,1936,30449,99.9
"[23, 89, 2047, 1936, 30713, 4204, 265]",2047,1936,30713,99.9
"[23, 89, 2047, 1936, 30977, 16, 1]",2047,1936,30977,99.9
"[23, 89, 2047, 1936, 31153, 28337, 1761]",2047,1936,31153,99.9
"[23, 89, 2047, 1936, 31769, 18789, 1145]",2047,1936,31769,99.9
"[23, 89, 2047, 1936, 32297, 10293, 617]",2047,1936,32297,99.9
"[23, 89, 2047, 1936, 32561, 5937, 353]",2047,1936,32561,99.9
"[23, 89, 2047, 1936, 33353, 25790, 1497]",2047,1936,33353,99.9
"[23, 89, 2047, 1936, 33529, 22878, 1321]",2047,1936,33529,99.9
"[23, 89, 2047, 1936, 33617, 21410, 1233]",2047,1936,33617,99.9
"[23, 89, 2047, 1936, 34057, 13950, 793]",2047,1936,34057,99.9
"[23, 89, 2047, 1936, 34673, 3170, 177]",2047,1936,34673,99.9
"[23, 89, 2047, 1936, 34849, 18, 1]",2047,1936,34849,99.9
"[23, 89, 2047, 1936, 35201, 28819, 1585]",2047,1936,35201,99.9
"[23, 89, 2047, 1936, 35729, 19507, 1057]",2047,1936,35729,99.9
"[23, 89, 2047, 1936, 35993, 14743, 793]",2047,1936,35993,99.9
"[23, 89, 2047, 1936, 36433, 6643, 353]",2047,1936,36433,99.9
"[23, 89, 2047, 1936, 36697, 1687, 89]",2047,1936,36697,99.9
"[23, 89, 2047, 1936, 37049, 32016, 1673]",2047,1936,37049,99.9
"[23, 89, 2047, 1936, 37313, 27156, 1409]",2047,1936,37313,99.9
"[23, 89, 2047, 1936, 37489, 23876, 1233]",2047,1936,37489,99.9
"[23, 89, 2047, 1936, 38281, 8720, 441]",2047,1936,38281,99.9
"[23, 89, 2047, 1936, 39161, 30281, 1497]",2047,1936,39161,99.9
"[23, 89, 2047, 1936, 39953, 14549, 705]",2047,1936,39953,99.9
"[23, 89, 2047, 1936, 40129, 10965, 529]",2047,1936,40129,99.9
"[23, 89, 2047, 1936, 41801, 17122, 793]",2047,1936,41801,99.9
"[23, 89, 2047, 1936, 43649, 19863, 881]",2047,1936,43649,99.9
"[23, 89, 2047, 1936, 43913, 13995, 617]",2047,1936,43913,99.9
"[23, 89, 2047, 1936, 44089, 10043, 441]",2047,1936,44089,99.9
"[23, 89, 2047, 1936, 44617, 42612, 1849]",2047,1936,44617,99.9
"[23, 89, 2047, 1936, 45233, 28808, 1233]",2047,1936,45233,99.9
"[23, 89, 2047, 1936, 45497, 22772, 969]",2047,1936,45497,99.9
"[23, 89, 2047, 1936, 45673, 18708, 793]",2047,1936,45673,99.9
"[23, 89, 2047, 1936, 46817, 38329, 1585]",2047,1936,46817,99.9
"[23, 89, 2047, 1936, 46993, 34201, 1409]",2047,1936,46993,99.9
"[23, 89, 2047, 1936, 47521, 21625, 881]",2047,1936,47521,99.9
"[23, 89, 2047, 1936, 47609, 19501, 793]",2047,1936,47609,99.9
"[23, 89, 2047, 1936, 48049, 8761, 353]",2047,1936,48049,99.9
"[23, 89, 2047, 1936, 48313, 2221, 89]",2047,1936,48313,99.9
"[23, 89, 2047, 1936, 49193, 29094, 1145]",2047,1936,49193,99.9
"[23, 89, 2047, 1936, 49369, 24710, 969]",2047,1936,49369,99.9
"[23, 89, 2047, 1936, 49633, 18074, 705]",2047,1936,49633,99.9
"[23, 89, 2047, 1936, 50513, 45947, 1761]",2047,1936,50513,99.9
"[23, 89, 2047, 1936, 50777, 39263, 1497]",2047,1936,50777,99.9
"[23, 89, 2047, 1936, 51217, 27963, 1057]",2047,1936,51217,99.9
"[23, 89, 2047, 1936, 51481, 21087, 793]",2047,1936,51481,99.9
"[23, 89, 2047, 1936, 52009, 7119, 265]",2047,1936,52009,99.9
"[23, 89, 2047, 1936, 52361, 50008, 1849]",2047,1936,52361,99.9
"[23, 89, 2047, 1936, 52889, 36088, 1321]",2047,1936,52889,99.9
"[23, 89, 2047, 1936, 53593, 17080, 617]",2047,1936,53593,99.9
"[23, 89, 2047, 1936, 53681, 14668, 529]",2047,1936,53681,99.9
"[23, 89, 2047, 1936, 53857, 9820, 353]",2047,1936,53857,99.9
"[23, 89, 2047, 1936, 54121, 2488, 89]",2047,1936,54121,99.9
"[23, 89, 2047, 1936, 55001, 32529, 1145]",2047,1936,55001,99.9
"[23, 89, 2047, 1936, 55441, 20189, 705]",2047,1936,55441,99.9
"[23, 89, 2047, 1936, 55529, 17697, 617]",2047,1936,55529,99.9
"[23, 89, 2047, 1936, 55793, 10173, 353]",2047,1936,55793,99.9
"[23, 89, 2047, 1936, 57641, 13130, 441]",2047,1936,57641,99.9
"[23, 89, 2047, 1936, 58169, 55555, 1849]",2047,1936,58169,99.9
"[23, 89, 2047, 1936, 59753, 8179, 265]",2047,1936,59753,99.9
"[23, 89, 2047, 1936, 59929, 2755, 89]",2047,1936,59929,99.9
"[23, 89, 2047, 1936, 60017, 31, 1]",2047,1936,60017,99.9
"[23, 89, 2047, 1936, 60457, 46748, 1497]",2047,1936,60457,99.9
"[23, 89, 2047, 1936, 62129, 56513, 1761]",2047,1936,62129,99.9
"[23, 89, 2047, 1936, 62921, 31493, 969]",2047,1936,62921,99.9
"[23, 89, 2047, 1936, 63097, 25845, 793]",2047,1936,63097,99.9
"[23, 89, 2047, 1936, 63361, 17313, 529]",2047,1936,63361,99.9
"[23, 89, 2047, 1936, 63977, 61102, 1849]",2047,1936,63977,99.9
"[23, 89, 2047, 1936, 64153, 55438, 1673]",2047,1936,64153,99.9
"[23, 89, 2047, 1936, 65033, 26638, 793]",2047,1936,65033,99.9
"[23, 89, 2047, 1936, 397, 316, 1541]",2047,1936,397,50.44
"[23, 89, 2047, 1936, 661, 436, 1277]",2047,1936,661,50.44
"[23, 89, 2047, 1936, 1013, 484, 925]",2047,1936,1013,50.44
"[23, 89, 2047, 1936, 1277, 436, 661]",2047,1936,1277,50.44
"[23, 89, 2047, 1936, 1453, 364, 485]",2047,1936,1453,50.44
"[23, 89, 2047, 1936, 2069, 1929, 1805]",2047,1936,2069,50.44
"[23, 89, 2047, 1936, 2333, 1857, 1541]",2047,1936,2333,50.44
"[23, 89, 2047, 1936, 2861, 1497, 1013]",2047,1936,2861,50.44
"[23, 89, 2047, 1936, 3037, 1313, 837]",2047,1936,3037,50.44
"[23, 89, 2047, 1936, 3301, 977, 573]",2047,1936,3301,50.44
"[23, 89, 2047, 1936, 3389, 849, 485]",2047,1936,3389,50.44
"[23, 89, 2047, 1936, 3917, 3830, 1893]",2047,1936,3917,50.44
"[23, 89, 2047, 1936, 4093, 3630, 1717]",2047,1936,4093,50.44
"[23, 89, 2047, 1936, 4357, 3270, 1453]",2047,1936,4357,50.44
"[23, 89, 2047, 1936, 4621, 2838, 1189]",2047,1936,4621,50.44
"[23, 89, 2047, 1936, 4973, 2150, 837]",2047,1936,4973,50.44
"[23, 89, 2047, 1936, 5237, 1550, 573]",2047,1936,5237,50.44
"[23, 89, 2047, 1936, 5413, 1110, 397]",2047,1936,5413,50.44
"[23, 89, 2047, 1936, 5501, 878, 309]",2047,1936,5501,50.44
"[23, 89, 2047, 1936, 6029, 5347, 1717]",2047,1936,6029,50.44
"[23, 89, 2047, 1936, 6469, 4267, 1277]",2047,1936,6469,50.44
"[23, 89, 2047, 1936, 6733, 3523, 1013]",2047,1936,6733,50.44
"[23, 89, 2047, 1936, 6997, 2707, 749]",2047,1936,6997,50.44
"[23, 89, 2047, 1936, 7349, 1507, 397]",2047,1936,7349,50.44
"[23, 89, 2047, 1936, 7789, 7616, 1893]",2047,1936,7789,50.44
"[23, 89, 2047, 1936, 7877, 7344, 1805]",2047,1936,7877,50.44
"[23, 89, 2047, 1936, 8053, 6776, 1629]",2047,1936,8053,50.44
"[23, 89, 2047, 1936, 8317, 5864, 1365]",2047,1936,8317,50.44
"[23, 89, 2047, 1936, 8581, 4880, 1101]",2047,1936,8581,50.44
"[23, 89, 2047, 1936, 8669, 4536, 1013]",2047,1936,8669,50.44
"[23, 89, 2047, 1936, 8933, 3456, 749]",2047,1936,8933,50.44
"[23, 89, 2047, 1936, 9109, 2696, 573]",2047,1936,9109,50.44
"[23, 89, 2047, 1936, 9461, 1080, 221]",2047,1936,9461,50.44
"[23, 89, 2047, 1936, 9901, 8781, 1717]",2047,1936,9901,50.44
"[23, 89, 2047, 1936, 10253, 7229, 1365]",2047,1936,10253,50.44
"[23, 89, 2047, 1936, 10429, 6405, 1189]",2047,1936,10429,50.44
"[23, 89, 2047, 1936, 10781, 4661, 837]",2047,1936,10781,50.44
"[23, 89, 2047, 1936, 10957, 3741, 661]",2047,1936,10957,50.44
"[23, 89, 2047, 1936, 12101, 9082, 1453]",2047,1936,12101,50.44
"[23, 89, 2047, 1936, 12277, 8098, 1277]",2047,1936,12277,50.44
"[23, 89, 2047, 1936, 12541, 6562, 1013]",2047,1936,12541,50.44
"[23, 89, 2047, 1936, 12893, 4402, 661]",2047,1936,12893,50.44
"[23, 89, 2047, 1936, 13421, 922, 133]",2047,1936,13421,50.44
"[23, 89, 2047, 1936, 13597, 13295, 1893]",2047,1936,13597,50.44
"[23, 89, 2047, 1936, 14389, 8183, 1101]",2047,1936,14389,50.44
"[23, 89, 2047, 1936, 14653, 6335, 837]",2047,1936,14653,50.44
"[23, 89, 2047, 1936, 14741, 5703, 749]",2047,1936,14741,50.44
"[23, 89, 2047, 1936, 15269, 1743, 221]",2047,1936,15269,50.44
"[23, 89, 2047, 1936, 15797, 13292, 1629]",2047,1936,15797,50.44
"[23, 89, 2047, 1936, 15973, 11988, 1453]",2047,1936,15973,50.44
"[23, 89, 2047, 1936, 16061, 11324, 1365]",2047,1936,16061,50.44
"[23, 89, 2047, 1936, 17029, 3492, 397]",2047,1936,17029,50.44
"[23, 89, 2047, 1936, 17117, 2732, 309]",2047,1936,17117,50.44
"[23, 89, 2047, 1936, 17293, 1188, 133]",2047,1936,17293,50.44
"[23, 89, 2047, 1936, 17909, 13441, 1453]",2047,1936,17909,50.44
"[23, 89, 2047, 1936, 18701, 6385, 661]",2047,1936,18701,50.44
"[23, 89, 2047, 1936, 19141, 2185, 221]",2047,1936,19141,50.44
"[23, 89, 2047, 1936, 20021, 13206, 1277]",2047,1936,20021,50.44
"[23, 89, 2047, 1936, 20549, 7950, 749]",2047,1936,20549,50.44
"[23, 89, 2047, 1936, 21341, 20867, 1893]",2047,1936,21341,50.44
"[23, 89, 2047, 1936, 21517, 19083, 1717]",2047,1936,21517,50.44
"[23, 89, 2047, 1936, 22133, 12587, 1101]",2047,1936,22133,50.44
"[23, 89, 2047, 1936, 22397, 9683, 837]",2047,1936,22397,50.44
"[23, 89, 2047, 1936, 22573, 7707, 661]",2047,1936,22573,50.44
"[23, 89, 2047, 1936, 23189, 539, 45]",2047,1936,23189,50.44
"[23, 89, 2047, 1936, 23629, 18808, 1541]",2047,1936,23629,50.44
"[23, 89, 2047, 1936, 23893, 15760, 1277]",2047,1936,23893,50.44
"[23, 89, 2047, 1936, 23981, 14728, 1189]",2047,1936,23981,50.44
"[23, 89, 2047, 1936, 24421, 9448, 749]",2047,1936,24421,50.44
"[23, 89, 2047, 1936, 24509, 8368, 661]",2047,1936,24509,50.44
"[23, 89, 2047, 1936, 25037, 1720, 133]",2047,1936,25037,50.44
"[23, 89, 2047, 1936, 25301, 23589, 1805]",2047,1936,25301,50.44
"[23, 89, 2047, 1936, 25741, 18149, 1365]",2047,1936,25741,50.44
"[23, 89, 2047, 1936, 26357, 10197, 749]",2047,1936,26357,50.44
"[23, 89, 2047, 1936, 27061, 629, 45]",2047,1936,27061,50.44
"[23, 89, 2047, 1936, 27941, 15890, 1101]",2047,1936,27941,50.44
"[23, 89, 2047, 1936, 28909, 1986, 133]",2047,1936,28909,50.44
"[23, 89, 2047, 1936, 29173, 27199, 1805]",2047,1936,29173,50.44
"[23, 89, 2047, 1936, 29437, 23431, 1541]",2047,1936,29437,50.44
"[23, 89, 2047, 1936, 29789, 18295, 1189]",2047,1936,29789,50.44
"[23, 89, 2047, 1936, 30493, 7639, 485]",2047,1936,30493,50.44
"[23, 89, 2047, 1936, 30757, 3511, 221]",2047,1936,30757,50.44
"[23, 89, 2047, 1936, 32077, 13868, 837]",2047,1936,32077,50.44
"[23, 89, 2047, 1936, 32341, 9572, 573]",2047,1936,32341,50.44
"[23, 89, 2047, 1936, 32429, 8124, 485]",2047,1936,32429,50.44
"[23, 89, 2047, 1936, 32693, 3732, 221]",2047,1936,32693,50.44
"[23, 89, 2047, 1936, 32869, 764, 45]",2047,1936,32869,50.44
"[23, 89, 2047, 1936, 32957, 32225, 1893]",2047,1936,32957,50.44
"[23, 89, 2047, 1936, 33749, 19193, 1101]",2047,1936,33749,50.44
"[23, 89, 2047, 1936, 34981, 32614, 1805]",2047,1936,34981,50.44
"[23, 89, 2047, 1936, 35069, 31102, 1717]",2047,1936,35069,50.44
"[23, 89, 2047, 1936, 35509, 23422, 1277]",2047,1936,35509,50.44
"[23, 89, 2047, 1936, 35597, 21862, 1189]",2047,1936,35597,50.44
"[23, 89, 2047, 1936, 36037, 13942, 749]",2047,1936,36037,50.44
"[23, 89, 2047, 1936, 36389, 7462, 397]",2047,1936,36389,50.44
"[23, 89, 2047, 1936, 36653, 2518, 133]",2047,1936,36653,50.44
"[23, 89, 2047, 1936, 37181, 29595, 1541]",2047,1936,37181,50.44
"[23, 89, 2047, 1936, 37357, 26339, 1365]",2047,1936,37357,50.44
"[23, 89, 2047, 1936, 38149, 11291, 573]",2047,1936,38149,50.44
"[23, 89, 2047, 1936, 38237, 9579, 485]",2047,1936,38237,50.44
"[23, 89, 2047, 1936, 38501, 4395, 221]",2047,1936,38501,50.44
"[23, 89, 2047, 1936, 38677, 899, 45]",2047,1936,38677,50.44
"[23, 89, 2047, 1936, 39293, 27704, 1365]",2047,1936,39293,50.44
"[23, 89, 2047, 1936, 39733, 18984, 925]",2047,1936,39733,50.44
"[23, 89, 2047, 1936, 39821, 17216, 837]",2047,1936,39821,50.44
"[23, 89, 2047, 1936, 41141, 30877, 1453]",2047,1936,41141,50.44
"[23, 89, 2047, 1936, 41669, 19909, 925]",2047,1936,41669,50.44
"[23, 89, 2047, 1936, 42197, 8653, 397]",2047,1936,42197,50.44
"[23, 89, 2047, 1936, 42373, 4837, 221]",2047,1936,42373,50.44
"[23, 89, 2047, 1936, 42461, 2917, 133]",2047,1936,42461,50.44
"[23, 89, 2047, 1936, 42901, 36098, 1629]",2047,1936,42901,50.44
"[23, 89, 2047, 1936, 42989, 34218, 1541]",2047,1936,42989,50.44
"[23, 89, 2047, 1936, 43517, 22770, 1013]",2047,1936,43517,50.44
"[23, 89, 2047, 1936, 43781, 16938, 749]",2047,1936,43781,50.44
"[23, 89, 2047, 1936, 44221, 7058, 309]",2047,1936,44221,50.44
"[23, 89, 2047, 1936, 45013, 33783, 1453]",2047,1936,45013,50.44
"[23, 89, 2047, 1936, 45541, 21759, 925]",2047,1936,45541,50.44
"[23, 89, 2047, 1936, 45893, 13583, 573]",2047,1936,45893,50.44
"[23, 89, 2047, 1936, 46861, 37300, 1541]",2047,1936,46861,50.44
"[23, 89, 2047, 1936, 47389, 24796, 1013]",2047,1936,47389,50.44
"[23, 89, 2047, 1936, 47653, 18436, 749]",2047,1936,47653,50.44
"[23, 89, 2047, 1936, 47741, 16300, 661]",2047,1936,47741,50.44
"[23, 89, 2047, 1936, 47917, 12004, 485]",2047,1936,47917,50.44
"[23, 89, 2047, 1936, 48533, 45249, 1805]",2047,1936,48533,50.44
"[23, 89, 2047, 1936, 48973, 34529, 1365]",2047,1936,48973,50.44
"[23, 89, 2047, 1936, 49853, 12489, 485]",2047,1936,49853,50.44
"[23, 89, 2047, 1936, 50821, 38142, 1453]",2047,1936,50821,50.44
"[23, 89, 2047, 1936, 50909, 35894, 1365]",2047,1936,50909,50.44
"[23, 89, 2047, 1936, 51349, 24534, 925]",2047,1936,51349,50.44
"[23, 89, 2047, 1936, 51437, 22238, 837]",2047,1936,51437,50.44
"[23, 89, 2047, 1936, 51613, 17622, 661]",2047,1936,51613,50.44
"[23, 89, 2047, 1936, 52757, 39595, 1453]",2047,1936,52757,50.44
"[23, 89, 2047, 1936, 53197, 27835, 1013]",2047,1936,53197,50.44
"[23, 89, 2047, 1936, 53549, 18283, 661]",2047,1936,53549,50.44
"[23, 89, 2047, 1936, 53813, 11035, 397]",2047,1936,53813,50.44
"[23, 89, 2047, 1936, 54517, 45872, 1629]",2047,1936,54517,50.44
"[23, 89, 2047, 1936, 54869, 36192, 1277]",2047,1936,54869,50.44
"[23, 89, 2047, 1936, 55661, 13944, 485]",2047,1936,55661,50.44
"[23, 89, 2047, 1936, 55837, 8912, 309]",2047,1936,55837,50.44
"[23, 89, 2047, 1936, 56101, 1304, 45]",2047,1936,56101,50.44
"[23, 89, 2047, 1936, 56453, 47501, 1629]",2047,1936,56453,50.44
"[23, 89, 2047, 1936, 56629, 42501, 1453]",2047,1936,56629,50.44
"[23, 89, 2047, 1936, 56893, 34941, 1189]",2047,1936,56893,50.44
"[23, 89, 2047, 1936, 57773, 9221, 309]",2047,1936,57773,50.44
"[23, 89, 2047, 1936, 58477, 46546, 1541]",2047,1936,58477,50.44
"[23, 89, 2047, 1936, 58741, 38746, 1277]",2047,1936,58741,50.44
"[23, 89, 2047, 1936, 59093, 28234, 925]",2047,1936,59093,50.44
"[23, 89, 2047, 1936, 59357, 20266, 661]",2047,1936,59357,50.44
"[23, 89, 2047, 1936, 59621, 12226, 397]",2047,1936,59621,50.44
"[23, 89, 2047, 1936, 59797, 6826, 221]",2047,1936,59797,50.44
"[23, 89, 2047, 1936, 60149, 56079, 1805]",2047,1936,60149,50.44
"[23, 89, 2047, 1936, 60413, 48087, 1541]",2047,1936,60413,50.44
"[23, 89, 2047, 1936, 60589, 42719, 1365]",2047,1936,60589,50.44
"[23, 89, 2047, 1936, 61381, 18167, 573]",2047,1936,61381,50.44
"[23, 89, 2047, 1936, 61469, 15399, 485]",2047,1936,61469,50.44
"[23, 89, 2047, 1936, 61909, 1439, 45]",2047,1936,61909,50.44
"[23, 89, 2047, 1936, 62701, 38508, 1189]",2047,1936,62701,50.44
"[23, 89, 2047, 1936, 63317, 18740, 573]",2047,1936,63317,50.44
"[23, 89, 2047, 1936, 63493, 13020, 397]",2047,1936,63493,50.44
"[23, 89, 2047, 1936, 64109, 56857, 1717]",2047,1936,64109,50.44
"[23, 89, 2047, 1936, 64373, 48313, 1453]",2047,1936,64373,50.44
"[23, 89, 2047, 1936, 64901, 31009, 925]",2047,1936,64901,50.44
"[23, 89, 2047, 1936, 23, 17, 1431]",2047,1936,23,25.71
"[23, 89, 2047, 1936, 67, 48, 1387]",2047,1936,67,25.71
"[23, 89, 2047, 1936, 199, 129, 1255]",2047,1936,199,25.71
"[23, 89, 2047, 1936, 331, 192, 1123]",2047,1936,331,25.71
"[23, 89, 2047, 1936, 419, 224, 1035]",2047,1936,419,25.71
"[23, 89, 2047, 1936, 463, 237, 991]",2047,1936,463,25.71
"[23, 89, 2047, 1936, 683, 272, 771]",2047,1936,683,25.71
"[23, 89, 2047, 1936, 727, 273, 727]",2047,1936,727,25.71
"[23, 89, 2047, 1936, 859, 264, 595]",2047,1936,859,25.71
"[23, 89, 2047, 1936, 947, 248, 507]",2047,1936,947,25.71
"[23, 89, 2047, 1936, 991, 237, 463]",2047,1936,991,25.71
"[23, 89, 2047, 1936, 1123, 192, 331]",2047,1936,1123,25.71
"[23, 89, 2047, 1936, 1607, 1480, 1783]",2047,1936,1607,25.71
"[23, 89, 2047, 1936, 1783, 1480, 1607]",2047,1936,1783,25.71
"[23, 89, 2047, 1936, 1871, 1468, 1519]",2047,1936,1871,25.71
"[23, 89, 2047, 1936, 2003, 1435, 1387]",2047,1936,2003,25.71
"[23, 89, 2047, 1936, 2179, 1363, 1211]",2047,1936,2179,25.71
"[23, 89, 2047, 1936, 2267, 1315, 1123]",2047,1936,2267,25.71
"[23, 89, 2047, 1936, 2311, 1288, 1079]",2047,1936,2311,25.71
"[23, 89, 2047, 1936, 2399, 1228, 991]",2047,1936,2399,25.71
"[23, 89, 2047, 1936, 2531, 1123, 859]",2047,1936,2531,25.71
"[23, 89, 2047, 1936, 2663, 1000, 727]",2047,1936,2663,25.71
"[23, 89, 2047, 1936, 2707, 955, 683]",2047,1936,2707,25.71
"[23, 89, 2047, 1936, 2927, 700, 463]",2047,1936,2927,25.71
"[23, 89, 2047, 1936, 2971, 643, 419]",2047,1936,2971,25.71
"[23, 89, 2047, 1936, 3191, 328, 199]",2047,1936,3191,25.71
"[23, 89, 2047, 1936, 3323, 115, 67]",2047,1936,3323,25.71
"[23, 89, 2047, 1936, 3499, 3302, 1827]",2047,1936,3499,25.71
"[23, 89, 2047, 1936, 3631, 3179, 1695]",2047,1936,3631,25.71
"[23, 89, 2047, 1936, 3719, 3087, 1607]",2047,1936,3719,25.71
"[23, 89, 2047, 1936, 3851, 2934, 1475]",2047,1936,3851,25.71
"[23, 89, 2047, 1936, 4027, 2702, 1299]",2047,1936,4027,25.71
"[23, 89, 2047, 1936, 4159, 2507, 1167]",2047,1936,4159,25.71
"[23, 89, 2047, 1936, 4423, 2063, 903]",2047,1936,4423,25.71
"[23, 89, 2047, 1936, 4643, 1638, 683]",2047,1936,4643,25.71
"[23, 89, 2047, 1936, 4951, 959, 375]",2047,1936,4951,25.71
"[23, 89, 2047, 1936, 5039, 747, 287]",2047,1936,5039,25.71
