"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[59, 113, 6667, 6496, 4817, 416, 561]",6667,6496,4817,5.04
"[59, 113, 6667, 6496, 5153, 1600, 2017]",6667,6496,5153,5.04
"[59, 113, 6667, 6496, 6833, 6245, 5937]",6667,6496,6833,5.04
"[59, 113, 6667, 6496, 7057, 5233, 4817]",6667,6496,7057,5.04
"[59, 113, 6667, 6496, 7393, 511, 449]",6667,6496,7393,5.04
"[59, 113, 6667, 6496, 7841, 2705, 2241]",6667,6496,7841,5.04
"[59, 113, 6667, 6496, 8513, 6753, 5153]",6667,6496,8513,5.04
"[59, 113, 6667, 6496, 8737, 1809, 1345]",6667,6496,8737,5.04
"[59, 113, 6667, 6496, 8849, 4731, 3473]",6667,6496,8849,5.04
"[59, 113, 6667, 6496, 9521, 9030, 6161]",6667,6496,9521,5.04
"[59, 113, 6667, 6496, 9857, 1701, 1121]",6667,6496,9857,5.04
"[59, 113, 6667, 6496, 10193, 6504, 4145]",6667,6496,10193,5.04
"[59, 113, 6667, 6496, 10529, 7263, 4481]",6667,6496,10529,5.04
"[59, 113, 6667, 6496, 10753, 2968, 1793]",6667,6496,10753,5.04
"[59, 113, 6667, 6496, 12097, 419, 225]",6667,6496,12097,5.04
"[59, 113, 6667, 6496, 12433, 645, 337]",6667,6496,12433,5.04
"[59, 113, 6667, 6496, 13217, 11396, 5601]",6667,6496,13217,5.04
"[59, 113, 6667, 6496, 13441, 1856, 897]",6667,6496,13441,5.04
"[59, 113, 6667, 6496, 13553, 10050, 4817]",6667,6496,13553,5.04
"[59, 113, 6667, 6496, 14449, 5732, 2577]",6667,6496,14449,5.04
"[59, 113, 6667, 6496, 14561, 8538, 3809]",6667,6496,14561,5.04
"[59, 113, 6667, 6496, 14897, 12074, 5265]",6667,6496,14897,5.04
"[59, 113, 6667, 6496, 15121, 6520, 2801]",6667,6496,15121,5.04
"[59, 113, 6667, 6496, 15233, 3154, 1345]",6667,6496,15233,5.04
"[59, 113, 6667, 6496, 15569, 3492, 1457]",6667,6496,15569,5.04
"[59, 113, 6667, 6496, 17137, 9753, 3697]",6667,6496,17137,5.04
"[59, 113, 6667, 6496, 17921, 13598, 4929]",6667,6496,17921,5.04
"[59, 113, 6667, 6496, 18257, 5354, 1905]",6667,6496,18257,5.04
"[59, 113, 6667, 6496, 18481, 13067, 4593]",6667,6496,18481,5.04
"[59, 113, 6667, 6496, 18593, 644, 225]",6667,6496,18593,5.04
"[59, 113, 6667, 6496, 19937, 2753, 897]",6667,6496,19937,5.04
"[59, 113, 6667, 6496, 20161, 9736, 3137]",6667,6496,20161,5.04
"[59, 113, 6667, 6496, 21169, 5478, 1681]",6667,6496,21169,5.04
"[59, 113, 6667, 6496, 21617, 9321, 2801]",6667,6496,21617,5.04
"[59, 113, 6667, 6496, 21841, 11677, 3473]",6667,6496,21841,5.04
"[59, 113, 6667, 6496, 22961, 8317, 2353]",6667,6496,22961,5.04
"[59, 113, 6667, 6496, 23297, 5627, 1569]",6667,6496,23297,5.04
"[59, 113, 6667, 6496, 23633, 13450, 3697]",6667,6496,23633,5.04
"[59, 113, 6667, 6496, 23857, 415, 113]",6667,6496,23857,5.04
"[59, 113, 6667, 6496, 24977, 17660, 4593]",6667,6496,24977,5.04
"[59, 113, 6667, 6496, 25537, 21138, 5377]",6667,6496,25537,5.04
"[59, 113, 6667, 6496, 25873, 15617, 3921]",6667,6496,25873,5.04
"[59, 113, 6667, 6496, 26209, 22598, 5601]",6667,6496,26209,5.04
"[59, 113, 6667, 6496, 26321, 24056, 5937]",6667,6496,26321,5.04
"[59, 113, 6667, 6496, 26881, 1858, 449]",6667,6496,26881,5.04
"[59, 113, 6667, 6496, 26993, 20947, 5041]",6667,6496,26993,5.04
"[59, 113, 6667, 6496, 27329, 9428, 2241]",6667,6496,27329,5.04
"[59, 113, 6667, 6496, 28001, 22212, 5153]",6667,6496,28001,5.04
"[59, 113, 6667, 6496, 29009, 27513, 6161]",6667,6496,29009,5.04
"[59, 113, 6667, 6496, 29569, 12240, 2689]",6667,6496,29569,5.04
"[59, 113, 6667, 6496, 30241, 8347, 1793]",6667,6496,30241,5.04
"[59, 113, 6667, 6496, 30577, 25837, 5489]",6667,6496,30577,5.04
"[59, 113, 6667, 6496, 30689, 27519, 5825]",6667,6496,30689,5.04
"[59, 113, 6667, 6496, 31249, 9164, 1905]",6667,6496,31249,5.04
"[59, 113, 6667, 6496, 32257, 14465, 2913]",6667,6496,32257,5.04
"[59, 113, 6667, 6496, 32369, 19538, 3921]",6667,6496,32369,5.04
"[59, 113, 6667, 6496, 33377, 2307, 449]",6667,6496,33377,5.04
"[59, 113, 6667, 6496, 33601, 17385, 3361]",6667,6496,33601,5.04
"[59, 113, 6667, 6496, 33713, 4074, 785]",6667,6496,33713,5.04
"[59, 113, 6667, 6496, 33937, 13463, 2577]",6667,6496,33937,5.04
"[59, 113, 6667, 6496, 34273, 22460, 4257]",6667,6496,34273,5.04
"[59, 113, 6667, 6496, 34721, 7189, 1345]",6667,6496,34721,5.04
"[59, 113, 6667, 6496, 35281, 11563, 2129]",6667,6496,35281,5.04
"[59, 113, 6667, 6496, 35393, 34178, 6273]",6667,6496,35393,5.04
"[59, 113, 6667, 6496, 35617, 3690, 673]",6667,6496,35617,5.04
"[59, 113, 6667, 6496, 37409, 28385, 4929]",6667,6496,37409,5.04
"[59, 113, 6667, 6496, 37633, 11685, 2017]",6667,6496,37633,5.04
"[59, 113, 6667, 6496, 39089, 26290, 4369]",6667,6496,39089,5.04
"[59, 113, 6667, 6496, 39313, 35930, 5937]",6667,6496,39313,5.04
"[59, 113, 6667, 6496, 39761, 7547, 1233]",6667,6496,39761,5.04
"[59, 113, 6667, 6496, 40433, 16040, 2577]",6667,6496,40433,5.04
"[59, 113, 6667, 6496, 40993, 32518, 5153]",6667,6496,40993,5.04
"[59, 113, 6667, 6496, 41777, 13692, 2129]",6667,6496,41777,5.04
"[59, 113, 6667, 6496, 42337, 7306, 1121]",6667,6496,42337,5.04
"[59, 113, 6667, 6496, 43457, 26980, 4033]",6667,6496,43457,5.04
"[59, 113, 6667, 6496, 43793, 3782, 561]",6667,6496,43793,5.04
"[59, 113, 6667, 6496, 44017, 6837, 1009]",6667,6496,44017,5.04
"[59, 113, 6667, 6496, 44129, 13702, 2017]",6667,6496,44129,5.04
"[59, 113, 6667, 6496, 45137, 21019, 3025]",6667,6496,45137,5.04
"[59, 113, 6667, 6496, 45361, 27380, 3921]",6667,6496,45361,5.04
"[59, 113, 6667, 6496, 45697, 39401, 5601]",6667,6496,45697,5.04
"[59, 113, 6667, 6496, 46817, 16151, 2241]",6667,6496,46817,5.04
"[59, 113, 6667, 6496, 47041, 27583, 3809]",6667,6496,47041,5.04
"[59, 113, 6667, 6496, 47713, 9879, 1345]",6667,6496,47713,5.04
"[59, 113, 6667, 6496, 48049, 10777, 1457]",6667,6496,48049,5.04
"[59, 113, 6667, 6496, 48497, 45996, 6161]",6667,6496,48497,5.04
"[59, 113, 6667, 6496, 49057, 20307, 2689]",6667,6496,49057,5.04
"[59, 113, 6667, 6496, 49169, 31374, 4145]",6667,6496,49169,5.04
"[59, 113, 6667, 6496, 49393, 48549, 6385]",6667,6496,49393,5.04
"[59, 113, 6667, 6496, 50177, 44994, 5825]",6667,6496,50177,5.04
"[59, 113, 6667, 6496, 50513, 7846, 1009]",6667,6496,50513,5.04
"[59, 113, 6667, 6496, 50849, 47350, 6049]",6667,6496,50849,5.04
"[59, 113, 6667, 6496, 51521, 42646, 5377]",6667,6496,51521,5.04
"[59, 113, 6667, 6496, 52081, 35028, 4369]",6667,6496,52081,5.04
"[59, 113, 6667, 6496, 52529, 38952, 4817]",6667,6496,52529,5.04
"[59, 113, 6667, 6496, 53089, 27468, 3361]",6667,6496,53089,5.04
"[59, 113, 6667, 6496, 53201, 6429, 785]",6667,6496,53201,5.04
"[59, 113, 6667, 6496, 54881, 52997, 6273]",6667,6496,54881,5.04
"[59, 113, 6667, 6496, 55441, 20082, 2353]",6667,6496,55441,5.04
"[59, 113, 6667, 6496, 55889, 54934, 6385]",6667,6496,55889,5.04
"[59, 113, 6667, 6496, 56113, 31935, 3697]",6667,6496,56113,5.04
"[59, 113, 6667, 6496, 56897, 43172, 4929]",6667,6496,56897,5.04
"[59, 113, 6667, 6496, 57457, 40625, 4593]",6667,6496,57457,5.04
"[59, 113, 6667, 6496, 57793, 41859, 4705]",6667,6496,57793,5.04
"[59, 113, 6667, 6496, 58129, 27069, 3025]",6667,6496,58129,5.04
"[59, 113, 6667, 6496, 58913, 8135, 897]",6667,6496,58913,5.04
"[59, 113, 6667, 6496, 59473, 46152, 5041]",6667,6496,59473,5.04
"[59, 113, 6667, 6496, 59809, 20633, 2241]",6667,6496,59809,5.04
"[59, 113, 6667, 6496, 59921, 23771, 2577]",6667,6496,59921,5.04
"[59, 113, 6667, 6496, 60257, 39488, 4257]",6667,6496,60257,5.04
"[59, 113, 6667, 6496, 61153, 33749, 3585]",6667,6496,61153,5.04
"[59, 113, 6667, 6496, 62273, 15041, 1569]",6667,6496,62273,5.04
"[59, 113, 6667, 6496, 62497, 43111, 4481]",6667,6496,62497,5.04
"[59, 113, 6667, 6496, 63281, 5465, 561]",6667,6496,63281,5.04
"[59, 113, 6667, 6496, 63617, 19753, 2017]",6667,6496,63617,5.04
"[59, 113, 6667, 6496, 63841, 59448, 6049]",6667,6496,63841,5.04
"[59, 113, 6667, 6496, 64513, 53400, 5377]",6667,6496,64513,5.04
"[59, 113, 6667, 6496, 64849, 39143, 3921]",6667,6496,64849,5.04
"[59, 113, 6667, 6496, 65521, 48586, 4817]",6667,6496,65521,5.04
"[59, 113, 6667, 6496, 349, 106, 1973]",6667,6496,349,4.38
"[59, 113, 6667, 6496, 1277, 23, 117]",6667,6496,1277,4.38
"[59, 113, 6667, 6496, 1741, 1648, 6149]",6667,6496,1741,4.38
"[59, 113, 6667, 6496, 1973, 106, 349]",6667,6496,1973,4.38
"[59, 113, 6667, 6496, 7541, 3637, 3133]",6667,6496,7541,4.38
"[59, 113, 6667, 6496, 8237, 7797, 6149]",6667,6496,8237,4.38
"[59, 113, 6667, 6496, 9397, 7217, 4989]",6667,6496,9397,4.38
"[59, 113, 6667, 6496, 9629, 1549, 1045]",6667,6496,9629,4.38
"[59, 113, 6667, 6496, 10093, 8112, 5221]",6667,6496,10093,4.38
"[59, 113, 6667, 6496, 10789, 10598, 6381]",6667,6496,10789,4.38
"[59, 113, 6667, 6496, 11717, 6488, 3597]",6667,6496,11717,4.38
"[59, 113, 6667, 6496, 12413, 9090, 4757]",6667,6496,12413,4.38
"[59, 113, 6667, 6496, 13109, 2577, 1277]",6667,6496,13109,4.38
"[59, 113, 6667, 6496, 15661, 3638, 1509]",6667,6496,15661,4.38
"[59, 113, 6667, 6496, 17749, 16167, 5917]",6667,6496,17749,4.38
"[59, 113, 6667, 6496, 17981, 8030, 2901]",6667,6496,17981,4.38
"[59, 113, 6667, 6496, 19141, 5130, 1741]",6667,6496,19141,4.38
"[59, 113, 6667, 6496, 19373, 12803, 4293]",6667,6496,19373,4.38
"[59, 113, 6667, 6496, 20533, 9903, 3133]",6667,6496,20533,4.38
"[59, 113, 6667, 6496, 22157, 5147, 1509]",6667,6496,22157,4.38
"[59, 113, 6667, 6496, 22621, 3639, 1045]",6667,6496,22621,4.38
"[59, 113, 6667, 6496, 22853, 15919, 4525]",6667,6496,22853,4.38
"[59, 113, 6667, 6496, 24709, 13682, 3597]",6667,6496,24709,4.38
"[59, 113, 6667, 6496, 29581, 23775, 5221]",6667,6496,29581,4.38
"[59, 113, 6667, 6496, 30509, 15804, 3365]",6667,6496,30509,4.38
"[59, 113, 6667, 6496, 33757, 608, 117]",6667,6496,33757,4.38
"[59, 113, 6667, 6496, 35149, 8165, 1509]",6667,6496,35149,4.38
"[59, 113, 6667, 6496, 35381, 27173, 4989]",6667,6496,35381,4.38
"[59, 113, 6667, 6496, 38629, 10353, 1741]",6667,6496,38629,4.38
"[59, 113, 6667, 6496, 38861, 25682, 4293]",6667,6496,38861,4.38
"[59, 113, 6667, 6496, 40253, 725, 117]",6667,6496,40253,4.38
"[59, 113, 6667, 6496, 40949, 2200, 349]",6667,6496,40949,4.38
"[59, 113, 6667, 6496, 44893, 32875, 4757]",6667,6496,44893,4.38
"[59, 113, 6667, 6496, 45589, 8962, 1277]",6667,6496,45589,4.38
"[59, 113, 6667, 6496, 45821, 13917, 1973]",6667,6496,45821,4.38
"[59, 113, 6667, 6496, 49069, 39438, 5221]",6667,6496,49069,4.38
"[59, 113, 6667, 6496, 50461, 22535, 2901]",6667,6496,50461,4.38
"[59, 113, 6667, 6496, 51853, 34268, 4293]",6667,6496,51853,4.38
"[59, 113, 6667, 6496, 54869, 42140, 4989]",6667,6496,54869,4.38
"[59, 113, 6667, 6496, 55333, 38544, 4525]",6667,6496,55333,4.38
"[59, 113, 6667, 6496, 56957, 25436, 2901]",6667,6496,56957,4.38
"[59, 113, 6667, 6496, 59509, 28701, 3133]",6667,6496,59509,4.38
"[59, 113, 6667, 6496, 62989, 32629, 3365]",6667,6496,62989,4.38
"[59, 113, 6667, 6496, 64381, 47146, 4757]",6667,6496,64381,4.38
"[59, 113, 6667, 6496, 64613, 17317, 1741]",6667,6496,64613,4.38
"[59, 113, 6667, 6496, 65309, 19836, 1973]",6667,6496,65309,4.38
"[59, 113, 6667, 6496, 59, 49, 5395]",6667,6496,59,2.61
"[59, 113, 6667, 6496, 523, 397, 4931]",6667,6496,523,2.61
"[59, 113, 6667, 6496, 1103, 660, 3887]",6667,6496,1103,2.61
"[59, 113, 6667, 6496, 1451, 65, 291]",6667,6496,1451,2.61
"[59, 113, 6667, 6496, 1567, 378, 1567]",6667,6496,1567,2.61
"[59, 113, 6667, 6496, 3191, 3163, 6439]",6667,6496,3191,2.61
"[59, 113, 6667, 6496, 3307, 1093, 2147]",6667,6496,3307,2.61
"[59, 113, 6667, 6496, 3539, 2560, 4699]",6667,6496,3539,2.61
"[59, 113, 6667, 6496, 4003, 1466, 2379]",6667,6496,4003,2.61
"[59, 113, 6667, 6496, 4583, 2906, 4119]",6667,6496,4583,2.61
"[59, 113, 6667, 6496, 4931, 397, 523]",6667,6496,4931,2.61
"[59, 113, 6667, 6496, 5743, 2616, 2959]",6667,6496,5743,2.61
"[59, 113, 6667, 6496, 6323, 1864, 1915]",6667,6496,6323,2.61
"[59, 113, 6667, 6496, 7019, 5328, 4931]",6667,6496,7019,2.61
"[59, 113, 6667, 6496, 8179, 4748, 3771]",6667,6496,8179,2.61
"[59, 113, 6667, 6496, 9803, 3240, 2147]",6667,6496,9803,2.61
"[59, 113, 6667, 6496, 10267, 2660, 1683]",6667,6496,10267,2.61
"[59, 113, 6667, 6496, 10499, 3845, 2379]",6667,6496,10499,2.61
"[59, 113, 6667, 6496, 10847, 1067, 639]",6667,6496,10847,2.61
"[59, 113, 6667, 6496, 11311, 8384, 4815]",6667,6496,11311,2.61
"[59, 113, 6667, 6496, 12007, 11044, 5975]",6667,6496,12007,2.61
"[59, 113, 6667, 6496, 12239, 5575, 2959]",6667,6496,12239,2.61
"[59, 113, 6667, 6496, 12703, 4879, 2495]",6667,6496,12703,2.61
"[59, 113, 6667, 6496, 14327, 1921, 871]",6667,6496,14327,2.61
"[59, 113, 6667, 6496, 15139, 7707, 3307]",6667,6496,15139,2.61
"[59, 113, 6667, 6496, 16067, 12770, 5163]",6667,6496,16067,2.61
"[59, 113, 6667, 6496, 16183, 16041, 6439]",6667,6496,16183,2.61
"[59, 113, 6667, 6496, 16763, 4343, 1683]",6667,6496,16763,2.61
"[59, 113, 6667, 6496, 16879, 2866, 1103]",6667,6496,16879,2.61
"[59, 113, 6667, 6496, 17807, 13199, 4815]",6667,6496,17807,2.61
"[59, 113, 6667, 6496, 17923, 1443, 523]",6667,6496,17923,2.61
"[59, 113, 6667, 6496, 18503, 17019, 5975]",6667,6496,18503,2.61
"[59, 113, 6667, 6496, 20011, 15190, 4931]",6667,6496,20011,2.61
"[59, 113, 6667, 6496, 20359, 4184, 1335]",6667,6496,20359,2.61
"[59, 113, 6667, 6496, 20939, 938, 291]",6667,6496,20939,2.61
"[59, 113, 6667, 6496, 21751, 9131, 2727]",6667,6496,21751,2.61
"[59, 113, 6667, 6496, 22447, 19845, 5743]",6667,6496,22447,2.61
"[59, 113, 6667, 6496, 22679, 22480, 6439]",6667,6496,22679,2.61
"[59, 113, 6667, 6496, 23027, 16657, 4699]",6667,6496,23027,2.61
"[59, 113, 6667, 6496, 24071, 15263, 4119]",6667,6496,24071,2.61
"[59, 113, 6667, 6496, 24419, 1966, 523]",6667,6496,24419,2.61
"[59, 113, 6667, 6496, 25463, 21602, 5511]",6667,6496,25463,2.61
"[59, 113, 6667, 6496, 27551, 6646, 1567]",6667,6496,27551,2.61
"[59, 113, 6667, 6496, 28711, 10002, 2263]",6667,6496,28711,2.61
"[59, 113, 6667, 6496, 29059, 23096, 5163]",6667,6496,29059,2.61
"[59, 113, 6667, 6496, 30103, 21238, 4583]",6667,6496,30103,2.61
"[59, 113, 6667, 6496, 31147, 14744, 3075]",6667,6496,31147,2.61
"[59, 113, 6667, 6496, 31379, 285, 59]",6667,6496,31379,2.61
"[59, 113, 6667, 6496, 31727, 14452, 2959]",6667,6496,31727,2.61
"[59, 113, 6667, 6496, 32191, 12364, 2495]",6667,6496,32191,2.61
"[59, 113, 6667, 6496, 32423, 15927, 3191]",6667,6496,32423,2.61
"[59, 113, 6667, 6496, 32771, 7320, 1451]",6667,6496,32771,2.61
"[59, 113, 6667, 6496, 33119, 22183, 4351]",6667,6496,33119,2.61
"[59, 113, 6667, 6496, 33931, 1520, 291]",6667,6496,33931,2.61
"[59, 113, 6667, 6496, 35671, 35358, 6439]",6667,6496,35671,2.61
"[59, 113, 6667, 6496, 36251, 9392, 1683]",6667,6496,36251,2.61
"[59, 113, 6667, 6496, 36599, 25821, 4583]",6667,6496,36599,2.61
"[59, 113, 6667, 6496, 37643, 17819, 3075]",6667,6496,37643,2.61
"[59, 113, 6667, 6496, 37991, 34944, 5975]",6667,6496,37991,2.61
"[59, 113, 6667, 6496, 38803, 11439, 1915]",6667,6496,38803,2.61
"[59, 113, 6667, 6496, 39499, 29983, 4931]",6667,6496,39499,2.61
"[59, 113, 6667, 6496, 39847, 8189, 1335]",6667,6496,39847,2.61
"[59, 113, 6667, 6496, 40427, 1811, 291]",6667,6496,40427,2.61
"[59, 113, 6667, 6496, 40543, 9780, 1567]",6667,6496,40543,2.61
"[59, 113, 6667, 6496, 42283, 13975, 2147]",6667,6496,42283,2.61
"[59, 113, 6667, 6496, 42863, 7278, 1103]",6667,6496,42863,2.61
"[59, 113, 6667, 6496, 42979, 15740, 2379]",6667,6496,42979,2.61
"[59, 113, 6667, 6496, 44371, 403, 59]",6667,6496,44371,2.61
"[59, 113, 6667, 6496, 45763, 10222, 1451]",6667,6496,45763,2.61
"[59, 113, 6667, 6496, 46807, 6276, 871]",6667,6496,46807,2.61
"[59, 113, 6667, 6496, 47387, 46125, 6323]",6667,6496,47387,2.61
