"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[47, 541, 25427, 24840, 541, 247, 11341]",25427,24840,541,6.37
"[47, 541, 25427, 24840, 1621, 1022, 15661]",25427,24840,1621,6.37
"[47, 541, 25427, 24840, 2161, 188, 2161]",25427,24840,2161,6.37
"[47, 541, 25427, 24840, 4861, 2008, 10261]",25427,24840,4861,6.37
"[47, 541, 25427, 24840, 6481, 4227, 16201]",25427,24840,6481,6.37
"[47, 541, 25427, 24840, 7561, 1644, 5401]",25427,24840,7561,6.37
"[47, 541, 25427, 24840, 8101, 7573, 23221]",25427,24840,8101,6.37
"[47, 541, 25427, 24840, 8641, 4133, 11881]",25427,24840,8641,6.37
"[47, 541, 25427, 24840, 9181, 2595, 7021]",25427,24840,9181,6.37
"[47, 541, 25427, 24840, 9721, 1691, 4321]",25427,24840,9721,6.37
"[47, 541, 25427, 24840, 15121, 11177, 18361]",25427,24840,15121,6.37
"[47, 541, 25427, 24840, 15661, 1022, 1621]",25427,24840,15661,6.37
"[47, 541, 25427, 24840, 16741, 14922, 22141]",25427,24840,16741,6.37
"[47, 541, 25427, 24840, 19441, 16906, 21601]",25427,24840,19441,6.37
"[47, 541, 25427, 24840, 20521, 8923, 10801]",25427,24840,20521,6.37
"[47, 541, 25427, 24840, 21061, 20604, 24301]",25427,24840,21061,6.37
"[47, 541, 25427, 24840, 21601, 16906, 19441]",25427,24840,21601,6.37
"[47, 541, 25427, 24840, 23761, 12398, 12961]",25427,24840,23761,6.37
"[47, 541, 25427, 24840, 27541, 6587, 5941]",25427,24840,27541,6.37
"[47, 541, 25427, 24840, 28081, 15873, 14041]",25427,24840,28081,6.37
"[47, 541, 25427, 24840, 28621, 21778, 18901]",25427,24840,28621,6.37
"[47, 541, 25427, 24840, 30241, 9205, 7561]",25427,24840,30241,6.37
"[47, 541, 25427, 24840, 30781, 3347, 2701]",25427,24840,30781,6.37
"[47, 541, 25427, 24840, 31321, 20428, 16201]",25427,24840,31321,6.37
"[47, 541, 25427, 24840, 32401, 7045, 5401]",25427,24840,32401,6.37
"[47, 541, 25427, 24840, 32941, 30794, 23221]",25427,24840,32941,6.37
"[47, 541, 25427, 24840, 36721, 12774, 8641]",25427,24840,36721,6.37
"[47, 541, 25427, 24840, 43201, 26298, 15121]",25427,24840,43201,6.37
"[47, 541, 25427, 24840, 44281, 38507, 21601]",25427,24840,44281,6.37
"[47, 541, 25427, 24840, 45361, 19724, 10801]",25427,24840,45361,6.37
"[47, 541, 25427, 24840, 46441, 36347, 19441]",25427,24840,46441,6.37
"[47, 541, 25427, 24840, 47521, 33060, 17281]",25427,24840,47521,6.37
"[47, 541, 25427, 24840, 50221, 22929, 11341]",25427,24840,50221,6.37
"[47, 541, 25427, 24840, 54001, 21133, 9721]",25427,24840,54001,6.37
"[47, 541, 25427, 24840, 54541, 22530, 10261]",25427,24840,54541,6.37
"[47, 541, 25427, 24840, 55621, 6048, 2701]",25427,24840,55621,6.37
"[47, 541, 25427, 24840, 56701, 20957, 9181]",25427,24840,56701,6.37
"[47, 541, 25427, 24840, 57241, 12446, 5401]",25427,24840,57241,6.37
"[47, 541, 25427, 24840, 57781, 54015, 23221]",25427,24840,57781,6.37
"[47, 541, 25427, 24840, 58321, 27895, 11881]",25427,24840,58321,6.37
"[47, 541, 25427, 24840, 61561, 21415, 8641]",25427,24840,61561,6.37
"[47, 541, 25427, 24840, 691, 96, 3451]",25427,24840,691,5.72
"[47, 541, 25427, 24840, 4831, 4697, 24151]",25427,24840,4831,5.72
"[47, 541, 25427, 24840, 7591, 6537, 21391]",25427,24840,7591,5.72
"[47, 541, 25427, 24840, 8971, 7227, 20011]",25427,24840,8971,5.72
"[47, 541, 25427, 24840, 11731, 8147, 17251]",25427,24840,11731,5.72
"[47, 541, 25427, 24840, 20011, 7227, 8971]",25427,24840,20011,5.72
"[47, 541, 25427, 24840, 21391, 6537, 7591]",25427,24840,21391,5.72
"[47, 541, 25427, 24840, 24151, 4697, 4831]",25427,24840,24151,5.72
"[47, 541, 25427, 24840, 29671, 28848, 24151]",25427,24840,29671,5.72
"[47, 541, 25427, 24840, 33811, 27238, 20011]",25427,24840,33811,5.72
"[47, 541, 25427, 24840, 36571, 25398, 17251]",25427,24840,36571,5.72
"[47, 541, 25427, 24840, 37951, 24248, 15871]",25427,24840,37951,5.72
"[47, 541, 25427, 24840, 44851, 16198, 8971]",25427,24840,44851,5.72
"[47, 541, 25427, 24840, 48991, 9528, 4831]",25427,24840,48991,5.72
"[47, 541, 25427, 24840, 57271, 49319, 21391]",25427,24840,57271,5.72
"[47, 541, 25427, 24840, 62791, 40119, 15871]",25427,24840,62791,5.72
"[47, 541, 25427, 24840, 461, 111, 5981]",25427,24840,461,3.87
"[47, 541, 25427, 24840, 3221, 2565, 19781]",25427,24840,3221,3.87
"[47, 541, 25427, 24840, 5981, 111, 461]",25427,24840,5981,3.87
"[47, 541, 25427, 24840, 8741, 7932, 22541]",25427,24840,8741,3.87
"[47, 541, 25427, 24840, 15641, 4635, 7361]",25427,24840,15641,3.87
"[47, 541, 25427, 24840, 17021, 9772, 14261]",25427,24840,17021,3.87
"[47, 541, 25427, 24840, 18401, 9542, 12881]",25427,24840,18401,3.87
"[47, 541, 25427, 24840, 22541, 7932, 8741]",25427,24840,22541,3.87
"[47, 541, 25427, 24840, 25301, 6092, 5981]",25427,24840,25301,3.87
"[47, 541, 25427, 24840, 26681, 4942, 4601]",25427,24840,26681,3.87
"[47, 541, 25427, 24840, 33581, 30473, 22541]",25427,24840,33581,3.87
"[47, 541, 25427, 24840, 34961, 29783, 21161]",25427,24840,34961,3.87
"[47, 541, 25427, 24840, 36341, 16826, 11501]",25427,24840,36341,3.87
"[47, 541, 25427, 24840, 44621, 5786, 3221]",25427,24840,44621,3.87
"[47, 541, 25427, 24840, 47381, 16673, 8741]",25427,24840,47381,3.87
"[47, 541, 25427, 24840, 48761, 46957, 23921]",25427,24840,48761,3.87
"[47, 541, 25427, 24840, 51521, 9543, 4601]",25427,24840,51521,3.87
"[47, 541, 25427, 24840, 52901, 42127, 19781]",25427,24840,52901,3.87
"[47, 541, 25427, 24840, 55661, 1033, 461]",25427,24840,55661,3.87
"[47, 541, 25427, 24840, 57041, 35917, 15641]",25427,24840,57041,3.87
"[47, 541, 25427, 24840, 7039, 4341, 15319]",25427,24840,7039,3.5
"[47, 541, 25427, 24840, 7867, 3016, 9523]",25427,24840,7867,3.5
"[47, 541, 25427, 24840, 12007, 2602, 5383]",25427,24840,12007,3.5
"[47, 541, 25427, 24840, 15319, 4341, 7039]",25427,24840,15319,3.5
"[47, 541, 25427, 24840, 20287, 17921, 21943]",25427,24840,20287,3.5
"[47, 541, 25427, 24840, 21943, 17921, 20287]",25427,24840,21943,3.5
"[47, 541, 25427, 24840, 27739, 21730, 19459]",25427,24840,27739,3.5
"[47, 541, 25427, 24840, 30223, 14609, 12007]",25427,24840,30223,3.5
"[47, 541, 25427, 24840, 32707, 12539, 9523]",25427,24840,32707,3.5
"[47, 541, 25427, 24840, 36847, 7985, 5383]",25427,24840,36847,3.5
"[47, 541, 25427, 24840, 42643, 41934, 24427]",25427,24840,42643,3.5
"[47, 541, 25427, 24840, 45127, 39864, 21943]",25427,24840,45127,3.5
"[47, 541, 25427, 24840, 52579, 41189, 19459]",25427,24840,52579,3.5
"[47, 541, 25427, 24840, 61687, 13368, 5383]",25427,24840,61687,3.5
"[47, 541, 25427, 24840, 271, 109, 9991]",25427,24840,271,3.19
"[47, 541, 25427, 24840, 811, 97, 2971]",25427,24840,811,3.19
"[47, 541, 25427, 24840, 2971, 97, 811]",25427,24840,2971,3.19
"[47, 541, 25427, 24840, 3511, 3244, 22951]",25427,24840,3511,3.19
"[47, 541, 25427, 24840, 4051, 3831, 23491]",25427,24840,4051,3.19
"[47, 541, 25427, 24840, 4591, 2645, 14311]",25427,24840,4591,3.19
"[47, 541, 25427, 24840, 10531, 6754, 15931]",25427,24840,10531,3.19
"[47, 541, 25427, 24840, 11071, 7341, 16471]",25427,24840,11071,3.19
"[47, 541, 25427, 24840, 14851, 10816, 18091]",25427,24840,14851,3.19
"[47, 541, 25427, 24840, 15391, 8198, 13231]",25427,24840,15391,3.19
"[47, 541, 25427, 24840, 17011, 1295, 1891]",25427,24840,17011,3.19
"[47, 541, 25427, 24840, 17551, 4770, 6751]",25427,24840,17551,3.19
"[47, 541, 25427, 24840, 21871, 6895, 7831]",25427,24840,21871,3.19
"[47, 541, 25427, 24840, 24571, 21100, 21331]",25427,24840,24571,3.19
"[47, 541, 25427, 24840, 25111, 10100, 9991]",25427,24840,25111,3.19
"[47, 541, 25427, 24840, 26731, 18306, 17011]",25427,24840,26731,3.19
"[47, 541, 25427, 24840, 27271, 6226, 5671]",25427,24840,27271,3.19
"[47, 541, 25427, 24840, 28351, 26195, 22951]",25427,24840,28351,3.19
"[47, 541, 25427, 24840, 33211, 11192, 8371]",25427,24840,33211,3.19
"[47, 541, 25427, 24840, 33751, 16510, 12151]",25427,24840,33751,3.19
"[47, 541, 25427, 24840, 35911, 23812, 16471]",25427,24840,35911,3.19
"[47, 541, 25427, 24840, 36451, 20208, 13771]",25427,24840,36451,3.19
"[47, 541, 25427, 24840, 38611, 18048, 11611]",25427,24840,38611,3.19
"[47, 541, 25427, 24840, 40231, 21429, 13231]",25427,24840,40231,3.19
"[47, 541, 25427, 24840, 40771, 17285, 10531]",25427,24840,40771,3.19
"[47, 541, 25427, 24840, 41851, 3186, 1891]",25427,24840,41851,3.19
"[47, 541, 25427, 24840, 42391, 11521, 6751]",25427,24840,42391,3.19
"[47, 541, 25427, 24840, 45631, 38193, 20791]",25427,24840,45631,3.19
"[47, 541, 25427, 24840, 46171, 45671, 24571]",25427,24840,46171,3.19
"[47, 541, 25427, 24840, 47251, 24141, 12691]",25427,24840,47251,3.19
"[47, 541, 25427, 24840, 47791, 6755, 3511]",25427,24840,47791,3.19
"[47, 541, 25427, 24840, 48871, 2658, 1351]",25427,24840,48871,3.19
"[47, 541, 25427, 24840, 49411, 42431, 21331]",25427,24840,49411,3.19
"[47, 541, 25427, 24840, 51031, 49369, 24031]",25427,24840,51031,3.19
"[47, 541, 25427, 24840, 53731, 50813, 23491]",25427,24840,53731,3.19
"[47, 541, 25427, 24840, 55351, 5417, 2431]",25427,24840,55351,3.19
"[47, 541, 25427, 24840, 56431, 39872, 17551]",25427,24840,56431,3.19
"[47, 541, 25427, 24840, 59671, 651, 271]",25427,24840,59671,3.19
"[47, 541, 25427, 24840, 61291, 33979, 13771]",25427,24840,61291,3.19
"[47, 541, 25427, 24840, 65071, 34660, 13231]",25427,24840,65071,3.19
"[47, 541, 25427, 24840, 277, 237, 21253]",25427,24840,277,2.39
"[47, 541, 25427, 24840, 1933, 1525, 19597]",25427,24840,1933,2.39
"[47, 541, 25427, 24840, 3037, 2261, 18493]",25427,24840,3037,2.39
"[47, 541, 25427, 24840, 6073, 3779, 15457]",25427,24840,6073,2.39
"[47, 541, 25427, 24840, 7177, 4147, 14353]",25427,24840,7177,2.39
"[47, 541, 25427, 24840, 11317, 4653, 10213]",25427,24840,11317,2.39
"[47, 541, 25427, 24840, 12697, 4515, 8833]",25427,24840,12697,2.39
"[47, 541, 25427, 24840, 12973, 4469, 8557]",25427,24840,12973,2.39
"[47, 541, 25427, 24840, 14629, 6990, 11869]",25427,24840,14629,2.39
"[47, 541, 25427, 24840, 18493, 2261, 3037]",25427,24840,18493,2.39
"[47, 541, 25427, 24840, 19597, 1525, 1933]",25427,24840,19597,2.39
"[47, 541, 25427, 24840, 20149, 5150, 6349]",25427,24840,20149,2.39
"[47, 541, 25427, 24840, 25117, 21490, 21253]",25427,24840,25117,2.39
"[47, 541, 25427, 24840, 28429, 26219, 22909]",25427,24840,28429,2.39
"[47, 541, 25427, 24840, 31189, 25299, 20149]",25427,24840,31189,2.39
"[47, 541, 25427, 24840, 32569, 24609, 18769]",25427,24840,32569,2.39
"[47, 541, 25427, 24840, 35053, 15970, 11317]",25427,24840,35053,2.39
"[47, 541, 25427, 24840, 36709, 21619, 14629]",25427,24840,36709,2.39
"[47, 541, 25427, 24840, 37537, 13348, 8833]",25427,24840,37537,2.39
"[47, 541, 25427, 24840, 37813, 13026, 8557]",25427,24840,37813,2.39
"[47, 541, 25427, 24840, 40849, 17249, 10489]",25427,24840,40849,2.39
"[47, 541, 25427, 24840, 41953, 7460, 4417]",25427,24840,41953,2.39
"[47, 541, 25427, 24840, 43609, 13569, 7729]",25427,24840,43609,2.39
"[47, 541, 25427, 24840, 45817, 1020, 553]",25427,24840,45817,2.39
"[47, 541, 25427, 24840, 46093, 514, 277]",25427,24840,46093,2.39
"[47, 541, 25427, 24840, 49957, 42743, 21253]",25427,24840,49957,2.39
"[47, 541, 25427, 24840, 51613, 40719, 19597]",25427,24840,51613,2.39
"[47, 541, 25427, 24840, 53269, 49128, 22909]",25427,24840,53269,2.39
"[47, 541, 25427, 24840, 56857, 32853, 14353]",25427,24840,56857,2.39
"[47, 541, 25427, 24840, 58237, 30415, 12973]",25427,24840,58237,2.39
"[47, 541, 25427, 24840, 60169, 38778, 16009]",25427,24840,60169,2.39
"[47, 541, 25427, 24840, 62653, 21583, 8557]",25427,24840,62653,2.39
"[47, 541, 25427, 24840, 64033, 18501, 7177]",25427,24840,64033,2.39
"[47, 541, 25427, 24840, 181, 101, 13861]",25427,24840,181,2.12
"[47, 541, 25427, 24840, 1801, 496, 6841]",25427,24840,1801,2.12
"[47, 541, 25427, 24840, 2341, 1917, 20341]",25427,24840,2341,2.12
"[47, 541, 25427, 24840, 2521, 402, 3961]",25427,24840,2521,2.12
"[47, 541, 25427, 24840, 3061, 1087, 8821]",25427,24840,3061,2.12
"[47, 541, 25427, 24840, 5581, 1901, 8461]",25427,24840,5581,2.12
"[47, 541, 25427, 24840, 6121, 2218, 9001]",25427,24840,6121,2.12
"[47, 541, 25427, 24840, 6301, 5799, 22861]",25427,24840,6301,2.12
"[47, 541, 25427, 24840, 6661, 6613, 24661]",25427,24840,6661,2.12
"[47, 541, 25427, 24840, 6841, 496, 1801]",25427,24840,6841,2.12
"[47, 541, 25427, 24840, 7741, 3983, 12781]",25427,24840,7741,2.12
"[47, 541, 25427, 24840, 8461, 1901, 5581]",25427,24840,8461,2.12
"[47, 541, 25427, 24840, 8821, 1087, 3061]",25427,24840,8821,2.12
"[47, 541, 25427, 24840, 9001, 2218, 6121]",25427,24840,9001,2.12
"[47, 541, 25427, 24840, 9901, 2942, 7381]",25427,24840,9901,2.12
"[47, 541, 25427, 24840, 11161, 2265, 5041]",25427,24840,11161,2.12
"[47, 541, 25427, 24840, 11701, 594, 1261]",25427,24840,11701,2.12
"[47, 541, 25427, 24840, 12241, 9403, 19081]",25427,24840,12241,2.12
"[47, 541, 25427, 24840, 12601, 731, 1441]",25427,24840,12601,2.12
"[47, 541, 25427, 24840, 12781, 3983, 7741]",25427,24840,12781,2.12
"[47, 541, 25427, 24840, 13681, 13285, 24121]",25427,24840,13681,2.12
"[47, 541, 25427, 24840, 14221, 11027, 19261]",25427,24840,14221,2.12
"[47, 541, 25427, 24840, 14401, 418, 721]",25427,24840,14401,2.12
"[47, 541, 25427, 24840, 16381, 9853, 14941]",25427,24840,16381,2.12
"[47, 541, 25427, 24840, 16921, 2453, 3601]",25427,24840,16921,2.12
"[47, 541, 25427, 24840, 18181, 17523, 23941]",25427,24840,18181,2.12
"[47, 541, 25427, 24840, 18541, 15989, 21421]",25427,24840,18541,2.12
"[47, 541, 25427, 24840, 19081, 9403, 12241]",25427,24840,19081,2.12
"[47, 541, 25427, 24840, 19801, 17793, 22321]",25427,24840,19801,2.12
"[47, 541, 25427, 24840, 20161, 293, 361]",25427,24840,20161,2.12
"[47, 541, 25427, 24840, 20341, 1917, 2341]",25427,24840,20341,2.12
"[47, 541, 25427, 24840, 21961, 14005, 15841]",25427,24840,21961,2.12
"[47, 541, 25427, 24840, 22501, 9947, 10981]",25427,24840,22501,2.12
"[47, 541, 25427, 24840, 22861, 5799, 6301]",25427,24840,22861,2.12
"[47, 541, 25427, 24840, 23041, 22708, 24481]",25427,24840,23041,2.12
"[47, 541, 25427, 24840, 23581, 16576, 17461]",25427,24840,23581,2.12
"[47, 541, 25427, 24840, 24121, 13285, 13681]",25427,24840,24121,2.12
"[47, 541, 25427, 24840, 24481, 22708, 23041]",25427,24840,24481,2.12
"[47, 541, 25427, 24840, 25561, 14819, 14401]",25427,24840,25561,2.12
"[47, 541, 25427, 24840, 25741, 15856, 15301]",25427,24840,25741,2.12
"[47, 541, 25427, 24840, 26641, 7337, 6841]",25427,24840,26641,2.12
"[47, 541, 25427, 24840, 26821, 14189, 13141]",25427,24840,26821,2.12
"[47, 541, 25427, 24840, 27361, 4363, 3961]",25427,24840,27361,2.12
"[47, 541, 25427, 24840, 27901, 9908, 8821]",25427,24840,27901,2.12
"[47, 541, 25427, 24840, 29881, 13426, 11161]",25427,24840,29881,2.12
"[47, 541, 25427, 24840, 33301, 7482, 5581]",25427,24840,33301,2.12
"[47, 541, 25427, 24840, 34381, 4735, 3421]",25427,24840,34381,2.12
"[47, 541, 25427, 24840, 35281, 26590, 18721]",25427,24840,35281,2.12
"[47, 541, 25427, 24840, 35461, 17218, 12061]",25427,24840,35461,2.12
"[47, 541, 25427, 24840, 36541, 1855, 1261]",25427,24840,36541,2.12
"[47, 541, 25427, 24840, 36901, 15778, 10621]",25427,24840,36901,2.12
"[47, 541, 25427, 24840, 37441, 2172, 1441]",25427,24840,37441,2.12
"[47, 541, 25427, 24840, 39241, 1139, 721]",25427,24840,39241,2.12
"[47, 541, 25427, 24840, 41221, 24794, 14941]",25427,24840,41221,2.12
"[47, 541, 25427, 24840, 41761, 6054, 3601]",25427,24840,41761,2.12
"[47, 541, 25427, 24840, 41941, 33129, 19621]",25427,24840,41941,2.12
"[47, 541, 25427, 24840, 42841, 36013, 20881]",25427,24840,42841,2.12
"[47, 541, 25427, 24840, 44101, 25248, 14221]",25427,24840,44101,2.12
"[47, 541, 25427, 24840, 44641, 40114, 22321]",25427,24840,44641,2.12
"[47, 541, 25427, 24840, 45181, 4258, 2341]",25427,24840,45181,2.12
"[47, 541, 25427, 24840, 46261, 34530, 18541]",25427,24840,46261,2.12
"[47, 541, 25427, 24840, 47161, 37594, 19801]",25427,24840,47161,2.12
"[47, 541, 25427, 24840, 47701, 12100, 6301]",25427,24840,47701,2.12
"[47, 541, 25427, 24840, 47881, 47189, 24481]",25427,24840,47881,2.12
"[47, 541, 25427, 24840, 48781, 35704, 18181]",25427,24840,48781,2.12
"[47, 541, 25427, 24840, 50581, 31157, 15301]",25427,24840,50581,2.12
"[47, 541, 25427, 24840, 51481, 14178, 6841]",25427,24840,51481,2.12
"[47, 541, 25427, 24840, 52021, 42599, 20341]",25427,24840,52021,2.12
"[47, 541, 25427, 24840, 52201, 8324, 3961]",25427,24840,52201,2.12
"[47, 541, 25427, 24840, 52561, 28187, 13321]",25427,24840,52561,2.12
"[47, 541, 25427, 24840, 53101, 20396, 9541]",25427,24840,53101,2.12
"[47, 541, 25427, 24840, 53281, 36295, 16921]",25427,24840,53281,2.12
"[47, 541, 25427, 24840, 54181, 34945, 16021]",25427,24840,54181,2.12
"[47, 541, 25427, 24840, 54361, 15759, 7201]",25427,24840,54361,2.12
"[47, 541, 25427, 24840, 54721, 24587, 11161]",25427,24840,54721,2.12
"[47, 541, 25427, 24840, 55441, 25714, 11521]",25427,24840,55441,2.12
"[47, 541, 25427, 24840, 57601, 34229, 14761]",25427,24840,57601,2.12
"[47, 541, 25427, 24840, 59221, 8156, 3421]",25427,24840,59221,2.12
"[47, 541, 25427, 24840, 59581, 17704, 7381]",25427,24840,59581,2.12
"[47, 541, 25427, 24840, 60661, 54949, 22501]",25427,24840,60661,2.12
"[47, 541, 25427, 24840, 61381, 3116, 1261]",25427,24840,61381,2.12
"[47, 541, 25427, 24840, 63361, 61527, 24121]",25427,24840,63361,2.12
"[47, 541, 25427, 24840, 63541, 463, 181]",25427,24840,63541,2.12
"[47, 541, 25427, 24840, 63901, 49549, 19261]",25427,24840,63901,2.12
"[47, 541, 25427, 24840, 64081, 1860, 721]",25427,24840,64081,2.12
"[47, 541, 25427, 24840, 64621, 42615, 16381]",25427,24840,64621,2.12
"[47, 541, 25427, 24840, 65521, 57927, 21961]",25427,24840,65521,2.12
"[47, 541, 25427, 24840, 1151, 437, 9431]",25427,24840,1151,2.02
"[47, 541, 25427, 24840, 2531, 1664, 16331]",25427,24840,2531,2.02
"[47, 541, 25427, 24840, 3911, 2354, 14951]",25427,24840,3911,2.02
"[47, 541, 25427, 24840, 9431, 437, 1151]",25427,24840,9431,2.02
"[47, 541, 25427, 24840, 14951, 2354, 3911]",25427,24840,14951,2.02
"[47, 541, 25427, 24840, 21851, 11938, 13571]",25427,24840,21851,2.02
"[47, 541, 25427, 24840, 24611, 18915, 19091]",25427,24840,24611,2.02
"[47, 541, 25427, 24840, 28751, 17305, 14951]",25427,24840,28751,2.02
"[47, 541, 25427, 24840, 31511, 15465, 12191]",25427,24840,31511,2.02
"[47, 541, 25427, 24840, 39791, 6265, 3911]",25427,24840,39791,2.02
"[47, 541, 25427, 24840, 46691, 25509, 13571]",25427,24840,46691,2.02
"[47, 541, 25427, 24840, 49451, 38006, 19091]",25427,24840,49451,2.02
"[47, 541, 25427, 24840, 53591, 32256, 14951]",25427,24840,53591,2.02
"[47, 541, 25427, 24840, 57731, 25126, 10811]",25427,24840,57731,2.02
"[47, 541, 25427, 24840, 61871, 16616, 6671]",25427,24840,61871,2.02
"[47, 541, 25427, 24840, 139, 78, 13939]",25427,24840,139,1.28
"[47, 541, 25427, 24840, 967, 317, 8143]",25427,24840,967,1.28
"[47, 541, 25427, 24840, 2347, 639, 6763]",25427,24840,2347,1.28
"[47, 541, 25427, 24840, 4003, 823, 5107]",25427,24840,4003,1.28
"[47, 541, 25427, 24840, 5107, 823, 4003]",25427,24840,5107,1.28
"[47, 541, 25427, 24840, 5659, 1918, 8419]",25427,24840,5659,1.28
"[47, 541, 25427, 24840, 6763, 639, 2347]",25427,24840,6763,1.28
"[47, 541, 25427, 24840, 8419, 1918, 5659]",25427,24840,8419,1.28
"[47, 541, 25427, 24840, 10627, 9978, 23323]",25427,24840,10627,1.28
"[47, 541, 25427, 24840, 10903, 10116, 23047]",25427,24840,10903,1.28
"[47, 541, 25427, 24840, 14767, 11404, 19183]",25427,24840,14767,1.28
"[47, 541, 25427, 24840, 16699, 14937, 22219]",25427,24840,16699,1.28
"[47, 541, 25427, 24840, 19183, 11404, 14767]",25427,24840,19183,1.28
"[47, 541, 25427, 24840, 20563, 11082, 13387]",25427,24840,20563,1.28
"[47, 541, 25427, 24840, 24979, 14017, 13939]",25427,24840,24979,1.28
"[47, 541, 25427, 24840, 28843, 5930, 5107]",25427,24840,28843,1.28
"[47, 541, 25427, 24840, 29947, 4826, 4003]",25427,24840,29947,1.28
"[47, 541, 25427, 24840, 31327, 3308, 2623]",25427,24840,31327,1.28
"[47, 541, 25427, 24840, 32983, 1284, 967]",25427,24840,32983,1.28
"[47, 541, 25427, 24840, 37123, 32381, 21667]",25427,24840,37123,1.28
"[47, 541, 25427, 24840, 39607, 30587, 19183]",25427,24840,39607,1.28
"[47, 541, 25427, 24840, 39883, 30357, 18907]",25427,24840,39883,1.28
"[47, 541, 25427, 24840, 41263, 29115, 17527]",25427,24840,41263,1.28
"[47, 541, 25427, 24840, 41539, 37156, 22219]",25427,24840,41539,1.28
"[47, 541, 25427, 24840, 45403, 24469, 13387]",25427,24840,45403,1.28
"[47, 541, 25427, 24840, 46507, 22997, 12283]",25427,24840,46507,1.28
"[47, 541, 25427, 24840, 47059, 31636, 16699]",25427,24840,47059,1.28
"[47, 541, 25427, 24840, 48163, 20605, 10627]",25427,24840,48163,1.28
"[47, 541, 25427, 24840, 50647, 16603, 8143]",25427,24840,50647,1.28
"[47, 541, 25427, 24840, 51199, 25886, 12559]",25427,24840,51199,1.28
"[47, 541, 25427, 24840, 52027, 14165, 6763]",25427,24840,52027,1.28
"[47, 541, 25427, 24840, 53959, 21286, 9799]",25427,24840,53959,1.28
"[47, 541, 25427, 24840, 54787, 8829, 4003]",25427,24840,54787,1.28
"[47, 541, 25427, 24840, 55339, 18756, 8419]",25427,24840,55339,1.28
