"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[67, 389, 26063, 25608, 14389, 5860, 10429]",26063,25608,14389,1.27
"[67, 389, 26063, 25608, 14653, 9593, 16765]",26063,25608,14653,1.27
"[67, 389, 26063, 25608, 15313, 14840, 24817]",26063,25608,15313,1.27
"[67, 389, 26063, 25608, 15973, 2059, 3301]",26063,25608,15973,1.27
"[67, 389, 26063, 25608, 16369, 7257, 11353]",26063,25608,16369,1.27
"[67, 389, 26063, 25608, 16633, 10975, 16897]",26063,25608,16633,1.27
"[67, 389, 26063, 25608, 17029, 264, 397]",26063,25608,17029,1.27
"[67, 389, 26063, 25608, 17293, 5973, 8845]",26063,25608,17293,1.27
"[67, 389, 26063, 25608, 18217, 13147, 18481]",26063,25608,18217,1.27
"[67, 389, 26063, 25608, 18481, 13147, 18217]",26063,25608,18481,1.27
"[67, 389, 26063, 25608, 19009, 4704, 6337]",26063,25608,19009,1.27
"[67, 389, 26063, 25608, 19141, 4638, 6205]",26063,25608,19141,1.27
"[67, 389, 26063, 25608, 19273, 7551, 10033]",26063,25608,19273,1.27
"[67, 389, 26063, 25608, 19801, 7962, 10297]",26063,25608,19801,1.27
"[67, 389, 26063, 25608, 20593, 850, 1057]",26063,25608,20593,1.27
"[67, 389, 26063, 25608, 20857, 1936, 2377]",26063,25608,20857,1.27
"[67, 389, 26063, 25608, 21121, 9146, 11089]",26063,25608,21121,1.27
"[67, 389, 26063, 25608, 21517, 2330, 2773]",26063,25608,21517,1.27
"[67, 389, 26063, 25608, 21649, 3795, 4489]",26063,25608,21649,1.27
"[67, 389, 26063, 25608, 22441, 10643, 12145]",26063,25608,22441,1.27
"[67, 389, 26063, 25608, 22573, 7564, 8581]",26063,25608,22573,1.27
"[67, 389, 26063, 25608, 23497, 3150, 3433]",26063,25608,23497,1.27
"[67, 389, 26063, 25608, 23629, 14495, 15709]",26063,25608,23629,1.27
"[67, 389, 26063, 25608, 23761, 17393, 18745]",26063,25608,23761,1.27
"[67, 389, 26063, 25608, 23893, 7760, 8317]",26063,25608,23893,1.27
"[67, 389, 26063, 25608, 24421, 18002, 18877]",26063,25608,24421,1.27
"[67, 389, 26063, 25608, 25741, 4645, 4621]",26063,25608,25741,1.27
"[67, 389, 26063, 25608, 25873, 14938, 14785]",26063,25608,25873,1.27
"[67, 389, 26063, 25608, 27061, 21064, 19933]",26063,25608,27061,1.27
"[67, 389, 26063, 25608, 27457, 4247, 3961]",26063,25608,27457,1.27
"[67, 389, 26063, 25608, 28513, 12053, 10825]",26063,25608,28513,1.27
"[67, 389, 26063, 25608, 28909, 18032, 15973]",26063,25608,28909,1.27
"[67, 389, 26063, 25608, 29173, 27520, 24157]",26063,25608,29173,1.27
"[67, 389, 26063, 25608, 29437, 4705, 4093]",26063,25608,29437,1.27
"[67, 389, 26063, 25608, 29569, 2135, 1849]",26063,25608,29569,1.27
"[67, 389, 26063, 25608, 29833, 15379, 13201]",26063,25608,29833,1.27
"[67, 389, 26063, 25608, 30097, 25444, 21649]",26063,25608,30097,1.27
"[67, 389, 26063, 25608, 30493, 11161, 9373]",26063,25608,30493,1.27
"[67, 389, 26063, 25608, 30757, 28063, 23365]",26063,25608,30757,1.27
"[67, 389, 26063, 25608, 31153, 9315, 7657]",26063,25608,31153,1.27
"[67, 389, 26063, 25608, 32077, 28606, 22837]",26063,25608,32077,1.27
"[67, 389, 26063, 25608, 32341, 17172, 13597]",26063,25608,32341,1.27
"[67, 389, 26063, 25608, 32869, 32362, 25213]",26063,25608,32869,1.27
"[67, 389, 26063, 25608, 33529, 15556, 11881]",26063,25608,33529,1.27
"[67, 389, 26063, 25608, 34057, 19312, 14521]",26063,25608,34057,1.27
"[67, 389, 26063, 25608, 34849, 27665, 20329]",26063,25608,34849,1.27
"[67, 389, 26063, 25608, 34981, 6673, 4885]",26063,25608,34981,1.27
"[67, 389, 26063, 25608, 35509, 3113, 2245]",26063,25608,35509,1.27
"[67, 389, 26063, 25608, 36037, 20249, 14389]",26063,25608,36037,1.27
"[67, 389, 26063, 25608, 36433, 4133, 2905]",26063,25608,36433,1.27
"[67, 389, 26063, 25608, 36697, 30267, 21121]",26063,25608,36697,1.27
"[67, 389, 26063, 25608, 37357, 6356, 4357]",26063,25608,37357,1.27
"[67, 389, 26063, 25608, 37489, 11596, 7921]",26063,25608,37489,1.27
"[67, 389, 26063, 25608, 38149, 1378, 925]",26063,25608,38149,1.27
"[67, 389, 26063, 25608, 38281, 34336, 22969]",26063,25608,38281,1.27
"[67, 389, 26063, 25608, 38677, 2992, 1981]",26063,25608,38677,1.27
"[67, 389, 26063, 25608, 39733, 23145, 14917]",26063,25608,39733,1.27
"[67, 389, 26063, 25608, 40129, 13240, 8449]",26063,25608,40129,1.27
"[67, 389, 26063, 25608, 42373, 24246, 14653]",26063,25608,42373,1.27
"[67, 389, 26063, 25608, 42901, 14818, 8845]",26063,25608,42901,1.27
"[67, 389, 26063, 25608, 44089, 31364, 18217]",26063,25608,44089,1.27
"[67, 389, 26063, 25608, 44221, 23024, 13333]",26063,25608,44221,1.27
"[67, 389, 26063, 25608, 44617, 11041, 6337]",26063,25608,44617,1.27
"[67, 389, 26063, 25608, 45013, 20188, 11485]",26063,25608,45013,1.27
"[67, 389, 26063, 25608, 45541, 2584, 1453]",26063,25608,45541,1.27
"[67, 389, 26063, 25608, 45673, 22132, 12409]",26063,25608,45673,1.27
"[67, 389, 26063, 25608, 46861, 3142, 1717]",26063,25608,46861,1.27
"[67, 389, 26063, 25608, 46993, 17927, 9769]",26063,25608,46993,1.27
"[67, 389, 26063, 25608, 47389, 30536, 16501]",26063,25608,47389,1.27
"[67, 389, 26063, 25608, 47521, 9800, 5281]",26063,25608,47521,1.27
"[67, 389, 26063, 25608, 47653, 14003, 7525]",26063,25608,47653,1.27
"[67, 389, 26063, 25608, 47917, 41744, 22309]",26063,25608,47917,1.27
"[67, 389, 26063, 25608, 48049, 22788, 12145]",26063,25608,48049,1.27
"[67, 389, 26063, 25608, 48313, 28392, 15049]",26063,25608,48313,1.27
"[67, 389, 26063, 25608, 48973, 9847, 5149]",26063,25608,48973,1.27
"[67, 389, 26063, 25608, 49369, 36138, 18745]",26063,25608,49369,1.27
"[67, 389, 26063, 25608, 49633, 27121, 13993]",26063,25608,49633,1.27
"[67, 389, 26063, 25608, 50821, 14410, 7261]",26063,25608,50821,1.27
"[67, 389, 26063, 25608, 51349, 9266, 4621]",26063,25608,51349,1.27
"[67, 389, 26063, 25608, 51481, 29723, 14785]",26063,25608,51481,1.27
"[67, 389, 26063, 25608, 51613, 34322, 17029]",26063,25608,51613,1.27
"[67, 389, 26063, 25608, 52009, 39679, 19537]",26063,25608,52009,1.27
"[67, 389, 26063, 25608, 53197, 27149, 13069]",26063,25608,53197,1.27
"[67, 389, 26063, 25608, 53593, 43650, 20857]",26063,25608,53593,1.27
"[67, 389, 26063, 25608, 53857, 14438, 6865]",26063,25608,53857,1.27
"[67, 389, 26063, 25608, 54121, 22878, 10825]",26063,25608,54121,1.27
"[67, 389, 26063, 25608, 54517, 34005, 15973]",26063,25608,54517,1.27
"[67, 389, 26063, 25608, 55441, 28580, 13201]",26063,25608,55441,1.27
"[67, 389, 26063, 25608, 55837, 290, 133]",26063,25608,55837,1.27
"[67, 389, 26063, 25608, 56101, 20534, 9373]",26063,25608,56101,1.27
"[67, 389, 26063, 25608, 56629, 12554, 5677]",26063,25608,56629,1.27
"[67, 389, 26063, 25608, 56893, 12026, 5413]",26063,25608,56893,1.27
"[67, 389, 26063, 25608, 58477, 57575, 25213]",26063,25608,58477,1.27
"[67, 389, 26063, 25608, 58741, 50568, 22045]",26063,25608,58741,1.27
"[67, 389, 26063, 25608, 59797, 52710, 22573]",26063,25608,59797,1.27
"[67, 389, 26063, 25608, 59929, 36454, 15577]",26063,25608,59929,1.27
"[67, 389, 26063, 25608, 60457, 47994, 20329]",26063,25608,60457,1.27
"[67, 389, 26063, 25608, 60589, 11558, 4885]",26063,25608,60589,1.27
"[67, 389, 26063, 25608, 61381, 61067, 25477]",26063,25608,61381,1.27
"[67, 389, 26063, 25608, 61909, 39254, 16237]",26063,25608,61909,1.27
"[67, 389, 26063, 25608, 62701, 47513, 19405]",26063,25608,62701,1.27
"[67, 389, 26063, 25608, 63097, 19517, 7921]",26063,25608,63097,1.27
"[67, 389, 26063, 25608, 63361, 55525, 22441]",26063,25608,63361,1.27
"[67, 389, 26063, 25608, 63493, 7530, 3037]",26063,25608,63493,1.27
"[67, 389, 26063, 25608, 64153, 43653, 17425]",26063,25608,64153,1.27
"[67, 389, 26063, 25608, 67, 43, 16435]",26063,25608,67,0.76
"[67, 389, 26063, 25608, 199, 139, 17887]",26063,25608,199,0.76
"[67, 389, 26063, 25608, 331, 93, 7195]",26063,25608,331,0.76
"[67, 389, 26063, 25608, 463, 395, 21847]",26063,25608,463,0.76
"[67, 389, 26063, 25608, 727, 223, 7855]",26063,25608,727,0.76
"[67, 389, 26063, 25608, 859, 631, 18811]",26063,25608,859,0.76
"[67, 389, 26063, 25608, 991, 69, 1783]",26063,25608,991,0.76
"[67, 389, 26063, 25608, 1123, 686, 15643]",26063,25608,1123,0.76
"[67, 389, 26063, 25608, 1783, 69, 991]",26063,25608,1783,0.76
"[67, 389, 26063, 25608, 2179, 1376, 16171]",26063,25608,2179,0.76
"[67, 389, 26063, 25608, 2311, 828, 9175]",26063,25608,2311,0.76
"[67, 389, 26063, 25608, 2707, 1235, 11683]",26063,25608,2707,0.76
"[67, 389, 26063, 25608, 2971, 2795, 24091]",26063,25608,2971,0.76
"[67, 389, 26063, 25608, 3499, 2931, 21451]",26063,25608,3499,0.76
"[67, 389, 26063, 25608, 3631, 1825, 12871]",26063,25608,3631,0.76
"[67, 389, 26063, 25608, 4027, 1256, 7987]",26063,25608,4027,0.76
"[67, 389, 26063, 25608, 4159, 1876, 11551]",26063,25608,4159,0.76
"[67, 389, 26063, 25608, 4423, 3819, 22111]",26063,25608,4423,0.76
"[67, 389, 26063, 25608, 4951, 1927, 9967]",26063,25608,4951,0.76
"[67, 389, 26063, 25608, 5347, 4920, 23563]",26063,25608,5347,0.76
"[67, 389, 26063, 25608, 5479, 325, 1519]",26063,25608,5479,0.76
"[67, 389, 26063, 25608, 5743, 3597, 16039]",26063,25608,5743,0.76
"[67, 389, 26063, 25608, 6007, 3205, 13663]",26063,25608,6007,0.76
"[67, 389, 26063, 25608, 6271, 4057, 16567]",26063,25608,6271,0.76
"[67, 389, 26063, 25608, 7459, 404, 1387]",26063,25608,7459,0.76
"[67, 389, 26063, 25608, 7591, 5224, 17623]",26063,25608,7591,0.76
"[67, 389, 26063, 25608, 7723, 2568, 8515]",26063,25608,7723,0.76
"[67, 389, 26063, 25608, 8647, 5505, 16303]",26063,25608,8647,0.76
"[67, 389, 26063, 25608, 8779, 566, 1651]",26063,25608,8779,0.76
"[67, 389, 26063, 25608, 9043, 4685, 13267]",26063,25608,9043,0.76
"[67, 389, 26063, 25608, 9439, 6885, 18679]",26063,25608,9439,0.76
"[67, 389, 26063, 25608, 9967, 1927, 4951]",26063,25608,9967,0.76
"[67, 389, 26063, 25608, 10099, 6065, 15379]",26063,25608,10099,0.76
"[67, 389, 26063, 25608, 10627, 8135, 19603]",26063,25608,10627,0.76
"[67, 389, 26063, 25608, 10891, 1039, 2443]",26063,25608,10891,0.76
"[67, 389, 26063, 25608, 11287, 6953, 15775]",26063,25608,11287,0.76
"[67, 389, 26063, 25608, 11551, 1876, 4159]",26063,25608,11551,0.76
"[67, 389, 26063, 25608, 12211, 3305, 6931]",26063,25608,12211,0.76
"[67, 389, 26063, 25608, 12343, 8367, 17359]",26063,25608,12343,0.76
"[67, 389, 26063, 25608, 12739, 12641, 25411]",26063,25608,12739,0.76
"[67, 389, 26063, 25608, 13003, 2581, 5083]",26063,25608,13003,0.76
"[67, 389, 26063, 25608, 13267, 4685, 9043]",26063,25608,13267,0.76
"[67, 389, 26063, 25608, 13399, 2038, 3895]",26063,25608,13399,0.76
"[67, 389, 26063, 25608, 14323, 10226, 18283]",26063,25608,14323,0.76
"[67, 389, 26063, 25608, 14851, 12134, 20923]",26063,25608,14851,0.76
"[67, 389, 26063, 25608, 14983, 1970, 3367]",26063,25608,14983,0.76
"[67, 389, 26063, 25608, 15511, 14832, 24487]",26063,25608,15511,0.76
"[67, 389, 26063, 25608, 15643, 686, 1123]",26063,25608,15643,0.76
"[67, 389, 26063, 25608, 15907, 9881, 15907]",26063,25608,15907,0.76
"[67, 389, 26063, 25608, 16567, 4057, 6271]",26063,25608,16567,0.76
"[67, 389, 26063, 25608, 16699, 388, 595]",26063,25608,16699,0.76
"[67, 389, 26063, 25608, 16831, 13665, 20791]",26063,25608,16831,0.76
"[67, 389, 26063, 25608, 16963, 16133, 24355]",26063,25608,16963,0.76
"[67, 389, 26063, 25608, 17359, 8367, 12343]",26063,25608,17359,0.76
"[67, 389, 26063, 25608, 17491, 1308, 1915]",26063,25608,17491,0.76
"[67, 389, 26063, 25608, 17623, 5224, 7591]",26063,25608,17623,0.76
"[67, 389, 26063, 25608, 18679, 6885, 9439]",26063,25608,18679,0.76
"[67, 389, 26063, 25608, 19471, 6374, 8383]",26063,25608,19471,0.76
"[67, 389, 26063, 25608, 19603, 8135, 10627]",26063,25608,19603,0.76
"[67, 389, 26063, 25608, 19867, 8859, 11419]",26063,25608,19867,0.76
"[67, 389, 26063, 25608, 21187, 5516, 6667]",26063,25608,21187,0.76
"[67, 389, 26063, 25608, 21319, 17089, 20527]",26063,25608,21319,0.76
"[67, 389, 26063, 25608, 22111, 3819, 4423]",26063,25608,22111,0.76
"[67, 389, 26063, 25608, 22639, 15113, 17095]",26063,25608,22639,0.76
"[67, 389, 26063, 25608, 23167, 19048, 21055]",26063,25608,23167,0.76
"[67, 389, 26063, 25608, 23431, 6221, 6799]",26063,25608,23431,0.76
"[67, 389, 26063, 25608, 23563, 4920, 5347]",26063,25608,23563,0.76
"[67, 389, 26063, 25608, 23827, 17994, 19339]",26063,25608,23827,0.76
"[67, 389, 26063, 25608, 24091, 2795, 2971]",26063,25608,24091,0.76
"[67, 389, 26063, 25608, 24223, 6681, 7063]",26063,25608,24223,0.76
"[67, 389, 26063, 25608, 25147, 4473, 4555]",26063,25608,25147,0.76
"[67, 389, 26063, 25608, 25411, 12641, 12739]",26063,25608,25411,0.76
"[67, 389, 26063, 25608, 25939, 7288, 7195]",26063,25608,25939,0.76
"[67, 389, 26063, 25608, 26203, 17087, 16699]",26063,25608,26203,0.76
"[67, 389, 26063, 25608, 26731, 16329, 15643]",26063,25608,26731,0.76
"[67, 389, 26063, 25608, 26863, 25964, 24751]",26063,25608,26863,0.76
"[67, 389, 26063, 25608, 27127, 5804, 5479]",26063,25608,27127,0.76
"[67, 389, 26063, 25608, 27259, 9345, 8779]",26063,25608,27259,0.76
"[67, 389, 26063, 25608, 27919, 10003, 9175]",26063,25608,27919,0.76
"[67, 389, 26063, 25608, 28051, 11930, 10891]",26063,25608,28051,0.76
"[67, 389, 26063, 25608, 28183, 25206, 22903]",26063,25608,28183,0.76
"[67, 389, 26063, 25608, 28447, 15471, 13927]",26063,25608,28447,0.76
"[67, 389, 26063, 25608, 28579, 26886, 24091]",26063,25608,28579,0.76
"[67, 389, 26063, 25608, 28711, 3479, 3103]",26063,25608,28711,0.76
"[67, 389, 26063, 25608, 28843, 20890, 18547]",26063,25608,28843,0.76
"[67, 389, 26063, 25608, 30427, 24233, 20395]",26063,25608,30427,0.76
"[67, 389, 26063, 25608, 30559, 11894, 9967]",26063,25608,30559,0.76
"[67, 389, 26063, 25608, 31219, 26473, 21715]",26063,25608,31219,0.76
"[67, 389, 26063, 25608, 32143, 13836, 11023]",26063,25608,32143,0.76
"[67, 389, 26063, 25608, 32803, 424, 331]",26063,25608,32803,0.76
"[67, 389, 26063, 25608, 33199, 22847, 17623]",26063,25608,33199,0.76
"[67, 389, 26063, 25608, 33331, 11083, 8515]",26063,25608,33331,0.76
"[67, 389, 26063, 25608, 34123, 10291, 7723]",26063,25608,34123,0.76
"[67, 389, 26063, 25608, 34519, 24823, 18415]",26063,25608,34519,0.76
"[67, 389, 26063, 25608, 34651, 17952, 13267]",26063,25608,34651,0.76
"[67, 389, 26063, 25608, 35311, 30853, 22375]",26063,25608,35311,0.76
"[67, 389, 26063, 25608, 35839, 14688, 10495]",26063,25608,35839,0.76
"[67, 389, 26063, 25608, 37159, 6035, 4159]",26063,25608,37159,0.76
"[67, 389, 26063, 25608, 37423, 17652, 12079]",26063,25608,37423,0.76
"[67, 389, 26063, 25608, 37951, 25726, 17359]",26063,25608,37951,0.76
"[67, 389, 26063, 25608, 38083, 26797, 18019]",26063,25608,38083,0.76
"[67, 389, 26063, 25608, 38611, 7664, 5083]",26063,25608,38611,0.76
"[67, 389, 26063, 25608, 39139, 31575, 20659]",26063,25608,39139,0.76
"[67, 389, 26063, 25608, 39667, 18506, 11947]",26063,25608,39667,0.76
"[67, 389, 26063, 25608, 39799, 31492, 20263]",26063,25608,39799,0.76
"[67, 389, 26063, 25608, 40063, 33766, 21583]",26063,25608,40063,0.76
"[67, 389, 26063, 25608, 40459, 33057, 20923]",26063,25608,40459,0.76
"[67, 389, 26063, 25608, 40591, 5337, 3367]",26063,25608,40591,0.76
"[67, 389, 26063, 25608, 41647, 9340, 5743]",26063,25608,41647,0.76
"[67, 389, 26063, 25608, 41911, 14152, 8647]",26063,25608,41911,0.76
"[67, 389, 26063, 25608, 42043, 110, 67]",26063,25608,42043,0.76
"[67, 389, 26063, 25608, 42307, 983, 595]",26063,25608,42307,0.76
"[67, 389, 26063, 25608, 42571, 40488, 24355]",26063,25608,42571,0.76
"[67, 389, 26063, 25608, 42703, 37752, 22639]",26063,25608,42703,0.76
"[67, 389, 26063, 25608, 42967, 20710, 12343]",26063,25608,42967,0.76
"[67, 389, 26063, 25608, 43627, 21253, 12475]",26063,25608,43627,0.76
"[67, 389, 26063, 25608, 43759, 18385, 10759]",26063,25608,43759,0.76
"[67, 389, 26063, 25608, 43891, 24549, 14323]",26063,25608,43891,0.76
"[67, 389, 26063, 25608, 44683, 6566, 3763]",26063,25608,44683,0.76
"[67, 389, 26063, 25608, 45343, 44293, 25015]",26063,25608,45343,0.76
"[67, 389, 26063, 25608, 46399, 30496, 16831]",26063,25608,46399,0.76
"[67, 389, 26063, 25608, 46663, 42215, 23167]",26063,25608,46663,0.76
"[67, 389, 26063, 25608, 47059, 6430, 3499]",26063,25608,47059,0.76
"[67, 389, 26063, 25608, 48247, 32208, 17095]",26063,25608,48247,0.76
"[67, 389, 26063, 25608, 48907, 43993, 23035]",26063,25608,48907,0.76
"[67, 389, 26063, 25608, 49171, 10267, 5347]",26063,25608,49171,0.76
"[67, 389, 26063, 25608, 49831, 13744, 7063]",26063,25608,49831,0.76
"[67, 389, 26063, 25608, 50227, 48805, 24883]",26063,25608,50227,0.76
"[67, 389, 26063, 25608, 50359, 2468, 1255]",26063,25608,50359,0.76
"[67, 389, 26063, 25608, 51151, 25182, 12607]",26063,25608,51151,0.76
