"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[3, 41, 123, 80, 11801, 6048, 41]",123,80,11801,98.36
"[3, 41, 123, 80, 12041, 6171, 41]",123,80,12041,98.36
"[3, 41, 123, 80, 12161, 152, 1]",123,80,12161,98.36
"[3, 41, 123, 80, 12241, 153, 1]",123,80,12241,98.36
"[3, 41, 123, 80, 12281, 6294, 41]",123,80,12281,98.36
"[3, 41, 123, 80, 12401, 155, 1]",123,80,12401,98.36
"[3, 41, 123, 80, 12601, 6458, 41]",123,80,12601,98.36
"[3, 41, 123, 80, 12641, 158, 1]",123,80,12641,98.36
"[3, 41, 123, 80, 12721, 159, 1]",123,80,12721,98.36
"[3, 41, 123, 80, 12841, 6581, 41]",123,80,12841,98.36
"[3, 41, 123, 80, 13001, 6663, 41]",123,80,13001,98.36
"[3, 41, 123, 80, 13121, 164, 1]",123,80,13121,98.36
"[3, 41, 123, 80, 13241, 6786, 41]",123,80,13241,98.36
"[3, 41, 123, 80, 13441, 168, 1]",123,80,13441,98.36
"[3, 41, 123, 80, 13681, 171, 1]",123,80,13681,98.36
"[3, 41, 123, 80, 13721, 7032, 41]",123,80,13721,98.36
"[3, 41, 123, 80, 13841, 173, 1]",123,80,13841,98.36
"[3, 41, 123, 80, 13921, 174, 1]",123,80,13921,98.36
"[3, 41, 123, 80, 14081, 176, 1]",123,80,14081,98.36
"[3, 41, 123, 80, 14281, 7319, 41]",123,80,14281,98.36
"[3, 41, 123, 80, 14321, 179, 1]",123,80,14321,98.36
"[3, 41, 123, 80, 14401, 180, 1]",123,80,14401,98.36
"[3, 41, 123, 80, 14561, 182, 1]",123,80,14561,98.36
"[3, 41, 123, 80, 15121, 189, 1]",123,80,15121,98.36
"[3, 41, 123, 80, 15161, 7770, 41]",123,80,15161,98.36
"[3, 41, 123, 80, 15241, 7811, 41]",123,80,15241,98.36
"[3, 41, 123, 80, 15361, 192, 1]",123,80,15361,98.36
"[3, 41, 123, 80, 15401, 7893, 41]",123,80,15401,98.36
"[3, 41, 123, 80, 15601, 195, 1]",123,80,15601,98.36
"[3, 41, 123, 80, 15641, 8016, 41]",123,80,15641,98.36
"[3, 41, 123, 80, 15761, 197, 1]",123,80,15761,98.36
"[3, 41, 123, 80, 15881, 8139, 41]",123,80,15881,98.36
"[3, 41, 123, 80, 16001, 200, 1]",123,80,16001,98.36
"[3, 41, 123, 80, 16361, 8385, 41]",123,80,16361,98.36
"[3, 41, 123, 80, 16481, 206, 1]",123,80,16481,98.36
"[3, 41, 123, 80, 16561, 207, 1]",123,80,16561,98.36
"[3, 41, 123, 80, 16921, 8672, 41]",123,80,16921,98.36
"[3, 41, 123, 80, 17041, 213, 1]",123,80,17041,98.36
"[3, 41, 123, 80, 17321, 8877, 41]",123,80,17321,98.36
"[3, 41, 123, 80, 17401, 8918, 41]",123,80,17401,98.36
"[3, 41, 123, 80, 17681, 221, 1]",123,80,17681,98.36
"[3, 41, 123, 80, 17761, 222, 1]",123,80,17761,98.36
"[3, 41, 123, 80, 17881, 9164, 41]",123,80,17881,98.36
"[3, 41, 123, 80, 17921, 224, 1]",123,80,17921,98.36
"[3, 41, 123, 80, 18041, 9246, 41]",123,80,18041,98.36
"[3, 41, 123, 80, 18121, 9287, 41]",123,80,18121,98.36
"[3, 41, 123, 80, 18401, 230, 1]",123,80,18401,98.36
"[3, 41, 123, 80, 18481, 231, 1]",123,80,18481,98.36
"[3, 41, 123, 80, 18521, 9492, 41]",123,80,18521,98.36
"[3, 41, 123, 80, 19001, 9738, 41]",123,80,19001,98.36
"[3, 41, 123, 80, 19081, 9779, 41]",123,80,19081,98.36
"[3, 41, 123, 80, 19121, 239, 1]",123,80,19121,98.36
"[3, 41, 123, 80, 19441, 243, 1]",123,80,19441,98.36
"[3, 41, 123, 80, 19681, 246, 1]",123,80,19681,98.36
"[3, 41, 123, 80, 19801, 10148, 41]",123,80,19801,98.36
"[3, 41, 123, 80, 19841, 248, 1]",123,80,19841,98.36
"[3, 41, 123, 80, 19961, 10230, 41]",123,80,19961,98.36
"[3, 41, 123, 80, 20161, 252, 1]",123,80,20161,98.36
"[3, 41, 123, 80, 20201, 10353, 41]",123,80,20201,98.36
"[3, 41, 123, 80, 20441, 10476, 41]",123,80,20441,98.36
"[3, 41, 123, 80, 20521, 10517, 41]",123,80,20521,98.36
"[3, 41, 123, 80, 20641, 258, 1]",123,80,20641,98.36
"[3, 41, 123, 80, 20681, 10599, 41]",123,80,20681,98.36
"[3, 41, 123, 80, 20921, 10722, 41]",123,80,20921,98.36
"[3, 41, 123, 80, 21001, 10763, 41]",123,80,21001,98.36
"[3, 41, 123, 80, 21121, 264, 1]",123,80,21121,98.36
"[3, 41, 123, 80, 21401, 10968, 41]",123,80,21401,98.36
"[3, 41, 123, 80, 21481, 11009, 41]",123,80,21481,98.36
"[3, 41, 123, 80, 21521, 269, 1]",123,80,21521,98.36
"[3, 41, 123, 80, 21601, 270, 1]",123,80,21601,98.36
"[3, 41, 123, 80, 21841, 273, 1]",123,80,21841,98.36
"[3, 41, 123, 80, 21881, 11214, 41]",123,80,21881,98.36
"[3, 41, 123, 80, 21961, 11255, 41]",123,80,21961,98.36
"[3, 41, 123, 80, 22441, 11501, 41]",123,80,22441,98.36
"[3, 41, 123, 80, 22481, 281, 1]",123,80,22481,98.36
"[3, 41, 123, 80, 22721, 284, 1]",123,80,22721,98.36
"[3, 41, 123, 80, 22921, 11747, 41]",123,80,22921,98.36
"[3, 41, 123, 80, 22961, 287, 1]",123,80,22961,98.36
"[3, 41, 123, 80, 23041, 288, 1]",123,80,23041,98.36
"[3, 41, 123, 80, 23081, 11829, 41]",123,80,23081,98.36
"[3, 41, 123, 80, 23201, 290, 1]",123,80,23201,98.36
"[3, 41, 123, 80, 23321, 11952, 41]",123,80,23321,98.36
"[3, 41, 123, 80, 23561, 12075, 41]",123,80,23561,98.36
"[3, 41, 123, 80, 23761, 297, 1]",123,80,23761,98.36
"[3, 41, 123, 80, 23801, 12198, 41]",123,80,23801,98.36
"[3, 41, 123, 80, 24001, 300, 1]",123,80,24001,98.36
"[3, 41, 123, 80, 24121, 12362, 41]",123,80,24121,98.36
"[3, 41, 123, 80, 24281, 12444, 41]",123,80,24281,98.36
"[3, 41, 123, 80, 24481, 306, 1]",123,80,24481,98.36
"[3, 41, 123, 80, 24841, 12731, 41]",123,80,24841,98.36
"[3, 41, 123, 80, 25121, 314, 1]",123,80,25121,98.36
"[3, 41, 123, 80, 25321, 12977, 41]",123,80,25321,98.36
"[3, 41, 123, 80, 25561, 13100, 41]",123,80,25561,98.36
"[3, 41, 123, 80, 25601, 320, 1]",123,80,25601,98.36
"[3, 41, 123, 80, 25801, 13223, 41]",123,80,25801,98.36
"[3, 41, 123, 80, 25841, 323, 1]",123,80,25841,98.36
"[3, 41, 123, 80, 26041, 13346, 41]",123,80,26041,98.36
"[3, 41, 123, 80, 26161, 327, 1]",123,80,26161,98.36
"[3, 41, 123, 80, 26321, 329, 1]",123,80,26321,98.36
"[3, 41, 123, 80, 26561, 332, 1]",123,80,26561,98.36
"[3, 41, 123, 80, 26641, 333, 1]",123,80,26641,98.36
"[3, 41, 123, 80, 26681, 13674, 41]",123,80,26681,98.36
"[3, 41, 123, 80, 26801, 335, 1]",123,80,26801,98.36
"[3, 41, 123, 80, 26881, 336, 1]",123,80,26881,98.36
"[3, 41, 123, 80, 26921, 13797, 41]",123,80,26921,98.36
"[3, 41, 123, 80, 27241, 13961, 41]",123,80,27241,98.36
"[3, 41, 123, 80, 27281, 341, 1]",123,80,27281,98.36
"[3, 41, 123, 80, 27361, 342, 1]",123,80,27361,98.36
"[3, 41, 123, 80, 27481, 14084, 41]",123,80,27481,98.36
"[3, 41, 123, 80, 27961, 14330, 41]",123,80,27961,98.36
"[3, 41, 123, 80, 28001, 350, 1]",123,80,28001,98.36
"[3, 41, 123, 80, 28081, 351, 1]",123,80,28081,98.36
"[3, 41, 123, 80, 28201, 14453, 41]",123,80,28201,98.36
"[3, 41, 123, 80, 28921, 14822, 41]",123,80,28921,98.36
"[3, 41, 123, 80, 28961, 362, 1]",123,80,28961,98.36
"[3, 41, 123, 80, 29201, 365, 1]",123,80,29201,98.36
"[3, 41, 123, 80, 29401, 15068, 41]",123,80,29401,98.36
"[3, 41, 123, 80, 29641, 15191, 41]",123,80,29641,98.36
"[3, 41, 123, 80, 29761, 372, 1]",123,80,29761,98.36
"[3, 41, 123, 80, 29881, 15314, 41]",123,80,29881,98.36
"[3, 41, 123, 80, 29921, 374, 1]",123,80,29921,98.36
"[3, 41, 123, 80, 30161, 377, 1]",123,80,30161,98.36
"[3, 41, 123, 80, 30241, 378, 1]",123,80,30241,98.36
"[3, 41, 123, 80, 30841, 15806, 41]",123,80,30841,98.36
"[3, 41, 123, 80, 30881, 386, 1]",123,80,30881,98.36
"[3, 41, 123, 80, 31081, 15929, 41]",123,80,31081,98.36
"[3, 41, 123, 80, 31121, 389, 1]",123,80,31121,98.36
"[3, 41, 123, 80, 31321, 16052, 41]",123,80,31321,98.36
"[3, 41, 123, 80, 31481, 16134, 41]",123,80,31481,98.36
"[3, 41, 123, 80, 31601, 395, 1]",123,80,31601,98.36
"[3, 41, 123, 80, 31721, 16257, 41]",123,80,31721,98.36
"[3, 41, 123, 80, 32321, 404, 1]",123,80,32321,98.36
"[3, 41, 123, 80, 32401, 405, 1]",123,80,32401,98.36
"[3, 41, 123, 80, 32441, 16626, 41]",123,80,32441,98.36
"[3, 41, 123, 80, 32561, 407, 1]",123,80,32561,98.36
"[3, 41, 123, 80, 32801, 410, 1]",123,80,32801,98.36
"[3, 41, 123, 80, 33161, 16995, 41]",123,80,33161,98.36
"[3, 41, 123, 80, 33521, 419, 1]",123,80,33521,98.36
"[3, 41, 123, 80, 33601, 420, 1]",123,80,33601,98.36
"[3, 41, 123, 80, 33641, 17241, 41]",123,80,33641,98.36
"[3, 41, 123, 80, 33721, 17282, 41]",123,80,33721,98.36
"[3, 41, 123, 80, 33961, 17405, 41]",123,80,33961,98.36
"[3, 41, 123, 80, 34361, 17610, 41]",123,80,34361,98.36
"[3, 41, 123, 80, 34721, 434, 1]",123,80,34721,98.36
"[3, 41, 123, 80, 34841, 17856, 41]",123,80,34841,98.36
"[3, 41, 123, 80, 34961, 437, 1]",123,80,34961,98.36
"[3, 41, 123, 80, 35081, 17979, 41]",123,80,35081,98.36
"[3, 41, 123, 80, 35201, 440, 1]",123,80,35201,98.36
"[3, 41, 123, 80, 35281, 441, 1]",123,80,35281,98.36
"[3, 41, 123, 80, 35401, 18143, 41]",123,80,35401,98.36
"[3, 41, 123, 80, 35521, 444, 1]",123,80,35521,98.36
"[3, 41, 123, 80, 35801, 18348, 41]",123,80,35801,98.36
"[3, 41, 123, 80, 36161, 452, 1]",123,80,36161,98.36
"[3, 41, 123, 80, 36241, 453, 1]",123,80,36241,98.36
"[3, 41, 123, 80, 36721, 459, 1]",123,80,36721,98.36
"[3, 41, 123, 80, 36761, 18840, 41]",123,80,36761,98.36
"[3, 41, 123, 80, 37201, 465, 1]",123,80,37201,98.36
"[3, 41, 123, 80, 37321, 19127, 41]",123,80,37321,98.36
"[3, 41, 123, 80, 37361, 467, 1]",123,80,37361,98.36
"[3, 41, 123, 80, 37441, 468, 1]",123,80,37441,98.36
"[3, 41, 123, 80, 37561, 19250, 41]",123,80,37561,98.36
"[3, 41, 123, 80, 38201, 19578, 41]",123,80,38201,98.36
"[3, 41, 123, 80, 38281, 19619, 41]",123,80,38281,98.36
"[3, 41, 123, 80, 38321, 479, 1]",123,80,38321,98.36
"[3, 41, 123, 80, 38561, 482, 1]",123,80,38561,98.36
"[3, 41, 123, 80, 38921, 19947, 41]",123,80,38921,98.36
"[3, 41, 123, 80, 39041, 488, 1]",123,80,39041,98.36
"[3, 41, 123, 80, 39161, 20070, 41]",123,80,39161,98.36
"[3, 41, 123, 80, 39241, 20111, 41]",123,80,39241,98.36
"[3, 41, 123, 80, 39521, 494, 1]",123,80,39521,98.36
"[3, 41, 123, 80, 39761, 497, 1]",123,80,39761,98.36
"[3, 41, 123, 80, 39841, 498, 1]",123,80,39841,98.36
"[3, 41, 123, 80, 40241, 503, 1]",123,80,40241,98.36
"[3, 41, 123, 80, 40361, 20685, 41]",123,80,40361,98.36
"[3, 41, 123, 80, 40801, 510, 1]",123,80,40801,98.36
"[3, 41, 123, 80, 40841, 20931, 41]",123,80,40841,98.36
"[3, 41, 123, 80, 40961, 512, 1]",123,80,40961,98.36
"[3, 41, 123, 80, 41081, 21054, 41]",123,80,41081,98.36
"[3, 41, 123, 80, 41161, 21095, 41]",123,80,41161,98.36
"[3, 41, 123, 80, 41201, 515, 1]",123,80,41201,98.36
"[3, 41, 123, 80, 41281, 516, 1]",123,80,41281,98.36
"[3, 41, 123, 80, 41521, 519, 1]",123,80,41521,98.36
"[3, 41, 123, 80, 41641, 21341, 41]",123,80,41641,98.36
"[3, 41, 123, 80, 41681, 521, 1]",123,80,41681,98.36
"[3, 41, 123, 80, 41761, 522, 1]",123,80,41761,98.36
"[3, 41, 123, 80, 41801, 21423, 41]",123,80,41801,98.36
"[3, 41, 123, 80, 42281, 21669, 41]",123,80,42281,98.36
"[3, 41, 123, 80, 42641, 533, 1]",123,80,42641,98.36
"[3, 41, 123, 80, 42841, 21956, 41]",123,80,42841,98.36
"[3, 41, 123, 80, 42961, 537, 1]",123,80,42961,98.36
"[3, 41, 123, 80, 43201, 540, 1]",123,80,43201,98.36
"[3, 41, 123, 80, 43321, 22202, 41]",123,80,43321,98.36
"[3, 41, 123, 80, 43441, 543, 1]",123,80,43441,98.36
"[3, 41, 123, 80, 43481, 22284, 41]",123,80,43481,98.36
"[3, 41, 123, 80, 43721, 22407, 41]",123,80,43721,98.36
"[3, 41, 123, 80, 43801, 22448, 41]",123,80,43801,98.36
"[3, 41, 123, 80, 43961, 22530, 41]",123,80,43961,98.36
"[3, 41, 123, 80, 44041, 22571, 41]",123,80,44041,98.36
"[3, 41, 123, 80, 44201, 22653, 41]",123,80,44201,98.36
"[3, 41, 123, 80, 44281, 22694, 41]",123,80,44281,98.36
"[3, 41, 123, 80, 44641, 558, 1]",123,80,44641,98.36
"[3, 41, 123, 80, 45121, 564, 1]",123,80,45121,98.36
"[3, 41, 123, 80, 45161, 23145, 41]",123,80,45161,98.36
"[3, 41, 123, 80, 45281, 566, 1]",123,80,45281,98.36
"[3, 41, 123, 80, 45361, 567, 1]",123,80,45361,98.36
"[3, 41, 123, 80, 45481, 23309, 41]",123,80,45481,98.36
"[3, 41, 123, 80, 45641, 23391, 41]",123,80,45641,98.36
"[3, 41, 123, 80, 45841, 573, 1]",123,80,45841,98.36
"[3, 41, 123, 80, 46441, 23801, 41]",123,80,46441,98.36
"[3, 41, 123, 80, 46601, 23883, 41]",123,80,46601,98.36
"[3, 41, 123, 80, 46681, 23924, 41]",123,80,46681,98.36
"[3, 41, 123, 80, 47041, 588, 1]",123,80,47041,98.36
"[3, 41, 123, 80, 47161, 24170, 41]",123,80,47161,98.36
"[3, 41, 123, 80, 47441, 593, 1]",123,80,47441,98.36
"[3, 41, 123, 80, 47521, 594, 1]",123,80,47521,98.36
"[3, 41, 123, 80, 47681, 596, 1]",123,80,47681,98.36
"[3, 41, 123, 80, 47881, 24539, 41]",123,80,47881,98.36
"[3, 41, 123, 80, 48121, 24662, 41]",123,80,48121,98.36
"[3, 41, 123, 80, 48281, 24744, 41]",123,80,48281,98.36
"[3, 41, 123, 80, 48481, 606, 1]",123,80,48481,98.36
"[3, 41, 123, 80, 48761, 24990, 41]",123,80,48761,98.36
"[3, 41, 123, 80, 49081, 25154, 41]",123,80,49081,98.36
"[3, 41, 123, 80, 49121, 614, 1]",123,80,49121,98.36
"[3, 41, 123, 80, 49201, 615, 1]",123,80,49201,98.36
"[3, 41, 123, 80, 49481, 25359, 41]",123,80,49481,98.36
"[3, 41, 123, 80, 49681, 621, 1]",123,80,49681,98.36
"[3, 41, 123, 80, 49801, 25523, 41]",123,80,49801,98.36
"[3, 41, 123, 80, 49921, 624, 1]",123,80,49921,98.36
"[3, 41, 123, 80, 50321, 629, 1]",123,80,50321,98.36
"[3, 41, 123, 80, 50441, 25851, 41]",123,80,50441,98.36
"[3, 41, 123, 80, 51001, 26138, 41]",123,80,51001,98.36
"[3, 41, 123, 80, 51241, 26261, 41]",123,80,51241,98.36
"[3, 41, 123, 80, 51361, 642, 1]",123,80,51361,98.36
"[3, 41, 123, 80, 51481, 26384, 41]",123,80,51481,98.36
"[3, 41, 123, 80, 51521, 644, 1]",123,80,51521,98.36
"[3, 41, 123, 80, 51721, 26507, 41]",123,80,51721,98.36
"[3, 41, 123, 80, 52081, 651, 1]",123,80,52081,98.36
"[3, 41, 123, 80, 52121, 26712, 41]",123,80,52121,98.36
"[3, 41, 123, 80, 52201, 26753, 41]",123,80,52201,98.36
"[3, 41, 123, 80, 52321, 654, 1]",123,80,52321,98.36
"[3, 41, 123, 80, 52361, 26835, 41]",123,80,52361,98.36
"[3, 41, 123, 80, 52561, 657, 1]",123,80,52561,98.36
"[3, 41, 123, 80, 52721, 659, 1]",123,80,52721,98.36
"[3, 41, 123, 80, 53161, 27245, 41]",123,80,53161,98.36
"[3, 41, 123, 80, 53201, 665, 1]",123,80,53201,98.36
"[3, 41, 123, 80, 53281, 666, 1]",123,80,53281,98.36
"[3, 41, 123, 80, 53401, 27368, 41]",123,80,53401,98.36
"[3, 41, 123, 80, 53441, 668, 1]",123,80,53441,98.36
"[3, 41, 123, 80, 53681, 671, 1]",123,80,53681,98.36
"[3, 41, 123, 80, 53881, 27614, 41]",123,80,53881,98.36
"[3, 41, 123, 80, 54001, 675, 1]",123,80,54001,98.36
"[3, 41, 123, 80, 54121, 27737, 41]",123,80,54121,98.36
"[3, 41, 123, 80, 54361, 27860, 41]",123,80,54361,98.36
"[3, 41, 123, 80, 54401, 680, 1]",123,80,54401,98.36
"[3, 41, 123, 80, 54521, 27942, 41]",123,80,54521,98.36
"[3, 41, 123, 80, 54601, 27983, 41]",123,80,54601,98.36
"[3, 41, 123, 80, 54721, 684, 1]",123,80,54721,98.36
"[3, 41, 123, 80, 54881, 686, 1]",123,80,54881,98.36
"[3, 41, 123, 80, 55001, 28188, 41]",123,80,55001,98.36
"[3, 41, 123, 80, 55201, 690, 1]",123,80,55201,98.36
"[3, 41, 123, 80, 55441, 693, 1]",123,80,55441,98.36
"[3, 41, 123, 80, 55681, 696, 1]",123,80,55681,98.36
"[3, 41, 123, 80, 55721, 28557, 41]",123,80,55721,98.36
"[3, 41, 123, 80, 55921, 699, 1]",123,80,55921,98.36
"[3, 41, 123, 80, 56041, 28721, 41]",123,80,56041,98.36
"[3, 41, 123, 80, 56081, 701, 1]",123,80,56081,98.36
"[3, 41, 123, 80, 56401, 705, 1]",123,80,56401,98.36
"[3, 41, 123, 80, 56681, 29049, 41]",123,80,56681,98.36
"[3, 41, 123, 80, 56921, 29172, 41]",123,80,56921,98.36
"[3, 41, 123, 80, 57041, 713, 1]",123,80,57041,98.36
"[3, 41, 123, 80, 57241, 29336, 41]",123,80,57241,98.36
"[3, 41, 123, 80, 57601, 720, 1]",123,80,57601,98.36
"[3, 41, 123, 80, 57641, 29541, 41]",123,80,57641,98.36
"[3, 41, 123, 80, 57881, 29664, 41]",123,80,57881,98.36
"[3, 41, 123, 80, 58321, 729, 1]",123,80,58321,98.36
"[3, 41, 123, 80, 58441, 29951, 41]",123,80,58441,98.36
"[3, 41, 123, 80, 58481, 731, 1]",123,80,58481,98.36
"[3, 41, 123, 80, 58601, 30033, 41]",123,80,58601,98.36
"[3, 41, 123, 80, 58921, 30197, 41]",123,80,58921,98.36
"[3, 41, 123, 80, 59281, 741, 1]",123,80,59281,98.36
"[3, 41, 123, 80, 59441, 743, 1]",123,80,59441,98.36
"[3, 41, 123, 80, 59561, 30525, 41]",123,80,59561,98.36
"[3, 41, 123, 80, 59921, 749, 1]",123,80,59921,98.36
"[3, 41, 123, 80, 60041, 30771, 41]",123,80,60041,98.36
"[3, 41, 123, 80, 60161, 752, 1]",123,80,60161,98.36
"[3, 41, 123, 80, 60521, 31017, 41]",123,80,60521,98.36
"[3, 41, 123, 80, 60601, 31058, 41]",123,80,60601,98.36
"[3, 41, 123, 80, 60761, 31140, 41]",123,80,60761,98.36
"[3, 41, 123, 80, 60961, 762, 1]",123,80,60961,98.36
"[3, 41, 123, 80, 61001, 31263, 41]",123,80,61001,98.36
"[3, 41, 123, 80, 61121, 764, 1]",123,80,61121,98.36
"[3, 41, 123, 80, 61441, 768, 1]",123,80,61441,98.36
"[3, 41, 123, 80, 61561, 31550, 41]",123,80,61561,98.36
"[3, 41, 123, 80, 61681, 771, 1]",123,80,61681,98.36
"[3, 41, 123, 80, 61961, 31755, 41]",123,80,61961,98.36
"[3, 41, 123, 80, 62081, 776, 1]",123,80,62081,98.36
"[3, 41, 123, 80, 62201, 31878, 41]",123,80,62201,98.36
"[3, 41, 123, 80, 62401, 780, 1]",123,80,62401,98.36
"[3, 41, 123, 80, 62761, 32165, 41]",123,80,62761,98.36
"[3, 41, 123, 80, 62801, 785, 1]",123,80,62801,98.36
"[3, 41, 123, 80, 62921, 32247, 41]",123,80,62921,98.36
"[3, 41, 123, 80, 63241, 32411, 41]",123,80,63241,98.36
"[3, 41, 123, 80, 63281, 791, 1]",123,80,63281,98.36
"[3, 41, 123, 80, 63361, 792, 1]",123,80,63361,98.36
"[3, 41, 123, 80, 63521, 794, 1]",123,80,63521,98.36
"[3, 41, 123, 80, 63601, 795, 1]",123,80,63601,98.36
"[3, 41, 123, 80, 63761, 797, 1]",123,80,63761,98.36
"[3, 41, 123, 80, 63841, 798, 1]",123,80,63841,98.36
"[3, 41, 123, 80, 64081, 801, 1]",123,80,64081,98.36
"[3, 41, 123, 80, 64601, 33108, 41]",123,80,64601,98.36
"[3, 41, 123, 80, 64921, 33272, 41]",123,80,64921,98.36
"[3, 41, 123, 80, 65521, 819, 1]",123,80,65521,98.36
"[3, 41, 123, 80, 61, 16, 21]",123,80,61,49.18
"[3, 41, 123, 80, 101, 77, 61]",123,80,101,49.18
"[3, 41, 123, 80, 181, 138, 61]",123,80,181,49.18
"[3, 41, 123, 80, 421, 321, 61]",123,80,421,49.18
"[3, 41, 123, 80, 461, 121, 21]",123,80,461,49.18
