"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[5, 41, 205, 160, 29921, 187, 1]",205,160,29921,99.02
"[5, 41, 205, 160, 30161, 15269, 81]",205,160,30161,99.02
"[5, 41, 205, 160, 30241, 189, 1]",205,160,30241,99.02
"[5, 41, 205, 160, 30841, 7903, 41]",205,160,30841,99.02
"[5, 41, 205, 160, 30881, 193, 1]",205,160,30881,99.02
"[5, 41, 205, 160, 31081, 23505, 121]",205,160,31081,99.02
"[5, 41, 205, 160, 31121, 15755, 81]",205,160,31121,99.02
"[5, 41, 205, 160, 31321, 8026, 41]",205,160,31321,99.02
"[5, 41, 205, 160, 31481, 8067, 41]",205,160,31481,99.02
"[5, 41, 205, 160, 31601, 15998, 81]",205,160,31601,99.02
"[5, 41, 205, 160, 31721, 23989, 121]",205,160,31721,99.02
"[5, 41, 205, 160, 32321, 202, 1]",205,160,32321,99.02
"[5, 41, 205, 160, 32401, 16403, 81]",205,160,32401,99.02
"[5, 41, 205, 160, 32441, 8313, 41]",205,160,32441,99.02
"[5, 41, 205, 160, 32561, 16484, 81]",205,160,32561,99.02
"[5, 41, 205, 160, 32801, 205, 1]",205,160,32801,99.02
"[5, 41, 205, 160, 33161, 25078, 121]",205,160,33161,99.02
"[5, 41, 205, 160, 33521, 16970, 81]",205,160,33521,99.02
"[5, 41, 205, 160, 33601, 210, 1]",205,160,33601,99.02
"[5, 41, 205, 160, 33641, 25441, 121]",205,160,33641,99.02
"[5, 41, 205, 160, 33721, 8641, 41]",205,160,33721,99.02
"[5, 41, 205, 160, 33961, 25683, 121]",205,160,33961,99.02
"[5, 41, 205, 160, 34361, 8805, 41]",205,160,34361,99.02
"[5, 41, 205, 160, 34721, 217, 1]",205,160,34721,99.02
"[5, 41, 205, 160, 34841, 8928, 41]",205,160,34841,99.02
"[5, 41, 205, 160, 34961, 17699, 81]",205,160,34961,99.02
"[5, 41, 205, 160, 35081, 26530, 121]",205,160,35081,99.02
"[5, 41, 205, 160, 35201, 220, 1]",205,160,35201,99.02
"[5, 41, 205, 160, 35281, 17861, 81]",205,160,35281,99.02
"[5, 41, 205, 160, 35401, 26772, 121]",205,160,35401,99.02
"[5, 41, 205, 160, 35521, 222, 1]",205,160,35521,99.02
"[5, 41, 205, 160, 35801, 9174, 41]",205,160,35801,99.02
"[5, 41, 205, 160, 36161, 226, 1]",205,160,36161,99.02
"[5, 41, 205, 160, 36241, 18347, 81]",205,160,36241,99.02
"[5, 41, 205, 160, 36721, 18590, 81]",205,160,36721,99.02
"[5, 41, 205, 160, 36761, 9420, 41]",205,160,36761,99.02
"[5, 41, 205, 160, 37201, 18833, 81]",205,160,37201,99.02
"[5, 41, 205, 160, 37321, 28224, 121]",205,160,37321,99.02
"[5, 41, 205, 160, 37361, 18914, 81]",205,160,37361,99.02
"[5, 41, 205, 160, 37441, 234, 1]",205,160,37441,99.02
"[5, 41, 205, 160, 37561, 9625, 41]",205,160,37561,99.02
"[5, 41, 205, 160, 38201, 9789, 41]",205,160,38201,99.02
"[5, 41, 205, 160, 38281, 28950, 121]",205,160,38281,99.02
"[5, 41, 205, 160, 38321, 19400, 81]",205,160,38321,99.02
"[5, 41, 205, 160, 38561, 241, 1]",205,160,38561,99.02
"[5, 41, 205, 160, 38921, 29434, 121]",205,160,38921,99.02
"[5, 41, 205, 160, 39041, 244, 1]",205,160,39041,99.02
"[5, 41, 205, 160, 39161, 10035, 41]",205,160,39161,99.02
"[5, 41, 205, 160, 39241, 29676, 121]",205,160,39241,99.02
"[5, 41, 205, 160, 39521, 247, 1]",205,160,39521,99.02
"[5, 41, 205, 160, 39761, 20129, 81]",205,160,39761,99.02
"[5, 41, 205, 160, 39841, 249, 1]",205,160,39841,99.02
"[5, 41, 205, 160, 40241, 20372, 81]",205,160,40241,99.02
"[5, 41, 205, 160, 40361, 30523, 121]",205,160,40361,99.02
"[5, 41, 205, 160, 40801, 255, 1]",205,160,40801,99.02
"[5, 41, 205, 160, 40841, 30886, 121]",205,160,40841,99.02
"[5, 41, 205, 160, 40961, 256, 1]",205,160,40961,99.02
"[5, 41, 205, 160, 41081, 10527, 41]",205,160,41081,99.02
"[5, 41, 205, 160, 41161, 31128, 121]",205,160,41161,99.02
"[5, 41, 205, 160, 41201, 20858, 81]",205,160,41201,99.02
"[5, 41, 205, 160, 41281, 258, 1]",205,160,41281,99.02
"[5, 41, 205, 160, 41521, 21020, 81]",205,160,41521,99.02
"[5, 41, 205, 160, 41641, 31491, 121]",205,160,41641,99.02
"[5, 41, 205, 160, 41681, 21101, 81]",205,160,41681,99.02
"[5, 41, 205, 160, 41761, 261, 1]",205,160,41761,99.02
"[5, 41, 205, 160, 41801, 31612, 121]",205,160,41801,99.02
"[5, 41, 205, 160, 42281, 31975, 121]",205,160,42281,99.02
"[5, 41, 205, 160, 42641, 21587, 81]",205,160,42641,99.02
"[5, 41, 205, 160, 42841, 10978, 41]",205,160,42841,99.02
"[5, 41, 205, 160, 42961, 21749, 81]",205,160,42961,99.02
"[5, 41, 205, 160, 43201, 270, 1]",205,160,43201,99.02
"[5, 41, 205, 160, 43321, 11101, 41]",205,160,43321,99.02
"[5, 41, 205, 160, 43441, 21992, 81]",205,160,43441,99.02
"[5, 41, 205, 160, 43481, 11142, 41]",205,160,43481,99.02
"[5, 41, 205, 160, 43721, 33064, 121]",205,160,43721,99.02
"[5, 41, 205, 160, 43801, 11224, 41]",205,160,43801,99.02
"[5, 41, 205, 160, 43961, 11265, 41]",205,160,43961,99.02
"[5, 41, 205, 160, 44041, 33306, 121]",205,160,44041,99.02
"[5, 41, 205, 160, 44201, 33427, 121]",205,160,44201,99.02
"[5, 41, 205, 160, 44281, 11347, 41]",205,160,44281,99.02
"[5, 41, 205, 160, 44641, 279, 1]",205,160,44641,99.02
"[5, 41, 205, 160, 45121, 282, 1]",205,160,45121,99.02
"[5, 41, 205, 160, 45161, 34153, 121]",205,160,45161,99.02
"[5, 41, 205, 160, 45281, 283, 1]",205,160,45281,99.02
"[5, 41, 205, 160, 45361, 22964, 81]",205,160,45361,99.02
"[5, 41, 205, 160, 45481, 34395, 121]",205,160,45481,99.02
"[5, 41, 205, 160, 45641, 34516, 121]",205,160,45641,99.02
"[5, 41, 205, 160, 45841, 23207, 81]",205,160,45841,99.02
"[5, 41, 205, 160, 46441, 35121, 121]",205,160,46441,99.02
"[5, 41, 205, 160, 46601, 35242, 121]",205,160,46601,99.02
"[5, 41, 205, 160, 46681, 11962, 41]",205,160,46681,99.02
"[5, 41, 205, 160, 47041, 294, 1]",205,160,47041,99.02
"[5, 41, 205, 160, 47161, 12085, 41]",205,160,47161,99.02
"[5, 41, 205, 160, 47441, 24017, 81]",205,160,47441,99.02
"[5, 41, 205, 160, 47521, 297, 1]",205,160,47521,99.02
"[5, 41, 205, 160, 47681, 298, 1]",205,160,47681,99.02
"[5, 41, 205, 160, 47881, 36210, 121]",205,160,47881,99.02
"[5, 41, 205, 160, 48121, 12331, 41]",205,160,48121,99.02
"[5, 41, 205, 160, 48281, 12372, 41]",205,160,48281,99.02
"[5, 41, 205, 160, 48481, 303, 1]",205,160,48481,99.02
"[5, 41, 205, 160, 48761, 12495, 41]",205,160,48761,99.02
"[5, 41, 205, 160, 49081, 12577, 41]",205,160,49081,99.02
"[5, 41, 205, 160, 49121, 307, 1]",205,160,49121,99.02
"[5, 41, 205, 160, 49201, 24908, 81]",205,160,49201,99.02
"[5, 41, 205, 160, 49481, 37420, 121]",205,160,49481,99.02
"[5, 41, 205, 160, 49681, 25151, 81]",205,160,49681,99.02
"[5, 41, 205, 160, 49801, 37662, 121]",205,160,49801,99.02
"[5, 41, 205, 160, 49921, 312, 1]",205,160,49921,99.02
"[5, 41, 205, 160, 50321, 25475, 81]",205,160,50321,99.02
"[5, 41, 205, 160, 50441, 38146, 121]",205,160,50441,99.02
"[5, 41, 205, 160, 51001, 13069, 41]",205,160,51001,99.02
"[5, 41, 205, 160, 51241, 38751, 121]",205,160,51241,99.02
"[5, 41, 205, 160, 51361, 321, 1]",205,160,51361,99.02
"[5, 41, 205, 160, 51481, 13192, 41]",205,160,51481,99.02
"[5, 41, 205, 160, 51521, 322, 1]",205,160,51521,99.02
"[5, 41, 205, 160, 51721, 39114, 121]",205,160,51721,99.02
"[5, 41, 205, 160, 52081, 26366, 81]",205,160,52081,99.02
"[5, 41, 205, 160, 52121, 13356, 41]",205,160,52121,99.02
"[5, 41, 205, 160, 52201, 39477, 121]",205,160,52201,99.02
"[5, 41, 205, 160, 52321, 327, 1]",205,160,52321,99.02
"[5, 41, 205, 160, 52361, 39598, 121]",205,160,52361,99.02
"[5, 41, 205, 160, 52561, 26609, 81]",205,160,52561,99.02
"[5, 41, 205, 160, 52721, 26690, 81]",205,160,52721,99.02
"[5, 41, 205, 160, 53161, 40203, 121]",205,160,53161,99.02
"[5, 41, 205, 160, 53201, 26933, 81]",205,160,53201,99.02
"[5, 41, 205, 160, 53281, 333, 1]",205,160,53281,99.02
"[5, 41, 205, 160, 53401, 13684, 41]",205,160,53401,99.02
"[5, 41, 205, 160, 53441, 334, 1]",205,160,53441,99.02
"[5, 41, 205, 160, 53681, 27176, 81]",205,160,53681,99.02
"[5, 41, 205, 160, 53881, 13807, 41]",205,160,53881,99.02
"[5, 41, 205, 160, 54001, 27338, 81]",205,160,54001,99.02
"[5, 41, 205, 160, 54121, 40929, 121]",205,160,54121,99.02
"[5, 41, 205, 160, 54361, 13930, 41]",205,160,54361,99.02
"[5, 41, 205, 160, 54401, 340, 1]",205,160,54401,99.02
"[5, 41, 205, 160, 54521, 13971, 41]",205,160,54521,99.02
"[5, 41, 205, 160, 54601, 41292, 121]",205,160,54601,99.02
"[5, 41, 205, 160, 54721, 342, 1]",205,160,54721,99.02
"[5, 41, 205, 160, 54881, 343, 1]",205,160,54881,99.02
"[5, 41, 205, 160, 55001, 14094, 41]",205,160,55001,99.02
"[5, 41, 205, 160, 55201, 345, 1]",205,160,55201,99.02
"[5, 41, 205, 160, 55441, 28067, 81]",205,160,55441,99.02
"[5, 41, 205, 160, 55681, 348, 1]",205,160,55681,99.02
"[5, 41, 205, 160, 55721, 42139, 121]",205,160,55721,99.02
"[5, 41, 205, 160, 55921, 28310, 81]",205,160,55921,99.02
"[5, 41, 205, 160, 56041, 42381, 121]",205,160,56041,99.02
"[5, 41, 205, 160, 56081, 28391, 81]",205,160,56081,99.02
"[5, 41, 205, 160, 56401, 28553, 81]",205,160,56401,99.02
"[5, 41, 205, 160, 56681, 42865, 121]",205,160,56681,99.02
"[5, 41, 205, 160, 56921, 14586, 41]",205,160,56921,99.02
"[5, 41, 205, 160, 57041, 28877, 81]",205,160,57041,99.02
"[5, 41, 205, 160, 57241, 14668, 41]",205,160,57241,99.02
"[5, 41, 205, 160, 57601, 360, 1]",205,160,57601,99.02
"[5, 41, 205, 160, 57641, 43591, 121]",205,160,57641,99.02
"[5, 41, 205, 160, 57881, 14832, 41]",205,160,57881,99.02
"[5, 41, 205, 160, 58321, 29525, 81]",205,160,58321,99.02
"[5, 41, 205, 160, 58441, 44196, 121]",205,160,58441,99.02
"[5, 41, 205, 160, 58481, 29606, 81]",205,160,58481,99.02
"[5, 41, 205, 160, 58601, 44317, 121]",205,160,58601,99.02
"[5, 41, 205, 160, 58921, 44559, 121]",205,160,58921,99.02
"[5, 41, 205, 160, 59281, 30011, 81]",205,160,59281,99.02
"[5, 41, 205, 160, 59441, 30092, 81]",205,160,59441,99.02
"[5, 41, 205, 160, 59561, 45043, 121]",205,160,59561,99.02
"[5, 41, 205, 160, 59921, 30335, 81]",205,160,59921,99.02
"[5, 41, 205, 160, 60041, 45406, 121]",205,160,60041,99.02
"[5, 41, 205, 160, 60161, 376, 1]",205,160,60161,99.02
"[5, 41, 205, 160, 60521, 45769, 121]",205,160,60521,99.02
"[5, 41, 205, 160, 60601, 15529, 41]",205,160,60601,99.02
"[5, 41, 205, 160, 60761, 15570, 41]",205,160,60761,99.02
"[5, 41, 205, 160, 60961, 381, 1]",205,160,60961,99.02
"[5, 41, 205, 160, 61001, 46132, 121]",205,160,61001,99.02
"[5, 41, 205, 160, 61121, 382, 1]",205,160,61121,99.02
"[5, 41, 205, 160, 61441, 384, 1]",205,160,61441,99.02
"[5, 41, 205, 160, 61561, 15775, 41]",205,160,61561,99.02
"[5, 41, 205, 160, 61681, 31226, 81]",205,160,61681,99.02
"[5, 41, 205, 160, 61961, 46858, 121]",205,160,61961,99.02
"[5, 41, 205, 160, 62081, 388, 1]",205,160,62081,99.02
"[5, 41, 205, 160, 62201, 15939, 41]",205,160,62201,99.02
"[5, 41, 205, 160, 62401, 390, 1]",205,160,62401,99.02
"[5, 41, 205, 160, 62761, 47463, 121]",205,160,62761,99.02
"[5, 41, 205, 160, 62801, 31793, 81]",205,160,62801,99.02
"[5, 41, 205, 160, 62921, 47584, 121]",205,160,62921,99.02
"[5, 41, 205, 160, 63241, 47826, 121]",205,160,63241,99.02
"[5, 41, 205, 160, 63281, 32036, 81]",205,160,63281,99.02
"[5, 41, 205, 160, 63361, 396, 1]",205,160,63361,99.02
"[5, 41, 205, 160, 63521, 397, 1]",205,160,63521,99.02
"[5, 41, 205, 160, 63601, 32198, 81]",205,160,63601,99.02
"[5, 41, 205, 160, 63761, 32279, 81]",205,160,63761,99.02
"[5, 41, 205, 160, 63841, 399, 1]",205,160,63841,99.02
"[5, 41, 205, 160, 64081, 32441, 81]",205,160,64081,99.02
"[5, 41, 205, 160, 64601, 16554, 41]",205,160,64601,99.02
"[5, 41, 205, 160, 64921, 16636, 41]",205,160,64921,99.02
"[5, 41, 205, 160, 65521, 33170, 81]",205,160,65521,99.02
"[5, 41, 205, 160, 61, 8, 21]",205,160,61,50
"[5, 41, 205, 160, 101, 89, 141]",205,160,101,50
"[5, 41, 205, 160, 181, 69, 61]",205,160,181,50
