"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[97, 193, 18721, 18432, 53569, 5025, 1729]",18721,18432,53569,100
"[97, 193, 18721, 18432, 54721, 1713, 577]",18721,18432,54721,100
"[97, 193, 18721, 18432, 55681, 54524, 18049]",18721,18432,55681,100
"[97, 193, 18721, 18432, 57601, 50404, 16129]",18721,18432,57601,100
"[97, 193, 18721, 18432, 57793, 49970, 15937]",18721,18432,57793,100
"[97, 193, 18721, 18432, 58369, 48644, 15361]",18721,18432,58369,100
"[97, 193, 18721, 18432, 60289, 43964, 13441]",18721,18432,60289,100
"[97, 193, 18721, 18432, 61057, 41980, 12673]",18721,18432,61057,100
"[97, 193, 18721, 18432, 61441, 40964, 12289]",18721,18432,61441,100
"[97, 193, 18721, 18432, 62017, 39410, 11713]",18721,18432,62017,100
"[97, 193, 18721, 18432, 62401, 38354, 11329]",18721,18432,62401,100
"[97, 193, 18721, 18432, 63361, 35644, 10369]",18721,18432,63361,100
"[97, 193, 18721, 18432, 64513, 32260, 9217]",18721,18432,64513,100
"[97, 193, 18721, 18432, 65089, 30514, 8641]",18721,18432,65089,100
"[97, 193, 18721, 18432, 97, 48, 9121]",18721,18432,97,50
"[97, 193, 18721, 18432, 673, 312, 8545]",18721,18432,673,50
"[97, 193, 18721, 18432, 1249, 540, 7969]",18721,18432,1249,50
"[97, 193, 18721, 18432, 2017, 788, 7201]",18721,18432,2017,50
"[97, 193, 18721, 18432, 2593, 932, 6625]",18721,18432,2593,50
"[97, 193, 18721, 18432, 3169, 1040, 6049]",18721,18432,3169,50
"[97, 193, 18721, 18432, 3361, 1068, 5857]",18721,18432,3361,50
"[97, 193, 18721, 18432, 4129, 1140, 5089]",18721,18432,4129,50
"[97, 193, 18721, 18432, 4513, 1152, 4705]",18721,18432,4513,50
"[97, 193, 18721, 18432, 5281, 1128, 3937]",18721,18432,5281,50
"[97, 193, 18721, 18432, 5857, 1068, 3361]",18721,18432,5857,50
"[97, 193, 18721, 18432, 7393, 732, 1825]",18721,18432,7393,50
"[97, 193, 18721, 18432, 8161, 468, 1057]",18721,18432,8161,50
"[97, 193, 18721, 18432, 8353, 392, 865]",18721,18432,8353,50
"[97, 193, 18721, 18432, 8737, 228, 481]",18721,18432,8737,50
"[97, 193, 18721, 18432, 8929, 140, 289]",18721,18432,8929,50
"[97, 193, 18721, 18432, 9697, 9445, 17953]",18721,18432,9697,50
"[97, 193, 18721, 18432, 10273, 9685, 17377]",18721,18432,10273,50
"[97, 193, 18721, 18432, 10657, 9825, 16993]",18721,18432,10657,50
"[97, 193, 18721, 18432, 11617, 10105, 16033]",18721,18432,11617,50
"[97, 193, 18721, 18432, 12577, 10285, 15073]",18721,18432,12577,50
"[97, 193, 18721, 18432, 13537, 10365, 14113]",18721,18432,13537,50
"[97, 193, 18721, 18432, 13729, 10369, 13921]",18721,18432,13729,50
"[97, 193, 18721, 18432, 13921, 10369, 13729]",18721,18432,13921,50
"[97, 193, 18721, 18432, 15073, 10285, 12577]",18721,18432,15073,50
"[97, 193, 18721, 18432, 15649, 10189, 12001]",18721,18432,15649,50
"[97, 193, 18721, 18432, 16033, 10105, 11617]",18721,18432,16033,50
"[97, 193, 18721, 18432, 16417, 10005, 11233]",18721,18432,16417,50
"[97, 193, 18721, 18432, 16993, 9825, 10657]",18721,18432,16993,50
"[97, 193, 18721, 18432, 17377, 9685, 10273]",18721,18432,17377,50
"[97, 193, 18721, 18432, 17569, 9609, 10081]",18721,18432,17569,50
"[97, 193, 18721, 18432, 17761, 9529, 9889]",18721,18432,17761,50
"[97, 193, 18721, 18432, 18913, 8965, 8737]",18721,18432,18913,50
"[97, 193, 18721, 18432, 19489, 8629, 8161]",18721,18432,19489,50
"[97, 193, 18721, 18432, 19681, 8509, 7969]",18721,18432,19681,50
"[97, 193, 18721, 18432, 20641, 7849, 7009]",18721,18432,20641,50
"[97, 193, 18721, 18432, 21601, 7089, 6049]",18721,18432,21601,50
"[97, 193, 18721, 18432, 22369, 6409, 5281]",18721,18432,22369,50
"[97, 193, 18721, 18432, 24097, 4645, 3553]",18721,18432,24097,50
"[97, 193, 18721, 18432, 24481, 4209, 3169]",18721,18432,24481,50
"[97, 193, 18721, 18432, 25057, 3525, 2593]",18721,18432,25057,50
"[97, 193, 18721, 18432, 25633, 2805, 2017]",18721,18432,25633,50
"[97, 193, 18721, 18432, 26017, 2305, 1633]",18721,18432,26017,50
"[97, 193, 18721, 18432, 26209, 2049, 1441]",18721,18432,26209,50
"[97, 193, 18721, 18432, 27361, 429, 289]",18721,18432,27361,50
"[97, 193, 18721, 18432, 28513, 27178, 17569]",18721,18432,28513,50
"[97, 193, 18721, 18432, 29473, 26558, 16609]",18721,18432,29473,50
"[97, 193, 18721, 18432, 30241, 25990, 15841]",18721,18432,30241,50
"[97, 193, 18721, 18432, 30817, 25522, 15265]",18721,18432,30817,50
"[97, 193, 18721, 18432, 31393, 25018, 14689]",18721,18432,31393,50
"[97, 193, 18721, 18432, 32353, 24098, 13729]",18721,18432,32353,50
"[97, 193, 18721, 18432, 33889, 22418, 12193]",18721,18432,33889,50
"[97, 193, 18721, 18432, 34273, 21958, 11809]",18721,18432,34273,50
"[97, 193, 18721, 18432, 34849, 21238, 11233]",18721,18432,34849,50
"[97, 193, 18721, 18432, 35617, 20222, 10465]",18721,18432,35617,50
"[97, 193, 18721, 18432, 35809, 19958, 10273]",18721,18432,35809,50
"[97, 193, 18721, 18432, 37537, 17402, 8545]",18721,18432,37537,50
"[97, 193, 18721, 18432, 38113, 16478, 7969]",18721,18432,38113,50
"[97, 193, 18721, 18432, 39841, 13490, 6241]",18721,18432,39841,50
"[97, 193, 18721, 18432, 40609, 12058, 5473]",18721,18432,40609,50
"[97, 193, 18721, 18432, 40801, 11690, 5281]",18721,18432,40801,50
"[97, 193, 18721, 18432, 40993, 11318, 5089]",18721,18432,40993,50
"[97, 193, 18721, 18432, 41761, 9790, 4321]",18721,18432,41761,50
"[97, 193, 18721, 18432, 41953, 9398, 4129]",18721,18432,41953,50
"[97, 193, 18721, 18432, 42337, 8602, 3745]",18721,18432,42337,50
"[97, 193, 18721, 18432, 44257, 4382, 1825]",18721,18432,44257,50
"[97, 193, 18721, 18432, 44449, 3938, 1633]",18721,18432,44449,50
"[97, 193, 18721, 18432, 44641, 3490, 1441]",18721,18432,44641,50
"[97, 193, 18721, 18432, 47137, 44439, 17377]",18721,18432,47137,50
"[97, 193, 18721, 18432, 47521, 43811, 16993]",18721,18432,47521,50
"[97, 193, 18721, 18432, 47713, 43491, 16801]",18721,18432,47713,50
"[97, 193, 18721, 18432, 48481, 42171, 16033]",18721,18432,48481,50
"[97, 193, 18721, 18432, 48673, 41831, 15841]",18721,18432,48673,50
"[97, 193, 18721, 18432, 49057, 41139, 15457]",18721,18432,49057,50
"[97, 193, 18721, 18432, 49633, 40071, 14881]",18721,18432,49633,50
"[97, 193, 18721, 18432, 50593, 38211, 13921]",18721,18432,50593,50
"[97, 193, 18721, 18432, 51169, 37047, 13345]",18721,18432,51169,50
"[97, 193, 18721, 18432, 51361, 36651, 13153]",18721,18432,51361,50
"[97, 193, 18721, 18432, 52321, 34611, 12193]",18721,18432,52321,50
"[97, 193, 18721, 18432, 53089, 32907, 11425]",18721,18432,53089,50
"[97, 193, 18721, 18432, 53281, 32471, 11233]",18721,18432,53281,50
"[97, 193, 18721, 18432, 53857, 31139, 10657]",18721,18432,53857,50
"[97, 193, 18721, 18432, 54049, 30687, 10465]",18721,18432,54049,50
"[97, 193, 18721, 18432, 55009, 28367, 9505]",18721,18432,55009,50
"[97, 193, 18721, 18432, 55201, 27891, 9313]",18721,18432,55201,50
"[97, 193, 18721, 18432, 56737, 23939, 7777]",18721,18432,56737,50
"[97, 193, 18721, 18432, 56929, 23427, 7585]",18721,18432,56929,50
"[97, 193, 18721, 18432, 57697, 21339, 6817]",18721,18432,57697,50
"[97, 193, 18721, 18432, 58657, 18639, 5857]",18721,18432,58657,50
"[97, 193, 18721, 18432, 59233, 16971, 5281]",18721,18432,59233,50
"[97, 193, 18721, 18432, 59617, 15839, 4897]",18721,18432,59617,50
"[97, 193, 18721, 18432, 59809, 15267, 4705]",18721,18432,59809,50
"[97, 193, 18721, 18432, 60961, 11751, 3553]",18721,18432,60961,50
"[97, 193, 18721, 18432, 61153, 11151, 3361]",18721,18432,61153,50
"[97, 193, 18721, 18432, 61729, 9327, 2785]",18721,18432,61729,50
"[97, 193, 18721, 18432, 62497, 6839, 2017]",18721,18432,62497,50
"[97, 193, 18721, 18432, 63073, 4931, 1441]",18721,18432,63073,50
"[97, 193, 18721, 18432, 63649, 2987, 865]",18721,18432,63649,50
"[97, 193, 18721, 18432, 63841, 2331, 673]",18721,18432,63841,50
"[97, 193, 18721, 18432, 64033, 1671, 481]",18721,18432,64033,50
"[97, 193, 18721, 18432, 64609, 64276, 18337]",18721,18432,64609,50
"[97, 193, 18721, 18432, 241, 27, 2065]",18721,18432,241,13
"[97, 193, 18721, 18432, 337, 36, 1969]",18721,18432,337,13
"[97, 193, 18721, 18432, 433, 44, 1873]",18721,18432,433,13
"[97, 193, 18721, 18432, 1009, 71, 1297]",18721,18432,1009,13
"[97, 193, 18721, 18432, 1201, 72, 1105]",18721,18432,1201,13
"[97, 193, 18721, 18432, 1297, 71, 1009]",18721,18432,1297,13
"[97, 193, 18721, 18432, 1489, 66, 817]",18721,18432,1489,13
"[97, 193, 18721, 18432, 1777, 51, 529]",18721,18432,1777,13
"[97, 193, 18721, 18432, 1873, 44, 433]",18721,18432,1873,13
"[97, 193, 18721, 18432, 2161, 17, 145]",18721,18432,2161,13
"[97, 193, 18721, 18432, 2833, 2752, 17905]",18721,18432,2833,13
"[97, 193, 18721, 18432, 3121, 2983, 17617]",18721,18432,3121,13
"[97, 193, 18721, 18432, 3217, 3058, 17521]",18721,18432,3217,13
"[97, 193, 18721, 18432, 3313, 3132, 17425]",18721,18432,3313,13
"[97, 193, 18721, 18432, 3697, 3418, 17041]",18721,18432,3697,13
"[97, 193, 18721, 18432, 3793, 3487, 16945]",18721,18432,3793,13
"[97, 193, 18721, 18432, 3889, 3555, 16849]",18721,18432,3889,13
"[97, 193, 18721, 18432, 4177, 3753, 16561]",18721,18432,4177,13
"[97, 193, 18721, 18432, 4273, 3817, 16465]",18721,18432,4273,13
"[97, 193, 18721, 18432, 4561, 4003, 16177]",18721,18432,4561,13
"[97, 193, 18721, 18432, 4657, 4063, 16081]",18721,18432,4657,13
"[97, 193, 18721, 18432, 5233, 4402, 15505]",18721,18432,5233,13
"[97, 193, 18721, 18432, 5521, 4558, 15217]",18721,18432,5521,13
"[97, 193, 18721, 18432, 6481, 5013, 14257]",18721,18432,6481,13
"[97, 193, 18721, 18432, 6577, 5053, 14161]",18721,18432,6577,13
"[97, 193, 18721, 18432, 6673, 5092, 14065]",18721,18432,6673,13
"[97, 193, 18721, 18432, 6961, 5203, 13777]",18721,18432,6961,13
"[97, 193, 18721, 18432, 7057, 5238, 13681]",18721,18432,7057,13
"[97, 193, 18721, 18432, 7537, 5398, 13201]",18721,18432,7537,13
"[97, 193, 18721, 18432, 8017, 5533, 12721]",18721,18432,8017,13
"[97, 193, 18721, 18432, 8209, 5580, 12529]",18721,18432,8209,13
"[97, 193, 18721, 18432, 8689, 5680, 12049]",18721,18432,8689,13
"[97, 193, 18721, 18432, 9649, 5805, 11089]",18721,18432,9649,13
"[97, 193, 18721, 18432, 10321, 5833, 10417]",18721,18432,10321,13
"[97, 193, 18721, 18432, 10513, 5832, 10225]",18721,18432,10513,13
"[97, 193, 18721, 18432, 10993, 5812, 9745]",18721,18432,10993,13
"[97, 193, 18721, 18432, 11953, 5697, 8785]",18721,18432,11953,13
"[97, 193, 18721, 18432, 12049, 5680, 8689]",18721,18432,12049,13
"[97, 193, 18721, 18432, 12241, 5643, 8497]",18721,18432,12241,13
"[97, 193, 18721, 18432, 12433, 5602, 8305]",18721,18432,12433,13
"[97, 193, 18721, 18432, 12721, 5533, 8017]",18721,18432,12721,13
"[97, 193, 18721, 18432, 13009, 5455, 7729]",18721,18432,13009,13
"[97, 193, 18721, 18432, 13297, 5368, 7441]",18721,18432,13297,13
"[97, 193, 18721, 18432, 13681, 5238, 7057]",18721,18432,13681,13
"[97, 193, 18721, 18432, 13873, 5167, 6865]",18721,18432,13873,13
"[97, 193, 18721, 18432, 14449, 4930, 6289]",18721,18432,14449,13
"[97, 193, 18721, 18432, 14737, 4798, 6001]",18721,18432,14737,13
"[97, 193, 18721, 18432, 14929, 4705, 5809]",18721,18432,14929,13
"[97, 193, 18721, 18432, 15121, 4608, 5617]",18721,18432,15121,13
"[97, 193, 18721, 18432, 15217, 4558, 5521]",18721,18432,15217,13
"[97, 193, 18721, 18432, 15313, 4507, 5425]",18721,18432,15313,13
"[97, 193, 18721, 18432, 15601, 4348, 5137]",18721,18432,15601,13
"[97, 193, 18721, 18432, 15889, 4180, 4849]",18721,18432,15889,13
"[97, 193, 18721, 18432, 16273, 3942, 4465]",18721,18432,16273,13
"[97, 193, 18721, 18432, 16369, 3880, 4369]",18721,18432,16369,13
"[97, 193, 18721, 18432, 16561, 3753, 4177]",18721,18432,16561,13
"[97, 193, 18721, 18432, 16657, 3688, 4081]",18721,18432,16657,13
"[97, 193, 18721, 18432, 17041, 3418, 3697]",18721,18432,17041,13
"[97, 193, 18721, 18432, 17137, 3348, 3601]",18721,18432,17137,13
"[97, 193, 18721, 18432, 17713, 2907, 3025]",18721,18432,17713,13
"[97, 193, 18721, 18432, 18097, 2593, 2641]",18721,18432,18097,13
"[97, 193, 18721, 18432, 18289, 2430, 2449]",18721,18432,18289,13
"[97, 193, 18721, 18432, 18481, 2263, 2257]",18721,18432,18481,13
"[97, 193, 18721, 18432, 19249, 1555, 1489]",18721,18432,19249,13
"[97, 193, 18721, 18432, 19441, 1368, 1297]",18721,18432,19441,13
"[97, 193, 18721, 18432, 20113, 682, 625]",18721,18432,20113,13
"[97, 193, 18721, 18432, 20593, 162, 145]",18721,18432,20593,13
"[97, 193, 18721, 18432, 21169, 20674, 18001]",18721,18432,21169,13
"[97, 193, 18721, 18432, 21649, 20579, 17521]",18721,18432,21649,13
"[97, 193, 18721, 18432, 21841, 20534, 17329]",18721,18432,21841,13
"[97, 193, 18721, 18432, 21937, 20510, 17233]",18721,18432,21937,13
"[97, 193, 18721, 18432, 22129, 20459, 17041]",18721,18432,22129,13
"[97, 193, 18721, 18432, 22993, 20180, 16177]",18721,18432,22993,13
"[97, 193, 18721, 18432, 23473, 19990, 15697]",18721,18432,23473,13
"[97, 193, 18721, 18432, 23761, 19864, 15409]",18721,18432,23761,13
"[97, 193, 18721, 18432, 23857, 19820, 15313]",18721,18432,23857,13
"[97, 193, 18721, 18432, 24049, 19729, 15121]",18721,18432,24049,13
"[97, 193, 18721, 18432, 24337, 19585, 14833]",18721,18432,24337,13
"[97, 193, 18721, 18432, 25873, 18665, 13297]",18721,18432,25873,13
"[97, 193, 18721, 18432, 25969, 18599, 13201]",18721,18432,25969,13
"[97, 193, 18721, 18432, 26161, 18464, 13009]",18721,18432,26161,13
"[97, 193, 18721, 18432, 26449, 18254, 12721]",18721,18432,26449,13
"[97, 193, 18721, 18432, 26641, 18109, 12529]",18721,18432,26641,13
"[97, 193, 18721, 18432, 26737, 18035, 12433]",18721,18432,26737,13
"[97, 193, 18721, 18432, 26833, 17960, 12337]",18721,18432,26833,13
"[97, 193, 18721, 18432, 27409, 17489, 11761]",18721,18432,27409,13
"[97, 193, 18721, 18432, 27697, 17240, 11473]",18721,18432,27697,13
"[97, 193, 18721, 18432, 27793, 17155, 11377]",18721,18432,27793,13
"[97, 193, 18721, 18432, 28081, 16894, 11089]",18721,18432,28081,13
"[97, 193, 18721, 18432, 28657, 16345, 10513]",18721,18432,28657,13
"[97, 193, 18721, 18432, 28753, 16250, 10417]",18721,18432,28753,13
"[97, 193, 18721, 18432, 29137, 15860, 10033]",18721,18432,29137,13
"[97, 193, 18721, 18432, 30097, 14815, 9073]",18721,18432,30097,13
"[97, 193, 18721, 18432, 30577, 14255, 8593]",18721,18432,30577,13
"[97, 193, 18721, 18432, 31153, 13550, 8017]",18721,18432,31153,13
"[97, 193, 18721, 18432, 31249, 13429, 7921]",18721,18432,31249,13
"[97, 193, 18721, 18432, 31729, 12809, 7441]",18721,18432,31729,13
"[97, 193, 18721, 18432, 32401, 11899, 6769]",18721,18432,32401,13
"[97, 193, 18721, 18432, 32497, 11765, 6673]",18721,18432,32497,13
"[97, 193, 18721, 18432, 33073, 10940, 6097]",18721,18432,33073,13
"[97, 193, 18721, 18432, 33457, 10370, 5713]",18721,18432,33457,13
"[97, 193, 18721, 18432, 33937, 9635, 5233]",18721,18432,33937,13
"[97, 193, 18721, 18432, 34033, 9485, 5137]",18721,18432,34033,13
"[97, 193, 18721, 18432, 34129, 9334, 5041]",18721,18432,34129,13
"[97, 193, 18721, 18432, 34513, 8720, 4657]",18721,18432,34513,13
"[97, 193, 18721, 18432, 34897, 8090, 4273]",18721,18432,34897,13
"[97, 193, 18721, 18432, 35089, 7769, 4081]",18721,18432,35089,13
"[97, 193, 18721, 18432, 35281, 7444, 3889]",18721,18432,35281,13
"[97, 193, 18721, 18432, 35569, 6949, 3601]",18721,18432,35569,13
"[97, 193, 18721, 18432, 36241, 5759, 2929]",18721,18432,36241,13
"[97, 193, 18721, 18432, 36433, 5410, 2737]",18721,18432,36433,13
"[97, 193, 18721, 18432, 36529, 5234, 2641]",18721,18432,36529,13
"[97, 193, 18721, 18432, 36721, 4879, 2449]",18721,18432,36721,13
"[97, 193, 18721, 18432, 36913, 4520, 2257]",18721,18432,36913,13
"[97, 193, 18721, 18432, 37201, 3974, 1969]",18721,18432,37201,13
"[97, 193, 18721, 18432, 37489, 3419, 1681]",18721,18432,37489,13
"[97, 193, 18721, 18432, 38449, 1504, 721]",18721,18432,38449,13
"[97, 193, 18721, 18432, 38737, 910, 433]",18721,18432,38737,13
"[97, 193, 18721, 18432, 38833, 710, 337]",18721,18432,38833,13
"[97, 193, 18721, 18432, 39217, 39117, 18385]",18721,18432,39217,13
"[97, 193, 18721, 18432, 39313, 39008, 18289]",18721,18432,39313,13
"[97, 193, 18721, 18432, 39409, 38898, 18193]",18721,18432,39409,13
"[97, 193, 18721, 18432, 40177, 37982, 17425]",18721,18432,40177,13
"[97, 193, 18721, 18432, 40849, 37128, 16753]",18721,18432,40849,13
"[97, 193, 18721, 18432, 41233, 36618, 16369]",18721,18432,41233,13
"[97, 193, 18721, 18432, 41521, 36225, 16081]",18721,18432,41521,13
"[97, 193, 18721, 18432, 41617, 36092, 15985]",18721,18432,41617,13
"[97, 193, 18721, 18432, 41809, 35823, 15793]",18721,18432,41809,13
"[97, 193, 18721, 18432, 42193, 35273, 15409]",18721,18432,42193,13
"[97, 193, 18721, 18432, 42577, 34707, 15025]",18721,18432,42577,13
"[97, 193, 18721, 18432, 42961, 34125, 14641]",18721,18432,42961,13
"[97, 193, 18721, 18432, 43441, 33375, 14161]",18721,18432,43441,13
"[97, 193, 18721, 18432, 43633, 33068, 13969]",18721,18432,43633,13
"[97, 193, 18721, 18432, 44017, 32442, 13585]",18721,18432,44017,13
"[97, 193, 18721, 18432, 44497, 31637, 13105]",18721,18432,44497,13
"[97, 193, 18721, 18432, 45361, 30125, 12241]",18721,18432,45361,13
"[97, 193, 18721, 18432, 45553, 29778, 12049]",18721,18432,45553,13
"[97, 193, 18721, 18432, 45841, 29250, 11761]",18721,18432,45841,13
"[97, 193, 18721, 18432, 46993, 27048, 10609]",18721,18432,46993,13
"[97, 193, 18721, 18432, 47569, 25893, 10033]",18721,18432,47569,13
"[97, 193, 18721, 18432, 47857, 25302, 9745]",18721,18432,47857,13
"[97, 193, 18721, 18432, 48049, 24903, 9553]",18721,18432,48049,13
"[97, 193, 18721, 18432, 48337, 24297, 9265]",18721,18432,48337,13
"[97, 193, 18721, 18432, 48817, 23267, 8785]",18721,18432,48817,13
"[97, 193, 18721, 18432, 49009, 22848, 8593]",18721,18432,49009,13
"[97, 193, 18721, 18432, 49201, 22425, 8401]",18721,18432,49201,13
"[97, 193, 18721, 18432, 49297, 22212, 8305]",18721,18432,49297,13
"[97, 193, 18721, 18432, 49393, 21998, 8209]",18721,18432,49393,13
"[97, 193, 18721, 18432, 49681, 21350, 7921]",18721,18432,49681,13
"[97, 193, 18721, 18432, 50833, 18668, 6769]",18721,18432,50833,13
"[97, 193, 18721, 18432, 50929, 18438, 6673]",18721,18432,50929,13
"[97, 193, 18721, 18432, 51217, 17742, 6385]",18721,18432,51217,13
"[97, 193, 18721, 18432, 52081, 15600, 5521]",18721,18432,52081,13
"[97, 193, 18721, 18432, 52177, 15357, 5425]",18721,18432,52177,13
"[97, 193, 18721, 18432, 52369, 14868, 5233]",18721,18432,52369,13
"[97, 193, 18721, 18432, 52561, 14375, 5041]",18721,18432,52561,13
