"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[7, 389, 2723, 2328, 63439, 15887, 583]",2723,2328,63439,50
"[7, 389, 2723, 2328, 389, 65, 389]",2723,2328,389,43
"[7, 389, 2723, 2328, 1553, 1036, 1553]",2723,2328,1553,43
"[7, 389, 2723, 2328, 3881, 2589, 1553]",2723,2328,3881,43
"[7, 389, 2723, 2328, 8537, 5695, 1553]",2723,2328,8537,43
"[7, 389, 2723, 2328, 19013, 3177, 389]",2723,2328,19013,43
"[7, 389, 2723, 2328, 20177, 13460, 1553]",2723,2328,20177,43
"[7, 389, 2723, 2328, 21341, 3566, 389]",2723,2328,21341,43
"[7, 389, 2723, 2328, 23669, 3955, 389]",2723,2328,23669,43
"[7, 389, 2723, 2328, 25997, 4344, 389]",2723,2328,25997,43
"[7, 389, 2723, 2328, 31817, 21225, 1553]",2723,2328,31817,43
"[7, 389, 2723, 2328, 36473, 24331, 1553]",2723,2328,36473,43
"[7, 389, 2723, 2328, 42293, 7067, 389]",2723,2328,42293,43
"[7, 389, 2723, 2328, 43457, 28990, 1553]",2723,2328,43457,43
"[7, 389, 2723, 2328, 44621, 7456, 389]",2723,2328,44621,43
"[7, 389, 2723, 2328, 49277, 8234, 389]",2723,2328,49277,43
"[7, 389, 2723, 2328, 50441, 33649, 1553]",2723,2328,50441,43
"[7, 389, 2723, 2328, 52769, 35202, 1553]",2723,2328,52769,43
"[7, 389, 2723, 2328, 59753, 39861, 1553]",2723,2328,59753,43
"[7, 389, 2723, 2328, 60917, 10179, 389]",2723,2328,60917,43
"[7, 389, 2723, 2328, 62081, 41414, 1553]",2723,2328,62081,43
"[7, 389, 2723, 2328, 971, 405, 971]",2723,2328,971,21
"[7, 389, 2723, 2328, 3299, 1376, 971]",2723,2328,3299,21
"[7, 389, 2723, 2328, 4463, 4093, 2135]",2723,2328,4463,21
"[7, 389, 2723, 2328, 6791, 6228, 2135]",2723,2328,6791,21
"[7, 389, 2723, 2328, 11447, 10498, 2135]",2723,2328,11447,21
"[7, 389, 2723, 2328, 12611, 5260, 971]",2723,2328,12611,21
"[7, 389, 2723, 2328, 14939, 6231, 971]",2723,2328,14939,21
"[7, 389, 2723, 2328, 16103, 14768, 2135]",2723,2328,16103,21
"[7, 389, 2723, 2328, 20759, 19038, 2135]",2723,2328,20759,21
"[7, 389, 2723, 2328, 23087, 21173, 2135]",2723,2328,23087,21
"[7, 389, 2723, 2328, 24251, 10115, 971]",2723,2328,24251,21
"[7, 389, 2723, 2328, 27743, 25443, 2135]",2723,2328,27743,21
"[7, 389, 2723, 2328, 30071, 27578, 2135]",2723,2328,30071,21
"[7, 389, 2723, 2328, 33563, 13999, 971]",2723,2328,33563,21
"[7, 389, 2723, 2328, 38219, 15941, 971]",2723,2328,38219,21
"[7, 389, 2723, 2328, 39383, 36118, 2135]",2723,2328,39383,21
"[7, 389, 2723, 2328, 56843, 23709, 971]",2723,2328,56843,21
"[7, 389, 2723, 2328, 5, 3, 1397]",2723,2328,5,1
"[7, 389, 2723, 2328, 7, 5, 1663]",2723,2328,7,1
"[7, 389, 2723, 2328, 13, 12, 2149]",2723,2328,13,1
"[7, 389, 2723, 2328, 17, 1, 137]",2723,2328,17,1
"[7, 389, 2723, 2328, 19, 17, 2083]",2723,2328,19,1
"[7, 389, 2723, 2328, 29, 18, 1445]",2723,2328,29,1
"[7, 389, 2723, 2328, 31, 10, 751]",2723,2328,31,1
"[7, 389, 2723, 2328, 37, 25, 1573]",2723,2328,37,1
"[7, 389, 2723, 2328, 41, 32, 1817]",2723,2328,41,1
"[7, 389, 2723, 2328, 43, 7, 379]",2723,2328,43,1
"[7, 389, 2723, 2328, 53, 40, 1757]",2723,2328,53,1
"[7, 389, 2723, 2328, 61, 6, 229]",2723,2328,61,1
"[7, 389, 2723, 2328, 67, 4, 139]",2723,2328,67,1
"[7, 389, 2723, 2328, 73, 64, 2041]",2723,2328,73,1
"[7, 389, 2723, 2328, 79, 32, 943]",2723,2328,79,1
"[7, 389, 2723, 2328, 89, 19, 497]",2723,2328,89,1
"[7, 389, 2723, 2328, 97, 1, 2736]",2723,2328,97,1
"[7, 389, 2723, 2328, 101, 20, 461]",2723,2328,101,1
"[7, 389, 2723, 2328, 103, 98, 2215]",2723,2328,103,1
"[7, 389, 2723, 2328, 109, 95, 2029]",2723,2328,109,1
"[7, 389, 2723, 2328, 113, 108, 2225]",2723,2328,113,1
"[7, 389, 2723, 2328, 127, 3, 55]",2723,2328,127,1
"[7, 389, 2723, 2328, 137, 1, 17]",2723,2328,137,1
"[7, 389, 2723, 2328, 139, 4, 67]",2723,2328,139,1
"[7, 389, 2723, 2328, 149, 8, 125]",2723,2328,149,1
"[7, 389, 2723, 2328, 151, 139, 2143]",2723,2328,151,1
"[7, 389, 2723, 2328, 157, 64, 949]",2723,2328,157,1
"[7, 389, 2723, 2328, 163, 124, 1771]",2723,2328,163,1
"[7, 389, 2723, 2328, 173, 127, 1709]",2723,2328,173,1
"[7, 389, 2723, 2328, 181, 29, 373]",2723,2328,181,1
"[7, 389, 2723, 2328, 193, 16, 193]",2723,2328,193,1
"[7, 389, 2723, 2328, 197, 104, 1229]",2723,2328,197,1
"[7, 389, 2723, 2328, 199, 136, 1591]",2723,2328,199,1
"[7, 389, 2723, 2328, 211, 30, 331]",2723,2328,211,1
"[7, 389, 2723, 2328, 223, 157, 1639]",2723,2328,223,1
"[7, 389, 2723, 2328, 229, 6, 61]",2723,2328,229,1
"[7, 389, 2723, 2328, 233, 117, 1169]",2723,2328,233,1
"[7, 389, 2723, 2328, 241, 97, 937]",2723,2328,241,1
"[7, 389, 2723, 2328, 257, 137, 1241]",2723,2328,257,1
"[7, 389, 2723, 2328, 269, 81, 701]",2723,2328,269,1
"[7, 389, 2723, 2328, 271, 188, 1615]",2723,2328,271,1
"[7, 389, 2723, 2328, 277, 230, 1933]",2723,2328,277,1
"[7, 389, 2723, 2328, 281, 144, 1193]",2723,2328,281,1
"[7, 389, 2723, 2328, 283, 84, 691]",2723,2328,283,1
"[7, 389, 2723, 2328, 293, 55, 437]",2723,2328,293,1
"[7, 389, 2723, 2328, 307, 12, 91]",2723,2328,307,1
"[7, 389, 2723, 2328, 313, 297, 2209]",2723,2328,313,1
"[7, 389, 2723, 2328, 317, 285, 2093]",2723,2328,317,1
"[7, 389, 2723, 2328, 331, 30, 211]",2723,2328,331,1
"[7, 389, 2723, 2328, 337, 87, 601]",2723,2328,337,1
"[7, 389, 2723, 2328, 349, 261, 1741]",2723,2328,349,1
"[7, 389, 2723, 2328, 353, 79, 521]",2723,2328,353,1
"[7, 389, 2723, 2328, 367, 300, 1903]",2723,2328,367,1
"[7, 389, 2723, 2328, 373, 29, 181]",2723,2328,373,1
"[7, 389, 2723, 2328, 379, 7, 43]",2723,2328,379,1
"[7, 389, 2723, 2328, 397, 125, 733]",2723,2328,397,1
"[7, 389, 2723, 2328, 401, 36, 209]",2723,2328,401,1
"[7, 389, 2723, 2328, 409, 211, 1201]",2723,2328,409,1
"[7, 389, 2723, 2328, 421, 202, 1117]",2723,2328,421,1
"[7, 389, 2723, 2328, 433, 85, 457]",2723,2328,433,1
"[7, 389, 2723, 2328, 439, 33, 175]",2723,2328,439,1
"[7, 389, 2723, 2328, 449, 119, 617]",2723,2328,449,1
"[7, 389, 2723, 2328, 457, 85, 433]",2723,2328,457,1
"[7, 389, 2723, 2328, 461, 20, 101]",2723,2328,461,1
"[7, 389, 2723, 2328, 463, 178, 895]",2723,2328,463,1
"[7, 389, 2723, 2328, 487, 132, 631]",2723,2328,487,1
"[7, 389, 2723, 2328, 499, 251, 1171]",2723,2328,499,1
"[7, 389, 2723, 2328, 509, 190, 869]",2723,2328,509,1
"[7, 389, 2723, 2328, 521, 79, 353]",2723,2328,521,1
"[7, 389, 2723, 2328, 523, 441, 1963]",2723,2328,523,1
"[7, 389, 2723, 2328, 541, 254, 1093]",2723,2328,541,1
"[7, 389, 2723, 2328, 547, 168, 715]",2723,2328,547,1
"[7, 389, 2723, 2328, 557, 518, 2165]",2723,2328,557,1
"[7, 389, 2723, 2328, 569, 186, 761]",2723,2328,569,1
"[7, 389, 2723, 2328, 571, 558, 2275]",2723,2328,571,1
"[7, 389, 2723, 2328, 577, 375, 1513]",2723,2328,577,1
"[7, 389, 2723, 2328, 593, 310, 1217]",2723,2328,593,1
"[7, 389, 2723, 2328, 601, 87, 337]",2723,2328,601,1
"[7, 389, 2723, 2328, 607, 346, 1327]",2723,2328,607,1
"[7, 389, 2723, 2328, 613, 351, 1333]",2723,2328,613,1
"[7, 389, 2723, 2328, 617, 119, 449]",2723,2328,617,1
"[7, 389, 2723, 2328, 619, 573, 2155]",2723,2328,619,1
"[7, 389, 2723, 2328, 631, 132, 487]",2723,2328,631,1
"[7, 389, 2723, 2328, 641, 421, 1529]",2723,2328,641,1
"[7, 389, 2723, 2328, 643, 224, 811]",2723,2328,643,1
"[7, 389, 2723, 2328, 653, 338, 1205]",2723,2328,653,1
"[7, 389, 2723, 2328, 661, 433, 1525]",2723,2328,661,1
"[7, 389, 2723, 2328, 673, 257, 889]",2723,2328,673,1
"[7, 389, 2723, 2328, 677, 155, 533]",2723,2328,677,1
"[7, 389, 2723, 2328, 691, 84, 283]",2723,2328,691,1
"[7, 389, 2723, 2328, 701, 81, 269]",2723,2328,701,1
"[7, 389, 2723, 2328, 709, 194, 637]",2723,2328,709,1
"[7, 389, 2723, 2328, 727, 272, 871]",2723,2328,727,1
"[7, 389, 2723, 2328, 733, 125, 397]",2723,2328,733,1
"[7, 389, 2723, 2328, 739, 486, 1531]",2723,2328,739,1
"[7, 389, 2723, 2328, 751, 10, 31]",2723,2328,751,1
"[7, 389, 2723, 2328, 757, 332, 1021]",2723,2328,757,1
"[7, 389, 2723, 2328, 761, 186, 569]",2723,2328,761,1
"[7, 389, 2723, 2328, 769, 476, 1441]",2723,2328,769,1
"[7, 389, 2723, 2328, 773, 687, 2069]",2723,2328,773,1
"[7, 389, 2723, 2328, 787, 477, 1411]",2723,2328,787,1
"[7, 389, 2723, 2328, 797, 544, 1589]",2723,2328,797,1
"[7, 389, 2723, 2328, 809, 523, 1505]",2723,2328,809,1
"[7, 389, 2723, 2328, 811, 224, 643]",2723,2328,811,1
"[7, 389, 2723, 2328, 821, 298, 845]",2723,2328,821,1
"[7, 389, 2723, 2328, 823, 537, 1519]",2723,2328,823,1
"[7, 389, 2723, 2328, 829, 73, 205]",2723,2328,829,1
"[7, 389, 2723, 2328, 853, 805, 2197]",2723,2328,853,1
"[7, 389, 2723, 2328, 857, 395, 1073]",2723,2328,857,1
"[7, 389, 2723, 2328, 859, 69, 187]",2723,2328,859,1
"[7, 389, 2723, 2328, 877, 466, 1237]",2723,2328,877,1
"[7, 389, 2723, 2328, 881, 179, 473]",2723,2328,881,1
"[7, 389, 2723, 2328, 883, 872, 2299]",2723,2328,883,1
"[7, 389, 2723, 2328, 907, 877, 2251]",2723,2328,907,1
"[7, 389, 2723, 2328, 919, 467, 1183]",2723,2328,919,1
"[7, 389, 2723, 2328, 929, 591, 1481]",2723,2328,929,1
"[7, 389, 2723, 2328, 937, 97, 241]",2723,2328,937,1
"[7, 389, 2723, 2328, 941, 749, 1853]",2723,2328,941,1
"[7, 389, 2723, 2328, 953, 341, 833]",2723,2328,953,1
"[7, 389, 2723, 2328, 967, 940, 2263]",2723,2328,967,1
"[7, 389, 2723, 2328, 977, 128, 305]",2723,2328,977,1
"[7, 389, 2723, 2328, 991, 759, 1783]",2723,2328,991,1
"[7, 389, 2723, 2328, 997, 797, 1861]",2723,2328,997,1
"[7, 389, 2723, 2328, 1009, 843, 1945]",2723,2328,1009,1
"[7, 389, 2723, 2328, 1013, 587, 1349]",2723,2328,1013,1
"[7, 389, 2723, 2328, 1021, 332, 757]",2723,2328,1021,1
"[7, 389, 2723, 2328, 1033, 895, 2017]",2723,2328,1033,1
"[7, 389, 2723, 2328, 1039, 453, 1015]",2723,2328,1039,1
"[7, 389, 2723, 2328, 1049, 862, 1913]",2723,2328,1049,1
"[7, 389, 2723, 2328, 1051, 572, 1267]",2723,2328,1051,1
"[7, 389, 2723, 2328, 1061, 582, 1277]",2723,2328,1061,1
"[7, 389, 2723, 2328, 1063, 321, 703]",2723,2328,1063,1
"[7, 389, 2723, 2328, 1069, 557, 1213]",2723,2328,1069,1
"[7, 389, 2723, 2328, 1087, 967, 2071]",2723,2328,1087,1
"[7, 389, 2723, 2328, 1093, 254, 541]",2723,2328,1093,1
"[7, 389, 2723, 2328, 1097, 483, 1025]",2723,2328,1097,1
"[7, 389, 2723, 2328, 1109, 494, 1037]",2723,2328,1109,1
"[7, 389, 2723, 2328, 1117, 202, 421]",2723,2328,1117,1
"[7, 389, 2723, 2328, 1123, 808, 1675]",2723,2328,1123,1
"[7, 389, 2723, 2328, 1129, 629, 1297]",2723,2328,1129,1
"[7, 389, 2723, 2328, 1153, 262, 529]",2723,2328,1153,1
"[7, 389, 2723, 2328, 1171, 251, 499]",2723,2328,1171,1
"[7, 389, 2723, 2328, 1181, 660, 1301]",2723,2328,1181,1
"[7, 389, 2723, 2328, 1193, 144, 281]",2723,2328,1193,1
"[7, 389, 2723, 2328, 1201, 211, 409]",2723,2328,1201,1
"[7, 389, 2723, 2328, 1213, 557, 1069]",2723,2328,1213,1
"[7, 389, 2723, 2328, 1217, 310, 593]",2723,2328,1217,1
"[7, 389, 2723, 2328, 1229, 104, 197]",2723,2328,1229,1
"[7, 389, 2723, 2328, 1231, 689, 1303]",2723,2328,1231,1
"[7, 389, 2723, 2328, 1237, 466, 877]",2723,2328,1237,1
"[7, 389, 2723, 2328, 1249, 889, 1657]",2723,2328,1249,1
"[7, 389, 2723, 2328, 1277, 582, 1061]",2723,2328,1277,1
"[7, 389, 2723, 2328, 1279, 228, 415]",2723,2328,1279,1
"[7, 389, 2723, 2328, 1289, 727, 1313]",2723,2328,1289,1
"[7, 389, 2723, 2328, 1291, 676, 1219]",2723,2328,1291,1
"[7, 389, 2723, 2328, 1297, 629, 1129]",2723,2328,1297,1
"[7, 389, 2723, 2328, 1301, 660, 1181]",2723,2328,1301,1
"[7, 389, 2723, 2328, 1303, 689, 1231]",2723,2328,1303,1
"[7, 389, 2723, 2328, 1321, 1199, 2113]",2723,2328,1321,1
"[7, 389, 2723, 2328, 1327, 346, 607]",2723,2328,1327,1
"[7, 389, 2723, 2328, 1361, 38, 65]",2723,2328,1361,1
"[7, 389, 2723, 2328, 1373, 923, 1565]",2723,2328,1373,1
"[7, 389, 2723, 2328, 1381, 1346, 2269]",2723,2328,1381,1
"[7, 389, 2723, 2328, 1399, 509, 847]",2723,2328,1399,1
"[7, 389, 2723, 2328, 1409, 693, 1145]",2723,2328,1409,1
"[7, 389, 2723, 2328, 1423, 239, 391]",2723,2328,1423,1
"[7, 389, 2723, 2328, 1429, 1216, 1981]",2723,2328,1429,1
"[7, 389, 2723, 2328, 1433, 1148, 1865]",2723,2328,1433,1
"[7, 389, 2723, 2328, 1447, 1153, 1855]",2723,2328,1447,1
"[7, 389, 2723, 2328, 1453, 817, 1309]",2723,2328,1453,1
"[7, 389, 2723, 2328, 1459, 1140, 1819]",2723,2328,1459,1
"[7, 389, 2723, 2328, 1471, 793, 1255]",2723,2328,1471,1
"[7, 389, 2723, 2328, 1481, 591, 929]",2723,2328,1481,1
"[7, 389, 2723, 2328, 1483, 960, 1507]",2723,2328,1483,1
"[7, 389, 2723, 2328, 1489, 323, 505]",2723,2328,1489,1
"[7, 389, 2723, 2328, 1493, 388, 605]",2723,2328,1493,1
"[7, 389, 2723, 2328, 1531, 486, 739]",2723,2328,1531,1
"[7, 389, 2723, 2328, 1543, 800, 1207]",2723,2328,1543,1
"[7, 389, 2723, 2328, 1549, 344, 517]",2723,2328,1549,1
"[7, 389, 2723, 2328, 1567, 1184, 1759]",2723,2328,1567,1
"[7, 389, 2723, 2328, 1579, 78, 115]",2723,2328,1579,1
"[7, 389, 2723, 2328, 1597, 1112, 1621]",2723,2328,1597,1
"[7, 389, 2723, 2328, 1601, 1002, 1457]",2723,2328,1601,1
"[7, 389, 2723, 2328, 1609, 1195, 1729]",2723,2328,1609,1
"[7, 389, 2723, 2328, 1613, 1234, 1781]",2723,2328,1613,1
"[7, 389, 2723, 2328, 1621, 1112, 1597]",2723,2328,1621,1
"[7, 389, 2723, 2328, 1627, 1439, 2059]",2723,2328,1627,1
"[7, 389, 2723, 2328, 1637, 1438, 2045]",2723,2328,1637,1
"[7, 389, 2723, 2328, 1657, 889, 1249]",2723,2328,1657,1
"[7, 389, 2723, 2328, 1663, 5, 7]",2723,2328,1663,1
"[7, 389, 2723, 2328, 1669, 233, 325]",2723,2328,1669,1
"[7, 389, 2723, 2328, 1693, 1685, 2317]",2723,2328,1693,1
"[7, 389, 2723, 2328, 1697, 1342, 1841]",2723,2328,1697,1
"[7, 389, 2723, 2328, 1699, 732, 1003]",2723,2328,1699,1
"[7, 389, 2723, 2328, 1709, 127, 173]",2723,2328,1709,1
"[7, 389, 2723, 2328, 1721, 740, 1001]",2723,2328,1721,1
"[7, 389, 2723, 2328, 1723, 618, 835]",2723,2328,1723,1
"[7, 389, 2723, 2328, 1733, 1433, 1925]",2723,2328,1733,1
"[7, 389, 2723, 2328, 1741, 261, 349]",2723,2328,1741,1
"[7, 389, 2723, 2328, 1753, 814, 1081]",2723,2328,1753,1
"[7, 389, 2723, 2328, 1759, 1184, 1567]",2723,2328,1759,1
"[7, 389, 2723, 2328, 1777, 129, 169]",2723,2328,1777,1
"[7, 389, 2723, 2328, 1783, 759, 991]",2723,2328,1783,1
"[7, 389, 2723, 2328, 1789, 1633, 2125]",2723,2328,1789,1
"[7, 389, 2723, 2328, 1801, 1449, 1873]",2723,2328,1801,1
"[7, 389, 2723, 2328, 1831, 1761, 2239]",2723,2328,1831,1
"[7, 389, 2723, 2328, 1861, 797, 997]",2723,2328,1861,1
"[7, 389, 2723, 2328, 1867, 1786, 2227]",2723,2328,1867,1
"[7, 389, 2723, 2328, 1873, 1449, 1801]",2723,2328,1873,1
"[7, 389, 2723, 2328, 1877, 720, 893]",2723,2328,1877,1
"[7, 389, 2723, 2328, 1879, 1381, 1711]",2723,2328,1879,1
"[7, 389, 2723, 2328, 1889, 1747, 2153]",2723,2328,1889,1
"[7, 389, 2723, 2328, 1901, 788, 965]",2723,2328,1901,1
"[7, 389, 2723, 2328, 1913, 862, 1049]",2723,2328,1913,1
"[7, 389, 2723, 2328, 1933, 230, 277]",2723,2328,1933,1
"[7, 389, 2723, 2328, 1949, 1913, 2285]",2723,2328,1949,1
"[7, 389, 2723, 2328, 1951, 207, 247]",2723,2328,1951,1
"[7, 389, 2723, 2328, 1973, 289, 341]",2723,2328,1973,1
"[7, 389, 2723, 2328, 1987, 303, 355]",2723,2328,1987,1
"[7, 389, 2723, 2328, 1993, 1172, 1369]",2723,2328,1993,1
"[7, 389, 2723, 2328, 1997, 1816, 2117]",2723,2328,1997,1
"[7, 389, 2723, 2328, 1999, 480, 559]",2723,2328,1999,1
"[7, 389, 2723, 2328, 2011, 203, 235]",2723,2328,2011,1
"[7, 389, 2723, 2328, 2017, 895, 1033]",2723,2328,2017,1
"[7, 389, 2723, 2328, 2029, 95, 109]",2723,2328,2029,1
"[7, 389, 2723, 2328, 2053, 1620, 1837]",2723,2328,2053,1
"[7, 389, 2723, 2328, 2069, 687, 773]",2723,2328,2069,1
"[7, 389, 2723, 2328, 2081, 337, 377]",2723,2328,2081,1
"[7, 389, 2723, 2328, 2083, 17, 19]",2723,2328,2083,1
"[7, 389, 2723, 2328, 2089, 1853, 2065]",2723,2328,2089,1
"[7, 389, 2723, 2328, 2113, 1199, 1321]",2723,2328,2113,1
"[7, 389, 2723, 2328, 2129, 674, 737]",2723,2328,2129,1
"[7, 389, 2723, 2328, 2131, 1006, 1099]",2723,2328,2131,1
"[7, 389, 2723, 2328, 2137, 772, 841]",2723,2328,2137,1
"[7, 389, 2723, 2328, 2141, 1351, 1469]",2723,2328,2141,1
"[7, 389, 2723, 2328, 2143, 139, 151]",2723,2328,2143,1
"[7, 389, 2723, 2328, 2153, 1747, 1889]",2723,2328,2153,1
"[7, 389, 2723, 2328, 2161, 647, 697]",2723,2328,2161,1
"[7, 389, 2723, 2328, 2179, 2062, 2203]",2723,2328,2179,1
"[7, 389, 2723, 2328, 2203, 2062, 2179]",2723,2328,2203,1
"[7, 389, 2723, 2328, 2213, 712, 749]",2723,2328,2213,1
"[7, 389, 2723, 2328, 2221, 768, 805]",2723,2328,2221,1
"[7, 389, 2723, 2328, 2237, 1942, 2021]",2723,2328,2237,1
"[7, 389, 2723, 2328, 2239, 1761, 1831]",2723,2328,2239,1
"[7, 389, 2723, 2328, 2251, 877, 907]",2723,2328,2251,1
"[7, 389, 2723, 2328, 2269, 1346, 1381]",2723,2328,2269,1
"[7, 389, 2723, 2328, 2273, 2149, 2201]",2723,2328,2273,1
"[7, 389, 2723, 2328, 2281, 1553, 1585]",2723,2328,2281,1
"[7, 389, 2723, 2328, 2287, 502, 511]",2723,2328,2287,1
"[7, 389, 2723, 2328, 2293, 131, 133]",2723,2328,2293,1
"[7, 389, 2723, 2328, 2297, 1556, 1577]",2723,2328,2297,1
"[7, 389, 2723, 2328, 2309, 243, 245]",2723,2328,2309,1
"[7, 389, 2723, 2328, 2311, 2175, 2191]",2723,2328,2311,1
"[7, 389, 2723, 2328, 2333, 1400, 1397]",2723,2328,2333,1
"[7, 389, 2723, 2328, 2341, 2161, 2149]",2723,2328,2341,1
"[7, 389, 2723, 2328, 2347, 2100, 2083]",2723,2328,2347,1
"[7, 389, 2723, 2328, 2357, 1463, 1445]",2723,2328,2357,1
"[7, 389, 2723, 2328, 2371, 386, 379]",2723,2328,2371,1
"[7, 389, 2723, 2328, 2377, 2280, 2233]",2723,2328,2377,1
"[7, 389, 2723, 2328, 2381, 1797, 1757]",2723,2328,2381,1
"[7, 389, 2723, 2328, 2383, 130, 127]",2723,2328,2383,1
"[7, 389, 2723, 2328, 2389, 235, 229]",2723,2328,2389,1
"[7, 389, 2723, 2328, 2393, 1399, 1361]",2723,2328,2393,1
"[7, 389, 2723, 2328, 2417, 516, 497]",2723,2328,2417,1
"[7, 389, 2723, 2328, 2437, 2124, 2029]",2723,2328,2437,1
"[7, 389, 2723, 2328, 2441, 2333, 2225]",2723,2328,2441,1
"[7, 389, 2723, 2328, 2467, 71, 67]",2723,2328,2467,1
"[7, 389, 2723, 2328, 2473, 307, 289]",2723,2328,2473,1
"[7, 389, 2723, 2328, 2477, 133, 125]",2723,2328,2477,1
"[7, 389, 2723, 2328, 2503, 472, 439]",2723,2328,2503,1
"[7, 389, 2723, 2328, 2521, 209, 193]",2723,2328,2521,1
"[7, 389, 2723, 2328, 2539, 361, 331]",2723,2328,2539,1
"[7, 389, 2723, 2328, 2549, 1188, 1085]",2723,2328,2549,1
"[7, 389, 2723, 2328, 2551, 1796, 1639]",2723,2328,2551,1
"[7, 389, 2723, 2328, 2557, 67, 61]",2723,2328,2557,1
"[7, 389, 2723, 2328, 2593, 910, 817]",2723,2328,2593,1
"[7, 389, 2723, 2328, 2609, 1337, 1193]",2723,2328,2609,1
"[7, 389, 2723, 2328, 2617, 163, 145]",2723,2328,2617,1
"[7, 389, 2723, 2328, 2621, 492, 437]",2723,2328,2621,1
"[7, 389, 2723, 2328, 2633, 1105, 977]",2723,2328,2633,1
"[7, 389, 2723, 2328, 2647, 390, 343]",2723,2328,2647,1
"[7, 389, 2723, 2328, 2657, 2019, 1769]",2723,2328,2657,1
"[7, 389, 2723, 2328, 2659, 241, 211]",2723,2328,2659,1
"[7, 389, 2723, 2328, 2671, 366, 319]",2723,2328,2671,1
"[7, 389, 2723, 2328, 2677, 2002, 1741]",2723,2328,2677,1
"[7, 389, 2723, 2328, 2683, 2290, 1987]",2723,2328,2683,1
"[7, 389, 2723, 2328, 2689, 2108, 1825]",2723,2328,2689,1
"[7, 389, 2723, 2328, 2693, 2088, 1805]",2723,2328,2693,1
"[7, 389, 2723, 2328, 2707, 50, 43]",2723,2328,2707,1
"[7, 389, 2723, 2328, 2713, 1959, 1681]",2723,2328,2713,1
"[7, 389, 2723, 2328, 2719, 1662, 1423]",2723,2328,2719,1
"[7, 389, 2723, 2328, 2729, 245, 209]",2723,2328,2729,1
"[7, 389, 2723, 2328, 2731, 698, 595]",2723,2328,2731,1
"[7, 389, 2723, 2328, 2741, 1334, 1133]",2723,2328,2741,1
"[7, 389, 2723, 2328, 2749, 1319, 1117]",2723,2328,2749,1
"[7, 389, 2723, 2328, 2753, 2319, 1961]",2723,2328,2753,1
"[7, 389, 2723, 2328, 2767, 208, 175]",2723,2328,2767,1
"[7, 389, 2723, 2328, 2777, 736, 617]",2723,2328,2777,1
"[7, 389, 2723, 2328, 2789, 121, 101]",2723,2328,2789,1
"[7, 389, 2723, 2328, 2791, 1073, 895]",2723,2328,2791,1
"[7, 389, 2723, 2328, 2797, 823, 685]",2723,2328,2797,1
"[7, 389, 2723, 2328, 2801, 1060, 881]",2723,2328,2801,1
"[7, 389, 2723, 2328, 2803, 1670, 1387]",2723,2328,2803,1
"[7, 389, 2723, 2328, 2833, 1812, 1489]",2723,2328,2833,1
"[7, 389, 2723, 2328, 2837, 1059, 869]",2723,2328,2837,1
"[7, 389, 2723, 2328, 2851, 2404, 1963]",2723,2328,2851,1
"[7, 389, 2723, 2328, 2857, 1415, 1153]",2723,2328,2857,1
"[7, 389, 2723, 2328, 2861, 832, 677]",2723,2328,2861,1
"[7, 389, 2723, 2328, 2887, 2479, 1999]",2723,2328,2887,1
