"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[5, 89, 445, 352, 14081, 40, 1]",445,352,14081,99.55
"[5, 89, 445, 352, 15137, 43, 1]",445,352,15137,99.55
"[5, 89, 445, 352, 15313, 7700, 177]",445,352,15313,99.55
"[5, 89, 445, 352, 15401, 3894, 89]",445,352,15401,99.55
"[5, 89, 445, 352, 16193, 46, 1]",445,352,16193,99.55
"[5, 89, 445, 352, 16369, 8231, 177]",445,352,16369,99.55
"[5, 89, 445, 352, 16633, 12522, 265]",445,352,16633,99.55
"[5, 89, 445, 352, 18041, 13582, 265]",445,352,18041,99.55
"[5, 89, 445, 352, 18217, 4606, 89]",445,352,18217,99.55
"[5, 89, 445, 352, 18481, 9293, 177]",445,352,18481,99.55
"[5, 89, 445, 352, 19009, 54, 1]",445,352,19009,99.55
"[5, 89, 445, 352, 19273, 4873, 89]",445,352,19273,99.55
"[5, 89, 445, 352, 19801, 14907, 265]",445,352,19801,99.55
"[5, 89, 445, 352, 19889, 10001, 177]",445,352,19889,99.55
"[5, 89, 445, 352, 20593, 10355, 177]",445,352,20593,99.55
"[5, 89, 445, 352, 20681, 5229, 89]",445,352,20681,99.55
"[5, 89, 445, 352, 20857, 15702, 265]",445,352,20857,99.55
"[5, 89, 445, 352, 21121, 60, 1]",445,352,21121,99.55
"[5, 89, 445, 352, 21649, 10886, 177]",445,352,21649,99.55
"[5, 89, 445, 352, 21737, 5496, 89]",445,352,21737,99.55
"[5, 89, 445, 352, 22441, 5674, 89]",445,352,22441,99.55
"[5, 89, 445, 352, 23057, 11594, 177]",445,352,23057,99.55
"[5, 89, 445, 352, 23321, 17557, 265]",445,352,23321,99.55
"[5, 89, 445, 352, 23497, 5941, 89]",445,352,23497,99.55
"[5, 89, 445, 352, 23761, 11948, 177]",445,352,23761,99.55
"[5, 89, 445, 352, 24113, 12125, 177]",445,352,24113,99.55
"[5, 89, 445, 352, 25169, 12656, 177]",445,352,25169,99.55
"[5, 89, 445, 352, 25609, 6475, 89]",445,352,25609,99.55
"[5, 89, 445, 352, 25873, 13010, 177]",445,352,25873,99.55
"[5, 89, 445, 352, 26489, 19942, 265]",445,352,26489,99.55
"[5, 89, 445, 352, 27017, 6831, 89]",445,352,27017,99.55
"[5, 89, 445, 352, 27281, 13718, 177]",445,352,27281,99.55
"[5, 89, 445, 352, 27457, 78, 1]",445,352,27457,99.55
"[5, 89, 445, 352, 27809, 79, 1]",445,352,27809,99.55
"[5, 89, 445, 352, 28513, 81, 1]",445,352,28513,99.55
"[5, 89, 445, 352, 29129, 7365, 89]",445,352,29129,99.55
"[5, 89, 445, 352, 29569, 84, 1]",445,352,29569,99.55
"[5, 89, 445, 352, 29833, 7543, 89]",445,352,29833,99.55
"[5, 89, 445, 352, 29921, 85, 1]",445,352,29921,99.55
"[5, 89, 445, 352, 30097, 15134, 177]",445,352,30097,99.55
"[5, 89, 445, 352, 30449, 15311, 177]",445,352,30449,99.55
"[5, 89, 445, 352, 30713, 23122, 265]",445,352,30713,99.55
"[5, 89, 445, 352, 30977, 88, 1]",445,352,30977,99.55
"[5, 89, 445, 352, 31153, 15665, 177]",445,352,31153,99.55
"[5, 89, 445, 352, 31769, 23917, 265]",445,352,31769,99.55
"[5, 89, 445, 352, 32297, 8166, 89]",445,352,32297,99.55
"[5, 89, 445, 352, 32561, 16373, 177]",445,352,32561,99.55
"[5, 89, 445, 352, 33353, 8433, 89]",445,352,33353,99.55
"[5, 89, 445, 352, 33529, 25242, 265]",445,352,33529,99.55
"[5, 89, 445, 352, 33617, 16904, 177]",445,352,33617,99.55
"[5, 89, 445, 352, 34057, 8611, 89]",445,352,34057,99.55
"[5, 89, 445, 352, 34673, 17435, 177]",445,352,34673,99.55
"[5, 89, 445, 352, 34849, 99, 1]",445,352,34849,99.55
"[5, 89, 445, 352, 35201, 100, 1]",445,352,35201,99.55
"[5, 89, 445, 352, 35729, 17966, 177]",445,352,35729,99.55
"[5, 89, 445, 352, 35993, 27097, 265]",445,352,35993,99.55
"[5, 89, 445, 352, 36433, 18320, 177]",445,352,36433,99.55
"[5, 89, 445, 352, 36697, 27627, 265]",445,352,36697,99.55
"[5, 89, 445, 352, 37049, 27892, 265]",445,352,37049,99.55
"[5, 89, 445, 352, 37313, 106, 1]",445,352,37313,99.55
"[5, 89, 445, 352, 37489, 18851, 177]",445,352,37489,99.55
"[5, 89, 445, 352, 38281, 9679, 89]",445,352,38281,99.55
"[5, 89, 445, 352, 39161, 29482, 265]",445,352,39161,99.55
"[5, 89, 445, 352, 39953, 20090, 177]",445,352,39953,99.55
"[5, 89, 445, 352, 40129, 114, 1]",445,352,40129,99.55
"[5, 89, 445, 352, 41801, 10569, 89]",445,352,41801,99.55
"[5, 89, 445, 352, 43649, 124, 1]",445,352,43649,99.55
"[5, 89, 445, 352, 43913, 11103, 89]",445,352,43913,99.55
"[5, 89, 445, 352, 44089, 33192, 265]",445,352,44089,99.55
"[5, 89, 445, 352, 44617, 11281, 89]",445,352,44617,99.55
"[5, 89, 445, 352, 45233, 22745, 177]",445,352,45233,99.55
"[5, 89, 445, 352, 45497, 34252, 265]",445,352,45497,99.55
"[5, 89, 445, 352, 45673, 11548, 89]",445,352,45673,99.55
"[5, 89, 445, 352, 46817, 133, 1]",445,352,46817,99.55
"[5, 89, 445, 352, 46993, 23630, 177]",445,352,46993,99.55
"[5, 89, 445, 352, 47521, 135, 1]",445,352,47521,99.55
"[5, 89, 445, 352, 47609, 35842, 265]",445,352,47609,99.55
"[5, 89, 445, 352, 48049, 24161, 177]",445,352,48049,99.55
"[5, 89, 445, 352, 48313, 36372, 265]",445,352,48313,99.55
"[5, 89, 445, 352, 49193, 12438, 89]",445,352,49193,99.55
"[5, 89, 445, 352, 49369, 37167, 265]",445,352,49369,99.55
"[5, 89, 445, 352, 49633, 141, 1]",445,352,49633,99.55
"[5, 89, 445, 352, 50513, 25400, 177]",445,352,50513,99.55
"[5, 89, 445, 352, 50777, 38227, 265]",445,352,50777,99.55
"[5, 89, 445, 352, 51217, 25754, 177]",445,352,51217,99.55
"[5, 89, 445, 352, 51481, 38757, 265]",445,352,51481,99.55
"[5, 89, 445, 352, 52009, 13150, 89]",445,352,52009,99.55
"[5, 89, 445, 352, 52361, 13239, 89]",445,352,52361,99.55
"[5, 89, 445, 352, 52889, 39817, 265]",445,352,52889,99.55
"[5, 89, 445, 352, 53593, 40347, 265]",445,352,53593,99.55
"[5, 89, 445, 352, 53681, 26993, 177]",445,352,53681,99.55
"[5, 89, 445, 352, 53857, 153, 1]",445,352,53857,99.55
"[5, 89, 445, 352, 54121, 13684, 89]",445,352,54121,99.55
"[5, 89, 445, 352, 55001, 41407, 265]",445,352,55001,99.55
"[5, 89, 445, 352, 55441, 27878, 177]",445,352,55441,99.55
"[5, 89, 445, 352, 55529, 14040, 89]",445,352,55529,99.55
"[5, 89, 445, 352, 55793, 28055, 177]",445,352,55793,99.55
"[5, 89, 445, 352, 57641, 14574, 89]",445,352,57641,99.55
"[5, 89, 445, 352, 58169, 43792, 265]",445,352,58169,99.55
"[5, 89, 445, 352, 59753, 15108, 89]",445,352,59753,99.55
"[5, 89, 445, 352, 59929, 45117, 265]",445,352,59929,99.55
"[5, 89, 445, 352, 60017, 30179, 177]",445,352,60017,99.55
"[5, 89, 445, 352, 60457, 15286, 89]",445,352,60457,99.55
"[5, 89, 445, 352, 62129, 31241, 177]",445,352,62129,99.55
"[5, 89, 445, 352, 62921, 15909, 89]",445,352,62921,99.55
"[5, 89, 445, 352, 63097, 47502, 265]",445,352,63097,99.55
"[5, 89, 445, 352, 63361, 180, 1]",445,352,63361,99.55
"[5, 89, 445, 352, 63977, 16176, 89]",445,352,63977,99.55
"[5, 89, 445, 352, 64153, 48297, 265]",445,352,64153,99.55
"[5, 89, 445, 352, 65033, 16443, 89]",445,352,65033,99.55
"[5, 89, 445, 352, 397, 150, 133]",445,352,397,50
"[5, 89, 445, 352, 661, 415, 221]",445,352,661,50
"[5, 89, 445, 352, 1013, 636, 221]",445,352,1013,50
"[5, 89, 445, 352, 1277, 1121, 309]",445,352,1277,50
"[5, 89, 445, 352, 1453, 549, 133]",445,352,1453,50
"[5, 89, 445, 352, 2069, 1299, 221]",445,352,2069,50
"[5, 89, 445, 352, 2333, 2048, 309]",445,352,2333,50
"[5, 89, 445, 352, 2861, 1081, 133]",445,352,2861,50
"[5, 89, 445, 352, 3037, 2666, 309]",445,352,3037,50
"[5, 89, 445, 352, 3301, 422, 45]",445,352,3301,50
"[5, 89, 445, 352, 3389, 2975, 309]",445,352,3389,50
"[5, 89, 445, 352, 3917, 1480, 133]",445,352,3917,50
"[5, 89, 445, 352, 4093, 3593, 309]",445,352,4093,50
"[5, 89, 445, 352, 4357, 557, 45]",445,352,4357,50
"[5, 89, 445, 352, 4621, 1746, 133]",445,352,4621,50
"[5, 89, 445, 352, 4973, 1879, 133]",445,352,4973,50
"[5, 89, 445, 352, 5237, 3288, 221]",445,352,5237,50
"[5, 89, 445, 352, 5413, 692, 45]",445,352,5413,50
"[5, 89, 445, 352, 5501, 4829, 309]",445,352,5501,50
"[5, 89, 445, 352, 6029, 2278, 133]",445,352,6029,50
"[5, 89, 445, 352, 6469, 827, 45]",445,352,6469,50
"[5, 89, 445, 352, 6733, 2544, 133]",445,352,6733,50
"[5, 89, 445, 352, 6997, 4393, 221]",445,352,6997,50
"[5, 89, 445, 352, 7349, 4614, 221]",445,352,7349,50
"[5, 89, 445, 352, 7789, 2943, 133]",445,352,7789,50
"[5, 89, 445, 352, 7877, 1007, 45]",445,352,7877,50
"[5, 89, 445, 352, 8053, 5056, 221]",445,352,8053,50
"[5, 89, 445, 352, 8317, 7301, 309]",445,352,8317,50
"[5, 89, 445, 352, 8581, 1097, 45]",445,352,8581,50
"[5, 89, 445, 352, 8669, 7610, 309]",445,352,8669,50
"[5, 89, 445, 352, 8933, 1142, 45]",445,352,8933,50
"[5, 89, 445, 352, 9109, 5719, 221]",445,352,9109,50
"[5, 89, 445, 352, 9461, 5940, 221]",445,352,9461,50
"[5, 89, 445, 352, 9901, 3741, 133]",445,352,9901,50
"[5, 89, 445, 352, 10253, 3874, 133]",445,352,10253,50
"[5, 89, 445, 352, 10429, 9155, 309]",445,352,10429,50
"[5, 89, 445, 352, 10781, 9464, 309]",445,352,10781,50
"[5, 89, 445, 352, 10957, 4140, 133]",445,352,10957,50
"[5, 89, 445, 352, 12101, 1547, 45]",445,352,12101,50
"[5, 89, 445, 352, 12277, 7708, 221]",445,352,12277,50
"[5, 89, 445, 352, 12541, 11009, 309]",445,352,12541,50
"[5, 89, 445, 352, 12893, 11318, 309]",445,352,12893,50
"[5, 89, 445, 352, 13421, 5071, 133]",445,352,13421,50
"[5, 89, 445, 352, 13597, 11936, 309]",445,352,13597,50
"[5, 89, 445, 352, 14389, 9034, 221]",445,352,14389,50
"[5, 89, 445, 352, 14653, 12863, 309]",445,352,14653,50
"[5, 89, 445, 352, 14741, 9255, 221]",445,352,14741,50
"[5, 89, 445, 352, 15269, 1952, 45]",445,352,15269,50
"[5, 89, 445, 352, 15797, 9918, 221]",445,352,15797,50
"[5, 89, 445, 352, 15973, 2042, 45]",445,352,15973,50
"[5, 89, 445, 352, 16061, 14099, 309]",445,352,16061,50
"[5, 89, 445, 352, 17029, 2177, 45]",445,352,17029,50
"[5, 89, 445, 352, 17117, 15026, 309]",445,352,17117,50
"[5, 89, 445, 352, 17293, 6534, 133]",445,352,17293,50
"[5, 89, 445, 352, 17909, 11244, 221]",445,352,17909,50
"[5, 89, 445, 352, 18701, 7066, 133]",445,352,18701,50
"[5, 89, 445, 352, 19141, 2447, 45]",445,352,19141,50
"[5, 89, 445, 352, 20021, 12570, 221]",445,352,20021,50
"[5, 89, 445, 352, 20549, 2627, 45]",445,352,20549,50
"[5, 89, 445, 352, 21341, 18734, 309]",445,352,21341,50
"[5, 89, 445, 352, 21517, 8130, 133]",445,352,21517,50
"[5, 89, 445, 352, 22133, 13896, 221]",445,352,22133,50
"[5, 89, 445, 352, 22397, 19661, 309]",445,352,22397,50
"[5, 89, 445, 352, 22573, 8529, 133]",445,352,22573,50
"[5, 89, 445, 352, 23189, 14559, 221]",445,352,23189,50
"[5, 89, 445, 352, 23629, 8928, 133]",445,352,23629,50
"[5, 89, 445, 352, 23893, 15001, 221]",445,352,23893,50
"[5, 89, 445, 352, 23981, 9061, 133]",445,352,23981,50
"[5, 89, 445, 352, 24421, 3122, 45]",445,352,24421,50
"[5, 89, 445, 352, 24509, 21515, 309]",445,352,24509,50
"[5, 89, 445, 352, 25037, 9460, 133]",445,352,25037,50
"[5, 89, 445, 352, 25301, 15885, 221]",445,352,25301,50
"[5, 89, 445, 352, 25741, 9726, 133]",445,352,25741,50
"[5, 89, 445, 352, 26357, 16548, 221]",445,352,26357,50
"[5, 89, 445, 352, 27061, 16990, 221]",445,352,27061,50
"[5, 89, 445, 352, 27941, 3572, 45]",445,352,27941,50
"[5, 89, 445, 352, 28909, 10923, 133]",445,352,28909,50
"[5, 89, 445, 352, 29173, 18316, 221]",445,352,29173,50
"[5, 89, 445, 352, 29437, 25841, 309]",445,352,29437,50
"[5, 89, 445, 352, 29789, 26150, 309]",445,352,29789,50
"[5, 89, 445, 352, 30493, 26768, 309]",445,352,30493,50
"[5, 89, 445, 352, 30757, 3932, 45]",445,352,30757,50
"[5, 89, 445, 352, 32077, 12120, 133]",445,352,32077,50
"[5, 89, 445, 352, 32341, 20305, 221]",445,352,32341,50
"[5, 89, 445, 352, 32429, 12253, 133]",445,352,32429,50
"[5, 89, 445, 352, 32693, 20526, 221]",445,352,32693,50
"[5, 89, 445, 352, 32869, 4202, 45]",445,352,32869,50
"[5, 89, 445, 352, 32957, 28931, 309]",445,352,32957,50
"[5, 89, 445, 352, 33749, 21189, 221]",445,352,33749,50
"[5, 89, 445, 352, 34981, 4472, 45]",445,352,34981,50
"[5, 89, 445, 352, 35069, 30785, 309]",445,352,35069,50
"[5, 89, 445, 352, 35509, 22294, 221]",445,352,35509,50
"[5, 89, 445, 352, 35597, 13450, 133]",445,352,35597,50
"[5, 89, 445, 352, 36037, 4607, 45]",445,352,36037,50
"[5, 89, 445, 352, 36389, 4652, 45]",445,352,36389,50
"[5, 89, 445, 352, 36653, 13849, 133]",445,352,36653,50
"[5, 89, 445, 352, 37181, 32639, 309]",445,352,37181,50
"[5, 89, 445, 352, 37357, 14115, 133]",445,352,37357,50
"[5, 89, 445, 352, 38149, 4877, 45]",445,352,38149,50
"[5, 89, 445, 352, 38237, 33566, 309]",445,352,38237,50
"[5, 89, 445, 352, 38501, 4922, 45]",445,352,38501,50
"[5, 89, 445, 352, 38677, 24283, 221]",445,352,38677,50
"[5, 89, 445, 352, 39293, 34493, 309]",445,352,39293,50
"[5, 89, 445, 352, 39733, 24946, 221]",445,352,39733,50
"[5, 89, 445, 352, 39821, 15046, 133]",445,352,39821,50
"[5, 89, 445, 352, 41141, 25830, 221]",445,352,41141,50
"[5, 89, 445, 352, 41669, 5327, 45]",445,352,41669,50
"[5, 89, 445, 352, 42197, 26493, 221]",445,352,42197,50
"[5, 89, 445, 352, 42373, 5417, 45]",445,352,42373,50
"[5, 89, 445, 352, 42461, 37274, 309]",445,352,42461,50
"[5, 89, 445, 352, 42901, 26935, 221]",445,352,42901,50
"[5, 89, 445, 352, 42989, 16243, 133]",445,352,42989,50
"[5, 89, 445, 352, 43517, 38201, 309]",445,352,43517,50
"[5, 89, 445, 352, 43781, 5597, 45]",445,352,43781,50
"[5, 89, 445, 352, 44221, 38819, 309]",445,352,44221,50
"[5, 89, 445, 352, 45013, 28261, 221]",445,352,45013,50
"[5, 89, 445, 352, 45541, 5822, 45]",445,352,45541,50
"[5, 89, 445, 352, 45893, 5867, 45]",445,352,45893,50
"[5, 89, 445, 352, 46861, 17706, 133]",445,352,46861,50
"[5, 89, 445, 352, 47389, 41600, 309]",445,352,47389,50
"[5, 89, 445, 352, 47653, 6092, 45]",445,352,47653,50
"[5, 89, 445, 352, 47741, 41909, 309]",445,352,47741,50
"[5, 89, 445, 352, 47917, 18105, 133]",445,352,47917,50
"[5, 89, 445, 352, 48533, 30471, 221]",445,352,48533,50
"[5, 89, 445, 352, 48973, 18504, 133]",445,352,48973,50
"[5, 89, 445, 352, 49853, 43763, 309]",445,352,49853,50
"[5, 89, 445, 352, 50821, 6497, 45]",445,352,50821,50
"[5, 89, 445, 352, 50909, 44690, 309]",445,352,50909,50
"[5, 89, 445, 352, 51349, 32239, 221]",445,352,51349,50
"[5, 89, 445, 352, 51437, 19435, 133]",445,352,51437,50
"[5, 89, 445, 352, 51613, 45308, 309]",445,352,51613,50
"[5, 89, 445, 352, 52757, 33123, 221]",445,352,52757,50
"[5, 89, 445, 352, 53197, 20100, 133]",445,352,53197,50
"[5, 89, 445, 352, 53549, 20233, 133]",445,352,53549,50
"[5, 89, 445, 352, 53813, 33786, 221]",445,352,53813,50
"[5, 89, 445, 352, 54517, 34228, 221]",445,352,54517,50
"[5, 89, 445, 352, 54869, 34449, 221]",445,352,54869,50
"[5, 89, 445, 352, 55661, 21031, 133]",445,352,55661,50
"[5, 89, 445, 352, 55837, 49016, 309]",445,352,55837,50
"[5, 89, 445, 352, 56101, 7172, 45]",445,352,56101,50
"[5, 89, 445, 352, 56453, 7217, 45]",445,352,56453,50
"[5, 89, 445, 352, 56629, 35554, 221]",445,352,56629,50
"[5, 89, 445, 352, 56893, 49943, 309]",445,352,56893,50
"[5, 89, 445, 352, 57773, 21829, 133]",445,352,57773,50
"[5, 89, 445, 352, 58477, 22095, 133]",445,352,58477,50
"[5, 89, 445, 352, 58741, 36880, 221]",445,352,58741,50
"[5, 89, 445, 352, 59093, 37101, 221]",445,352,59093,50
"[5, 89, 445, 352, 59357, 52106, 309]",445,352,59357,50
"[5, 89, 445, 352, 59621, 7622, 45]",445,352,59621,50
"[5, 89, 445, 352, 59797, 37543, 221]",445,352,59797,50
"[5, 89, 445, 352, 60149, 37764, 221]",445,352,60149,50
"[5, 89, 445, 352, 60413, 53033, 309]",445,352,60413,50
"[5, 89, 445, 352, 60589, 22893, 133]",445,352,60589,50
"[5, 89, 445, 352, 61381, 7847, 45]",445,352,61381,50
"[5, 89, 445, 352, 61469, 53960, 309]",445,352,61469,50
"[5, 89, 445, 352, 61909, 38869, 221]",445,352,61909,50
"[5, 89, 445, 352, 62701, 23691, 133]",445,352,62701,50
"[5, 89, 445, 352, 63317, 39753, 221]",445,352,63317,50
"[5, 89, 445, 352, 63493, 8117, 45]",445,352,63493,50
"[5, 89, 445, 352, 64109, 24223, 133]",445,352,64109,50
"[5, 89, 445, 352, 64373, 40416, 221]",445,352,64373,50
"[5, 89, 445, 352, 64901, 8297, 45]",445,352,64901,50
"[5, 89, 445, 352, 23, 13, 199]",445,352,23,14.86
"[5, 89, 445, 352, 67, 63, 331]",445,352,67,14.86
"[5, 89, 445, 352, 199, 13, 23]",445,352,199,14.86
"[5, 89, 445, 352, 331, 63, 67]",445,352,331,14.86
"[5, 89, 445, 352, 419, 394, 331]",445,352,419,14.86
"[5, 89, 445, 352, 463, 146, 111]",445,352,463,14.86
"[5, 89, 445, 352, 683, 130, 67]",445,352,683,14.86
"[5, 89, 445, 352, 727, 411, 199]",445,352,727,14.86
"[5, 89, 445, 352, 859, 593, 243]",445,352,859,14.86
"[5, 89, 445, 352, 947, 417, 155]",445,352,947,14.86
"[5, 89, 445, 352, 991, 808, 287]",445,352,991,14.86
"[5, 89, 445, 352, 1123, 1056, 331]",445,352,1123,14.86
"[5, 89, 445, 352, 1607, 105, 23]",445,352,1607,14.86
"[5, 89, 445, 352, 1783, 1008, 199]",445,352,1783,14.86
"[5, 89, 445, 352, 1871, 590, 111]",445,352,1871,14.86
"[5, 89, 445, 352, 2003, 882, 155]",445,352,2003,14.86
"[5, 89, 445, 352, 2179, 2049, 331]",445,352,2179,14.86
"[5, 89, 445, 352, 2267, 1565, 243]",445,352,2267,14.86
"[5, 89, 445, 352, 2311, 151, 23]",445,352,2311,14.86
"[5, 89, 445, 352, 2399, 1956, 287]",445,352,2399,14.86
"[5, 89, 445, 352, 2531, 2380, 331]",445,352,2531,14.86
"[5, 89, 445, 352, 2663, 174, 23]",445,352,2663,14.86
"[5, 89, 445, 352, 2707, 1192, 155]",445,352,2707,14.86
"[5, 89, 445, 352, 2927, 923, 111]",445,352,2927,14.86
"[5, 89, 445, 352, 2971, 2051, 243]",445,352,2971,14.86
"[5, 89, 445, 352, 3191, 1804, 199]",445,352,3191,14.86
"[5, 89, 445, 352, 3323, 2294, 243]",445,352,3323,14.86
"[5, 89, 445, 352, 3499, 666, 67]",445,352,3499,14.86
"[5, 89, 445, 352, 3631, 1145, 111]",445,352,3631,14.86
"[5, 89, 445, 352, 3719, 243, 23]",445,352,3719,14.86
"[5, 89, 445, 352, 3851, 733, 67]",445,352,3851,14.86
"[5, 89, 445, 352, 4027, 2780, 243]",445,352,4027,14.86
"[5, 89, 445, 352, 4159, 3391, 287]",445,352,4159,14.86
"[5, 89, 445, 352, 4423, 289, 23]",445,352,4423,14.86
"[5, 89, 445, 352, 4643, 4366, 331]",445,352,4643,14.86
"[5, 89, 445, 352, 4951, 2799, 199]",445,352,4951,14.86
"[5, 89, 445, 352, 5039, 1589, 111]",445,352,5039,14.86
"[5, 89, 445, 352, 5171, 2277, 155]",445,352,5171,14.86
"[5, 89, 445, 352, 5303, 2998, 199]",445,352,5303,14.86
"[5, 89, 445, 352, 5347, 5028, 331]",445,352,5347,14.86
"[5, 89, 445, 352, 5479, 358, 23]",445,352,5479,14.86
"[5, 89, 445, 352, 5743, 1811, 111]",445,352,5743,14.86
"[5, 89, 445, 352, 6007, 3396, 199]",445,352,6007,14.86
"[5, 89, 445, 352, 6271, 5113, 287]",445,352,6271,14.86
"[5, 89, 445, 352, 6359, 3595, 199]",445,352,6359,14.86
"[5, 89, 445, 352, 6491, 4481, 243]",445,352,6491,14.86
"[5, 89, 445, 352, 7019, 1336, 67]",445,352,7019,14.86
"[5, 89, 445, 352, 7151, 2255, 111]",445,352,7151,14.86
"[5, 89, 445, 352, 7283, 3207, 155]",445,352,7283,14.86
"[5, 89, 445, 352, 7459, 7014, 331]",445,352,7459,14.86
"[5, 89, 445, 352, 7547, 5210, 243]",445,352,7547,14.86
"[5, 89, 445, 352, 7591, 496, 23]",445,352,7591,14.86
"[5, 89, 445, 352, 7723, 1470, 67]",445,352,7723,14.86
"[5, 89, 445, 352, 8647, 565, 23]",445,352,8647,14.86
"[5, 89, 445, 352, 8779, 1671, 67]",445,352,8779,14.86
"[5, 89, 445, 352, 8867, 8338, 331]",445,352,8867,14.86
"[5, 89, 445, 352, 8999, 588, 23]",445,352,8999,14.86
"[5, 89, 445, 352, 9043, 3982, 155]",445,352,9043,14.86
"[5, 89, 445, 352, 9439, 7696, 287]",445,352,9439,14.86
"[5, 89, 445, 352, 9791, 7983, 287]",445,352,9791,14.86
"[5, 89, 445, 352, 9923, 9331, 331]",445,352,9923,14.86
"[5, 89, 445, 352, 9967, 3143, 111]",445,352,9967,14.86
"[5, 89, 445, 352, 10099, 4447, 155]",445,352,10099,14.86
"[5, 89, 445, 352, 10627, 9993, 331]",445,352,10627,14.86
"[5, 89, 445, 352, 10847, 8844, 287]",445,352,10847,14.86
"[5, 89, 445, 352, 10891, 2073, 67]",445,352,10891,14.86
"[5, 89, 445, 352, 10979, 10324, 331]",445,352,10979,14.86
"[5, 89, 445, 352, 11243, 2140, 67]",445,352,11243,14.86
"[5, 89, 445, 352, 11287, 6381, 199]",445,352,11287,14.86
"[5, 89, 445, 352, 11551, 9418, 287]",445,352,11551,14.86
"[5, 89, 445, 352, 11903, 9705, 287]",445,352,11903,14.86
"[5, 89, 445, 352, 12211, 5377, 155]",445,352,12211,14.86
"[5, 89, 445, 352, 12343, 6978, 199]",445,352,12343,14.86
"[5, 89, 445, 352, 12739, 11979, 331]",445,352,12739,14.86
"[5, 89, 445, 352, 12959, 10566, 287]",445,352,12959,14.86
"[5, 89, 445, 352, 13003, 2475, 67]",445,352,13003,14.86
"[5, 89, 445, 352, 13267, 5842, 155]",445,352,13267,14.86
"[5, 89, 445, 352, 13399, 7575, 199]",445,352,13399,14.86
"[5, 89, 445, 352, 13487, 4253, 111]",445,352,13487,14.86
"[5, 89, 445, 352, 13619, 5997, 155]",445,352,13619,14.86
"[5, 89, 445, 352, 13751, 7774, 199]",445,352,13751,14.86
"[5, 89, 445, 352, 13883, 9584, 243]",445,352,13883,14.86
"[5, 89, 445, 352, 14323, 6307, 155]",445,352,14323,14.86
"[5, 89, 445, 352, 14411, 2743, 67]",445,352,14411,14.86
"[5, 89, 445, 352, 14543, 4586, 111]",445,352,14543,14.86
"[5, 89, 445, 352, 14851, 13965, 331]",445,352,14851,14.86
"[5, 89, 445, 352, 14939, 10313, 243]",445,352,14939,14.86
"[5, 89, 445, 352, 14983, 979, 23]",445,352,14983,14.86
"[5, 89, 445, 352, 15467, 2944, 67]",445,352,15467,14.86
"[5, 89, 445, 352, 15511, 8769, 199]",445,352,15511,14.86
