"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[3, 89, 267, 176, 14081, 80, 1]",267,176,14081,99.25
"[3, 89, 267, 176, 15137, 86, 1]",267,176,15137,99.25
"[3, 89, 267, 176, 15313, 87, 1]",267,176,15313,99.25
"[3, 89, 267, 176, 15401, 7788, 89]",267,176,15401,99.25
"[3, 89, 267, 176, 16193, 92, 1]",267,176,16193,99.25
"[3, 89, 267, 176, 16369, 93, 1]",267,176,16369,99.25
"[3, 89, 267, 176, 16633, 8411, 89]",267,176,16633,99.25
"[3, 89, 267, 176, 18041, 9123, 89]",267,176,18041,99.25
"[3, 89, 267, 176, 18217, 9212, 89]",267,176,18217,99.25
"[3, 89, 267, 176, 18481, 105, 1]",267,176,18481,99.25
"[3, 89, 267, 176, 19009, 108, 1]",267,176,19009,99.25
"[3, 89, 267, 176, 19273, 9746, 89]",267,176,19273,99.25
"[3, 89, 267, 176, 19801, 10013, 89]",267,176,19801,99.25
"[3, 89, 267, 176, 19889, 113, 1]",267,176,19889,99.25
"[3, 89, 267, 176, 20593, 117, 1]",267,176,20593,99.25
"[3, 89, 267, 176, 20681, 10458, 89]",267,176,20681,99.25
"[3, 89, 267, 176, 20857, 10547, 89]",267,176,20857,99.25
"[3, 89, 267, 176, 21121, 120, 1]",267,176,21121,99.25
"[3, 89, 267, 176, 21649, 123, 1]",267,176,21649,99.25
"[3, 89, 267, 176, 21737, 10992, 89]",267,176,21737,99.25
"[3, 89, 267, 176, 22441, 11348, 89]",267,176,22441,99.25
"[3, 89, 267, 176, 23057, 131, 1]",267,176,23057,99.25
"[3, 89, 267, 176, 23321, 11793, 89]",267,176,23321,99.25
"[3, 89, 267, 176, 23497, 11882, 89]",267,176,23497,99.25
"[3, 89, 267, 176, 23761, 135, 1]",267,176,23761,99.25
"[3, 89, 267, 176, 24113, 137, 1]",267,176,24113,99.25
"[3, 89, 267, 176, 25169, 143, 1]",267,176,25169,99.25
"[3, 89, 267, 176, 25609, 12950, 89]",267,176,25609,99.25
"[3, 89, 267, 176, 25873, 147, 1]",267,176,25873,99.25
"[3, 89, 267, 176, 26489, 13395, 89]",267,176,26489,99.25
"[3, 89, 267, 176, 27017, 13662, 89]",267,176,27017,99.25
"[3, 89, 267, 176, 27281, 155, 1]",267,176,27281,99.25
"[3, 89, 267, 176, 27457, 156, 1]",267,176,27457,99.25
"[3, 89, 267, 176, 27809, 158, 1]",267,176,27809,99.25
"[3, 89, 267, 176, 28513, 162, 1]",267,176,28513,99.25
"[3, 89, 267, 176, 29129, 14730, 89]",267,176,29129,99.25
"[3, 89, 267, 176, 29569, 168, 1]",267,176,29569,99.25
"[3, 89, 267, 176, 29833, 15086, 89]",267,176,29833,99.25
"[3, 89, 267, 176, 29921, 170, 1]",267,176,29921,99.25
"[3, 89, 267, 176, 30097, 171, 1]",267,176,30097,99.25
"[3, 89, 267, 176, 30449, 173, 1]",267,176,30449,99.25
"[3, 89, 267, 176, 30713, 15531, 89]",267,176,30713,99.25
"[3, 89, 267, 176, 30977, 176, 1]",267,176,30977,99.25
"[3, 89, 267, 176, 31153, 177, 1]",267,176,31153,99.25
"[3, 89, 267, 176, 31769, 16065, 89]",267,176,31769,99.25
"[3, 89, 267, 176, 32297, 16332, 89]",267,176,32297,99.25
"[3, 89, 267, 176, 32561, 185, 1]",267,176,32561,99.25
"[3, 89, 267, 176, 33353, 16866, 89]",267,176,33353,99.25
"[3, 89, 267, 176, 33529, 16955, 89]",267,176,33529,99.25
"[3, 89, 267, 176, 33617, 191, 1]",267,176,33617,99.25
"[3, 89, 267, 176, 34057, 17222, 89]",267,176,34057,99.25
"[3, 89, 267, 176, 34673, 197, 1]",267,176,34673,99.25
"[3, 89, 267, 176, 34849, 198, 1]",267,176,34849,99.25
"[3, 89, 267, 176, 35201, 200, 1]",267,176,35201,99.25
"[3, 89, 267, 176, 35729, 203, 1]",267,176,35729,99.25
"[3, 89, 267, 176, 35993, 18201, 89]",267,176,35993,99.25
"[3, 89, 267, 176, 36433, 207, 1]",267,176,36433,99.25
"[3, 89, 267, 176, 36697, 18557, 89]",267,176,36697,99.25
"[3, 89, 267, 176, 37049, 18735, 89]",267,176,37049,99.25
"[3, 89, 267, 176, 37313, 212, 1]",267,176,37313,99.25
"[3, 89, 267, 176, 37489, 213, 1]",267,176,37489,99.25
"[3, 89, 267, 176, 38281, 19358, 89]",267,176,38281,99.25
"[3, 89, 267, 176, 39161, 19803, 89]",267,176,39161,99.25
"[3, 89, 267, 176, 39953, 227, 1]",267,176,39953,99.25
"[3, 89, 267, 176, 40129, 228, 1]",267,176,40129,99.25
"[3, 89, 267, 176, 41801, 21138, 89]",267,176,41801,99.25
"[3, 89, 267, 176, 43649, 248, 1]",267,176,43649,99.25
"[3, 89, 267, 176, 43913, 22206, 89]",267,176,43913,99.25
"[3, 89, 267, 176, 44089, 22295, 89]",267,176,44089,99.25
"[3, 89, 267, 176, 44617, 22562, 89]",267,176,44617,99.25
"[3, 89, 267, 176, 45233, 257, 1]",267,176,45233,99.25
"[3, 89, 267, 176, 45497, 23007, 89]",267,176,45497,99.25
"[3, 89, 267, 176, 45673, 23096, 89]",267,176,45673,99.25
"[3, 89, 267, 176, 46817, 266, 1]",267,176,46817,99.25
"[3, 89, 267, 176, 46993, 267, 1]",267,176,46993,99.25
"[3, 89, 267, 176, 47521, 270, 1]",267,176,47521,99.25
"[3, 89, 267, 176, 47609, 24075, 89]",267,176,47609,99.25
"[3, 89, 267, 176, 48049, 273, 1]",267,176,48049,99.25
"[3, 89, 267, 176, 48313, 24431, 89]",267,176,48313,99.25
"[3, 89, 267, 176, 49193, 24876, 89]",267,176,49193,99.25
"[3, 89, 267, 176, 49369, 24965, 89]",267,176,49369,99.25
"[3, 89, 267, 176, 49633, 282, 1]",267,176,49633,99.25
"[3, 89, 267, 176, 50513, 287, 1]",267,176,50513,99.25
"[3, 89, 267, 176, 50777, 25677, 89]",267,176,50777,99.25
"[3, 89, 267, 176, 51217, 291, 1]",267,176,51217,99.25
"[3, 89, 267, 176, 51481, 26033, 89]",267,176,51481,99.25
"[3, 89, 267, 176, 52009, 26300, 89]",267,176,52009,99.25
"[3, 89, 267, 176, 52361, 26478, 89]",267,176,52361,99.25
"[3, 89, 267, 176, 52889, 26745, 89]",267,176,52889,99.25
"[3, 89, 267, 176, 53593, 27101, 89]",267,176,53593,99.25
"[3, 89, 267, 176, 53681, 305, 1]",267,176,53681,99.25
"[3, 89, 267, 176, 53857, 306, 1]",267,176,53857,99.25
"[3, 89, 267, 176, 54121, 27368, 89]",267,176,54121,99.25
"[3, 89, 267, 176, 55001, 27813, 89]",267,176,55001,99.25
"[3, 89, 267, 176, 55441, 315, 1]",267,176,55441,99.25
"[3, 89, 267, 176, 55529, 28080, 89]",267,176,55529,99.25
"[3, 89, 267, 176, 55793, 317, 1]",267,176,55793,99.25
"[3, 89, 267, 176, 57641, 29148, 89]",267,176,57641,99.25
"[3, 89, 267, 176, 58169, 29415, 89]",267,176,58169,99.25
"[3, 89, 267, 176, 59753, 30216, 89]",267,176,59753,99.25
"[3, 89, 267, 176, 59929, 30305, 89]",267,176,59929,99.25
"[3, 89, 267, 176, 60017, 341, 1]",267,176,60017,99.25
"[3, 89, 267, 176, 60457, 30572, 89]",267,176,60457,99.25
"[3, 89, 267, 176, 62129, 353, 1]",267,176,62129,99.25
"[3, 89, 267, 176, 62921, 31818, 89]",267,176,62921,99.25
"[3, 89, 267, 176, 63097, 31907, 89]",267,176,63097,99.25
"[3, 89, 267, 176, 63361, 360, 1]",267,176,63361,99.25
"[3, 89, 267, 176, 63977, 32352, 89]",267,176,63977,99.25
"[3, 89, 267, 176, 64153, 32441, 89]",267,176,64153,99.25
"[3, 89, 267, 176, 65033, 32886, 89]",267,176,65033,99.25
"[3, 89, 267, 176, 397, 300, 133]",267,176,397,49.62
"[3, 89, 267, 176, 661, 169, 45]",267,176,661,49.62
"[3, 89, 267, 176, 1013, 259, 45]",267,176,1013,49.62
"[3, 89, 267, 176, 1277, 965, 133]",267,176,1277,49.62
"[3, 89, 267, 176, 1453, 1098, 133]",267,176,1453,49.62
"[3, 89, 267, 176, 2069, 529, 45]",267,176,2069,49.62
"[3, 89, 267, 176, 2333, 1763, 133]",267,176,2333,49.62
"[3, 89, 267, 176, 2861, 2162, 133]",267,176,2861,49.62
"[3, 89, 267, 176, 3037, 2295, 133]",267,176,3037,49.62
"[3, 89, 267, 176, 3301, 844, 45]",267,176,3301,49.62
"[3, 89, 267, 176, 3389, 2561, 133]",267,176,3389,49.62
"[3, 89, 267, 176, 3917, 2960, 133]",267,176,3917,49.62
"[3, 89, 267, 176, 4093, 3093, 133]",267,176,4093,49.62
"[3, 89, 267, 176, 4357, 1114, 45]",267,176,4357,49.62
"[3, 89, 267, 176, 4621, 3492, 133]",267,176,4621,49.62
"[3, 89, 267, 176, 4973, 3758, 133]",267,176,4973,49.62
"[3, 89, 267, 176, 5237, 1339, 45]",267,176,5237,49.62
"[3, 89, 267, 176, 5413, 1384, 45]",267,176,5413,49.62
"[3, 89, 267, 176, 5501, 4157, 133]",267,176,5501,49.62
"[3, 89, 267, 176, 6029, 4556, 133]",267,176,6029,49.62
"[3, 89, 267, 176, 6469, 1654, 45]",267,176,6469,49.62
"[3, 89, 267, 176, 6733, 5088, 133]",267,176,6733,49.62
"[3, 89, 267, 176, 6997, 1789, 45]",267,176,6997,49.62
"[3, 89, 267, 176, 7349, 1879, 45]",267,176,7349,49.62
"[3, 89, 267, 176, 7789, 5886, 133]",267,176,7789,49.62
"[3, 89, 267, 176, 7877, 2014, 45]",267,176,7877,49.62
"[3, 89, 267, 176, 8053, 2059, 45]",267,176,8053,49.62
"[3, 89, 267, 176, 8317, 6285, 133]",267,176,8317,49.62
"[3, 89, 267, 176, 8581, 2194, 45]",267,176,8581,49.62
"[3, 89, 267, 176, 8669, 6551, 133]",267,176,8669,49.62
"[3, 89, 267, 176, 8933, 2284, 45]",267,176,8933,49.62
"[3, 89, 267, 176, 9109, 2329, 45]",267,176,9109,49.62
"[3, 89, 267, 176, 9461, 2419, 45]",267,176,9461,49.62
"[3, 89, 267, 176, 9901, 7482, 133]",267,176,9901,49.62
"[3, 89, 267, 176, 10253, 7748, 133]",267,176,10253,49.62
"[3, 89, 267, 176, 10429, 7881, 133]",267,176,10429,49.62
"[3, 89, 267, 176, 10781, 8147, 133]",267,176,10781,49.62
"[3, 89, 267, 176, 10957, 8280, 133]",267,176,10957,49.62
"[3, 89, 267, 176, 12101, 3094, 45]",267,176,12101,49.62
"[3, 89, 267, 176, 12277, 3139, 45]",267,176,12277,49.62
"[3, 89, 267, 176, 12541, 9477, 133]",267,176,12541,49.62
"[3, 89, 267, 176, 12893, 9743, 133]",267,176,12893,49.62
"[3, 89, 267, 176, 13421, 10142, 133]",267,176,13421,49.62
"[3, 89, 267, 176, 13597, 10275, 133]",267,176,13597,49.62
"[3, 89, 267, 176, 14389, 3679, 45]",267,176,14389,49.62
"[3, 89, 267, 176, 14653, 11073, 133]",267,176,14653,49.62
"[3, 89, 267, 176, 14741, 3769, 45]",267,176,14741,49.62
"[3, 89, 267, 176, 15269, 3904, 45]",267,176,15269,49.62
"[3, 89, 267, 176, 15797, 4039, 45]",267,176,15797,49.62
"[3, 89, 267, 176, 15973, 4084, 45]",267,176,15973,49.62
"[3, 89, 267, 176, 16061, 12137, 133]",267,176,16061,49.62
"[3, 89, 267, 176, 17029, 4354, 45]",267,176,17029,49.62
"[3, 89, 267, 176, 17117, 12935, 133]",267,176,17117,49.62
"[3, 89, 267, 176, 17293, 13068, 133]",267,176,17293,49.62
"[3, 89, 267, 176, 17909, 4579, 45]",267,176,17909,49.62
"[3, 89, 267, 176, 18701, 14132, 133]",267,176,18701,49.62
"[3, 89, 267, 176, 19141, 4894, 45]",267,176,19141,49.62
"[3, 89, 267, 176, 20021, 5119, 45]",267,176,20021,49.62
"[3, 89, 267, 176, 20549, 5254, 45]",267,176,20549,49.62
"[3, 89, 267, 176, 21341, 16127, 133]",267,176,21341,49.62
"[3, 89, 267, 176, 21517, 16260, 133]",267,176,21517,49.62
"[3, 89, 267, 176, 22133, 5659, 45]",267,176,22133,49.62
"[3, 89, 267, 176, 22397, 16925, 133]",267,176,22397,49.62
"[3, 89, 267, 176, 22573, 17058, 133]",267,176,22573,49.62
"[3, 89, 267, 176, 23189, 5929, 45]",267,176,23189,49.62
"[3, 89, 267, 176, 23629, 17856, 133]",267,176,23629,49.62
"[3, 89, 267, 176, 23893, 6109, 45]",267,176,23893,49.62
"[3, 89, 267, 176, 23981, 18122, 133]",267,176,23981,49.62
"[3, 89, 267, 176, 24421, 6244, 45]",267,176,24421,49.62
"[3, 89, 267, 176, 24509, 18521, 133]",267,176,24509,49.62
"[3, 89, 267, 176, 25037, 18920, 133]",267,176,25037,49.62
"[3, 89, 267, 176, 25301, 6469, 45]",267,176,25301,49.62
"[3, 89, 267, 176, 25741, 19452, 133]",267,176,25741,49.62
"[3, 89, 267, 176, 26357, 6739, 45]",267,176,26357,49.62
"[3, 89, 267, 176, 27061, 6919, 45]",267,176,27061,49.62
"[3, 89, 267, 176, 27941, 7144, 45]",267,176,27941,49.62
"[3, 89, 267, 176, 28909, 21846, 133]",267,176,28909,49.62
"[3, 89, 267, 176, 29173, 7459, 45]",267,176,29173,49.62
"[3, 89, 267, 176, 29437, 22245, 133]",267,176,29437,49.62
"[3, 89, 267, 176, 29789, 22511, 133]",267,176,29789,49.62
"[3, 89, 267, 176, 30493, 23043, 133]",267,176,30493,49.62
"[3, 89, 267, 176, 30757, 7864, 45]",267,176,30757,49.62
"[3, 89, 267, 176, 32077, 24240, 133]",267,176,32077,49.62
"[3, 89, 267, 176, 32341, 8269, 45]",267,176,32341,49.62
"[3, 89, 267, 176, 32429, 24506, 133]",267,176,32429,49.62
"[3, 89, 267, 176, 32693, 8359, 45]",267,176,32693,49.62
"[3, 89, 267, 176, 32869, 8404, 45]",267,176,32869,49.62
"[3, 89, 267, 176, 32957, 24905, 133]",267,176,32957,49.62
"[3, 89, 267, 176, 33749, 8629, 45]",267,176,33749,49.62
"[3, 89, 267, 176, 34981, 8944, 45]",267,176,34981,49.62
"[3, 89, 267, 176, 35069, 26501, 133]",267,176,35069,49.62
"[3, 89, 267, 176, 35509, 9079, 45]",267,176,35509,49.62
"[3, 89, 267, 176, 35597, 26900, 133]",267,176,35597,49.62
"[3, 89, 267, 176, 36037, 9214, 45]",267,176,36037,49.62
"[3, 89, 267, 176, 36389, 9304, 45]",267,176,36389,49.62
"[3, 89, 267, 176, 36653, 27698, 133]",267,176,36653,49.62
"[3, 89, 267, 176, 37181, 28097, 133]",267,176,37181,49.62
"[3, 89, 267, 176, 37357, 28230, 133]",267,176,37357,49.62
"[3, 89, 267, 176, 38149, 9754, 45]",267,176,38149,49.62
"[3, 89, 267, 176, 38237, 28895, 133]",267,176,38237,49.62
"[3, 89, 267, 176, 38501, 9844, 45]",267,176,38501,49.62
"[3, 89, 267, 176, 38677, 9889, 45]",267,176,38677,49.62
"[3, 89, 267, 176, 39293, 29693, 133]",267,176,39293,49.62
"[3, 89, 267, 176, 39733, 10159, 45]",267,176,39733,49.62
"[3, 89, 267, 176, 39821, 30092, 133]",267,176,39821,49.62
"[3, 89, 267, 176, 41141, 10519, 45]",267,176,41141,49.62
"[3, 89, 267, 176, 41669, 10654, 45]",267,176,41669,49.62
"[3, 89, 267, 176, 42197, 10789, 45]",267,176,42197,49.62
"[3, 89, 267, 176, 42373, 10834, 45]",267,176,42373,49.62
"[3, 89, 267, 176, 42461, 32087, 133]",267,176,42461,49.62
"[3, 89, 267, 176, 42901, 10969, 45]",267,176,42901,49.62
"[3, 89, 267, 176, 42989, 32486, 133]",267,176,42989,49.62
"[3, 89, 267, 176, 43517, 32885, 133]",267,176,43517,49.62
"[3, 89, 267, 176, 43781, 11194, 45]",267,176,43781,49.62
"[3, 89, 267, 176, 44221, 33417, 133]",267,176,44221,49.62
"[3, 89, 267, 176, 45013, 11509, 45]",267,176,45013,49.62
"[3, 89, 267, 176, 45541, 11644, 45]",267,176,45541,49.62
"[3, 89, 267, 176, 45893, 11734, 45]",267,176,45893,49.62
"[3, 89, 267, 176, 46861, 35412, 133]",267,176,46861,49.62
"[3, 89, 267, 176, 47389, 35811, 133]",267,176,47389,49.62
"[3, 89, 267, 176, 47653, 12184, 45]",267,176,47653,49.62
"[3, 89, 267, 176, 47741, 36077, 133]",267,176,47741,49.62
"[3, 89, 267, 176, 47917, 36210, 133]",267,176,47917,49.62
"[3, 89, 267, 176, 48533, 12409, 45]",267,176,48533,49.62
"[3, 89, 267, 176, 48973, 37008, 133]",267,176,48973,49.62
"[3, 89, 267, 176, 49853, 37673, 133]",267,176,49853,49.62
"[3, 89, 267, 176, 50821, 12994, 45]",267,176,50821,49.62
"[3, 89, 267, 176, 50909, 38471, 133]",267,176,50909,49.62
"[3, 89, 267, 176, 51349, 13129, 45]",267,176,51349,49.62
"[3, 89, 267, 176, 51437, 38870, 133]",267,176,51437,49.62
"[3, 89, 267, 176, 51613, 39003, 133]",267,176,51613,49.62
"[3, 89, 267, 176, 52757, 13489, 45]",267,176,52757,49.62
"[3, 89, 267, 176, 53197, 40200, 133]",267,176,53197,49.62
"[3, 89, 267, 176, 53549, 40466, 133]",267,176,53549,49.62
"[3, 89, 267, 176, 53813, 13759, 45]",267,176,53813,49.62
"[3, 89, 267, 176, 54517, 13939, 45]",267,176,54517,49.62
"[3, 89, 267, 176, 54869, 14029, 45]",267,176,54869,49.62
"[3, 89, 267, 176, 55661, 42062, 133]",267,176,55661,49.62
"[3, 89, 267, 176, 55837, 42195, 133]",267,176,55837,49.62
"[3, 89, 267, 176, 56101, 14344, 45]",267,176,56101,49.62
"[3, 89, 267, 176, 56453, 14434, 45]",267,176,56453,49.62
"[3, 89, 267, 176, 56629, 14479, 45]",267,176,56629,49.62
"[3, 89, 267, 176, 56893, 42993, 133]",267,176,56893,49.62
"[3, 89, 267, 176, 57773, 43658, 133]",267,176,57773,49.62
"[3, 89, 267, 176, 58477, 44190, 133]",267,176,58477,49.62
"[3, 89, 267, 176, 58741, 15019, 45]",267,176,58741,49.62
"[3, 89, 267, 176, 59093, 15109, 45]",267,176,59093,49.62
"[3, 89, 267, 176, 59357, 44855, 133]",267,176,59357,49.62
"[3, 89, 267, 176, 59621, 15244, 45]",267,176,59621,49.62
"[3, 89, 267, 176, 59797, 15289, 45]",267,176,59797,49.62
"[3, 89, 267, 176, 60149, 15379, 45]",267,176,60149,49.62
"[3, 89, 267, 176, 60413, 45653, 133]",267,176,60413,49.62
"[3, 89, 267, 176, 60589, 45786, 133]",267,176,60589,49.62
"[3, 89, 267, 176, 61381, 15694, 45]",267,176,61381,49.62
"[3, 89, 267, 176, 61469, 46451, 133]",267,176,61469,49.62
"[3, 89, 267, 176, 61909, 15829, 45]",267,176,61909,49.62
"[3, 89, 267, 176, 62701, 47382, 133]",267,176,62701,49.62
"[3, 89, 267, 176, 63317, 16189, 45]",267,176,63317,49.62
"[3, 89, 267, 176, 63493, 16234, 45]",267,176,63493,49.62
"[3, 89, 267, 176, 64109, 48446, 133]",267,176,64109,49.62
"[3, 89, 267, 176, 64373, 16459, 45]",267,176,64373,49.62
"[3, 89, 267, 176, 64901, 16594, 45]",267,176,64901,49.62
"[3, 89, 267, 176, 23, 3, 23]",267,176,23,24.81
"[3, 89, 267, 176, 67, 59, 155]",267,176,67,24.81
"[3, 89, 267, 176, 199, 26, 23]",267,176,199,24.81
"[3, 89, 267, 176, 331, 126, 67]",267,176,331,24.81
"[3, 89, 267, 176, 419, 369, 155]",267,176,419,24.81
"[3, 89, 267, 176, 463, 292, 111]",267,176,463,24.81
"[3, 89, 267, 176, 683, 260, 67]",267,176,683,24.81
"[3, 89, 267, 176, 727, 95, 23]",267,176,727,24.81
"[3, 89, 267, 176, 859, 327, 67]",267,176,859,24.81
"[3, 89, 267, 176, 947, 834, 155]",267,176,947,24.81
"[3, 89, 267, 176, 991, 625, 111]",267,176,991,24.81
"[3, 89, 267, 176, 1123, 989, 155]",267,176,1123,24.81
"[3, 89, 267, 176, 1607, 210, 23]",267,176,1607,24.81
"[3, 89, 267, 176, 1783, 233, 23]",267,176,1783,24.81
"[3, 89, 267, 176, 1871, 1180, 111]",267,176,1871,24.81
"[3, 89, 267, 176, 2003, 1764, 155]",267,176,2003,24.81
"[3, 89, 267, 176, 2179, 1919, 155]",267,176,2179,24.81
"[3, 89, 267, 176, 2267, 863, 67]",267,176,2267,24.81
"[3, 89, 267, 176, 2311, 302, 23]",267,176,2311,24.81
"[3, 89, 267, 176, 2399, 1513, 111]",267,176,2399,24.81
"[3, 89, 267, 176, 2531, 2229, 155]",267,176,2531,24.81
"[3, 89, 267, 176, 2663, 348, 23]",267,176,2663,24.81
"[3, 89, 267, 176, 2707, 2384, 155]",267,176,2707,24.81
"[3, 89, 267, 176, 2927, 1846, 111]",267,176,2927,24.81
"[3, 89, 267, 176, 2971, 1131, 67]",267,176,2971,24.81
"[3, 89, 267, 176, 3191, 417, 23]",267,176,3191,24.81
"[3, 89, 267, 176, 3323, 1265, 67]",267,176,3323,24.81
"[3, 89, 267, 176, 3499, 1332, 67]",267,176,3499,24.81
"[3, 89, 267, 176, 3631, 2290, 111]",267,176,3631,24.81
"[3, 89, 267, 176, 3719, 486, 23]",267,176,3719,24.81
"[3, 89, 267, 176, 3851, 1466, 67]",267,176,3851,24.81
"[3, 89, 267, 176, 4027, 1533, 67]",267,176,4027,24.81
"[3, 89, 267, 176, 4159, 2623, 111]",267,176,4159,24.81
"[3, 89, 267, 176, 4423, 578, 23]",267,176,4423,24.81
"[3, 89, 267, 176, 4643, 4089, 155]",267,176,4643,24.81
"[3, 89, 267, 176, 4951, 647, 23]",267,176,4951,24.81
"[3, 89, 267, 176, 5039, 3178, 111]",267,176,5039,24.81
"[3, 89, 267, 176, 5171, 4554, 155]",267,176,5171,24.81
"[3, 89, 267, 176, 5303, 693, 23]",267,176,5303,24.81
"[3, 89, 267, 176, 5347, 4709, 155]",267,176,5347,24.81
"[3, 89, 267, 176, 5479, 716, 23]",267,176,5479,24.81
"[3, 89, 267, 176, 5743, 3622, 111]",267,176,5743,24.81
"[3, 89, 267, 176, 6007, 785, 23]",267,176,6007,24.81
"[3, 89, 267, 176, 6271, 3955, 111]",267,176,6271,24.81
"[3, 89, 267, 176, 6359, 831, 23]",267,176,6359,24.81
"[3, 89, 267, 176, 6491, 2471, 67]",267,176,6491,24.81
"[3, 89, 267, 176, 7019, 2672, 67]",267,176,7019,24.81
"[3, 89, 267, 176, 7151, 4510, 111]",267,176,7151,24.81
"[3, 89, 267, 176, 7283, 6414, 155]",267,176,7283,24.81
"[3, 89, 267, 176, 7459, 6569, 155]",267,176,7459,24.81
"[3, 89, 267, 176, 7547, 2873, 67]",267,176,7547,24.81
"[3, 89, 267, 176, 7591, 992, 23]",267,176,7591,24.81
"[3, 89, 267, 176, 7723, 2940, 67]",267,176,7723,24.81
"[3, 89, 267, 176, 8647, 1130, 23]",267,176,8647,24.81
"[3, 89, 267, 176, 8779, 3342, 67]",267,176,8779,24.81
"[3, 89, 267, 176, 8867, 7809, 155]",267,176,8867,24.81
"[3, 89, 267, 176, 8999, 1176, 23]",267,176,8999,24.81
"[3, 89, 267, 176, 9043, 7964, 155]",267,176,9043,24.81
"[3, 89, 267, 176, 9439, 5953, 111]",267,176,9439,24.81
"[3, 89, 267, 176, 9791, 6175, 111]",267,176,9791,24.81
"[3, 89, 267, 176, 9923, 8739, 155]",267,176,9923,24.81
"[3, 89, 267, 176, 9967, 6286, 111]",267,176,9967,24.81
"[3, 89, 267, 176, 10099, 8894, 155]",267,176,10099,24.81
"[3, 89, 267, 176, 10627, 9359, 155]",267,176,10627,24.81
"[3, 89, 267, 176, 10847, 6841, 111]",267,176,10847,24.81
"[3, 89, 267, 176, 10891, 4146, 67]",267,176,10891,24.81
"[3, 89, 267, 176, 10979, 9669, 155]",267,176,10979,24.81
"[3, 89, 267, 176, 11243, 4280, 67]",267,176,11243,24.81
"[3, 89, 267, 176, 11287, 1475, 23]",267,176,11287,24.81
"[3, 89, 267, 176, 11551, 7285, 111]",267,176,11551,24.81
"[3, 89, 267, 176, 11903, 7507, 111]",267,176,11903,24.81
"[3, 89, 267, 176, 12211, 10754, 155]",267,176,12211,24.81
"[3, 89, 267, 176, 12343, 1613, 23]",267,176,12343,24.81
"[3, 89, 267, 176, 12739, 11219, 155]",267,176,12739,24.81
"[3, 89, 267, 176, 12959, 8173, 111]",267,176,12959,24.81
"[3, 89, 267, 176, 13003, 4950, 67]",267,176,13003,24.81
"[3, 89, 267, 176, 13267, 11684, 155]",267,176,13267,24.81
"[3, 89, 267, 176, 13399, 1751, 23]",267,176,13399,24.81
"[3, 89, 267, 176, 13487, 8506, 111]",267,176,13487,24.81
"[3, 89, 267, 176, 13619, 11994, 155]",267,176,13619,24.81
"[3, 89, 267, 176, 13751, 1797, 23]",267,176,13751,24.81
