"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[23, 193, 4439, 4224, 29921, 17461, 2465]",4439,4224,29921,17.03
"[23, 193, 4439, 4224, 46817, 27321, 2465]",4439,4224,46817,17.03
"[23, 193, 4439, 4224, 193, 79, 1729]",4439,4224,193,12.98
"[23, 193, 4439, 4224, 577, 446, 3265]",4439,4224,577,12.98
"[23, 193, 4439, 4224, 769, 140, 769]",4439,4224,769,12.98
"[23, 193, 4439, 4224, 1153, 734, 2689]",4439,4224,1153,12.98
"[23, 193, 4439, 4224, 2689, 734, 1153]",4439,4224,2689,12.98
"[23, 193, 4439, 4224, 3457, 2515, 3073]",4439,4224,3457,12.98
"[23, 193, 4439, 4224, 4801, 3711, 3265]",4439,4224,4801,12.98
"[23, 193, 4439, 4224, 4993, 909, 769]",4439,4224,4993,12.98
"[23, 193, 4439, 4224, 5569, 1267, 961]",4439,4224,5569,12.98
"[23, 193, 4439, 4224, 5953, 272, 193]",4439,4224,5953,12.98
"[23, 193, 4439, 4224, 6529, 5937, 3841]",4439,4224,6529,12.98
"[23, 193, 4439, 4224, 7297, 5972, 3457]",4439,4224,7297,12.98
"[23, 193, 4439, 4224, 7489, 1023, 577]",4439,4224,7489,12.98
"[23, 193, 4439, 4224, 7681, 5588, 3073]",4439,4224,7681,12.98
"[23, 193, 4439, 4224, 7873, 7517, 4033]",4439,4224,7873,12.98
"[23, 193, 4439, 4224, 8641, 3537, 1729]",4439,4224,8641,12.98
"[23, 193, 4439, 4224, 9601, 6112, 2689]",4439,4224,9601,12.98
"[23, 193, 4439, 4224, 10177, 465, 193]",4439,4224,10177,12.98
"[23, 193, 4439, 4224, 10369, 3773, 1537]",4439,4224,10369,12.98
"[23, 193, 4439, 4224, 10753, 9778, 3841]",4439,4224,10753,12.98
"[23, 193, 4439, 4224, 11329, 7727, 2881]",4439,4224,11329,12.98
"[23, 193, 4439, 4224, 12097, 11550, 4033]",4439,4224,12097,12.98
"[23, 193, 4439, 4224, 12289, 6706, 2305]",4439,4224,12289,12.98
"[23, 193, 4439, 4224, 13249, 10241, 3265]",4439,4224,13249,12.98
"[23, 193, 4439, 4224, 13441, 2447, 769]",4439,4224,13441,12.98
"[23, 193, 4439, 4224, 13633, 4341, 1345]",4439,4224,13633,12.98
"[23, 193, 4439, 4224, 14401, 658, 193]",4439,4224,14401,12.98
"[23, 193, 4439, 4224, 14593, 5310, 1537]",4439,4224,14593,12.98
"[23, 193, 4439, 4224, 15361, 4193, 1153]",4439,4224,15361,12.98
"[23, 193, 4439, 4224, 15937, 2177, 577]",4439,4224,15937,12.98
"[23, 193, 4439, 4224, 18049, 11490, 2689]",4439,4224,18049,12.98
"[23, 193, 4439, 4224, 18433, 8383, 1921]",4439,4224,18433,12.98
"[23, 193, 4439, 4224, 19777, 13489, 2881]",4439,4224,19777,12.98
"[23, 193, 4439, 4224, 20161, 2754, 577]",4439,4224,20161,12.98
"[23, 193, 4439, 4224, 20353, 14807, 3073]",4439,4224,20353,12.98
"[23, 193, 4439, 4224, 20929, 18080, 3649]",4439,4224,20929,12.98
"[23, 193, 4439, 4224, 21313, 8724, 1729]",4439,4224,21313,12.98
"[23, 193, 4439, 4224, 22273, 14179, 2689]",4439,4224,22273,12.98
"[23, 193, 4439, 4224, 23041, 8384, 1537]",4439,4224,23041,12.98
"[23, 193, 4439, 4224, 24001, 16370, 2881]",4439,4224,24001,12.98
"[23, 193, 4439, 4224, 25153, 21729, 3649]",4439,4224,25153,12.98
"[23, 193, 4439, 4224, 25537, 10453, 1729]",4439,4224,25537,12.98
"[23, 193, 4439, 4224, 26113, 4754, 769]",4439,4224,26113,12.98
"[23, 193, 4439, 4224, 26497, 16868, 2689]",4439,4224,26497,12.98
"[23, 193, 4439, 4224, 26881, 12225, 1921]",4439,4224,26881,12.98
"[23, 193, 4439, 4224, 27073, 1237, 193]",4439,4224,27073,12.98
"[23, 193, 4439, 4224, 29761, 12182, 1729]",4439,4224,29761,12.98
"[23, 193, 4439, 4224, 30529, 9721, 1345]",4439,4224,30529,12.98
"[23, 193, 4439, 4224, 31489, 11458, 1537]",4439,4224,31489,12.98
"[23, 193, 4439, 4224, 31873, 28983, 3841]",4439,4224,31873,12.98
"[23, 193, 4439, 4224, 32257, 8805, 1153]",4439,4224,32257,12.98
"[23, 193, 4439, 4224, 32833, 4485, 577]",4439,4224,32833,12.98
"[23, 193, 4439, 4224, 33409, 18231, 2305]",4439,4224,33409,12.98
"[23, 193, 4439, 4224, 33601, 29027, 3649]",4439,4224,33601,12.98
"[23, 193, 4439, 4224, 34369, 26566, 3265]",4439,4224,34369,12.98
"[23, 193, 4439, 4224, 35521, 1623, 193]",4439,4224,35521,12.98
"[23, 193, 4439, 4224, 36097, 32824, 3841]",4439,4224,36097,12.98
"[23, 193, 4439, 4224, 37057, 5062, 577]",4439,4224,37057,12.98
"[23, 193, 4439, 4224, 37441, 35748, 4033]",4439,4224,37441,12.98
"[23, 193, 4439, 4224, 37633, 20536, 2305]",4439,4224,37633,12.98
"[23, 193, 4439, 4224, 38593, 29831, 3265]",4439,4224,38593,12.98
"[23, 193, 4439, 4224, 38977, 12411, 1345]",4439,4224,38977,12.98
"[23, 193, 4439, 4224, 39937, 14532, 1537]",4439,4224,39937,12.98
"[23, 193, 4439, 4224, 40897, 27894, 2881]",4439,4224,40897,12.98
"[23, 193, 4439, 4224, 41281, 5639, 577]",4439,4224,41281,12.98
"[23, 193, 4439, 4224, 42433, 17369, 1729]",4439,4224,42433,12.98
"[23, 193, 4439, 4224, 43201, 13756, 1345]",4439,4224,43201,12.98
"[23, 193, 4439, 4224, 43777, 19909, 1921]",4439,4224,43777,12.98
"[23, 193, 4439, 4224, 43969, 2009, 193]",4439,4224,43969,12.98
"[23, 193, 4439, 4224, 45121, 30775, 2881]",4439,4224,45121,12.98
"[23, 193, 4439, 4224, 45697, 33245, 3073]",4439,4224,45697,12.98
"[23, 193, 4439, 4224, 46273, 39974, 3649]",4439,4224,46273,12.98
"[23, 193, 4439, 4224, 47041, 36361, 3265]",4439,4224,47041,12.98
"[23, 193, 4439, 4224, 47809, 10877, 961]",4439,4224,47809,12.98
"[23, 193, 4439, 4224, 48193, 2202, 193]",4439,4224,48193,12.98
"[23, 193, 4439, 4224, 49537, 40542, 3457]",4439,4224,49537,12.98
"[23, 193, 4439, 4224, 49921, 36318, 3073]",4439,4224,49921,12.98
"[23, 193, 4439, 4224, 50497, 43623, 3649]",4439,4224,50497,12.98
"[23, 193, 4439, 4224, 52609, 19143, 1537]",4439,4224,52609,12.98
"[23, 193, 4439, 4224, 53377, 14570, 1153]",4439,4224,53377,12.98
"[23, 193, 4439, 4224, 53569, 36537, 2881]",4439,4224,53569,12.98
"[23, 193, 4439, 4224, 54721, 47272, 3649]",4439,4224,54721,12.98
"[23, 193, 4439, 4224, 55681, 10137, 769]",4439,4224,55681,12.98
"[23, 193, 4439, 4224, 57601, 15723, 1153]",4439,4224,57601,12.98
"[23, 193, 4439, 4224, 57793, 39418, 2881]",4439,4224,57793,12.98
"[23, 193, 4439, 4224, 58369, 42464, 3073]",4439,4224,58369,12.98
"[23, 193, 4439, 4224, 60289, 38380, 2689]",4439,4224,60289,12.98
"[23, 193, 4439, 4224, 61057, 22217, 1537]",4439,4224,61057,12.98
"[23, 193, 4439, 4224, 61441, 55870, 3841]",4439,4224,61441,12.98
"[23, 193, 4439, 4224, 62017, 42299, 2881]",4439,4224,62017,12.98
"[23, 193, 4439, 4224, 62401, 8524, 577]",4439,4224,62401,12.98
"[23, 193, 4439, 4224, 64513, 41069, 2689]",4439,4224,64513,12.98
"[23, 193, 4439, 4224, 65089, 2974, 193]",4439,4224,65089,12.98
"[23, 193, 4439, 4224, 1321, 248, 793]",4439,4224,1321,12.89
"[23, 193, 4439, 4224, 2377, 2229, 3961]",4439,4224,2377,12.89
"[23, 193, 4439, 4224, 3433, 2361, 2905]",4439,4224,3433,12.89
"[23, 193, 4439, 4224, 6073, 381, 265]",4439,4224,6073,12.89
"[23, 193, 4439, 4224, 7129, 5794, 3433]",4439,4224,7129,12.89
"[23, 193, 4439, 4224, 8713, 3814, 1849]",4439,4224,8713,12.89
"[23, 193, 4439, 4224, 9241, 2890, 1321]",4439,4224,9241,12.89
"[23, 193, 4439, 4224, 9769, 1834, 793]",4439,4224,9769,12.89
"[23, 193, 4439, 4224, 11353, 9227, 3433]",4439,4224,11353,12.89
"[23, 193, 4439, 4224, 12409, 6983, 2377]",4439,4224,12409,12.89
"[23, 193, 4439, 4224, 16633, 9360, 2377]",4439,4224,16633,12.89
"[23, 193, 4439, 4224, 18217, 3420, 793]",4439,4224,18217,12.89
"[23, 193, 4439, 4224, 19273, 18073, 3961]",4439,4224,19273,12.89
"[23, 193, 4439, 4224, 19801, 16093, 3433]",4439,4224,19801,12.89
"[23, 193, 4439, 4224, 20857, 11737, 2377]",4439,4224,20857,12.89
"[23, 193, 4439, 4224, 22441, 4213, 793]",4439,4224,22441,12.89
"[23, 193, 4439, 4224, 23497, 22034, 3961]",4439,4224,23497,12.89
"[23, 193, 4439, 4224, 25609, 11210, 1849]",4439,4224,25609,12.89
"[23, 193, 4439, 4224, 29833, 13059, 1849]",4439,4224,29833,12.89
"[23, 193, 4439, 4224, 33529, 18868, 2377]",4439,4224,33529,12.89
"[23, 193, 4439, 4224, 34057, 14908, 1849]",4439,4224,34057,12.89
"[23, 193, 4439, 4224, 36697, 29825, 3433]",4439,4224,36697,12.89
"[23, 193, 4439, 4224, 38281, 16757, 1849]",4439,4224,38281,12.89
"[23, 193, 4439, 4224, 44089, 2766, 265]",4439,4224,44089,12.89
"[23, 193, 4439, 4224, 44617, 41839, 3961]",4439,4224,44617,12.89
"[23, 193, 4439, 4224, 45673, 31411, 2905]",4439,4224,45673,12.89
"[23, 193, 4439, 4224, 48313, 3031, 265]",4439,4224,48313,12.89
"[23, 193, 4439, 4224, 49369, 40124, 3433]",4439,4224,49369,12.89
"[23, 193, 4439, 4224, 51481, 16100, 1321]",4439,4224,51481,12.89
"[23, 193, 4439, 4224, 52009, 9764, 793]",4439,4224,52009,12.89
"[23, 193, 4439, 4224, 53593, 43557, 3433]",4439,4224,53593,12.89
"[23, 193, 4439, 4224, 54121, 37221, 2905]",4439,4224,54121,12.89
"[23, 193, 4439, 4224, 59929, 18742, 1321]",4439,4224,59929,12.89
"[23, 193, 4439, 4224, 60457, 11350, 793]",4439,4224,60457,12.89
"[23, 193, 4439, 4224, 63097, 35507, 2377]",4439,4224,63097,12.89
"[23, 193, 4439, 4224, 64153, 20063, 1321]",4439,4224,64153,12.89
"[23, 193, 4439, 4224, 881, 404, 1937]",4439,4224,881,8.74
"[23, 193, 4439, 4224, 4049, 2869, 2993]",4439,4224,4049,8.74
"[23, 193, 4439, 4224, 8273, 5862, 2993]",4439,4224,8273,8.74
"[23, 193, 4439, 4224, 12497, 8855, 2993]",4439,4224,12497,8.74
"[23, 193, 4439, 4224, 13553, 6215, 1937]",4439,4224,13553,8.74
"[23, 193, 4439, 4224, 19889, 19065, 4049]",4439,4224,19889,8.74
"[23, 193, 4439, 4224, 23057, 4809, 881]",4439,4224,23057,8.74
"[23, 193, 4439, 4224, 24113, 23114, 4049]",4439,4224,24113,8.74
"[23, 193, 4439, 4224, 25169, 17834, 2993]",4439,4224,25169,8.74
"[23, 193, 4439, 4224, 27281, 5690, 881]",4439,4224,27281,8.74
"[23, 193, 4439, 4224, 30449, 13963, 1937]",4439,4224,30449,8.74
"[23, 193, 4439, 4224, 32561, 31212, 4049]",4439,4224,32561,8.74
"[23, 193, 4439, 4224, 33617, 23820, 2993]",4439,4224,33617,8.74
"[23, 193, 4439, 4224, 34673, 15900, 1937]",4439,4224,34673,8.74
"[23, 193, 4439, 4224, 35729, 7452, 881]",4439,4224,35729,8.74
"[23, 193, 4439, 4224, 39953, 8333, 881]",4439,4224,39953,8.74
"[23, 193, 4439, 4224, 45233, 43359, 4049]",4439,4224,45233,8.74
"[23, 193, 4439, 4224, 50513, 35792, 2993]",4439,4224,50513,8.74
"[23, 193, 4439, 4224, 53681, 51457, 4049]",4439,4224,53681,8.74
"[23, 193, 4439, 4224, 55793, 25585, 1937]",4439,4224,55793,8.74
"[23, 193, 4439, 4224, 60017, 27522, 1937]",4439,4224,60017,8.74
"[23, 193, 4439, 4224, 62129, 59555, 4049]",4439,4224,62129,8.74
"[23, 193, 4439, 4224, 397, 211, 2245]",4439,4224,397,6.67
"[23, 193, 4439, 4224, 661, 310, 1981]",4439,4224,661,6.67
"[23, 193, 4439, 4224, 1453, 409, 1189]",4439,4224,1453,6.67
"[23, 193, 4439, 4224, 3037, 2753, 3829]",4439,4224,3037,6.67
"[23, 193, 4439, 4224, 3301, 2786, 3565]",4439,4224,3301,6.67
"[23, 193, 4439, 4224, 4093, 2687, 2773]",4439,4224,4093,6.67
"[23, 193, 4439, 4224, 4357, 2588, 2509]",4439,4224,4357,6.67
"[23, 193, 4439, 4224, 4621, 2456, 2245]",4439,4224,4621,6.67
"[23, 193, 4439, 4224, 5413, 1862, 1453]",4439,4224,5413,6.67
"[23, 193, 4439, 4224, 6469, 608, 397]",4439,4224,6469,6.67
"[23, 193, 4439, 4224, 6733, 212, 133]",4439,4224,6733,6.67
"[23, 193, 4439, 4224, 6997, 6780, 4093]",4439,4224,6997,6.67
"[23, 193, 4439, 4224, 7789, 6087, 3301]",4439,4224,7789,6.67
"[23, 193, 4439, 4224, 8053, 5790, 3037]",4439,4224,8053,6.67
"[23, 193, 4439, 4224, 8317, 5460, 2773]",4439,4224,8317,6.67
"[23, 193, 4439, 4224, 8581, 5097, 2509]",4439,4224,8581,6.67
"[23, 193, 4439, 4224, 9109, 4272, 1981]",4439,4224,9109,6.67
"[23, 193, 4439, 4224, 9901, 2787, 1189]",4439,4224,9901,6.67
"[23, 193, 4439, 4224, 10429, 1632, 661]",4439,4224,10429,6.67
"[23, 193, 4439, 4224, 10957, 345, 133]",4439,4224,10957,6.67
"[23, 193, 4439, 4224, 12277, 8827, 3037]",4439,4224,12277,6.67
"[23, 193, 4439, 4224, 12541, 8233, 2773]",4439,4224,12541,6.67
"[23, 193, 4439, 4224, 13597, 5527, 1717]",4439,4224,13597,6.67
"[23, 193, 4439, 4224, 14389, 3151, 925]",4439,4224,14389,6.67
"[23, 193, 4439, 4224, 14653, 2293, 661]",4439,4224,14653,6.67
"[23, 193, 4439, 4224, 15973, 13481, 3565]",4439,4224,15973,6.67
"[23, 193, 4439, 4224, 17029, 10115, 2509]",4439,4224,17029,6.67
"[23, 193, 4439, 4224, 17293, 9191, 2245]",4439,4224,17293,6.67
"[23, 193, 4439, 4224, 19141, 1799, 397]",4439,4224,19141,6.67
"[23, 193, 4439, 4224, 21517, 11436, 2245]",4439,4224,21517,6.67
"[23, 193, 4439, 4224, 22573, 6354, 1189]",4439,4224,22573,6.67
"[23, 193, 4439, 4224, 23629, 744, 133]",4439,4224,23629,6.67
"[23, 193, 4439, 4224, 23893, 23152, 4093]",4439,4224,23893,6.67
"[23, 193, 4439, 4224, 24421, 20611, 3565]",4439,4224,24421,6.67
"[23, 193, 4439, 4224, 25741, 13681, 2245]",4439,4224,25741,6.67
"[23, 193, 4439, 4224, 27061, 5926, 925]",4439,4224,27061,6.67
"[23, 193, 4439, 4224, 28909, 22592, 3301]",4439,4224,28909,6.67
"[23, 193, 4439, 4224, 29173, 20975, 3037]",4439,4224,29173,6.67
"[23, 193, 4439, 4224, 29437, 19325, 2773]",4439,4224,29437,6.67
"[23, 193, 4439, 4224, 30493, 12395, 1717]",4439,4224,30493,6.67
"[23, 193, 4439, 4224, 30757, 10580, 1453]",4439,4224,30757,6.67
"[23, 193, 4439, 4224, 32077, 1010, 133]",4439,4224,32077,6.67
"[23, 193, 4439, 4224, 32341, 31338, 4093]",4439,4224,32341,6.67
"[23, 193, 4439, 4224, 32869, 27741, 3565]",4439,4224,32869,6.67
"[23, 193, 4439, 4224, 34981, 12033, 1453]",4439,4224,34981,6.67
"[23, 193, 4439, 4224, 35509, 7776, 925]",4439,4224,35509,6.67
"[23, 193, 4439, 4224, 36037, 3387, 397]",4439,4224,36037,6.67
"[23, 193, 4439, 4224, 37357, 29194, 3301]",4439,4224,37357,6.67
"[23, 193, 4439, 4224, 38149, 22660, 2509]",4439,4224,38149,6.67
"[23, 193, 4439, 4224, 38677, 18139, 1981]",4439,4224,38677,6.67
"[23, 193, 4439, 4224, 39733, 8701, 925]",4439,4224,39733,6.67
"[23, 193, 4439, 4224, 42373, 25169, 2509]",4439,4224,42373,6.67
"[23, 193, 4439, 4224, 42901, 20120, 1981]",4439,4224,42901,6.67
"[23, 193, 4439, 4224, 44221, 6920, 661]",4439,4224,44221,6.67
"[23, 193, 4439, 4224, 45013, 43617, 4093]",4439,4224,45013,6.67
"[23, 193, 4439, 4224, 45541, 38436, 3565]",4439,4224,45541,6.67
"[23, 193, 4439, 4224, 46861, 24906, 2245]",4439,4224,46861,6.67
"[23, 193, 4439, 4224, 47389, 19263, 1717]",4439,4224,47389,6.67
"[23, 193, 4439, 4224, 47653, 16392, 1453]",4439,4224,47653,6.67
"[23, 193, 4439, 4224, 47917, 13488, 1189]",4439,4224,47917,6.67
"[23, 193, 4439, 4224, 48973, 1542, 133]",4439,4224,48973,6.67
"[23, 193, 4439, 4224, 50821, 30187, 2509]",4439,4224,50821,6.67
"[23, 193, 4439, 4224, 51349, 24082, 1981]",4439,4224,51349,6.67
"[23, 193, 4439, 4224, 51613, 20980, 1717]",4439,4224,51613,6.67
"[23, 193, 4439, 4224, 53197, 1675, 133]",4439,4224,53197,6.67
"[23, 193, 4439, 4224, 54517, 39197, 3037]",4439,4224,54517,6.67
"[23, 193, 4439, 4224, 55837, 22697, 1717]",4439,4224,55837,6.67
"[23, 193, 4439, 4224, 56101, 19298, 1453]",4439,4224,56101,6.67
"[23, 193, 4439, 4224, 56629, 12401, 925]",4439,4224,56629,6.67
"[23, 193, 4439, 4224, 56893, 8903, 661]",4439,4224,56893,6.67
"[23, 193, 4439, 4224, 58477, 45699, 3301]",4439,4224,58477,6.67
"[23, 193, 4439, 4224, 58741, 42234, 3037]",4439,4224,58741,6.67
"[23, 193, 4439, 4224, 59797, 28044, 1981]",4439,4224,59797,6.67
"[23, 193, 4439, 4224, 60589, 17055, 1189]",4439,4224,60589,6.67
"[23, 193, 4439, 4224, 61381, 5769, 397]",4439,4224,61381,6.67
"[23, 193, 4439, 4224, 61909, 59989, 4093]",4439,4224,61909,6.67
"[23, 193, 4439, 4224, 62701, 49000, 3301]",4439,4224,62701,6.67
"[23, 193, 4439, 4224, 63493, 37714, 2509]",4439,4224,63493,6.67
"[23, 193, 4439, 4224, 97, 86, 3745]",4439,4224,97,6.49
"[23, 193, 4439, 4224, 673, 199, 1249]",4439,4224,673,6.49
"[23, 193, 4439, 4224, 1249, 199, 673]",4439,4224,1249,6.49
"[23, 193, 4439, 4224, 2017, 138, 289]",4439,4224,2017,6.49
"[23, 193, 4439, 4224, 2593, 531, 865]",4439,4224,2593,6.49
"[23, 193, 4439, 4224, 3361, 2216, 2785]",4439,4224,3361,6.49
"[23, 193, 4439, 4224, 4129, 2347, 2401]",4439,4224,4129,6.49
"[23, 193, 4439, 4224, 4513, 2155, 2017]",4439,4224,4513,6.49
"[23, 193, 4439, 4224, 5857, 3063, 2209]",4439,4224,5857,6.49
"[23, 193, 4439, 4224, 8161, 3526, 1825]",4439,4224,8161,6.49
"[23, 193, 4439, 4224, 8353, 4748, 2401]",4439,4224,8353,6.49
"[23, 193, 4439, 4224, 8737, 4172, 2017]",4439,4224,8737,6.49
"[23, 193, 4439, 4224, 8929, 6293, 2977]",4439,4224,8929,6.49
"[23, 193, 4439, 4224, 9697, 1545, 673]",4439,4224,9697,6.49
"[23, 193, 4439, 4224, 10273, 9575, 3937]",4439,4224,10273,6.49
"[23, 193, 4439, 4224, 10657, 4120, 1633]",4439,4224,10657,6.49
"[23, 193, 4439, 4224, 12577, 7149, 2401]",4439,4224,12577,6.49
"[23, 193, 4439, 4224, 13537, 8310, 2593]",4439,4224,13537,6.49
"[23, 193, 4439, 4224, 13921, 2218, 673]",4439,4224,13921,6.49
"[23, 193, 4439, 4224, 15073, 14734, 4129]",4439,4224,15073,6.49
"[23, 193, 4439, 4224, 15649, 1782, 481]",4439,4224,15649,6.49
"[23, 193, 4439, 4224, 16033, 10571, 2785]",4439,4224,16033,6.49
"[23, 193, 4439, 4224, 16417, 377, 97]",4439,4224,16417,6.49
"[23, 193, 4439, 4224, 16993, 15066, 3745]",4439,4224,16993,6.49
"[23, 193, 4439, 4224, 17377, 12247, 2977]",4439,4224,17377,6.49
"[23, 193, 4439, 4224, 17569, 5195, 1249]",4439,4224,17569,6.49
"[23, 193, 4439, 4224, 17761, 10903, 2593]",4439,4224,17761,6.49
"[23, 193, 4439, 4224, 18913, 1294, 289]",4439,4224,18913,6.49
"[23, 193, 4439, 4224, 19489, 3991, 865]",4439,4224,19489,6.49
"[23, 193, 4439, 4224, 19681, 15660, 3361]",4439,4224,19681,6.49
"[23, 193, 4439, 4224, 20641, 474, 97]",4439,4224,20641,6.49
"[23, 193, 4439, 4224, 21601, 15224, 2977]",4439,4224,21601,6.49
"[23, 193, 4439, 4224, 22369, 3564, 673]",4439,4224,22369,6.49
"[23, 193, 4439, 4224, 24097, 2744, 481]",4439,4224,24097,6.49
"[23, 193, 4439, 4224, 24481, 16141, 2785]",4439,4224,24481,6.49
"[23, 193, 4439, 4224, 25057, 10826, 1825]",4439,4224,25057,6.49
"[23, 193, 4439, 4224, 25633, 12240, 2017]",4439,4224,25633,6.49
"[23, 193, 4439, 4224, 26017, 7693, 1249]",4439,4224,26017,6.49
"[23, 193, 4439, 4224, 26209, 16089, 2593]",4439,4224,26209,6.49
"[23, 193, 4439, 4224, 27361, 1872, 289]",4439,4224,27361,6.49
"[23, 193, 4439, 4224, 29473, 16753, 2401]",4439,4224,29473,6.49
"[23, 193, 4439, 4224, 30241, 8942, 1249]",4439,4224,30241,6.49
"[23, 193, 4439, 4224, 30817, 4910, 673]",4439,4224,30817,6.49
"[23, 193, 4439, 4224, 31393, 29260, 3937]",4439,4224,31393,6.49
"[23, 193, 4439, 4224, 32353, 25743, 3361]",4439,4224,32353,6.49
"[23, 193, 4439, 4224, 33889, 30046, 3745]",4439,4224,33889,6.49
"[23, 193, 4439, 4224, 34273, 24155, 2977]",4439,4224,34273,6.49
"[23, 193, 4439, 4224, 35617, 33197, 3937]",4439,4224,35617,6.49
"[23, 193, 4439, 4224, 35809, 2450, 289]",4439,4224,35809,6.49
"[23, 193, 4439, 4224, 37537, 862, 97]",4439,4224,37537,6.49
"[23, 193, 4439, 4224, 38113, 33791, 3745]",4439,4224,38113,6.49
"[23, 193, 4439, 4224, 39841, 37134, 3937]",4439,4224,39841,6.49
"[23, 193, 4439, 4224, 40609, 8316, 865]",4439,4224,40609,6.49
"[23, 193, 4439, 4224, 40801, 32465, 3361]",4439,4224,40801,6.49
"[23, 193, 4439, 4224, 40993, 4668, 481]",4439,4224,40993,6.49
"[23, 193, 4439, 4224, 41761, 959, 97]",4439,4224,41761,6.49
"[23, 193, 4439, 4224, 41953, 18126, 1825]",4439,4224,41953,6.49
"[23, 193, 4439, 4224, 42337, 37536, 3745]",4439,4224,42337,6.49
"[23, 193, 4439, 4224, 44257, 3028, 289]",4439,4224,44257,6.49
"[23, 193, 4439, 4224, 44449, 17184, 1633]",4439,4224,44449,6.49
"[23, 193, 4439, 4224, 44641, 43637, 4129]",4439,4224,44641,6.49
"[23, 193, 4439, 4224, 47137, 13938, 1249]",4439,4224,47137,6.49
"[23, 193, 4439, 4224, 47713, 7602, 673]",4439,4224,47713,6.49
"[23, 193, 4439, 4224, 48481, 3317, 289]",4439,4224,48481,6.49
"[23, 193, 4439, 4224, 48673, 18817, 1633]",4439,4224,48673,6.49
