"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[5, 37, 185, 144, 33589, 25425, 109]",185,144,33589,98.91
"[5, 37, 185, 144, 33769, 17119, 73]",185,144,33769,98.91
"[5, 37, 185, 144, 34057, 17265, 73]",185,144,34057,98.91
"[5, 37, 185, 144, 34129, 237, 1]",185,144,34129,98.91
"[5, 37, 185, 144, 34273, 238, 1]",185,144,34273,98.91
"[5, 37, 185, 144, 34381, 8834, 37]",185,144,34381,98.91
"[5, 37, 185, 144, 34849, 242, 1]",185,144,34849,98.91
"[5, 37, 185, 144, 35281, 245, 1]",185,144,35281,98.91
"[5, 37, 185, 144, 35317, 26733, 109]",185,144,35317,98.91
"[5, 37, 185, 144, 35353, 17922, 73]",185,144,35353,98.91
"[5, 37, 185, 144, 35461, 26842, 109]",185,144,35461,98.91
"[5, 37, 185, 144, 35533, 9130, 37]",185,144,35533,98.91
"[5, 37, 185, 144, 35569, 247, 1]",185,144,35569,98.91
"[5, 37, 185, 144, 35677, 9167, 37]",185,144,35677,98.91
"[5, 37, 185, 144, 36037, 27278, 109]",185,144,36037,98.91
"[5, 37, 185, 144, 36073, 18287, 73]",185,144,36073,98.91
"[5, 37, 185, 144, 36109, 9278, 37]",185,144,36109,98.91
"[5, 37, 185, 144, 36217, 18360, 73]",185,144,36217,98.91
"[5, 37, 185, 144, 36433, 253, 1]",185,144,36433,98.91
"[5, 37, 185, 144, 36469, 27605, 109]",185,144,36469,98.91
"[5, 37, 185, 144, 36541, 9389, 37]",185,144,36541,98.91
"[5, 37, 185, 144, 36721, 255, 1]",185,144,36721,98.91
"[5, 37, 185, 144, 36793, 18652, 73]",185,144,36793,98.91
"[5, 37, 185, 144, 36901, 27932, 109]",185,144,36901,98.91
"[5, 37, 185, 144, 36973, 9500, 37]",185,144,36973,98.91
"[5, 37, 185, 144, 37117, 9537, 37]",185,144,37117,98.91
"[5, 37, 185, 144, 37189, 28150, 109]",185,144,37189,98.91
"[5, 37, 185, 144, 37369, 18944, 73]",185,144,37369,98.91
"[5, 37, 185, 144, 37441, 260, 1]",185,144,37441,98.91
"[5, 37, 185, 144, 37549, 9648, 37]",185,144,37549,98.91
"[5, 37, 185, 144, 37657, 19090, 73]",185,144,37657,98.91
"[5, 37, 185, 144, 37693, 9685, 37]",185,144,37693,98.91
"[5, 37, 185, 144, 38053, 28804, 109]",185,144,38053,98.91
"[5, 37, 185, 144, 38197, 28913, 109]",185,144,38197,98.91
"[5, 37, 185, 144, 38377, 19455, 73]",185,144,38377,98.91
"[5, 37, 185, 144, 38449, 267, 1]",185,144,38449,98.91
"[5, 37, 185, 144, 38557, 9907, 37]",185,144,38557,98.91
"[5, 37, 185, 144, 38593, 268, 1]",185,144,38593,98.91
"[5, 37, 185, 144, 38629, 29240, 109]",185,144,38629,98.91
"[5, 37, 185, 144, 38737, 269, 1]",185,144,38737,98.91
"[5, 37, 185, 144, 38917, 29458, 109]",185,144,38917,98.91
"[5, 37, 185, 144, 38953, 19747, 73]",185,144,38953,98.91
"[5, 37, 185, 144, 39097, 19820, 73]",185,144,39097,98.91
"[5, 37, 185, 144, 39133, 10055, 37]",185,144,39133,98.91
"[5, 37, 185, 144, 39241, 19893, 73]",185,144,39241,98.91
"[5, 37, 185, 144, 39313, 273, 1]",185,144,39313,98.91
"[5, 37, 185, 144, 39709, 10203, 37]",185,144,39709,98.91
"[5, 37, 185, 144, 40177, 279, 1]",185,144,40177,98.91
"[5, 37, 185, 144, 40213, 30439, 109]",185,144,40213,98.91
"[5, 37, 185, 144, 40357, 30548, 109]",185,144,40357,98.91
"[5, 37, 185, 144, 40429, 10388, 37]",185,144,40429,98.91
"[5, 37, 185, 144, 40609, 282, 1]",185,144,40609,98.91
"[5, 37, 185, 144, 40897, 284, 1]",185,144,40897,98.91
"[5, 37, 185, 144, 40933, 30984, 109]",185,144,40933,98.91
"[5, 37, 185, 144, 41077, 31093, 109]",185,144,41077,98.91
"[5, 37, 185, 144, 41113, 20842, 73]",185,144,41113,98.91
"[5, 37, 185, 144, 41149, 10573, 37]",185,144,41149,98.91
"[5, 37, 185, 144, 41221, 31202, 109]",185,144,41221,98.91
"[5, 37, 185, 144, 41257, 20915, 73]",185,144,41257,98.91
"[5, 37, 185, 144, 41617, 289, 1]",185,144,41617,98.91
"[5, 37, 185, 144, 41761, 290, 1]",185,144,41761,98.91
"[5, 37, 185, 144, 41941, 31747, 109]",185,144,41941,98.91
"[5, 37, 185, 144, 42013, 10795, 37]",185,144,42013,98.91
"[5, 37, 185, 144, 42157, 10832, 37]",185,144,42157,98.91
"[5, 37, 185, 144, 42193, 293, 1]",185,144,42193,98.91
"[5, 37, 185, 144, 42337, 294, 1]",185,144,42337,98.91
"[5, 37, 185, 144, 42373, 32074, 109]",185,144,42373,98.91
"[5, 37, 185, 144, 42409, 21499, 73]",185,144,42409,98.91
"[5, 37, 185, 144, 42589, 10943, 37]",185,144,42589,98.91
"[5, 37, 185, 144, 42697, 21645, 73]",185,144,42697,98.91
"[5, 37, 185, 144, 42841, 21718, 73]",185,144,42841,98.91
"[5, 37, 185, 144, 43093, 32619, 109]",185,144,43093,98.91
"[5, 37, 185, 144, 43201, 300, 1]",185,144,43201,98.91
"[5, 37, 185, 144, 43237, 32728, 109]",185,144,43237,98.91
"[5, 37, 185, 144, 43597, 11202, 37]",185,144,43597,98.91
"[5, 37, 185, 144, 43633, 303, 1]",185,144,43633,98.91
"[5, 37, 185, 144, 43669, 33055, 109]",185,144,43669,98.91
"[5, 37, 185, 144, 43777, 304, 1]",185,144,43777,98.91
"[5, 37, 185, 144, 44029, 11313, 37]",185,144,44029,98.91
"[5, 37, 185, 144, 44101, 33382, 109]",185,144,44101,98.91
"[5, 37, 185, 144, 44281, 22448, 73]",185,144,44281,98.91
"[5, 37, 185, 144, 44389, 33600, 109]",185,144,44389,98.91
"[5, 37, 185, 144, 44497, 309, 1]",185,144,44497,98.91
"[5, 37, 185, 144, 44533, 33709, 109]",185,144,44533,98.91
"[5, 37, 185, 144, 44641, 310, 1]",185,144,44641,98.91
"[5, 37, 185, 144, 44893, 11535, 37]",185,144,44893,98.91
"[5, 37, 185, 144, 45181, 11609, 37]",185,144,45181,98.91
"[5, 37, 185, 144, 45289, 22959, 73]",185,144,45289,98.91
"[5, 37, 185, 144, 45361, 315, 1]",185,144,45361,98.91
"[5, 37, 185, 144, 45433, 23032, 73]",185,144,45433,98.91
"[5, 37, 185, 144, 45541, 34472, 109]",185,144,45541,98.91
