"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[257, 353, 90721, 90112, 53857, 41866, 70049]",90721,90112,53857,12.84
"[257, 353, 90721, 90112, 257, 46, 16129]",90721,90112,257,9.35
"[257, 353, 90721, 90112, 769, 343, 40193]",90721,90112,769,9.35
"[257, 353, 90721, 90112, 3329, 785, 21249]",90721,90112,3329,9.35
"[257, 353, 90721, 90112, 7681, 742, 8705]",90721,90112,7681,9.35
"[257, 353, 90721, 90112, 7937, 5795, 65793]",90721,90112,7937,9.35
"[257, 353, 90721, 90112, 9473, 6755, 64257]",90721,90112,9473,9.35
"[257, 353, 90721, 90112, 10753, 7515, 62977]",90721,90112,10753,9.35
"[257, 353, 90721, 90112, 11777, 1673, 12801]",90721,90112,11777,9.35
"[257, 353, 90721, 90112, 12289, 8379, 61441]",90721,90112,12289,9.35
"[257, 353, 90721, 90112, 13313, 454, 3073]",90721,90112,13313,9.35
"[257, 353, 90721, 90112, 14593, 1617, 9985]",90721,90112,14593,9.35
"[257, 353, 90721, 90112, 15361, 7157, 41985]",90721,90112,15361,9.35
"[257, 353, 90721, 90112, 17921, 11099, 55809]",90721,90112,17921,9.35
"[257, 353, 90721, 90112, 18433, 1257, 6145]",90721,90112,18433,9.35
"[257, 353, 90721, 90112, 19457, 8181, 37889]",90721,90112,19457,9.35
"[257, 353, 90721, 90112, 22273, 8669, 35073]",90721,90112,22273,9.35
"[257, 353, 90721, 90112, 23041, 393, 1537]",90721,90112,23041,9.35
"[257, 353, 90721, 90112, 23297, 4567, 17665]",90721,90112,23297,9.35
"[257, 353, 90721, 90112, 25601, 22983, 80897]",90721,90112,25601,9.35
"[257, 353, 90721, 90112, 26113, 4303, 14849]",90721,90112,26113,9.35
"[257, 353, 90721, 90112, 26881, 26194, 87809]",90721,90112,26881,9.35
"[257, 353, 90721, 90112, 31489, 29074, 83201]",90721,90112,31489,9.35
"[257, 353, 90721, 90112, 32257, 8981, 25089]",90721,90112,32257,9.35
"[257, 353, 90721, 90112, 36097, 15075, 37633]",90721,90112,36097,9.35
"[257, 353, 90721, 90112, 36353, 8469, 20993]",90721,90112,36353,9.35
"[257, 353, 90721, 90112, 37633, 15075, 36097]",90721,90112,37633,9.35
"[257, 353, 90721, 90112, 37889, 8181, 19457]",90721,90112,37889,9.35
"[257, 353, 90721, 90112, 39937, 33130, 74753]",90721,90112,39937,9.35
"[257, 353, 90721, 90112, 40193, 343, 769]",90721,90112,40193,9.35
"[257, 353, 90721, 90112, 40961, 33514, 73729]",90721,90112,40961,9.35
"[257, 353, 90721, 90112, 41729, 14819, 32001]",90721,90112,41729,9.35
"[257, 353, 90721, 90112, 43777, 34450, 70913]",90721,90112,43777,9.35
"[257, 353, 90721, 90112, 45569, 34954, 69121]",90721,90112,45569,9.35
"[257, 353, 90721, 90112, 46337, 5661, 11009]",90721,90112,46337,9.35
"[257, 353, 90721, 90112, 49409, 35794, 65281]",90721,90112,49409,9.35
"[257, 353, 90721, 90112, 49921, 31343, 56577]",90721,90112,49921,9.35
"[257, 353, 90721, 90112, 50177, 13115, 23553]",90721,90112,50177,9.35
"[257, 353, 90721, 90112, 51713, 12635, 22017]",90721,90112,51713,9.35
"[257, 353, 90721, 90112, 57089, 46872, 73985]",90721,90112,57089,9.35
"[257, 353, 90721, 90112, 57601, 57438, 89857]",90721,90112,57601,9.35
"[257, 353, 90721, 90112, 58369, 31175, 48129]",90721,90112,58369,9.35
"[257, 353, 90721, 90112, 59393, 31047, 47105]",90721,90112,59393,9.35
"[257, 353, 90721, 90112, 60161, 9059, 13569]",90721,90112,60161,9.35
"[257, 353, 90721, 90112, 61441, 8379, 12289]",90721,90112,61441,9.35
"[257, 353, 90721, 90112, 64513, 59382, 82945]",90721,90112,64513,9.35
"[257, 353, 90721, 90112, 641, 112, 15745]",90721,90112,641,4.69
"[257, 353, 90721, 90112, 1153, 719, 56193]",90721,90112,1153,4.69
"[257, 353, 90721, 90112, 2689, 1631, 54657]",90721,90112,2689,4.69
"[257, 353, 90721, 90112, 3457, 496, 12929]",90721,90112,3457,4.69
"[257, 353, 90721, 90112, 4481, 592, 11905]",90721,90112,4481,4.69
"[257, 353, 90721, 90112, 4993, 1993, 35969]",90721,90112,4993,4.69
"[257, 353, 90721, 90112, 6529, 4869, 67201]",90721,90112,6529,4.69
"[257, 353, 90721, 90112, 7297, 736, 9089]",90721,90112,7297,4.69
"[257, 353, 90721, 90112, 9601, 5087, 47745]",90721,90112,9601,4.69
"[257, 353, 90721, 90112, 10369, 1635, 14209]",90721,90112,10369,4.69
"[257, 353, 90721, 90112, 11393, 1667, 13185]",90721,90112,11393,4.69
"[257, 353, 90721, 90112, 12161, 8309, 61569]",90721,90112,12161,4.69
"[257, 353, 90721, 90112, 13441, 4105, 27521]",90721,90112,13441,4.69
"[257, 353, 90721, 90112, 13697, 9125, 60033]",90721,90112,13697,4.69
"[257, 353, 90721, 90112, 15233, 7119, 42113]",90721,90112,15233,4.69
"[257, 353, 90721, 90112, 16001, 1523, 8577]",90721,90112,16001,4.69
"[257, 353, 90721, 90112, 18049, 7871, 39297]",90721,90112,18049,4.69
"[257, 353, 90721, 90112, 19073, 4633, 21889]",90721,90112,19073,4.69
"[257, 353, 90721, 90112, 19841, 1043, 4737]",90721,90112,19841,4.69
"[257, 353, 90721, 90112, 20353, 19457, 86145]",90721,90112,20353,4.69
"[257, 353, 90721, 90112, 21377, 20193, 85121]",90721,90112,21377,4.69
"[257, 353, 90721, 90112, 26497, 9071, 30849]",90721,90112,26497,4.69
"[257, 353, 90721, 90112, 28289, 27124, 86401]",90721,90112,28289,4.69
"[257, 353, 90721, 90112, 30593, 14645, 43137]",90721,90112,30593,4.69
"[257, 353, 90721, 90112, 31873, 14805, 41857]",90721,90112,31873,4.69
"[257, 353, 90721, 90112, 33409, 14949, 40321]",90721,90112,33409,4.69
"[257, 353, 90721, 90112, 35969, 1993, 4993]",90721,90112,35969,4.69
"[257, 353, 90721, 90112, 38273, 28977, 68225]",90721,90112,38273,4.69
"[257, 353, 90721, 90112, 39041, 15029, 34689]",90721,90112,39041,4.69
"[257, 353, 90721, 90112, 40577, 7551, 16769]",90721,90112,40577,4.69
"[257, 353, 90721, 90112, 44417, 42714, 86657]",90721,90112,44417,4.69
"[257, 353, 90721, 90112, 45697, 30833, 60801]",90721,90112,45697,4.69
"[257, 353, 90721, 90112, 45953, 14165, 27777]",90721,90112,45953,4.69
"[257, 353, 90721, 90112, 49537, 31313, 56961]",90721,90112,49537,4.69
"[257, 353, 90721, 90112, 51329, 31425, 55169]",90721,90112,51329,4.69
"[257, 353, 90721, 90112, 52609, 36244, 62081]",90721,90112,52609,4.69
"[257, 353, 90721, 90112, 53377, 2351, 3969]",90721,90112,53377,4.69
"[257, 353, 90721, 90112, 53633, 36340, 61057]",90721,90112,53633,4.69
"[257, 353, 90721, 90112, 54401, 11669, 19329]",90721,90112,54401,4.69
"[257, 353, 90721, 90112, 55681, 46586, 75393]",90721,90112,55681,4.69
"[257, 353, 90721, 90112, 59009, 57920, 88449]",90721,90112,59009,4.69
"[257, 353, 90721, 90112, 60289, 58320, 87169]",90721,90112,60289,4.69
"[257, 353, 90721, 90112, 61057, 36340, 53633]",90721,90112,61057,4.69
"[257, 353, 90721, 90112, 62081, 36244, 52609]",90721,90112,62081,4.69
"[257, 353, 90721, 90112, 63617, 30273, 42881]",90721,90112,63617,4.69
"[257, 353, 90721, 90112, 881, 74, 7569]",90721,90112,881,3.31
"[257, 353, 90721, 90112, 3697, 195, 4753]",90721,90112,3697,3.31
"[257, 353, 90721, 90112, 4049, 1210, 26929]",90721,90112,4049,3.31
"[257, 353, 90721, 90112, 8273, 6221, 67761]",90721,90112,8273,3.31
"[257, 353, 90721, 90112, 12497, 2563, 18481]",90721,90112,12497,3.31
"[257, 353, 90721, 90112, 13553, 6009, 39953]",90721,90112,13553,3.31
"[257, 353, 90721, 90112, 15313, 2662, 15665]",90721,90112,15313,3.31
"[257, 353, 90721, 90112, 16369, 6746, 37137]",90721,90112,16369,3.31
"[257, 353, 90721, 90112, 18481, 2563, 12497]",90721,90112,18481,3.31
"[257, 353, 90721, 90112, 19889, 12392, 56145]",90721,90112,19889,3.31
"[257, 353, 90721, 90112, 20593, 17818, 77969]",90721,90112,20593,3.31
"[257, 353, 90721, 90112, 21649, 18478, 76913]",90721,90112,21649,3.31
"[257, 353, 90721, 90112, 23057, 7791, 30449]",90721,90112,23057,3.31
"[257, 353, 90721, 90112, 23761, 1903, 7217]",90721,90112,23761,3.31
"[257, 353, 90721, 90112, 24113, 1837, 6865]",90721,90112,24113,3.31
"[257, 353, 90721, 90112, 25169, 14207, 50865]",90721,90112,25169,3.31
"[257, 353, 90721, 90112, 25873, 7934, 27633]",90721,90112,25873,3.31
"[257, 353, 90721, 90112, 27281, 21580, 71281]",90721,90112,27281,3.31
"[257, 353, 90721, 90112, 30097, 22867, 68465]",90721,90112,30097,3.31
"[257, 353, 90721, 90112, 30449, 7791, 23057]",90721,90112,30449,3.31
"[257, 353, 90721, 90112, 31153, 15516, 44881]",90721,90112,31153,3.31
"[257, 353, 90721, 90112, 32561, 31989, 88529]",90721,90112,32561,3.31
"[257, 353, 90721, 90112, 33617, 15824, 42417]",90721,90112,33617,3.31
"[257, 353, 90721, 90112, 34673, 24583, 63889]",90721,90112,34673,3.31
"[257, 353, 90721, 90112, 35729, 24913, 62833]",90721,90112,35729,3.31
"[257, 353, 90721, 90112, 36433, 16011, 39601]",90721,90112,36433,3.31
"[257, 353, 90721, 90112, 37489, 25408, 61073]",90721,90112,37489,3.31
"[257, 353, 90721, 90112, 39953, 6009, 13553]",90721,90112,39953,3.31
"[257, 353, 90721, 90112, 45233, 15461, 30801]",90721,90112,45233,3.31
"[257, 353, 90721, 90112, 46993, 26893, 51569]",90721,90112,46993,3.31
"[257, 353, 90721, 90112, 48049, 14922, 27985]",90721,90112,48049,3.31
"[257, 353, 90721, 90112, 50513, 14306, 25521]",90721,90112,50513,3.31
"[257, 353, 90721, 90112, 51217, 1301, 2289]",90721,90112,51217,3.31
"[257, 353, 90721, 90112, 53681, 13316, 22353]",90721,90112,53681,3.31
"[257, 353, 90721, 90112, 55441, 26530, 43121]",90721,90112,55441,3.31
"[257, 353, 90721, 90112, 55793, 54377, 87825]",90721,90112,55793,3.31
"[257, 353, 90721, 90112, 60017, 25672, 38545]",90721,90112,60017,3.31
"[257, 353, 90721, 90112, 62129, 9587, 13905]",90721,90112,62129,3.31
"[257, 353, 90721, 90112, 193, 61, 28481]",90721,90112,193,2.36
"[257, 353, 90721, 90112, 449, 59, 11841]",90721,90112,449,2.36
"[257, 353, 90721, 90112, 577, 75, 11713]",90721,90112,577,2.36
"[257, 353, 90721, 90112, 1217, 924, 68417]",90721,90112,1217,2.36
"[257, 353, 90721, 90112, 1601, 481, 27073]",90721,90112,1601,2.36
"[257, 353, 90721, 90112, 2753, 1793, 58689]",90721,90112,2753,2.36
"[257, 353, 90721, 90112, 3137, 889, 25537]",90721,90112,3137,2.36
"[257, 353, 90721, 90112, 4289, 3890, 81729]",90721,90112,4289,2.36
"[257, 353, 90721, 90112, 4673, 395, 7617]",90721,90112,4673,2.36
"[257, 353, 90721, 90112, 4801, 399, 7489]",90721,90112,4801,2.36
"[257, 353, 90721, 90112, 5441, 3876, 64193]",90721,90112,5441,2.36
"[257, 353, 90721, 90112, 5569, 3453, 55873]",90721,90112,5569,2.36
"[257, 353, 90721, 90112, 5953, 1501, 22721]",90721,90112,5953,2.36
"[257, 353, 90721, 90112, 6977, 4217, 54465]",90721,90112,6977,2.36
"[257, 353, 90721, 90112, 7489, 399, 4801]",90721,90112,7489,2.36
"[257, 353, 90721, 90112, 7873, 5396, 61761]",90721,90112,7873,2.36
"[257, 353, 90721, 90112, 8513, 7322, 77505]",90721,90112,8513,2.36
"[257, 353, 90721, 90112, 8641, 1921, 20033]",90721,90112,8641,2.36
"[257, 353, 90721, 90112, 9281, 6216, 60353]",90721,90112,9281,2.36
"[257, 353, 90721, 90112, 10177, 2089, 18497]",90721,90112,10177,2.36
"[257, 353, 90721, 90112, 10433, 215, 1857]",90721,90112,10433,2.36
"[257, 353, 90721, 90112, 11329, 9390, 74689]",90721,90112,11329,2.36
"[257, 353, 90721, 90112, 12097, 7724, 57537]",90721,90112,12097,2.36
"[257, 353, 90721, 90112, 13121, 13000, 89281]",90721,90112,13121,2.36
"[257, 353, 90721, 90112, 13249, 13108, 89153]",90721,90112,13249,2.36
"[257, 353, 90721, 90112, 13633, 7233, 47809]",90721,90112,13633,2.36
"[257, 353, 90721, 90112, 14401, 2281, 14273]",90721,90112,14401,2.36
"[257, 353, 90721, 90112, 14657, 14272, 87745]",90721,90112,14657,2.36
"[257, 353, 90721, 90112, 15809, 2257, 12865]",90721,90112,15809,2.36
"[257, 353, 90721, 90112, 15937, 15292, 86465]",90721,90112,15937,2.36
"[257, 353, 90721, 90112, 17729, 10212, 51905]",90721,90112,17729,2.36
"[257, 353, 90721, 90112, 19777, 14538, 66241]",90721,90112,19777,2.36
"[257, 353, 90721, 90112, 20161, 18400, 82241]",90721,90112,20161,2.36
"[257, 353, 90721, 90112, 20929, 11312, 48705]",90721,90112,20929,2.36
"[257, 353, 90721, 90112, 21313, 1741, 7361]",90721,90112,21313,2.36
"[257, 353, 90721, 90112, 21569, 19348, 80833]",90721,90112,21569,2.36
"[257, 353, 90721, 90112, 22721, 1501, 5953]",90721,90112,22721,2.36
"[257, 353, 90721, 90112, 23873, 9953, 37569]",90721,90112,23873,2.36
"[257, 353, 90721, 90112, 24001, 16518, 62017]",90721,90112,24001,2.36
"[257, 353, 90721, 90112, 25153, 12416, 44481]",90721,90112,25153,2.36
"[257, 353, 90721, 90112, 25409, 17090, 60609]",90721,90112,25409,2.36
"[257, 353, 90721, 90112, 25537, 889, 3137]",90721,90112,25537,2.36
"[257, 353, 90721, 90112, 25793, 21928, 76609]",90721,90112,25793,2.36
"[257, 353, 90721, 90112, 26177, 12624, 43457]",90721,90112,26177,2.36
"[257, 353, 90721, 90112, 26561, 12696, 43073]",90721,90112,26561,2.36
"[257, 353, 90721, 90112, 27073, 481, 1601]",90721,90112,27073,2.36
"[257, 353, 90721, 90112, 27329, 22768, 75073]",90721,90112,27329,2.36
"[257, 353, 90721, 90112, 28097, 10397, 33345]",90721,90112,28097,2.36
"[257, 353, 90721, 90112, 29633, 18542, 56385]",90721,90112,29633,2.36
"[257, 353, 90721, 90112, 29761, 29402, 89025]",90721,90112,29761,2.36
"[257, 353, 90721, 90112, 30529, 10473, 30913]",90721,90112,30529,2.36
"[257, 353, 90721, 90112, 32321, 10445, 29121]",90721,90112,32321,2.36
"[257, 353, 90721, 90112, 32833, 25348, 69569]",90721,90112,32833,2.36
"[257, 353, 90721, 90112, 33601, 13436, 36033]",90721,90112,33601,2.36
"[257, 353, 90721, 90112, 33857, 19598, 52161]",90721,90112,33857,2.36
"[257, 353, 90721, 90112, 34369, 25948, 68033]",90721,90112,34369,2.36
"[257, 353, 90721, 90112, 35393, 32754, 83393]",90721,90112,35393,2.36
"[257, 353, 90721, 90112, 35521, 32822, 83265]",90721,90112,35521,2.36
"[257, 353, 90721, 90112, 36161, 10145, 25281]",90721,90112,36161,2.36
"[257, 353, 90721, 90112, 36929, 33546, 81857]",90721,90112,36929,2.36
"[257, 353, 90721, 90112, 37057, 26872, 65345]",90721,90112,37057,2.36
"[257, 353, 90721, 90112, 37441, 13376, 32193]",90721,90112,37441,2.36
"[257, 353, 90721, 90112, 38593, 27328, 63809]",90721,90112,38593,2.36
"[257, 353, 90721, 90112, 38977, 9717, 22465]",90721,90112,38977,2.36
"[257, 353, 90721, 90112, 39233, 13236, 30401]",90721,90112,39233,2.36
"[257, 353, 90721, 90112, 40897, 20478, 45121]",90721,90112,40897,2.36
"[257, 353, 90721, 90112, 41281, 28000, 61121]",90721,90112,41281,2.36
"[257, 353, 90721, 90112, 42433, 35954, 76353]",90721,90112,42433,2.36
"[257, 353, 90721, 90112, 42689, 28288, 59713]",90721,90112,42689,2.36
"[257, 353, 90721, 90112, 43201, 8745, 18241]",90721,90112,43201,2.36
"[257, 353, 90721, 90112, 43457, 12624, 26177]",90721,90112,43457,2.36
"[257, 353, 90721, 90112, 43969, 36506, 74817]",90721,90112,43969,2.36
"[257, 353, 90721, 90112, 45121, 20478, 40897]",90721,90112,45121,2.36
"[257, 353, 90721, 90112, 45377, 36966, 73409]",90721,90112,45377,2.36
"[257, 353, 90721, 90112, 46273, 11996, 23361]",90721,90112,46273,2.36
"[257, 353, 90721, 90112, 47041, 28900, 55361]",90721,90112,47041,2.36
"[257, 353, 90721, 90112, 47297, 11724, 22337]",90721,90112,47297,2.36
"[257, 353, 90721, 90112, 47681, 11616, 21953]",90721,90112,47681,2.36
"[257, 353, 90721, 90112, 47809, 7233, 13633]",90721,90112,47809,2.36
"[257, 353, 90721, 90112, 48193, 37754, 70593]",90721,90112,48193,2.36
"[257, 353, 90721, 90112, 48449, 29008, 53953]",90721,90112,48449,2.36
"[257, 353, 90721, 90112, 50497, 10724, 19137]",90721,90112,50497,2.36
"[257, 353, 90721, 90112, 50753, 19862, 35265]",90721,90112,50753,2.36
"[257, 353, 90721, 90112, 51137, 29092, 51265]",90721,90112,51137,2.36
"[257, 353, 90721, 90112, 51521, 10356, 18113]",90721,90112,51521,2.36
"[257, 353, 90721, 90112, 52289, 38586, 66497]",90721,90112,52289,2.36
"[257, 353, 90721, 90112, 52673, 29068, 49729]",90721,90112,52673,2.36
"[257, 353, 90721, 90112, 53441, 4745, 8001]",90721,90112,53441,2.36
"[257, 353, 90721, 90112, 53569, 19290, 32449]",90721,90112,53569,2.36
"[257, 353, 90721, 90112, 54721, 9056, 14913]",90721,90112,54721,2.36
"[257, 353, 90721, 90112, 56897, 28732, 45505]",90721,90112,56897,2.36
"[257, 353, 90721, 90112, 57793, 18102, 28225]",90721,90112,57793,2.36
"[257, 353, 90721, 90112, 58049, 39126, 60737]",90721,90112,58049,2.36
"[257, 353, 90721, 90112, 60353, 6216, 9281]",90721,90112,60353,2.36
"[257, 353, 90721, 90112, 60737, 39126, 58049]",90721,90112,60737,2.36
"[257, 353, 90721, 90112, 61121, 28000, 41281]",90721,90112,61121,2.36
"[257, 353, 90721, 90112, 62017, 16518, 24001]",90721,90112,62017,2.36
"[257, 353, 90721, 90112, 62273, 39054, 56513]",90721,90112,62273,2.36
"[257, 353, 90721, 90112, 62401, 27700, 40001]",90721,90112,62401,2.36
"[257, 353, 90721, 90112, 63809, 27328, 38593]",90721,90112,63809,2.36
"[257, 353, 90721, 90112, 64577, 3624, 5057]",90721,90112,64577,2.36
"[257, 353, 90721, 90112, 65089, 38786, 53697]",90721,90112,65089,2.36
"[257, 353, 90721, 90112, 97, 1, 929]",90721,90112,97,1.2
"[257, 353, 90721, 90112, 673, 125, 16737]",90721,90112,673,1.2
"[257, 353, 90721, 90112, 929, 1, 97]",90721,90112,929,1.2
"[257, 353, 90721, 90112, 1249, 224, 16161]",90721,90112,1249,1.2
"[257, 353, 90721, 90112, 1697, 913, 48481]",90721,90112,1697,1.2
"[257, 353, 90721, 90112, 1889, 1184, 56481]",90721,90112,1889,1.2
"[257, 353, 90721, 90112, 2017, 1078, 48161]",90721,90112,2017,1.2
"[257, 353, 90721, 90112, 2081, 354, 15329]",90721,90112,2081,1.2
"[257, 353, 90721, 90112, 2273, 1415, 56097]",90721,90112,2273,1.2
"[257, 353, 90721, 90112, 2593, 1605, 55777]",90721,90112,2593,1.2
"[257, 353, 90721, 90112, 2657, 435, 14753]",90721,90112,2657,1.2
"[257, 353, 90721, 90112, 3041, 2973, 88097]",90721,90112,3041,1.2
"[257, 353, 90721, 90112, 3361, 524, 14049]",90721,90112,3361,1.2
"[257, 353, 90721, 90112, 3617, 3513, 87521]",90721,90112,3617,1.2
"[257, 353, 90721, 90112, 4001, 2414, 54369]",90721,90112,4001,1.2
"[257, 353, 90721, 90112, 4129, 2110, 46049]",90721,90112,4129,1.2
"[257, 353, 90721, 90112, 4513, 2287, 45665]",90721,90112,4513,1.2
"[257, 353, 90721, 90112, 5153, 4917, 85985]",90721,90112,5153,1.2
"[257, 353, 90721, 90112, 5857, 5543, 85281]",90721,90112,5857,1.2
"[257, 353, 90721, 90112, 6113, 3545, 52257]",90721,90112,6113,1.2
"[257, 353, 90721, 90112, 7457, 5569, 67297]",90721,90112,7457,1.2
"[257, 353, 90721, 90112, 7649, 3610, 42529]",90721,90112,7649,1.2
"[257, 353, 90721, 90112, 7841, 7248, 83297]",90721,90112,7841,1.2
"[257, 353, 90721, 90112, 8161, 6031, 66593]",90721,90112,8161,1.2
"[257, 353, 90721, 90112, 8353, 3877, 41825]",90721,90112,8353,1.2
"[257, 353, 90721, 90112, 8609, 4754, 49761]",90721,90112,8609,1.2
"[257, 353, 90721, 90112, 8737, 4018, 41441]",90721,90112,8737,1.2
"[257, 353, 90721, 90112, 8929, 4899, 49441]",90721,90112,8929,1.2
"[257, 353, 90721, 90112, 9377, 8508, 81761]",90721,90112,9377,1.2
"[257, 353, 90721, 90112, 9697, 830, 7713]",90721,90112,9697,1.2
"[257, 353, 90721, 90112, 10273, 7351, 64481]",90721,90112,10273,1.2
"[257, 353, 90721, 90112, 10337, 5510, 48033]",90721,90112,10337,1.2
"[257, 353, 90721, 90112, 10529, 804, 6881]",90721,90112,10529,1.2
"[257, 353, 90721, 90112, 10657, 9518, 80481]",90721,90112,10657,1.2
"[257, 353, 90721, 90112, 11489, 10155, 79649]",90721,90112,11489,1.2
"[257, 353, 90721, 90112, 11681, 8176, 63073]",90721,90112,11681,1.2
"[257, 353, 90721, 90112, 12577, 5248, 37601]",90721,90112,12577,1.2
"[257, 353, 90721, 90112, 12641, 669, 4769]",90721,90112,12641,1.2
"[257, 353, 90721, 90112, 13217, 615, 4193]",90721,90112,13217,1.2
"[257, 353, 90721, 90112, 13537, 6735, 44833]",90721,90112,13537,1.2
"[257, 353, 90721, 90112, 13921, 539, 3489]",90721,90112,13921,1.2
"[257, 353, 90721, 90112, 14177, 12108, 76961]",90721,90112,14177,1.2
"[257, 353, 90721, 90112, 14369, 5710, 35809]",90721,90112,14369,1.2
"[257, 353, 90721, 90112, 14561, 7079, 43809]",90721,90112,14561,1.2
"[257, 353, 90721, 90112, 14753, 435, 2657]",90721,90112,14753,1.2
"[257, 353, 90721, 90112, 15073, 5872, 35105]",90721,90112,15073,1.2
"[257, 353, 90721, 90112, 15329, 354, 2081]",90721,90112,15329,1.2
"[257, 353, 90721, 90112, 15649, 7419, 42721]",90721,90112,15649,1.2
"[257, 353, 90721, 90112, 16033, 245, 1377]",90721,90112,16033,1.2
"[257, 353, 90721, 90112, 16097, 6088, 34081]",90721,90112,16097,1.2
"[257, 353, 90721, 90112, 16417, 13613, 74721]",90721,90112,16417,1.2
"[257, 353, 90721, 90112, 16481, 6163, 33697]",90721,90112,16481,1.2
"[257, 353, 90721, 90112, 16673, 7715, 41697]",90721,90112,16673,1.2
"[257, 353, 90721, 90112, 16993, 13982, 74145]",90721,90112,16993,1.2
"[257, 353, 90721, 90112, 17377, 7905, 40993]",90721,90112,17377,1.2
"[257, 353, 90721, 90112, 17569, 17538, 89953]",90721,90112,17569,1.2
"[257, 353, 90721, 90112, 17761, 8004, 40609]",90721,90112,17761,1.2
"[257, 353, 90721, 90112, 18401, 14853, 72737]",90721,90112,18401,1.2
"[257, 353, 90721, 90112, 18593, 6517, 31585]",90721,90112,18593,1.2
"[257, 353, 90721, 90112, 18913, 6562, 31265]",90721,90112,18913,1.2
"[257, 353, 90721, 90112, 19489, 8409, 38881]",90721,90112,19489,1.2
"[257, 353, 90721, 90112, 19553, 19088, 87969]",90721,90112,19553,1.2
"[257, 353, 90721, 90112, 19681, 19185, 87841]",90721,90112,19681,1.2
"[257, 353, 90721, 90112, 19937, 15753, 71201]",90721,90112,19937,1.2
"[257, 353, 90721, 90112, 20129, 12202, 54625]",90721,90112,20129,1.2
"[257, 353, 90721, 90112, 20641, 16148, 70497]",90721,90112,20641,1.2
"[257, 353, 90721, 90112, 20897, 8690, 37473]",90721,90112,20897,1.2
"[257, 353, 90721, 90112, 21089, 20228, 86433]",90721,90112,21089,1.2
"[257, 353, 90721, 90112, 21601, 8814, 36769]",90721,90112,21601,1.2
"[257, 353, 90721, 90112, 22369, 21138, 85153]",90721,90112,22369,1.2
"[257, 353, 90721, 90112, 22433, 6907, 27745]",90721,90112,22433,1.2
"[257, 353, 90721, 90112, 22817, 6928, 27361]",90721,90112,22817,1.2
"[257, 353, 90721, 90112, 23201, 21710, 84321]",90721,90112,23201,1.2
"[257, 353, 90721, 90112, 24097, 9165, 34273]",90721,90112,24097,1.2
"[257, 353, 90721, 90112, 24481, 22560, 83041]",90721,90112,24481,1.2
"[257, 353, 90721, 90112, 25057, 13819, 49697]",90721,90112,25057,1.2
"[257, 353, 90721, 90112, 25121, 9269, 33249]",90721,90112,25121,1.2
"[257, 353, 90721, 90112, 25633, 6982, 24545]",90721,90112,25633,1.2
