"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[5, 353, 1765, 1408, 27017, 8462, 441]",1765,1408,27017,25
"[5, 353, 1765, 1408, 29129, 23688, 1145]",1765,1408,29129,25
"[5, 353, 1765, 1408, 29833, 9344, 441]",1765,1408,29833,25
"[5, 353, 1765, 1408, 30713, 21137, 969]",1765,1408,30713,25
"[5, 353, 1765, 1408, 31769, 29806, 1321]",1765,1408,31769,25
"[5, 353, 1765, 1408, 32297, 18190, 793]",1765,1408,32297,25
"[5, 353, 1765, 1408, 33353, 27123, 1145]",1765,1408,33353,25
"[5, 353, 1765, 1408, 33529, 23075, 969]",1765,1408,33529,25
"[5, 353, 1765, 1408, 34057, 10667, 441]",1765,1408,34057,25
"[5, 353, 1765, 1408, 35993, 33769, 1321]",1765,1408,35993,25
"[5, 353, 1765, 1408, 36697, 16081, 617]",1765,1408,36697,25
"[5, 353, 1765, 1408, 37049, 6973, 265]",1765,1408,37049,25
"[5, 353, 1765, 1408, 38281, 11990, 441]",1765,1408,38281,25
"[5, 353, 1765, 1408, 39161, 26951, 969]",1765,1408,39161,25
"[5, 353, 1765, 1408, 41801, 33993, 1145]",1765,1408,41801,25
"[5, 353, 1765, 1408, 43913, 13754, 441]",1765,1408,43913,25
"[5, 353, 1765, 1408, 44089, 8298, 265]",1765,1408,44089,25
"[5, 353, 1765, 1408, 44617, 36283, 1145]",1765,1408,44617,25
"[5, 353, 1765, 1408, 45497, 8563, 265]",1765,1408,45497,25
"[5, 353, 1765, 1408, 45673, 2887, 89]",1765,1408,45673,25
"[5, 353, 1765, 1408, 47609, 32765, 969]",1765,1408,47609,25
"[5, 353, 1765, 1408, 48313, 9093, 265]",1765,1408,48313,25
"[5, 353, 1765, 1408, 49193, 27706, 793]",1765,1408,49193,25
"[5, 353, 1765, 1408, 49369, 21634, 617]",1765,1408,49369,25
"[5, 353, 1765, 1408, 50777, 22251, 617]",1765,1408,50777,25
"[5, 353, 1765, 1408, 51481, 48300, 1321]",1765,1408,51481,25
"[5, 353, 1765, 1408, 52009, 29292, 793]",1765,1408,52009,25
"[5, 353, 1765, 1408, 52361, 16400, 441]",1765,1408,52361,25
"[5, 353, 1765, 1408, 52889, 49621, 1321]",1765,1408,52889,25
"[5, 353, 1765, 1408, 53593, 23485, 617]",1765,1408,53593,25
"[5, 353, 1765, 1408, 54121, 3421, 89]",1765,1408,54121,25
"[5, 353, 1765, 1408, 55001, 24102, 617]",1765,1408,55001,25
"[5, 353, 1765, 1408, 55529, 3510, 89]",1765,1408,55529,25
"[5, 353, 1765, 1408, 57641, 32464, 793]",1765,1408,57641,25
"[5, 353, 1765, 1408, 58169, 10948, 265]",1765,1408,58169,25
"[5, 353, 1765, 1408, 59753, 3777, 89]",1765,1408,59753,25
"[5, 353, 1765, 1408, 59929, 56226, 1321]",1765,1408,59929,25
"[5, 353, 1765, 1408, 60457, 34050, 793]",1765,1408,60457,25
"[5, 353, 1765, 1408, 62921, 51168, 1145]",1765,1408,62921,25
"[5, 353, 1765, 1408, 63097, 43424, 969]",1765,1408,63097,25
"[5, 353, 1765, 1408, 63977, 4044, 89]",1765,1408,63977,25
"[5, 353, 1765, 1408, 64153, 60189, 1321]",1765,1408,64153,25
"[5, 353, 1765, 1408, 65033, 20369, 441]",1765,1408,65033,25
"[5, 353, 1765, 1408, 397, 236, 837]",1765,1408,397,13
"[5, 353, 1765, 1408, 661, 269, 573]",1765,1408,661,13
"[5, 353, 1765, 1408, 1013, 159, 221]",1765,1408,1013,13
"[5, 353, 1765, 1408, 1277, 1238, 1365]",1765,1408,1277,13
"[5, 353, 1765, 1408, 1453, 1227, 1189]",1765,1408,1453,13
"[5, 353, 1765, 1408, 2069, 842, 573]",1765,1408,2069,13
"[5, 353, 1765, 1408, 2333, 512, 309]",1765,1408,2333,13
"[5, 353, 1765, 1408, 2861, 2416, 1189]",1765,1408,2861,13
"[5, 353, 1765, 1408, 3037, 2185, 1013]",1765,1408,3037,13
"[5, 353, 1765, 1408, 3301, 1756, 749]",1765,1408,3301,13
"[5, 353, 1765, 1408, 3389, 1591, 661]",1765,1408,3389,13
"[5, 353, 1765, 1408, 3917, 370, 133]",1765,1408,3917,13
"[5, 353, 1765, 1408, 4093, 3968, 1365]",1765,1408,4093,13
"[5, 353, 1765, 1408, 4357, 3407, 1101]",1765,1408,4357,13
"[5, 353, 1765, 1408, 4621, 2747, 837]",1765,1408,4621,13
"[5, 353, 1765, 1408, 4973, 1713, 485]",1765,1408,4973,13
"[5, 353, 1765, 1408, 5237, 822, 221]",1765,1408,5237,13
"[5, 353, 1765, 1408, 5413, 173, 45]",1765,1408,5413,13
"[5, 353, 1765, 1408, 5501, 5333, 1365]",1765,1408,5501,13
"[5, 353, 1765, 1408, 6029, 3584, 837]",1765,1408,6029,13
"[5, 353, 1765, 1408, 6469, 1824, 397]",1765,1408,6469,13
"[5, 353, 1765, 1408, 6733, 636, 133]",1765,1408,6733,13
"[5, 353, 1765, 1408, 6997, 6346, 1277]",1765,1408,6997,13
"[5, 353, 1765, 1408, 7349, 4828, 925]",1765,1408,7349,13
"[5, 353, 1765, 1408, 7789, 2683, 485]",1765,1408,7789,13
"[5, 353, 1765, 1408, 7877, 2221, 397]",1765,1408,7877,13
"[5, 353, 1765, 1408, 8053, 1264, 221]",1765,1408,8053,13
"[5, 353, 1765, 1408, 8317, 8063, 1365]",1765,1408,8317,13
"[5, 353, 1765, 1408, 8581, 6710, 1101]",1765,1408,8581,13
"[5, 353, 1765, 1408, 8669, 6237, 1013]",1765,1408,8669,13
"[5, 353, 1765, 1408, 8933, 4752, 749]",1765,1408,8933,13
"[5, 353, 1765, 1408, 9109, 3707, 573]",1765,1408,9109,13
"[5, 353, 1765, 1408, 9461, 1485, 221]",1765,1408,9461,13
"[5, 353, 1765, 1408, 9901, 8361, 1189]",1765,1408,9901,13
"[5, 353, 1765, 1408, 10253, 6095, 837]",1765,1408,10253,13
"[5, 353, 1765, 1408, 10429, 4896, 661]",1765,1408,10429,13
"[5, 353, 1765, 1408, 10781, 2366, 309]",1765,1408,10781,13
"[5, 353, 1765, 1408, 10957, 1035, 133]",1765,1408,10957,13
"[5, 353, 1765, 1408, 12101, 3412, 397]",1765,1408,12101,13
"[5, 353, 1765, 1408, 12277, 1927, 221]",1765,1408,12277,13
"[5, 353, 1765, 1408, 12541, 12158, 1365]",1765,1408,12541,13
"[5, 353, 1765, 1408, 12893, 9276, 1013]",1765,1408,12893,13
"[5, 353, 1765, 1408, 13421, 4623, 485]",1765,1408,13421,13
"[5, 353, 1765, 1408, 13597, 2984, 309]",1765,1408,13597,13
"[5, 353, 1765, 1408, 14389, 9453, 925]",1765,1408,14389,13
"[5, 353, 1765, 1408, 14653, 6879, 661]",1765,1408,14653,13
"[5, 353, 1765, 1408, 14741, 5999, 573]",1765,1408,14741,13
"[5, 353, 1765, 1408, 15269, 488, 45]",1765,1408,15269,13
"[5, 353, 1765, 1408, 15797, 10378, 925]",1765,1408,15797,13
"[5, 353, 1765, 1408, 15973, 8497, 749]",1765,1408,15973,13
"[5, 353, 1765, 1408, 16061, 7540, 661]",1765,1408,16061,13
"[5, 353, 1765, 1408, 17029, 13316, 1101]",1765,1408,17029,13
"[5, 353, 1765, 1408, 17117, 12315, 1013]",1765,1408,17117,13
"[5, 353, 1765, 1408, 17293, 10280, 837]",1765,1408,17293,13
"[5, 353, 1765, 1408, 17909, 2811, 221]",1765,1408,17909,13
"[5, 353, 1765, 1408, 18701, 11117, 837]",1765,1408,18701,13
"[5, 353, 1765, 1408, 19141, 5397, 397]",1765,1408,19141,13
"[5, 353, 1765, 1408, 20021, 13153, 925]",1765,1408,20021,13
"[5, 353, 1765, 1408, 20549, 5794, 397]",1765,1408,20549,13
"[5, 353, 1765, 1408, 21341, 15354, 1013]",1765,1408,21341,13
"[5, 353, 1765, 1408, 21517, 12791, 837]",1765,1408,21517,13
"[5, 353, 1765, 1408, 22133, 3474, 221]",1765,1408,22133,13
"[5, 353, 1765, 1408, 22397, 21713, 1365]",1765,1408,22397,13
"[5, 353, 1765, 1408, 22573, 19062, 1189]",1765,1408,22573,13
"[5, 353, 1765, 1408, 23189, 9437, 573]",1765,1408,23189,13
"[5, 353, 1765, 1408, 23629, 2232, 133]",1765,1408,23629,13
"[5, 353, 1765, 1408, 23893, 21670, 1277]",1765,1408,23893,13
"[5, 353, 1765, 1408, 23981, 20251, 1189]",1765,1408,23981,13
"[5, 353, 1765, 1408, 24421, 12991, 749]",1765,1408,24421,13
"[5, 353, 1765, 1408, 24509, 11506, 661]",1765,1408,24509,13
"[5, 353, 1765, 1408, 25037, 2365, 133]",1765,1408,25037,13
"[5, 353, 1765, 1408, 25301, 22947, 1277]",1765,1408,25301,13
"[5, 353, 1765, 1408, 25741, 15302, 837]",1765,1408,25741,13
"[5, 353, 1765, 1408, 26357, 4137, 221]",1765,1408,26357,13
"[5, 353, 1765, 1408, 27061, 17778, 925]",1765,1408,27061,13
"[5, 353, 1765, 1408, 27941, 893, 45]",1765,1408,27941,13
"[5, 353, 1765, 1408, 28909, 9958, 485]",1765,1408,28909,13
"[5, 353, 1765, 1408, 29173, 4579, 221]",1765,1408,29173,13
"[5, 353, 1765, 1408, 29437, 28538, 1365]",1765,1408,29437,13
"[5, 353, 1765, 1408, 29789, 21432, 1013]",1765,1408,29789,13
"[5, 353, 1765, 1408, 30493, 6692, 309]",1765,1408,30493,13
"[5, 353, 1765, 1408, 30757, 983, 45]",1765,1408,30757,13
"[5, 353, 1765, 1408, 32077, 3030, 133]",1765,1408,32077,13
"[5, 353, 1765, 1408, 32341, 29332, 1277]",1765,1408,32341,13
"[5, 353, 1765, 1408, 32429, 27385, 1189]",1765,1408,32429,13
"[5, 353, 1765, 1408, 32693, 21478, 925]",1765,1408,32693,13
"[5, 353, 1765, 1408, 32869, 17485, 749]",1765,1408,32869,13
"[5, 353, 1765, 1408, 32957, 15472, 661]",1765,1408,32957,13
"[5, 353, 1765, 1408, 33749, 30609, 1277]",1765,1408,33749,13
"[5, 353, 1765, 1408, 34981, 1118, 45]",1765,1408,34981,13
"[5, 353, 1765, 1408, 35069, 33998, 1365]",1765,1408,35069,13
"[5, 353, 1765, 1408, 35509, 23328, 925]",1765,1408,35509,13
"[5, 353, 1765, 1408, 35597, 21161, 837]",1765,1408,35597,13
"[5, 353, 1765, 1408, 36037, 10161, 397]",1765,1408,36037,13
"[5, 353, 1765, 1408, 36389, 1163, 45]",1765,1408,36389,13
"[5, 353, 1765, 1408, 36653, 30952, 1189]",1765,1408,36653,13
"[5, 353, 1765, 1408, 37181, 17455, 661]",1765,1408,37181,13
"[5, 353, 1765, 1408, 37357, 12868, 485]",1765,1408,37357,13
"[5, 353, 1765, 1408, 38149, 29831, 1101]",1765,1408,38149,13
"[5, 353, 1765, 1408, 38237, 27510, 1013]",1765,1408,38237,13
"[5, 353, 1765, 1408, 38501, 20481, 749]",1765,1408,38501,13
"[5, 353, 1765, 1408, 38677, 15740, 573]",1765,1408,38677,13
"[5, 353, 1765, 1408, 39293, 38093, 1365]",1765,1408,39293,13
"[5, 353, 1765, 1408, 39733, 26103, 925]",1765,1408,39733,13
"[5, 353, 1765, 1408, 39821, 23672, 837]",1765,1408,39821,13
"[5, 353, 1765, 1408, 41141, 27028, 925]",1765,1408,41141,13
"[5, 353, 1765, 1408, 41669, 11749, 397]",1765,1408,41669,13
"[5, 353, 1765, 1408, 42197, 38271, 1277]",1765,1408,42197,13
"[5, 353, 1765, 1408, 42373, 33134, 1101]",1765,1408,42373,13
"[5, 353, 1765, 1408, 42461, 30549, 1013]",1765,1408,42461,13
"[5, 353, 1765, 1408, 42901, 17459, 573]",1765,1408,42901,13
"[5, 353, 1765, 1408, 42989, 14808, 485]",1765,1408,42989,13
"[5, 353, 1765, 1408, 43517, 42188, 1365]",1765,1408,43517,13
"[5, 353, 1765, 1408, 43781, 34235, 1101]",1765,1408,43781,13
"[5, 353, 1765, 1408, 44221, 20760, 661]",1765,1408,44221,13
"[5, 353, 1765, 1408, 45013, 40825, 1277]",1765,1408,45013,13
"[5, 353, 1765, 1408, 45541, 24226, 749]",1765,1408,45541,13
"[5, 353, 1765, 1408, 45893, 12940, 397]",1765,1408,45893,13
"[5, 353, 1765, 1408, 46861, 27857, 837]",1765,1408,46861,13
"[5, 353, 1765, 1408, 47389, 10400, 309]",1765,1408,47389,13
"[5, 353, 1765, 1408, 47653, 1523, 45]",1765,1408,47653,13
"[5, 353, 1765, 1408, 47741, 46283, 1365]",1765,1408,47741,13
"[5, 353, 1765, 1408, 47917, 40464, 1189]",1765,1408,47917,13
"[5, 353, 1765, 1408, 48533, 19751, 573]",1765,1408,48533,13
"[5, 353, 1765, 1408, 48973, 4626, 133]",1765,1408,48973,13
"[5, 353, 1765, 1408, 49853, 23404, 661]",1765,1408,49853,13
"[5, 353, 1765, 1408, 50821, 39740, 1101]",1765,1408,50821,13
"[5, 353, 1765, 1408, 50909, 36627, 1013]",1765,1408,50909,13
"[5, 353, 1765, 1408, 51349, 20897, 573]",1765,1408,51349,13
"[5, 353, 1765, 1408, 51437, 17718, 485]",1765,1408,51437,13
"[5, 353, 1765, 1408, 51613, 11327, 309]",1765,1408,51613,13
"[5, 353, 1765, 1408, 52757, 21470, 573]",1765,1408,52757,13
"[5, 353, 1765, 1408, 53197, 5025, 133]",1765,1408,53197,13
"[5, 353, 1765, 1408, 53549, 45220, 1189]",1765,1408,53549,13
"[5, 353, 1765, 1408, 53813, 35353, 925]",1765,1408,53813,13
"[5, 353, 1765, 1408, 54517, 8557, 221]",1765,1408,54517,13
"[5, 353, 1765, 1408, 54869, 49764, 1277]",1765,1408,54869,13
"[5, 353, 1765, 1408, 55661, 19173, 485]",1765,1408,55661,13
"[5, 353, 1765, 1408, 55837, 12254, 309]",1765,1408,55837,13
"[5, 353, 1765, 1408, 56101, 1793, 45]",1765,1408,56101,13
"[5, 353, 1765, 1408, 56453, 44144, 1101]",1765,1408,56453,13
"[5, 353, 1765, 1408, 56629, 37203, 925]",1765,1408,56629,13
"[5, 353, 1765, 1408, 56893, 26709, 661]",1765,1408,56893,13
"[5, 353, 1765, 1408, 57773, 48787, 1189]",1765,1408,57773,13
"[5, 353, 1765, 1408, 58477, 20143, 485]",1765,1408,58477,13
"[5, 353, 1765, 1408, 58741, 9220, 221]",1765,1408,58741,13
"[5, 353, 1765, 1408, 59093, 53595, 1277]",1765,1408,59093,13
"[5, 353, 1765, 1408, 59357, 42705, 1013]",1765,1408,59357,13
"[5, 353, 1765, 1408, 59621, 31716, 749]",1765,1408,59621,13
"[5, 353, 1765, 1408, 59797, 24335, 573]",1765,1408,59797,13
"[5, 353, 1765, 1408, 60149, 9441, 221]",1765,1408,60149,13
"[5, 353, 1765, 1408, 60413, 58568, 1365]",1765,1408,60413,13
"[5, 353, 1765, 1408, 60589, 51165, 1189]",1765,1408,60589,13
"[5, 353, 1765, 1408, 61381, 17307, 397]",1765,1408,61381,13
"[5, 353, 1765, 1408, 61469, 13490, 309]",1765,1408,61469,13
"[5, 353, 1765, 1408, 61909, 56149, 1277]",1765,1408,61909,13
"[5, 353, 1765, 1408, 62701, 21598, 485]",1765,1408,62701,13
"[5, 353, 1765, 1408, 63317, 57426, 1277]",1765,1408,63317,13
"[5, 353, 1765, 1408, 63493, 49649, 1101]",1765,1408,63493,13
"[5, 353, 1765, 1408, 64109, 22083, 485]",1765,1408,64109,13
"[5, 353, 1765, 1408, 64373, 10104, 221]",1765,1408,64373,13
"[5, 353, 1765, 1408, 64901, 50750, 1101]",1765,1408,64901,13
"[5, 353, 1765, 1408, 97, 64, 929]",1765,1408,97,9
"[5, 353, 1765, 1408, 193, 44, 321]",1765,1408,193,9
"[5, 353, 1765, 1408, 257, 117, 641]",1765,1408,257,9
"[5, 353, 1765, 1408, 449, 184, 577]",1765,1408,449,9
"[5, 353, 1765, 1408, 577, 184, 449]",1765,1408,577,9
"[5, 353, 1765, 1408, 641, 117, 257]",1765,1408,641,9
"[5, 353, 1765, 1408, 673, 597, 1249]",1765,1408,673,9
"[5, 353, 1765, 1408, 769, 420, 769]",1765,1408,769,9
"[5, 353, 1765, 1408, 929, 64, 97]",1765,1408,929,9
"[5, 353, 1765, 1408, 1153, 1049, 1281]",1765,1408,1153,9
"[5, 353, 1765, 1408, 1217, 720, 833]",1765,1408,1217,9
"[5, 353, 1765, 1408, 1249, 597, 673]",1765,1408,1249,9
"[5, 353, 1765, 1408, 1601, 365, 321]",1765,1408,1601,9
"[5, 353, 1765, 1408, 1697, 734, 609]",1765,1408,1697,9
"[5, 353, 1765, 1408, 1889, 216, 161]",1765,1408,1889,9
"[5, 353, 1765, 1408, 2017, 414, 289]",1765,1408,2017,9
"[5, 353, 1765, 1408, 2081, 1846, 1249]",1765,1408,2081,9
"[5, 353, 1765, 1408, 2273, 1913, 1185]",1765,1408,2273,9
"[5, 353, 1765, 1408, 2593, 1593, 865]",1765,1408,2593,9
"[5, 353, 1765, 1408, 2657, 1270, 673]",1765,1408,2657,9
"[5, 353, 1765, 1408, 2689, 2202, 1153]",1765,1408,2689,9
"[5, 353, 1765, 1408, 2753, 1879, 961]",1765,1408,2753,9
"[5, 353, 1765, 1408, 3041, 1730, 801]",1765,1408,3041,9
"[5, 353, 1765, 1408, 3137, 430, 193]",1765,1408,3137,9
"[5, 353, 1765, 1408, 3329, 305, 129]",1765,1408,3329,9
"[5, 353, 1765, 1408, 3361, 3287, 1377]",1765,1408,3361,9
"[5, 353, 1765, 1408, 3457, 631, 257]",1765,1408,3457,9
"[5, 353, 1765, 1408, 3617, 578, 225]",1765,1408,3617,9
"[5, 353, 1765, 1408, 4001, 2458, 865]",1765,1408,4001,9
"[5, 353, 1765, 1408, 4129, 2912, 993]",1765,1408,4129,9
"[5, 353, 1765, 1408, 4289, 198, 65]",1765,1408,4289,9
"[5, 353, 1765, 1408, 4481, 2040, 641]",1765,1408,4481,9
"[5, 353, 1765, 1408, 4513, 1952, 609]",1765,1408,4513,9
"[5, 353, 1765, 1408, 4673, 1915, 577]",1765,1408,4673,9
"[5, 353, 1765, 1408, 4801, 1531, 449]",1765,1408,4801,9
"[5, 353, 1765, 1408, 4993, 2727, 769]",1765,1408,4993,9
"[5, 353, 1765, 1408, 5153, 355, 97]",1765,1408,5153,9
"[5, 353, 1765, 1408, 5441, 3219, 833]",1765,1408,5441,9
"[5, 353, 1765, 1408, 5569, 3801, 961]",1765,1408,5569,9
"[5, 353, 1765, 1408, 5857, 3332, 801]",1765,1408,5857,9
"[5, 353, 1765, 1408, 5953, 816, 193]",1765,1408,5953,9
"[5, 353, 1765, 1408, 6113, 699, 161]",1765,1408,6113,9
"[5, 353, 1765, 1408, 6529, 4753, 1025]",1765,1408,6529,9
"[5, 353, 1765, 1408, 6977, 4762, 961]",1765,1408,6977,9
"[5, 353, 1765, 1408, 7297, 3322, 641]",1765,1408,7297,9
"[5, 353, 1765, 1408, 7457, 5937, 1121]",1765,1408,7457,9
"[5, 353, 1765, 1408, 7489, 3069, 577]",1765,1408,7489,9
"[5, 353, 1765, 1408, 7649, 1570, 289]",1765,1408,7649,9
"[5, 353, 1765, 1408, 7681, 1402, 257]",1765,1408,7681,9
"[5, 353, 1765, 1408, 7841, 1253, 225]",1765,1408,7841,9
"[5, 353, 1765, 1408, 7873, 6805, 1217]",1765,1408,7873,9
"[5, 353, 1765, 1408, 7937, 5778, 1025]",1765,1408,7937,9
"[5, 353, 1765, 1408, 8161, 2417, 417]",1765,1408,8161,9
"[5, 353, 1765, 1408, 8353, 5891, 993]",1765,1408,8353,9
"[5, 353, 1765, 1408, 8513, 393, 65]",1765,1408,8513,9
"[5, 353, 1765, 1408, 8609, 2941, 481]",1765,1408,8609,9
"[5, 353, 1765, 1408, 8641, 1970, 321]",1765,1408,8641,9
