"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[3, 353, 1059, 704, 23761, 5974, 177]",1059,704,23761,50
"[3, 353, 1059, 704, 24113, 18119, 529]",1059,704,24113,50
"[3, 353, 1059, 704, 25169, 6328, 177]",1059,704,25169,50
"[3, 353, 1059, 704, 25873, 6505, 177]",1059,704,25873,50
"[3, 353, 1059, 704, 27281, 6859, 177]",1059,704,27281,50
"[3, 353, 1059, 704, 30097, 7567, 177]",1059,704,30097,50
"[3, 353, 1059, 704, 30449, 22880, 529]",1059,704,30449,50
"[3, 353, 1059, 704, 31153, 23409, 529]",1059,704,31153,50
"[3, 353, 1059, 704, 32561, 24467, 529]",1059,704,32561,50
"[3, 353, 1059, 704, 33617, 8452, 177]",1059,704,33617,50
"[3, 353, 1059, 704, 34673, 26054, 529]",1059,704,34673,50
"[3, 353, 1059, 704, 35729, 8983, 177]",1059,704,35729,50
"[3, 353, 1059, 704, 36433, 9160, 177]",1059,704,36433,50
"[3, 353, 1059, 704, 37489, 28170, 529]",1059,704,37489,50
"[3, 353, 1059, 704, 39953, 10045, 177]",1059,704,39953,50
"[3, 353, 1059, 704, 45233, 33989, 529]",1059,704,45233,50
"[3, 353, 1059, 704, 46993, 11815, 177]",1059,704,46993,50
"[3, 353, 1059, 704, 48049, 36105, 529]",1059,704,48049,50
"[3, 353, 1059, 704, 50513, 12700, 177]",1059,704,50513,50
"[3, 353, 1059, 704, 51217, 12877, 177]",1059,704,51217,50
"[3, 353, 1059, 704, 53681, 40337, 529]",1059,704,53681,50
"[3, 353, 1059, 704, 55441, 13939, 177]",1059,704,55441,50
"[3, 353, 1059, 704, 55793, 41924, 529]",1059,704,55793,50
"[3, 353, 1059, 704, 60017, 45098, 529]",1059,704,60017,50
"[3, 353, 1059, 704, 62129, 46685, 529]",1059,704,62129,50
"[3, 353, 1059, 704, 89, 78, 617]",1059,704,89,25
"[3, 353, 1059, 704, 617, 78, 89]",1059,704,617,25
"[3, 353, 1059, 704, 1321, 167, 89]",1059,704,1321,25
"[3, 353, 1059, 704, 2377, 1489, 441]",1059,704,2377,25
"[3, 353, 1059, 704, 2729, 345, 89]",1059,704,2729,25
"[3, 353, 1059, 704, 3257, 1226, 265]",1059,704,3257,25
"[3, 353, 1059, 704, 3433, 434, 89]",1059,704,3433,25
"[3, 353, 1059, 704, 5897, 3694, 441]",1059,704,5897,25
"[3, 353, 1059, 704, 6073, 2286, 265]",1059,704,6073,25
"[3, 353, 1059, 704, 7129, 6248, 617]",1059,704,7129,25
"[3, 353, 1059, 704, 7481, 2816, 265]",1059,704,7481,25
"[3, 353, 1059, 704, 8009, 5017, 441]",1059,704,8009,25
"[3, 353, 1059, 704, 8537, 7482, 617]",1059,704,8537,25
"[3, 353, 1059, 704, 8713, 5458, 441]",1059,704,8713,25
"[3, 353, 1059, 704, 9241, 8099, 617]",1059,704,9241,25
"[3, 353, 1059, 704, 9769, 1235, 89]",1059,704,9769,25
"[3, 353, 1059, 704, 11177, 1413, 89]",1059,704,11177,25
"[3, 353, 1059, 704, 11353, 9950, 617]",1059,704,11353,25
"[3, 353, 1059, 704, 12409, 4671, 265]",1059,704,12409,25
"[3, 353, 1059, 704, 15401, 1947, 89]",1059,704,15401,25
"[3, 353, 1059, 704, 16633, 6261, 265]",1059,704,16633,25
"[3, 353, 1059, 704, 18041, 6791, 265]",1059,704,18041,25
"[3, 353, 1059, 704, 18217, 2303, 89]",1059,704,18217,25
"[3, 353, 1059, 704, 19273, 12073, 441]",1059,704,19273,25
"[3, 353, 1059, 704, 19801, 17354, 617]",1059,704,19801,25
"[3, 353, 1059, 704, 20681, 12955, 441]",1059,704,20681,25
"[3, 353, 1059, 704, 20857, 7851, 265]",1059,704,20857,25
"[3, 353, 1059, 704, 21737, 2748, 89]",1059,704,21737,25
"[3, 353, 1059, 704, 22441, 2837, 89]",1059,704,22441,25
"[3, 353, 1059, 704, 23321, 20439, 617]",1059,704,23321,25
"[3, 353, 1059, 704, 23497, 14719, 441]",1059,704,23497,25
"[3, 353, 1059, 704, 25609, 16042, 441]",1059,704,25609,25
"[3, 353, 1059, 704, 26489, 9971, 265]",1059,704,26489,25
"[3, 353, 1059, 704, 27017, 16924, 441]",1059,704,27017,25
"[3, 353, 1059, 704, 29129, 18247, 441]",1059,704,29129,25
"[3, 353, 1059, 704, 29833, 18688, 441]",1059,704,29833,25
"[3, 353, 1059, 704, 30713, 11561, 265]",1059,704,30713,25
"[3, 353, 1059, 704, 31769, 27843, 617]",1059,704,31769,25
"[3, 353, 1059, 704, 32297, 4083, 89]",1059,704,32297,25
"[3, 353, 1059, 704, 33353, 20893, 441]",1059,704,33353,25
"[3, 353, 1059, 704, 33529, 12621, 265]",1059,704,33529,25
"[3, 353, 1059, 704, 34057, 21334, 441]",1059,704,34057,25
"[3, 353, 1059, 704, 35993, 31545, 617]",1059,704,35993,25
"[3, 353, 1059, 704, 36697, 32162, 617]",1059,704,36697,25
"[3, 353, 1059, 704, 37049, 13946, 265]",1059,704,37049,25
"[3, 353, 1059, 704, 38281, 23980, 441]",1059,704,38281,25
"[3, 353, 1059, 704, 39161, 14741, 265]",1059,704,39161,25
"[3, 353, 1059, 704, 41801, 26185, 441]",1059,704,41801,25
"[3, 353, 1059, 704, 43913, 27508, 441]",1059,704,43913,25
"[3, 353, 1059, 704, 44089, 16596, 265]",1059,704,44089,25
"[3, 353, 1059, 704, 44617, 27949, 441]",1059,704,44617,25
"[3, 353, 1059, 704, 45497, 17126, 265]",1059,704,45497,25
"[3, 353, 1059, 704, 45673, 5774, 89]",1059,704,45673,25
"[3, 353, 1059, 704, 47609, 17921, 265]",1059,704,47609,25
"[3, 353, 1059, 704, 48313, 18186, 265]",1059,704,48313,25
"[3, 353, 1059, 704, 49193, 6219, 89]",1059,704,49193,25
"[3, 353, 1059, 704, 49369, 43268, 617]",1059,704,49369,25
"[3, 353, 1059, 704, 50777, 44502, 617]",1059,704,50777,25
"[3, 353, 1059, 704, 51481, 45119, 617]",1059,704,51481,25
"[3, 353, 1059, 704, 52009, 6575, 89]",1059,704,52009,25
"[3, 353, 1059, 704, 52361, 32800, 441]",1059,704,52361,25
"[3, 353, 1059, 704, 52889, 46353, 617]",1059,704,52889,25
"[3, 353, 1059, 704, 53593, 46970, 617]",1059,704,53593,25
"[3, 353, 1059, 704, 54121, 6842, 89]",1059,704,54121,25
"[3, 353, 1059, 704, 55001, 48204, 617]",1059,704,55001,25
"[3, 353, 1059, 704, 55529, 7020, 89]",1059,704,55529,25
"[3, 353, 1059, 704, 57641, 7287, 89]",1059,704,57641,25
"[3, 353, 1059, 704, 58169, 21896, 265]",1059,704,58169,25
"[3, 353, 1059, 704, 59753, 7554, 89]",1059,704,59753,25
"[3, 353, 1059, 704, 59929, 52523, 617]",1059,704,59929,25
"[3, 353, 1059, 704, 60457, 7643, 89]",1059,704,60457,25
"[3, 353, 1059, 704, 62921, 39415, 441]",1059,704,62921,25
"[3, 353, 1059, 704, 63097, 23751, 265]",1059,704,63097,25
"[3, 353, 1059, 704, 63977, 8088, 89]",1059,704,63977,25
"[3, 353, 1059, 704, 64153, 56225, 617]",1059,704,64153,25
"[3, 353, 1059, 704, 65033, 40738, 441]",1059,704,65033,25
"[3, 353, 1059, 704, 397, 75, 133]",1059,704,397,13
"[3, 353, 1059, 704, 661, 538, 573]",1059,704,661,13
"[3, 353, 1059, 704, 1013, 318, 221]",1059,704,1013,13
"[3, 353, 1059, 704, 1277, 1199, 661]",1059,704,1277,13
"[3, 353, 1059, 704, 1453, 1001, 485]",1059,704,1453,13
"[3, 353, 1059, 704, 2069, 1684, 573]",1059,704,2069,13
"[3, 353, 1059, 704, 2333, 1024, 309]",1059,704,2333,13
"[3, 353, 1059, 704, 2861, 1971, 485]",1059,704,2861,13
"[3, 353, 1059, 704, 3037, 1333, 309]",1059,704,3037,13
"[3, 353, 1059, 704, 3301, 211, 45]",1059,704,3301,13
"[3, 353, 1059, 704, 3389, 3182, 661]",1059,704,3389,13
"[3, 353, 1059, 704, 3917, 740, 133]",1059,704,3917,13
"[3, 353, 1059, 704, 4093, 3843, 661]",1059,704,4093,13
"[3, 353, 1059, 704, 4357, 2457, 397]",1059,704,4357,13
"[3, 353, 1059, 704, 4621, 873, 133]",1059,704,4621,13
"[3, 353, 1059, 704, 4973, 3426, 485]",1059,704,4973,13
"[3, 353, 1059, 704, 5237, 1644, 221]",1059,704,5237,13
"[3, 353, 1059, 704, 5413, 346, 45]",1059,704,5413,13
"[3, 353, 1059, 704, 5501, 5165, 661]",1059,704,5501,13
"[3, 353, 1059, 704, 6029, 1139, 133]",1059,704,6029,13
"[3, 353, 1059, 704, 6469, 3648, 397]",1059,704,6469,13
"[3, 353, 1059, 704, 6733, 1272, 133]",1059,704,6733,13
"[3, 353, 1059, 704, 6997, 5695, 573]",1059,704,6997,13
"[3, 353, 1059, 704, 7349, 2307, 221]",1059,704,7349,13
"[3, 353, 1059, 704, 7789, 5366, 485]",1059,704,7789,13
"[3, 353, 1059, 704, 7877, 4442, 397]",1059,704,7877,13
"[3, 353, 1059, 704, 8053, 2528, 221]",1059,704,8053,13
"[3, 353, 1059, 704, 8317, 7809, 661]",1059,704,8317,13
"[3, 353, 1059, 704, 8581, 4839, 397]",1059,704,8581,13
"[3, 353, 1059, 704, 8669, 3805, 309]",1059,704,8669,13
"[3, 353, 1059, 704, 8933, 571, 45]",1059,704,8933,13
"[3, 353, 1059, 704, 9109, 7414, 573]",1059,704,9109,13
"[3, 353, 1059, 704, 9461, 2970, 221]",1059,704,9461,13
"[3, 353, 1059, 704, 9901, 6821, 485]",1059,704,9901,13
"[3, 353, 1059, 704, 10253, 1937, 133]",1059,704,10253,13
"[3, 353, 1059, 704, 10429, 9792, 661]",1059,704,10429,13
"[3, 353, 1059, 704, 10781, 4732, 309]",1059,704,10781,13
"[3, 353, 1059, 704, 10957, 2070, 133]",1059,704,10957,13
"[3, 353, 1059, 704, 12101, 6824, 397]",1059,704,12101,13
"[3, 353, 1059, 704, 12277, 3854, 221]",1059,704,12277,13
"[3, 353, 1059, 704, 12541, 11775, 661]",1059,704,12541,13
"[3, 353, 1059, 704, 12893, 5659, 309]",1059,704,12893,13
"[3, 353, 1059, 704, 13421, 9246, 485]",1059,704,13421,13
"[3, 353, 1059, 704, 13597, 5968, 309]",1059,704,13597,13
"[3, 353, 1059, 704, 14389, 4517, 221]",1059,704,14389,13
"[3, 353, 1059, 704, 14653, 13758, 661]",1059,704,14653,13
"[3, 353, 1059, 704, 14741, 11998, 573]",1059,704,14741,13
"[3, 353, 1059, 704, 15269, 976, 45]",1059,704,15269,13
"[3, 353, 1059, 704, 15797, 4959, 221]",1059,704,15797,13
"[3, 353, 1059, 704, 15973, 1021, 45]",1059,704,15973,13
"[3, 353, 1059, 704, 16061, 15080, 661]",1059,704,16061,13
"[3, 353, 1059, 704, 17029, 9603, 397]",1059,704,17029,13
"[3, 353, 1059, 704, 17117, 7513, 309]",1059,704,17117,13
"[3, 353, 1059, 704, 17293, 3267, 133]",1059,704,17293,13
"[3, 353, 1059, 704, 17909, 5622, 221]",1059,704,17909,13
"[3, 353, 1059, 704, 18701, 3533, 133]",1059,704,18701,13
"[3, 353, 1059, 704, 19141, 10794, 397]",1059,704,19141,13
"[3, 353, 1059, 704, 20021, 6285, 221]",1059,704,20021,13
"[3, 353, 1059, 704, 20549, 11588, 397]",1059,704,20549,13
"[3, 353, 1059, 704, 21341, 9367, 309]",1059,704,21341,13
"[3, 353, 1059, 704, 21517, 4065, 133]",1059,704,21517,13
"[3, 353, 1059, 704, 22133, 6948, 221]",1059,704,22133,13
"[3, 353, 1059, 704, 22397, 21029, 661]",1059,704,22397,13
"[3, 353, 1059, 704, 22573, 15551, 485]",1059,704,22573,13
"[3, 353, 1059, 704, 23189, 18874, 573]",1059,704,23189,13
"[3, 353, 1059, 704, 23629, 4464, 133]",1059,704,23629,13
"[3, 353, 1059, 704, 23893, 19447, 573]",1059,704,23893,13
"[3, 353, 1059, 704, 23981, 16521, 485]",1059,704,23981,13
"[3, 353, 1059, 704, 24421, 1561, 45]",1059,704,24421,13
"[3, 353, 1059, 704, 24509, 23012, 661]",1059,704,24509,13
"[3, 353, 1059, 704, 25037, 4730, 133]",1059,704,25037,13
"[3, 353, 1059, 704, 25301, 20593, 573]",1059,704,25301,13
"[3, 353, 1059, 704, 25741, 4863, 133]",1059,704,25741,13
"[3, 353, 1059, 704, 26357, 8274, 221]",1059,704,26357,13
"[3, 353, 1059, 704, 27061, 8495, 221]",1059,704,27061,13
"[3, 353, 1059, 704, 27941, 1786, 45]",1059,704,27941,13
"[3, 353, 1059, 704, 28909, 19916, 485]",1059,704,28909,13
"[3, 353, 1059, 704, 29173, 9158, 221]",1059,704,29173,13
"[3, 353, 1059, 704, 29437, 27639, 661]",1059,704,29437,13
"[3, 353, 1059, 704, 29789, 13075, 309]",1059,704,29789,13
"[3, 353, 1059, 704, 30493, 13384, 309]",1059,704,30493,13
"[3, 353, 1059, 704, 30757, 1966, 45]",1059,704,30757,13
"[3, 353, 1059, 704, 32077, 6060, 133]",1059,704,32077,13
"[3, 353, 1059, 704, 32341, 26323, 573]",1059,704,32341,13
"[3, 353, 1059, 704, 32429, 22341, 485]",1059,704,32429,13
"[3, 353, 1059, 704, 32693, 10263, 221]",1059,704,32693,13
"[3, 353, 1059, 704, 32869, 2101, 45]",1059,704,32869,13
"[3, 353, 1059, 704, 32957, 30944, 661]",1059,704,32957,13
"[3, 353, 1059, 704, 33749, 27469, 573]",1059,704,33749,13
"[3, 353, 1059, 704, 34981, 2236, 45]",1059,704,34981,13
"[3, 353, 1059, 704, 35069, 32927, 661]",1059,704,35069,13
"[3, 353, 1059, 704, 35509, 11147, 221]",1059,704,35509,13
"[3, 353, 1059, 704, 35597, 6725, 133]",1059,704,35597,13
"[3, 353, 1059, 704, 36037, 20322, 397]",1059,704,36037,13
"[3, 353, 1059, 704, 36389, 2326, 45]",1059,704,36389,13
"[3, 353, 1059, 704, 36653, 25251, 485]",1059,704,36653,13
"[3, 353, 1059, 704, 37181, 34910, 661]",1059,704,37181,13
"[3, 353, 1059, 704, 37357, 25736, 485]",1059,704,37357,13
"[3, 353, 1059, 704, 38149, 21513, 397]",1059,704,38149,13
"[3, 353, 1059, 704, 38237, 16783, 309]",1059,704,38237,13
"[3, 353, 1059, 704, 38501, 2461, 45]",1059,704,38501,13
"[3, 353, 1059, 704, 38677, 31480, 573]",1059,704,38677,13
"[3, 353, 1059, 704, 39293, 36893, 661]",1059,704,39293,13
"[3, 353, 1059, 704, 39733, 12473, 221]",1059,704,39733,13
"[3, 353, 1059, 704, 39821, 7523, 133]",1059,704,39821,13
"[3, 353, 1059, 704, 41141, 12915, 221]",1059,704,41141,13
"[3, 353, 1059, 704, 41669, 23498, 397]",1059,704,41669,13
"[3, 353, 1059, 704, 42197, 34345, 573]",1059,704,42197,13
"[3, 353, 1059, 704, 42373, 23895, 397]",1059,704,42373,13
"[3, 353, 1059, 704, 42461, 18637, 309]",1059,704,42461,13
"[3, 353, 1059, 704, 42901, 34918, 573]",1059,704,42901,13
"[3, 353, 1059, 704, 42989, 29616, 485]",1059,704,42989,13
"[3, 353, 1059, 704, 43517, 40859, 661]",1059,704,43517,13
"[3, 353, 1059, 704, 43781, 24689, 397]",1059,704,43781,13
"[3, 353, 1059, 704, 44221, 41520, 661]",1059,704,44221,13
"[3, 353, 1059, 704, 45013, 36637, 573]",1059,704,45013,13
"[3, 353, 1059, 704, 45541, 2911, 45]",1059,704,45541,13
"[3, 353, 1059, 704, 45893, 25880, 397]",1059,704,45893,13
"[3, 353, 1059, 704, 46861, 8853, 133]",1059,704,46861,13
"[3, 353, 1059, 704, 47389, 20800, 309]",1059,704,47389,13
"[3, 353, 1059, 704, 47653, 3046, 45]",1059,704,47653,13
"[3, 353, 1059, 704, 47741, 44825, 661]",1059,704,47741,13
"[3, 353, 1059, 704, 47917, 33011, 485]",1059,704,47917,13
"[3, 353, 1059, 704, 48533, 39502, 573]",1059,704,48533,13
"[3, 353, 1059, 704, 48973, 9252, 133]",1059,704,48973,13
"[3, 353, 1059, 704, 49853, 46808, 661]",1059,704,49853,13
"[3, 353, 1059, 704, 50821, 28659, 397]",1059,704,50821,13
"[3, 353, 1059, 704, 50909, 22345, 309]",1059,704,50909,13
"[3, 353, 1059, 704, 51349, 41794, 573]",1059,704,51349,13
"[3, 353, 1059, 704, 51437, 35436, 485]",1059,704,51437,13
"[3, 353, 1059, 704, 51613, 22654, 309]",1059,704,51613,13
"[3, 353, 1059, 704, 52757, 42940, 573]",1059,704,52757,13
"[3, 353, 1059, 704, 53197, 10050, 133]",1059,704,53197,13
"[3, 353, 1059, 704, 53549, 36891, 485]",1059,704,53549,13
"[3, 353, 1059, 704, 53813, 16893, 221]",1059,704,53813,13
"[3, 353, 1059, 704, 54517, 17114, 221]",1059,704,54517,13
"[3, 353, 1059, 704, 54869, 44659, 573]",1059,704,54869,13
"[3, 353, 1059, 704, 55661, 38346, 485]",1059,704,55661,13
"[3, 353, 1059, 704, 55837, 24508, 309]",1059,704,55837,13
"[3, 353, 1059, 704, 56101, 3586, 45]",1059,704,56101,13
"[3, 353, 1059, 704, 56453, 31835, 397]",1059,704,56453,13
"[3, 353, 1059, 704, 56629, 17777, 221]",1059,704,56629,13
"[3, 353, 1059, 704, 56893, 53418, 661]",1059,704,56893,13
"[3, 353, 1059, 704, 57773, 39801, 485]",1059,704,57773,13
"[3, 353, 1059, 704, 58477, 40286, 485]",1059,704,58477,13
"[3, 353, 1059, 704, 58741, 18440, 221]",1059,704,58741,13
"[3, 353, 1059, 704, 59093, 48097, 573]",1059,704,59093,13
"[3, 353, 1059, 704, 59357, 26053, 309]",1059,704,59357,13
"[3, 353, 1059, 704, 59621, 3811, 45]",1059,704,59621,13
"[3, 353, 1059, 704, 59797, 48670, 573]",1059,704,59797,13
"[3, 353, 1059, 704, 60149, 18882, 221]",1059,704,60149,13
"[3, 353, 1059, 704, 60413, 56723, 661]",1059,704,60413,13
"[3, 353, 1059, 704, 60589, 41741, 485]",1059,704,60589,13
"[3, 353, 1059, 704, 61381, 34614, 397]",1059,704,61381,13
"[3, 353, 1059, 704, 61469, 26980, 309]",1059,704,61469,13
"[3, 353, 1059, 704, 61909, 50389, 573]",1059,704,61909,13
"[3, 353, 1059, 704, 62701, 43196, 485]",1059,704,62701,13
"[3, 353, 1059, 704, 63317, 51535, 573]",1059,704,63317,13
"[3, 353, 1059, 704, 63493, 35805, 397]",1059,704,63493,13
"[3, 353, 1059, 704, 64109, 44166, 485]",1059,704,64109,13
"[3, 353, 1059, 704, 64373, 20208, 221]",1059,704,64373,13
"[3, 353, 1059, 704, 64901, 36599, 397]",1059,704,64901,13
"[3, 353, 1059, 704, 97, 31, 225]",1059,704,97,9
"[3, 353, 1059, 704, 193, 88, 321]",1059,704,193,9
"[3, 353, 1059, 704, 257, 234, 641]",1059,704,257,9
"[3, 353, 1059, 704, 449, 368, 577]",1059,704,449,9
"[3, 353, 1059, 704, 577, 368, 449]",1059,704,577,9
"[3, 353, 1059, 704, 641, 234, 257]",1059,704,641,9
"[3, 353, 1059, 704, 673, 521, 545]",1059,704,673,9
"[3, 353, 1059, 704, 769, 71, 65]",1059,704,769,9
"[3, 353, 1059, 704, 929, 128, 97]",1059,704,929,9
"[3, 353, 1059, 704, 1153, 945, 577]",1059,704,1153,9
"[3, 353, 1059, 704, 1217, 223, 129]",1059,704,1217,9
"[3, 353, 1059, 704, 1249, 1194, 673]",1059,704,1249,9
"[3, 353, 1059, 704, 1601, 730, 321]",1059,704,1601,9
"[3, 353, 1059, 704, 1697, 1468, 609]",1059,704,1697,9
"[3, 353, 1059, 704, 1889, 432, 161]",1059,704,1889,9
"[3, 353, 1059, 704, 2017, 828, 289]",1059,704,2017,9
"[3, 353, 1059, 704, 2081, 1611, 545]",1059,704,2081,9
"[3, 353, 1059, 704, 2273, 1553, 481]",1059,704,2273,9
"[3, 353, 1059, 704, 2593, 593, 161]",1059,704,2593,9
"[3, 353, 1059, 704, 2657, 2540, 673]",1059,704,2657,9
"[3, 353, 1059, 704, 2689, 1715, 449]",1059,704,2689,9
"[3, 353, 1059, 704, 2753, 1005, 257]",1059,704,2753,9
"[3, 353, 1059, 704, 3041, 419, 97]",1059,704,3041,9
"[3, 353, 1059, 704, 3137, 860, 193]",1059,704,3137,9
"[3, 353, 1059, 704, 3329, 610, 129]",1059,704,3329,9
"[3, 353, 1059, 704, 3361, 3213, 673]",1059,704,3361,9
"[3, 353, 1059, 704, 3457, 1262, 257]",1059,704,3457,9
"[3, 353, 1059, 704, 3617, 1156, 225]",1059,704,3617,9
"[3, 353, 1059, 704, 4001, 915, 161]",1059,704,4001,9
"[3, 353, 1059, 704, 4129, 1695, 289]",1059,704,4129,9
"[3, 353, 1059, 704, 4289, 396, 65]",1059,704,4289,9
"[3, 353, 1059, 704, 4481, 4080, 641]",1059,704,4481,9
"[3, 353, 1059, 704, 4513, 3904, 609]",1059,704,4513,9
"[3, 353, 1059, 704, 4673, 3830, 577]",1059,704,4673,9
"[3, 353, 1059, 704, 4801, 3062, 449]",1059,704,4801,9
"[3, 353, 1059, 704, 4993, 461, 65]",1059,704,4993,9
"[3, 353, 1059, 704, 5153, 710, 97]",1059,704,5153,9
"[3, 353, 1059, 704, 5441, 997, 129]",1059,704,5441,9
"[3, 353, 1059, 704, 5569, 2033, 257]",1059,704,5569,9
"[3, 353, 1059, 704, 5857, 807, 97]",1059,704,5857,9
"[3, 353, 1059, 704, 5953, 1632, 193]",1059,704,5953,9
"[3, 353, 1059, 704, 6113, 1398, 161]",1059,704,6113,9
"[3, 353, 1059, 704, 6529, 2977, 321]",1059,704,6529,9
"[3, 353, 1059, 704, 6977, 2547, 257]",1059,704,6977,9
"[3, 353, 1059, 704, 7297, 6644, 641]",1059,704,7297,9
"[3, 353, 1059, 704, 7457, 4417, 417]",1059,704,7457,9
"[3, 353, 1059, 704, 7489, 6138, 577]",1059,704,7489,9
"[3, 353, 1059, 704, 7649, 3140, 289]",1059,704,7649,9
"[3, 353, 1059, 704, 7681, 2804, 257]",1059,704,7681,9
"[3, 353, 1059, 704, 7841, 2506, 225]",1059,704,7841,9
"[3, 353, 1059, 704, 7873, 5737, 513]",1059,704,7873,9
"[3, 353, 1059, 704, 7937, 3619, 321]",1059,704,7937,9
"[3, 353, 1059, 704, 8161, 4834, 417]",1059,704,8161,9
"[3, 353, 1059, 704, 8353, 3429, 289]",1059,704,8353,9
"[3, 353, 1059, 704, 8513, 786, 65]",1059,704,8513,9
"[3, 353, 1059, 704, 8609, 5882, 481]",1059,704,8609,9
"[3, 353, 1059, 704, 8641, 3940, 321]",1059,704,8641,9
"[3, 353, 1059, 704, 8737, 7558, 609]",1059,704,8737,9
"[3, 353, 1059, 704, 8929, 2042, 161]",1059,704,8929,9
"[3, 353, 1059, 704, 9281, 6763, 513]",1059,704,9281,9
"[3, 353, 1059, 704, 9377, 1292, 97]",1059,704,9377,9
"[3, 353, 1059, 704, 9473, 2597, 193]",1059,704,9473,9
"[3, 353, 1059, 704, 9601, 7869, 577]",1059,704,9601,9
"[3, 353, 1059, 704, 9697, 9270, 673]",1059,704,9697,9
"[3, 353, 1059, 704, 10177, 2790, 193]",1059,704,10177,9
"[3, 353, 1059, 704, 10273, 6085, 417]",1059,704,10273,9
"[3, 353, 1059, 704, 10337, 2364, 161]",1059,704,10337,9
"[3, 353, 1059, 704, 10369, 1900, 129]",1059,704,10369,9
"[3, 353, 1059, 704, 10433, 6654, 449]",1059,704,10433,9
"[3, 353, 1059, 704, 10529, 8151, 545]",1059,704,10529,9
"[3, 353, 1059, 704, 10657, 3406, 225]",1059,704,10657,9
"[3, 353, 1059, 704, 10753, 4903, 321]",1059,704,10753,9
"[3, 353, 1059, 704, 11329, 1046, 65]",1059,704,11329,9
"[3, 353, 1059, 704, 11393, 8302, 513]",1059,704,11393,9
"[3, 353, 1059, 704, 11489, 1583, 97]",1059,704,11489,9
"[3, 353, 1059, 704, 11681, 6919, 417]",1059,704,11681,9
"[3, 353, 1059, 704, 11777, 2158, 129]",1059,704,11777,9
"[3, 353, 1059, 704, 12097, 8815, 513]",1059,704,12097,9
"[3, 353, 1059, 704, 12161, 5545, 321]",1059,704,12161,9
"[3, 353, 1059, 704, 12289, 3369, 193]",1059,704,12289,9
