"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[19, 457, 8683, 8208, 62017, 48243, 6385]",8683,8208,62017,37
"[19, 457, 8683, 8208, 62473, 45127, 5929]",8683,8208,62473,37
"[19, 457, 8683, 8208, 63841, 35475, 4561]",8683,8208,63841,37
"[19, 457, 8683, 8208, 3079, 1155, 3079]",8683,8208,3079,25
"[19, 457, 8683, 8208, 4447, 927, 1711]",8683,8208,4447,25
"[19, 457, 8683, 8208, 7867, 6229, 6499]",8683,8208,7867,25
"[19, 457, 8683, 8208, 11287, 4234, 3079]",8683,8208,11287,25
"[19, 457, 8683, 8208, 11971, 3493, 2395]",8683,8208,11971,25
"[19, 457, 8683, 8208, 13339, 1669, 1027]",8683,8208,13339,25
"[19, 457, 8683, 8208, 15391, 13469, 7183]",8683,8208,15391,25
"[19, 457, 8683, 8208, 16759, 11873, 5815]",8683,8208,16759,25
"[19, 457, 8683, 8208, 17443, 10904, 5131]",8683,8208,17443,25
"[19, 457, 8683, 8208, 18127, 9821, 4447]",8683,8208,18127,25
"[19, 457, 8683, 8208, 23599, 20652, 7183]",8683,8208,23599,25
"[19, 457, 8683, 8208, 24967, 17688, 5815]",8683,8208,24967,25
"[19, 457, 8683, 8208, 28387, 8283, 2395]",8683,8208,28387,25
"[19, 457, 8683, 8208, 31123, 29830, 7867]",8683,8208,31123,25
"[19, 457, 8683, 8208, 32491, 25726, 6499]",8683,8208,32491,25
"[19, 457, 8683, 8208, 34543, 18715, 4447]",8683,8208,34543,25
"[19, 457, 8683, 8208, 35227, 16150, 3763]",8683,8208,35227,25
"[19, 457, 8683, 8208, 35911, 13471, 3079]",8683,8208,35911,25
"[19, 457, 8683, 8208, 37963, 4750, 1027]",8683,8208,37963,25
"[19, 457, 8683, 8208, 40699, 32225, 6499]",8683,8208,40699,25
"[19, 457, 8683, 8208, 42751, 23162, 4447]",8683,8208,42751,25
"[19, 457, 8683, 8208, 44119, 16550, 3079]",8683,8208,44119,25
"[19, 457, 8683, 8208, 46171, 5777, 1027]",8683,8208,46171,25
"[19, 457, 8683, 8208, 48907, 38724, 6499]",8683,8208,48907,25
"[19, 457, 8683, 8208, 56431, 49384, 7183]",8683,8208,56431,25
"[19, 457, 8683, 8208, 59167, 32056, 4447]",8683,8208,59167,25
"[19, 457, 8683, 8208, 65323, 51722, 6499]",8683,8208,65323,25
"[19, 457, 8683, 8208, 229, 70, 2509]",8683,8208,229,18
"[19, 457, 8683, 8208, 1597, 222, 1141]",8683,8208,1597,18
"[19, 457, 8683, 8208, 3877, 3339, 7069]",8683,8208,3877,18
"[19, 457, 8683, 8208, 5701, 3643, 5245]",8683,8208,5701,18
"[19, 457, 8683, 8208, 7069, 3339, 3877]",8683,8208,7069,18
"[19, 457, 8683, 8208, 9349, 1819, 1597]",8683,8208,9349,18
"[19, 457, 8683, 8208, 11173, 10864, 7981]",8683,8208,11173,18
"[19, 457, 8683, 8208, 12541, 10104, 6613]",8683,8208,12541,18
"[19, 457, 8683, 8208, 14821, 7824, 4333]",8683,8208,14821,18
"[19, 457, 8683, 8208, 15277, 7216, 3877]",8683,8208,15277,18
"[19, 457, 8683, 8208, 16189, 5848, 2965]",8683,8208,16189,18
"[19, 457, 8683, 8208, 18013, 2504, 1141]",8683,8208,18013,18
"[19, 457, 8683, 8208, 19381, 18845, 7981]",8683,8208,19381,18
"[19, 457, 8683, 8208, 20749, 16717, 6613]",8683,8208,20749,18
"[19, 457, 8683, 8208, 21661, 15045, 5701]",8683,8208,21661,18
"[19, 457, 8683, 8208, 23029, 12157, 4333]",8683,8208,23029,18
"[19, 457, 8683, 8208, 31237, 16490, 4333]",8683,8208,31237,18
"[19, 457, 8683, 8208, 34429, 4786, 1141]",8683,8208,34429,18
"[19, 457, 8683, 8208, 35797, 34807, 7981]",8683,8208,35797,18
"[19, 457, 8683, 8208, 36709, 31615, 7069]",8683,8208,36709,18
"[19, 457, 8683, 8208, 39901, 18847, 3877]",8683,8208,39901,18
"[19, 457, 8683, 8208, 40813, 14743, 2965]",8683,8208,40813,18
"[19, 457, 8683, 8208, 41269, 12615, 2509]",8683,8208,41269,18
"[19, 457, 8683, 8208, 42181, 8207, 1597]",8683,8208,42181,18
"[19, 457, 8683, 8208, 44917, 38684, 7069]",8683,8208,44917,18
"[19, 457, 8683, 8208, 47653, 25156, 4333]",8683,8208,47653,18
"[19, 457, 8683, 8208, 48109, 22724, 3877]",8683,8208,48109,18
"[19, 457, 8683, 8208, 49477, 15124, 2509]",8683,8208,49477,18
"[19, 457, 8683, 8208, 54493, 37849, 5701]",8683,8208,54493,18
"[19, 457, 8683, 8208, 54949, 35113, 5245]",8683,8208,54949,18
"[19, 457, 8683, 8208, 59053, 8209, 1141]",8683,8208,59053,18
"[19, 457, 8683, 8208, 61333, 52822, 7069]",8683,8208,61333,18
"[19, 457, 8683, 8208, 62701, 43550, 5701]",8683,8208,62701,18
"[19, 457, 8683, 8208, 65437, 23638, 2965]",8683,8208,65437,18
"[19, 457, 8683, 8208, 571, 8, 115]",8683,8208,571,9
"[19, 457, 8683, 8208, 1483, 1339, 7411]",8683,8208,1483,9
"[19, 457, 8683, 8208, 2851, 2099, 6043]",8683,8208,2851,9
"[19, 457, 8683, 8208, 3307, 2251, 5587]",8683,8208,3307,9
"[19, 457, 8683, 8208, 4219, 2403, 4675]",8683,8208,4219,9
"[19, 457, 8683, 8208, 4903, 2384, 3991]",8683,8208,4903,9
"[19, 457, 8683, 8208, 6043, 2099, 2851]",8683,8208,6043,9
"[19, 457, 8683, 8208, 6271, 2004, 2623]",8683,8208,6271,9
"[19, 457, 8683, 8208, 7411, 1339, 1483]",8683,8208,7411,9
"[19, 457, 8683, 8208, 7639, 1168, 1255]",8683,8208,7639,9
"[19, 457, 8683, 8208, 8779, 123, 115]",8683,8208,8779,9
"[19, 457, 8683, 8208, 9007, 8883, 8095]",8683,8208,9007,9
"[19, 457, 8683, 8208, 9463, 8807, 7639]",8683,8208,9463,9
"[19, 457, 8683, 8208, 10831, 8275, 6271]",8683,8208,10831,9
"[19, 457, 8683, 8208, 11059, 8142, 6043]",8683,8208,11059,9
"[19, 457, 8683, 8208, 11743, 7667, 5359]",8683,8208,11743,9
"[19, 457, 8683, 8208, 13567, 5843, 3535]",8683,8208,13567,9
"[19, 457, 8683, 8208, 14251, 4950, 2851]",8683,8208,14251,9
"[19, 457, 8683, 8208, 14479, 4627, 2623]",8683,8208,14479,9
"[19, 457, 8683, 8208, 15619, 2822, 1483]",8683,8208,15619,9
"[19, 457, 8683, 8208, 16987, 238, 115]",8683,8208,16987,9
"[19, 457, 8683, 8208, 18583, 15230, 6727]",8683,8208,18583,9
"[19, 457, 8683, 8208, 19267, 14185, 6043]",8683,8208,19267,9
"[19, 457, 8683, 8208, 20407, 12190, 4903]",8683,8208,20407,9
"[19, 457, 8683, 8208, 21319, 10366, 3991]",8683,8208,21319,9
"[19, 457, 8683, 8208, 22003, 8865, 3307]",8683,8208,22003,9
"[19, 457, 8683, 8208, 23143, 6110, 2167]",8683,8208,23143,9
"[19, 457, 8683, 8208, 23371, 5521, 1939]",8683,8208,23371,9
"[19, 457, 8683, 8208, 23827, 4305, 1483]",8683,8208,23827,9
"[19, 457, 8683, 8208, 25423, 25073, 8095]",8683,8208,25423,9
"[19, 457, 8683, 8208, 26107, 23572, 7411]",8683,8208,26107,9
"[19, 457, 8683, 8208, 28843, 16428, 4675]",8683,8208,28843,9
"[19, 457, 8683, 8208, 29527, 14357, 3991]",8683,8208,29527,9
"[19, 457, 8683, 8208, 29983, 12913, 3535]",8683,8208,29983,9
"[19, 457, 8683, 8208, 30211, 12172, 3307]",8683,8208,30211,9
"[19, 457, 8683, 8208, 32719, 3185, 799]",8683,8208,32719,9
"[19, 457, 8683, 8208, 33403, 468, 115]",8683,8208,33403,9
"[19, 457, 8683, 8208, 37507, 19279, 4219]",8683,8208,37507,9
"[19, 457, 8683, 8208, 39103, 12496, 2623]",8683,8208,39103,9
"[19, 457, 8683, 8208, 40471, 6188, 1255]",8683,8208,40471,9
"[19, 457, 8683, 8208, 40927, 3984, 799]",8683,8208,40927,9
"[19, 457, 8683, 8208, 41611, 583, 115]",8683,8208,41611,9
"[19, 457, 8683, 8208, 42979, 36418, 6955]",8683,8208,42979,9
"[19, 457, 8683, 8208, 43207, 35411, 6727]",8683,8208,43207,9
"[19, 457, 8683, 8208, 43891, 32314, 6043]",8683,8208,43891,9
"[19, 457, 8683, 8208, 45259, 25778, 4675]",8683,8208,45259,9
"[19, 457, 8683, 8208, 45943, 22339, 3991]",8683,8208,45943,9
"[19, 457, 8683, 8208, 46399, 19983, 3535]",8683,8208,46399,9
"[19, 457, 8683, 8208, 48679, 7443, 1255]",8683,8208,48679,9
"[19, 457, 8683, 8208, 49363, 3434, 571]",8683,8208,49363,9
"[19, 457, 8683, 8208, 50047, 49358, 8095]",8683,8208,50047,9
"[19, 457, 8683, 8208, 50503, 47002, 7639]",8683,8208,50503,9
"[19, 457, 8683, 8208, 51871, 39630, 6271]",8683,8208,51871,9
"[19, 457, 8683, 8208, 52783, 34462, 5359]",8683,8208,52783,9
"[19, 457, 8683, 8208, 53239, 31802, 4903]",8683,8208,53239,9
"[19, 457, 8683, 8208, 53923, 27717, 4219]",8683,8208,53923,9
"[19, 457, 8683, 8208, 54151, 26330, 3991]",8683,8208,54151,9
"[19, 457, 8683, 8208, 55291, 19205, 2851]",8683,8208,55291,9
"[19, 457, 8683, 8208, 56659, 10237, 1483]",8683,8208,56659,9
"[19, 457, 8683, 8208, 57571, 4005, 571]",8683,8208,57571,9
"[19, 457, 8683, 8208, 58027, 813, 115]",8683,8208,58027,9
"[19, 457, 8683, 8208, 58711, 54641, 7639]",8683,8208,58711,9
"[19, 457, 8683, 8208, 60763, 41360, 5587]",8683,8208,60763,9
"[19, 457, 8683, 8208, 62131, 31936, 4219]",8683,8208,62131,9
"[19, 457, 8683, 8208, 63499, 22056, 2851]",8683,8208,63499,9
"[19, 457, 8683, 8208, 63727, 20365, 2623]",8683,8208,63727,9
"[19, 457, 8683, 8208, 73, 57, 6409]",8683,8208,73,5
"[19, 457, 8683, 8208, 433, 114, 2161]",8683,8208,433,5
"[19, 457, 8683, 8208, 577, 324, 4609]",8683,8208,577,5
"[19, 457, 8683, 8208, 761, 747, 8057]",8683,8208,761,5
"[19, 457, 8683, 8208, 937, 633, 5545]",8683,8208,937,5
"[19, 457, 8683, 8208, 1009, 779, 6337]",8683,8208,1009,5
"[19, 457, 8683, 8208, 1153, 1052, 7489]",8683,8208,1153,5
"[19, 457, 8683, 8208, 1217, 1127, 7601]",8683,8208,1217,5
"[19, 457, 8683, 8208, 1297, 478, 3025]",8683,8208,1297,5
"[19, 457, 8683, 8208, 1657, 538, 2665]",8683,8208,1657,5
"[19, 457, 8683, 8208, 1801, 174, 793]",8683,8208,1801,5
"[19, 457, 8683, 8208, 1873, 756, 3313]",8683,8208,1873,5
"[19, 457, 8683, 8208, 2017, 1628, 6625]",8683,8208,2017,5
"[19, 457, 8683, 8208, 2089, 1228, 4825]",8683,8208,2089,5
"[19, 457, 8683, 8208, 2129, 1735, 6689]",8683,8208,2129,5
"[19, 457, 8683, 8208, 2161, 114, 433]",8683,8208,2161,5
"[19, 457, 8683, 8208, 2377, 1439, 4969]",8683,8208,2377,5
"[19, 457, 8683, 8208, 2521, 1880, 6121]",8683,8208,2521,5
"[19, 457, 8683, 8208, 2593, 1638, 5185]",8683,8208,2593,5
"[19, 457, 8683, 8208, 2953, 2513, 6985]",8683,8208,2953,5
"[19, 457, 8683, 8208, 3041, 113, 305]",8683,8208,3041,5
"[19, 457, 8683, 8208, 3169, 2947, 7633]",8683,8208,3169,5
"[19, 457, 8683, 8208, 3313, 756, 1873]",8683,8208,3313,5
"[19, 457, 8683, 8208, 3457, 1456, 3457]",8683,8208,3457,5
"[19, 457, 8683, 8208, 3529, 3127, 7273]",8683,8208,3529,5
"[19, 457, 8683, 8208, 3673, 1257, 2809]",8683,8208,3673,5
"[19, 457, 8683, 8208, 3889, 2252, 4753]",8683,8208,3889,5
"[19, 457, 8683, 8208, 4177, 1173, 2305]",8683,8208,4177,5
"[19, 457, 8683, 8208, 4409, 3838, 7145]",8683,8208,4409,5
"[19, 457, 8683, 8208, 4969, 1439, 2377]",8683,8208,4969,5
"[19, 457, 8683, 8208, 5113, 1391, 2233]",8683,8208,5113,5
"[19, 457, 8683, 8208, 5689, 2945, 4249]",8683,8208,5689,5
"[19, 457, 8683, 8208, 6121, 1880, 2521]",8683,8208,6121,5
"[19, 457, 8683, 8208, 6337, 779, 1009]",8683,8208,6337,5
"[19, 457, 8683, 8208, 6481, 683, 865]",8683,8208,6481,5
"[19, 457, 8683, 8208, 6553, 978, 1225]",8683,8208,6553,5
"[19, 457, 8683, 8208, 6689, 1735, 2129]",8683,8208,6689,5
"[19, 457, 8683, 8208, 7057, 2477, 2881]",8683,8208,7057,5
"[19, 457, 8683, 8208, 7129, 4691, 5401]",8683,8208,7129,5
"[19, 457, 8683, 8208, 7417, 5401, 5977]",8683,8208,7417,5
"[19, 457, 8683, 8208, 7489, 1052, 1153]",8683,8208,7489,5
"[19, 457, 8683, 8208, 7561, 6965, 7561]",8683,8208,7561,5
"[19, 457, 8683, 8208, 7993, 632, 649]",8683,8208,7993,5
"[19, 457, 8683, 8208, 8353, 1613, 1585]",8683,8208,8353,5
"[19, 457, 8683, 8208, 8513, 3154, 3041]",8683,8208,8513,5
"[19, 457, 8683, 8208, 8641, 2275, 2161]",8683,8208,8641,5
"[19, 457, 8683, 8208, 8713, 4969, 4681]",8683,8208,8713,5
"[19, 457, 8683, 8208, 8929, 6737, 6193]",8683,8208,8929,5
"[19, 457, 8683, 8208, 8969, 8804, 8057]",8683,8208,8969,5
"[19, 457, 8683, 8208, 9001, 1975, 1801]",8683,8208,9001,5
"[19, 457, 8683, 8208, 9433, 7531, 6553]",8683,8208,9433,5
"[19, 457, 8683, 8208, 9649, 5926, 5041]",8683,8208,9649,5
"[19, 457, 8683, 8208, 9721, 257, 217]",8683,8208,9721,5
"[19, 457, 8683, 8208, 10009, 967, 793]",8683,8208,10009,5
"[19, 457, 8683, 8208, 10337, 8424, 6689]",8683,8208,10337,5
"[19, 457, 8683, 8208, 10369, 547, 433]",8683,8208,10369,5
"[19, 457, 8683, 8208, 10513, 5350, 4177]",8683,8208,10513,5
"[19, 457, 8683, 8208, 10657, 6919, 5329]",8683,8208,10657,5
"[19, 457, 8683, 8208, 10729, 8001, 6121]",8683,8208,10729,5
"[19, 457, 8683, 8208, 11161, 9498, 6985]",8683,8208,11161,5
"[19, 457, 8683, 8208, 11593, 7425, 5257]",8683,8208,11593,5
"[19, 457, 8683, 8208, 11953, 5244, 3601]",8683,8208,11953,5
"[19, 457, 8683, 8208, 12097, 7005, 4753]",8683,8208,12097,5
"[19, 457, 8683, 8208, 12161, 7208, 4865]",8683,8208,12161,5
"[19, 457, 8683, 8208, 12241, 431, 289]",8683,8208,12241,5
"[19, 457, 8683, 8208, 12457, 8634, 5689]",8683,8208,12457,5
"[19, 457, 8683, 8208, 12601, 12492, 8137]",8683,8208,12601,5
"[19, 457, 8683, 8208, 12889, 793, 505]",8683,8208,12889,5
"[19, 457, 8683, 8208, 13033, 3317, 2089]",8683,8208,13033,5
"[19, 457, 8683, 8208, 13177, 3816, 2377]",8683,8208,13177,5
"[19, 457, 8683, 8208, 13249, 2326, 1441]",8683,8208,13249,5
"[19, 457, 8683, 8208, 13537, 4039, 2449]",8683,8208,13537,5
"[19, 457, 8683, 8208, 14401, 1265, 721]",8683,8208,14401,5
"[19, 457, 8683, 8208, 14897, 3864, 2129]",8683,8208,14897,5
"[19, 457, 8683, 8208, 15121, 14327, 7777]",8683,8208,15121,5
"[19, 457, 8683, 8208, 15193, 5466, 2953]",8683,8208,15193,5
"[19, 457, 8683, 8208, 15809, 2344, 1217]",8683,8208,15809,5
"[19, 457, 8683, 8208, 15913, 15217, 7849]",8683,8208,15913,5
"[19, 457, 8683, 8208, 16057, 15073, 7705]",8683,8208,16057,5
"[19, 457, 8683, 8208, 16273, 15704, 7921]",8683,8208,16273,5
"[19, 457, 8683, 8208, 16561, 3198, 1585]",8683,8208,16561,5
"[19, 457, 8683, 8208, 16633, 3066, 1513]",8683,8208,16633,5
"[19, 457, 8683, 8208, 16921, 9650, 4681]",8683,8208,16921,5
"[19, 457, 8683, 8208, 16993, 9542, 4609]",8683,8208,16993,5
"[19, 457, 8683, 8208, 17137, 12930, 6193]",8683,8208,17137,5
"[19, 457, 8683, 8208, 17209, 3776, 1801]",8683,8208,17209,5
"[19, 457, 8683, 8208, 17497, 14276, 6697]",8683,8208,17497,5
"[19, 457, 8683, 8208, 17569, 16030, 7489]",8683,8208,17569,5
"[19, 457, 8683, 8208, 17713, 6528, 3025]",8683,8208,17713,5
"[19, 457, 8683, 8208, 17929, 474, 217]",8683,8208,17929,5
"[19, 457, 8683, 8208, 18089, 3687, 1673]",8683,8208,18089,5
"[19, 457, 8683, 8208, 18217, 1760, 793]",8683,8208,18217,5
"[19, 457, 8683, 8208, 18289, 7382, 3313]",8683,8208,18289,5
"[19, 457, 8683, 8208, 18433, 14878, 6625]",8683,8208,18433,5
"[19, 457, 8683, 8208, 18793, 11377, 4969]",8683,8208,18793,5
"[19, 457, 8683, 8208, 19001, 14429, 6233]",8683,8208,19001,5
"[19, 457, 8683, 8208, 19009, 12008, 5185]",8683,8208,19009,5
"[19, 457, 8683, 8208, 19081, 3852, 1657]",8683,8208,19081,5
"[19, 457, 8683, 8208, 19441, 3072, 1297]",8683,8208,19441,5
"[19, 457, 8683, 8208, 19457, 723, 305]",8683,8208,19457,5
"[19, 457, 8683, 8208, 19801, 12682, 5257]",8683,8208,19801,5
"[19, 457, 8683, 8208, 19913, 12909, 5321]",8683,8208,19913,5
"[19, 457, 8683, 8208, 20089, 6875, 2809]",8683,8208,20089,5
"[19, 457, 8683, 8208, 20161, 8845, 3601]",8683,8208,20161,5
"[19, 457, 8683, 8208, 20233, 9764, 3961]",8683,8208,20233,5
"[19, 457, 8683, 8208, 20369, 12073, 4865]",8683,8208,20369,5
"[19, 457, 8683, 8208, 20593, 5783, 2305]",8683,8208,20593,5
"[19, 457, 8683, 8208, 20809, 20629, 8137]",8683,8208,20809,5
"[19, 457, 8683, 8208, 21169, 10030, 3889]",8683,8208,21169,5
"[19, 457, 8683, 8208, 21313, 15333, 5905]",8683,8208,21313,5
"[19, 457, 8683, 8208, 21529, 5857, 2233]",8683,8208,21529,5
"[19, 457, 8683, 8208, 21601, 6824, 2593]",8683,8208,21601,5
"[19, 457, 8683, 8208, 21673, 8938, 3385]",8683,8208,21673,5
"[19, 457, 8683, 8208, 21737, 9261, 3497]",8683,8208,21737,5
"[19, 457, 8683, 8208, 21817, 18949, 7129]",8683,8208,21817,5
"[19, 457, 8683, 8208, 21961, 2507, 937]",8683,8208,21961,5
"[19, 457, 8683, 8208, 22193, 15620, 5777]",8683,8208,22193,5
"[19, 457, 8683, 8208, 23041, 5662, 2017]",8683,8208,23041,5
"[19, 457, 8683, 8208, 23473, 8239, 2881]",8683,8208,23473,5
"[19, 457, 8683, 8208, 23561, 12656, 4409]",8683,8208,23561,5
"[19, 457, 8683, 8208, 23689, 10185, 3529]",8683,8208,23689,5
"[19, 457, 8683, 8208, 23761, 17511, 6049]",8683,8208,23761,5
"[19, 457, 8683, 8208, 23833, 17355, 5977]",8683,8208,23833,5
"[19, 457, 8683, 8208, 23977, 22087, 7561]",8683,8208,23977,5
"[19, 457, 8683, 8208, 24049, 9285, 3169]",8683,8208,24049,5
"[19, 457, 8683, 8208, 24121, 23066, 7849]",8683,8208,24121,5
"[19, 457, 8683, 8208, 24337, 23913, 8065]",8683,8208,24337,5
"[19, 457, 8683, 8208, 24473, 2269, 761]",8683,8208,24473,5
"[19, 457, 8683, 8208, 24481, 23625, 7921]",8683,8208,24481,5
"[19, 457, 8683, 8208, 24697, 19284, 6409]",8683,8208,24697,5
"[19, 457, 8683, 8208, 24841, 4579, 1513]",8683,8208,24841,5
"[19, 457, 8683, 8208, 25057, 6597, 2161]",8683,8208,25057,5
"[19, 457, 8683, 8208, 25561, 17268, 5545]",8683,8208,25561,5
"[19, 457, 8683, 8208, 25633, 19790, 6337]",8683,8208,25633,5
"[19, 457, 8683, 8208, 25841, 23930, 7601]",8683,8208,25841,5
"[19, 457, 8683, 8208, 25849, 20637, 6553]",8683,8208,25849,5
"[19, 457, 8683, 8208, 26209, 463, 145]",8683,8208,26209,5
"[19, 457, 8683, 8208, 26297, 5360, 1673]",8683,8208,26297,5
"[19, 457, 8683, 8208, 26497, 10695, 3313]",8683,8208,26497,5
"[19, 457, 8683, 8208, 26641, 21503, 6625]",8683,8208,26641,5
"[19, 457, 8683, 8208, 26713, 15703, 4825]",8683,8208,26713,5
"[19, 457, 8683, 8208, 27073, 17577, 5329]",8683,8208,27073,5
"[19, 457, 8683, 8208, 27793, 25846, 7633]",8683,8208,27793,5
"[19, 457, 8683, 8208, 28081, 11827, 3457]",8683,8208,28081,5
"[19, 457, 8683, 8208, 28297, 9684, 2809]",8683,8208,28297,5
"[19, 457, 8683, 8208, 28513, 16511, 4753]",8683,8208,28513,5
"[19, 457, 8683, 8208, 28657, 1009, 289]",8683,8208,28657,5
"[19, 457, 8683, 8208, 29017, 28766, 8137]",8683,8208,29017,5
"[19, 457, 8683, 8208, 29033, 25273, 7145]",8683,8208,29033,5
"[19, 457, 8683, 8208, 29881, 12323, 3385]",8683,8208,29881,5
"[19, 457, 8683, 8208, 30169, 3444, 937]",8683,8208,30169,5
"[19, 457, 8683, 8208, 30241, 15920, 4321]",8683,8208,30241,5
"[19, 457, 8683, 8208, 30313, 15692, 4249]",8683,8208,30313,5
"[19, 457, 8683, 8208, 30529, 18214, 4897]",8683,8208,30529,5
"[19, 457, 8683, 8208, 30817, 2707, 721]",8683,8208,30817,5
"[19, 457, 8683, 8208, 31033, 276, 73]",8683,8208,31033,5
"[19, 457, 8683, 8208, 31177, 4653, 1225]",8683,8208,31177,5
"[19, 457, 8683, 8208, 31249, 7679, 2017]",8683,8208,31249,5
"[19, 457, 8683, 8208, 31321, 4125, 1081]",8683,8208,31321,5
"[19, 457, 8683, 8208, 31393, 22034, 5761]",8683,8208,31393,5
"[19, 457, 8683, 8208, 31769, 17065, 4409]",8683,8208,31769,5
"[19, 457, 8683, 8208, 32257, 12454, 3169]",8683,8208,32257,5
"[19, 457, 8683, 8208, 32401, 27289, 6913]",8683,8208,32401,5
"[19, 457, 8683, 8208, 33049, 6092, 1513]",8683,8208,33049,5
"[19, 457, 8683, 8208, 33409, 18760, 4609]",8683,8208,33409,5
"[19, 457, 8683, 8208, 33769, 22813, 5545]",8683,8208,33769,5
"[19, 457, 8683, 8208, 34057, 27190, 6553]",8683,8208,34057,5
"[19, 457, 8683, 8208, 34129, 12578, 3025]",8683,8208,34129,5
"[19, 457, 8683, 8208, 34273, 21049, 5041]",8683,8208,34273,5
"[19, 457, 8683, 8208, 34849, 28128, 6625]",8683,8208,34849,5
"[19, 457, 8683, 8208, 34961, 28491, 6689]",8683,8208,34961,5
"[19, 457, 8683, 8208, 35281, 22906, 5329]",8683,8208,35281,5
"[19, 457, 8683, 8208, 35353, 26364, 6121]",8683,8208,35353,5
"[19, 457, 8683, 8208, 36073, 8548, 1945]",8683,8208,36073,5
