"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[73, 457, 33361, 32832, 18127, 6987, 12655]",33361,32832,18127,6.54
"[73, 457, 33361, 32832, 23599, 5163, 7183]",33361,32832,23599,6.54
"[73, 457, 33361, 32832, 24967, 4422, 5815]",33361,32832,24967,6.54
"[73, 457, 33361, 32832, 28387, 23361, 27019]",33361,32832,28387,6.54
"[73, 457, 33361, 32832, 31123, 23019, 24283]",33361,32832,31123,6.54
"[73, 457, 33361, 32832, 32491, 22677, 22915]",33361,32832,32491,6.54
"[73, 457, 33361, 32832, 34543, 30586, 29071]",33361,32832,34543,6.54
"[73, 457, 33361, 32832, 35227, 21651, 20179]",33361,32832,35227,6.54
"[73, 457, 33361, 32832, 35911, 30301, 27703]",33361,32832,35911,6.54
"[73, 457, 33361, 32832, 37963, 20169, 17443]",33361,32832,37963,6.54
"[73, 457, 33361, 32832, 40699, 18231, 14707]",33361,32832,40699,6.54
"[73, 457, 33361, 32832, 42751, 27166, 20863]",33361,32832,42751,6.54
"[73, 457, 33361, 32832, 44119, 26197, 19495]",33361,32832,44119,6.54
"[73, 457, 33361, 32832, 46171, 12987, 9235]",33361,32832,46171,6.54
"[73, 457, 33361, 32832, 48907, 9681, 6499]",33361,32832,48907,6.54
"[73, 457, 33361, 32832, 56431, 12346, 7183]",33361,32832,56431,6.54
"[73, 457, 33361, 32832, 59167, 8014, 4447]",33361,32832,59167,6.54
"[73, 457, 33361, 32832, 65323, 45592, 22915]",33361,32832,65323,6.54
"[73, 457, 33361, 32832, 73, 69, 31033]",33361,32832,73,5.46
"[73, 457, 33361, 32832, 433, 245, 18577]",33361,32832,433,5.46
"[73, 457, 33361, 32832, 577, 81, 4609]",33361,32832,577,5.46
"[73, 457, 33361, 32832, 937, 861, 30169]",33361,32832,937,5.46
"[73, 457, 33361, 32832, 1009, 447, 14545]",33361,32832,1009,5.46
"[73, 457, 33361, 32832, 1153, 263, 7489]",33361,32832,1153,5.46
"[73, 457, 33361, 32832, 1297, 768, 19441]",33361,32832,1297,5.46
"[73, 457, 33361, 32832, 1657, 963, 19081]",33361,32832,1657,5.46
"[73, 457, 33361, 32832, 1801, 944, 17209]",33361,32832,1801,5.46
"[73, 457, 33361, 32832, 1873, 189, 3313]",33361,32832,1873,5.46
"[73, 457, 33361, 32832, 2017, 407, 6625]",33361,32832,2017,5.46
"[73, 457, 33361, 32832, 2089, 307, 4825]",33361,32832,2089,5.46
"[73, 457, 33361, 32832, 2161, 1109, 16849]",33361,32832,2161,5.46
"[73, 457, 33361, 32832, 2377, 954, 13177]",33361,32832,2377,5.46
"[73, 457, 33361, 32832, 2521, 470, 6121]",33361,32832,2521,5.46
"[73, 457, 33361, 32832, 2593, 1706, 21601]",33361,32832,2593,5.46
"[73, 457, 33361, 32832, 2953, 2843, 31609]",33361,32832,2953,5.46
"[73, 457, 33361, 32832, 3169, 1529, 15841]",33361,32832,3169,5.46
"[73, 457, 33361, 32832, 3313, 189, 1873]",33361,32832,3313,5.46
"[73, 457, 33361, 32832, 3457, 364, 3457]",33361,32832,3457,5.46
"[73, 457, 33361, 32832, 3529, 1664, 15481]",33361,32832,3529,5.46
"[73, 457, 33361, 32832, 3673, 3069, 27433]",33361,32832,3673,5.46
"[73, 457, 33361, 32832, 3889, 563, 4753]",33361,32832,3889,5.46
"[73, 457, 33361, 32832, 4177, 3426, 26929]",33361,32832,4177,5.46
"[73, 457, 33361, 32832, 4969, 1602, 10585]",33361,32832,4969,5.46
"[73, 457, 33361, 32832, 5113, 1626, 10441]",33361,32832,5113,5.46
"[73, 457, 33361, 32832, 5689, 5003, 28873]",33361,32832,5689,5.46
"[73, 457, 33361, 32832, 6121, 470, 2521]",33361,32832,6121,5.46
"[73, 457, 33361, 32832, 6337, 1779, 9217]",33361,32832,6337,5.46
"[73, 457, 33361, 32832, 6481, 1791, 9073]",33361,32832,6481,5.46
"[73, 457, 33361, 32832, 6553, 3521, 17641]",33361,32832,6553,5.46
"[73, 457, 33361, 32832, 7057, 5912, 27505]",33361,32832,7057,5.46
"[73, 457, 33361, 32832, 7129, 2955, 13609]",33361,32832,7129,5.46
"[73, 457, 33361, 32832, 7417, 6913, 30601]",33361,32832,7417,5.46
"[73, 457, 33361, 32832, 7489, 263, 1153]",33361,32832,7489,5.46
"[73, 457, 33361, 32832, 7561, 7412, 32185]",33361,32832,7561,5.46
"[73, 457, 33361, 32832, 7993, 158, 649]",33361,32832,7993,5.46
"[73, 457, 33361, 32832, 8353, 6668, 26209]",33361,32832,8353,5.46
"[73, 457, 33361, 32832, 8641, 2729, 10369]",33361,32832,8641,5.46
"[73, 457, 33361, 32832, 8713, 7777, 29305]",33361,32832,8713,5.46
"[73, 457, 33361, 32832, 8929, 8381, 30817]",33361,32832,8929,5.46
"[73, 457, 33361, 32832, 9001, 2744, 10009]",33361,32832,9001,5.46
"[73, 457, 33361, 32832, 9433, 4241, 14761]",33361,32832,9433,5.46
"[73, 457, 33361, 32832, 9649, 6306, 21457]",33361,32832,9649,5.46
"[73, 457, 33361, 32832, 9721, 7355, 24841]",33361,32832,9721,5.46
"[73, 457, 33361, 32832, 10009, 2744, 9001]",33361,32832,10009,5.46
"[73, 457, 33361, 32832, 10369, 2729, 8641]",33361,32832,10369,5.46
"[73, 457, 33361, 32832, 10513, 6594, 20593]",33361,32832,10513,5.46
"[73, 457, 33361, 32832, 10657, 4394, 13537]",33361,32832,10657,5.46
"[73, 457, 33361, 32832, 10729, 10047, 30745]",33361,32832,10729,5.46
"[73, 457, 33361, 32832, 11161, 7955, 23401]",33361,32832,11161,5.46
"[73, 457, 33361, 32832, 11593, 10551, 29881]",33361,32832,11593,5.46
"[73, 457, 33361, 32832, 11953, 1311, 3601]",33361,32832,11953,5.46
"[73, 457, 33361, 32832, 12097, 10824, 29377]",33361,32832,12097,5.46
"[73, 457, 33361, 32832, 12241, 3168, 8497]",33361,32832,12241,5.46
"[73, 457, 33361, 32832, 12457, 8387, 22105]",33361,32832,12457,5.46
"[73, 457, 33361, 32832, 12601, 3123, 8137]",33361,32832,12601,5.46
"[73, 457, 33361, 32832, 12889, 9865, 25129]",33361,32832,12889,5.46
"[73, 457, 33361, 32832, 13033, 10604, 26713]",33361,32832,13033,5.46
"[73, 457, 33361, 32832, 13177, 954, 2377]",33361,32832,13177,5.46
"[73, 457, 33361, 32832, 13249, 7206, 17857]",33361,32832,13249,5.46
"[73, 457, 33361, 32832, 13537, 4394, 10657]",33361,32832,13537,5.46
"[73, 457, 33361, 32832, 14401, 11117, 25345]",33361,32832,14401,5.46
"[73, 457, 33361, 32832, 15121, 7362, 15985]",33361,32832,15121,5.46
"[73, 457, 33361, 32832, 15193, 8963, 19369]",33361,32832,15193,5.46
"[73, 457, 33361, 32832, 15913, 15739, 32473]",33361,32832,15913,5.46
"[73, 457, 33361, 32832, 16057, 15811, 32329]",33361,32832,16057,5.46
"[73, 457, 33361, 32832, 16273, 3926, 7921]",33361,32832,16273,5.46
"[73, 457, 33361, 32832, 16561, 9080, 18001]",33361,32832,16561,5.46
"[73, 457, 33361, 32832, 16633, 9083, 17929]",33361,32832,16633,5.46
"[73, 457, 33361, 32832, 16921, 10873, 21097]",33361,32832,16921,5.46
"[73, 457, 33361, 32832, 16993, 10882, 21025]",33361,32832,16993,5.46
"[73, 457, 33361, 32832, 17137, 11801, 22609]",33361,32832,17137,5.46
"[73, 457, 33361, 32832, 17209, 944, 1801]",33361,32832,17209,5.46
"[73, 457, 33361, 32832, 17497, 3569, 6697]",33361,32832,17497,5.46
"[73, 457, 33361, 32832, 17569, 12792, 23905]",33361,32832,17569,5.46
"[73, 457, 33361, 32832, 17713, 1632, 3025]",33361,32832,17713,5.46
"[73, 457, 33361, 32832, 17929, 9083, 16633]",33361,32832,17929,5.46
"[73, 457, 33361, 32832, 18217, 440, 793]",33361,32832,18217,5.46
"[73, 457, 33361, 32832, 18289, 10990, 19729]",33361,32832,18289,5.46
"[73, 457, 33361, 32832, 18433, 12936, 23041]",33361,32832,18433,5.46
"[73, 457, 33361, 32832, 18793, 16939, 29593]",33361,32832,18793,5.46
"[73, 457, 33361, 32832, 19009, 3002, 5185]",33361,32832,19009,5.46
"[73, 457, 33361, 32832, 19081, 963, 1657]",33361,32832,19081,5.46
"[73, 457, 33361, 32832, 19441, 768, 1297]",33361,32832,19441,5.46
"[73, 457, 33361, 32832, 19801, 13071, 21673]",33361,32832,19801,5.46
"[73, 457, 33361, 32832, 20089, 6741, 11017]",33361,32832,20089,5.46
"[73, 457, 33361, 32832, 20161, 17332, 28225]",33361,32832,20161,5.46
"[73, 457, 33361, 32832, 20233, 2441, 3961]",33361,32832,20233,5.46
"[73, 457, 33361, 32832, 20593, 6594, 10513]",33361,32832,20593,5.46
"[73, 457, 33361, 32832, 20809, 20764, 32761]",33361,32832,20809,5.46
"[73, 457, 33361, 32832, 21169, 13092, 20305]",33361,32832,21169,5.46
"[73, 457, 33361, 32832, 21313, 19818, 30529]",33361,32832,21313,5.46
"[73, 457, 33361, 32832, 21529, 17611, 26857]",33361,32832,21529,5.46
"[73, 457, 33361, 32832, 21601, 1706, 2593]",33361,32832,21601,5.46
"[73, 457, 33361, 32832, 21673, 13071, 19801]",33361,32832,21673,5.46
"[73, 457, 33361, 32832, 21817, 21100, 31753]",33361,32832,21817,5.46
"[73, 457, 33361, 32832, 21961, 6117, 9145]",33361,32832,21961,5.46
"[73, 457, 33361, 32832, 23041, 12936, 18433]",33361,32832,23041,5.46
"[73, 457, 33361, 32832, 23473, 7928, 11089]",33361,32832,23473,5.46
"[73, 457, 33361, 32832, 23689, 20313, 28153]",33361,32832,23689,5.46
"[73, 457, 33361, 32832, 23761, 10318, 14257]",33361,32832,23761,5.46
"[73, 457, 33361, 32832, 23833, 10297, 14185]",33361,32832,23833,5.46
"[73, 457, 33361, 32832, 23977, 11516, 15769]",33361,32832,23977,5.46
"[73, 457, 33361, 32832, 24049, 20358, 27793]",33361,32832,24049,5.46
"[73, 457, 33361, 32832, 24121, 17827, 24265]",33361,32832,24121,5.46
"[73, 457, 33361, 32832, 24337, 24231, 32689]",33361,32832,24337,5.46
"[73, 457, 33361, 32832, 24481, 24267, 32545]",33361,32832,24481,5.46
"[73, 457, 33361, 32832, 24697, 4821, 6409]",33361,32832,24697,5.46
"[73, 457, 33361, 32832, 24841, 7355, 9721]",33361,32832,24841,5.46
"[73, 457, 33361, 32832, 25057, 20442, 26785]",33361,32832,25057,5.46
"[73, 457, 33361, 32832, 25561, 4317, 5545]",33361,32832,25561,5.46
"[73, 457, 33361, 32832, 25633, 17764, 22753]",33361,32832,25633,5.46
"[73, 457, 33361, 32832, 25849, 24546, 31177]",33361,32832,25849,5.46
"[73, 457, 33361, 32832, 26209, 6668, 8353]",33361,32832,26209,5.46
"[73, 457, 33361, 32832, 26497, 9298, 11521]",33361,32832,26497,5.46
"[73, 457, 33361, 32832, 26641, 12036, 14833]",33361,32832,26641,5.46
"[73, 457, 33361, 32832, 26713, 10604, 13033]",33361,32832,26713,5.46
"[73, 457, 33361, 32832, 27073, 24699, 29953]",33361,32832,27073,5.46
"[73, 457, 33361, 32832, 27793, 20358, 24049]",33361,32832,27793,5.46
"[73, 457, 33361, 32832, 28081, 9977, 11665]",33361,32832,28081,5.46
"[73, 457, 33361, 32832, 28297, 2421, 2809]",33361,32832,28297,5.46
"[73, 457, 33361, 32832, 28513, 11256, 12961]",33361,32832,28513,5.46
"[73, 457, 33361, 32832, 28657, 21745, 24913]",33361,32832,28657,5.46
"[73, 457, 33361, 32832, 29017, 21700, 24553]",33361,32832,29017,5.46
"[73, 457, 33361, 32832, 29881, 10551, 11593]",33361,32832,29881,5.46
"[73, 457, 33361, 32832, 30169, 861, 937]",33361,32832,30169,5.46
"[73, 457, 33361, 32832, 30241, 3980, 4321]",33361,32832,30241,5.46
"[73, 457, 33361, 32832, 30313, 3923, 4249]",33361,32832,30313,5.46
"[73, 457, 33361, 32832, 30529, 19818, 21313]",33361,32832,30529,5.46
"[73, 457, 33361, 32832, 30817, 8381, 8929]",33361,32832,30817,5.46
"[73, 457, 33361, 32832, 31033, 69, 73]",33361,32832,31033,5.46
"[73, 457, 33361, 32832, 31177, 24546, 25849]",33361,32832,31177,5.46
"[73, 457, 33361, 32832, 31249, 9732, 10225]",33361,32832,31249,5.46
"[73, 457, 33361, 32832, 31321, 24522, 25705]",33361,32832,31321,5.46
"[73, 457, 33361, 32832, 31393, 21205, 22177]",33361,32832,31393,5.46
"[73, 457, 33361, 32832, 32257, 19242, 19585]",33361,32832,32257,5.46
"[73, 457, 33361, 32832, 32401, 31123, 31537]",33361,32832,32401,5.46
"[73, 457, 33361, 32832, 33049, 1523, 1513]",33361,32832,33049,5.46
"[73, 457, 33361, 32832, 33409, 4690, 4609]",33361,32832,33409,5.46
"[73, 457, 33361, 32832, 33769, 31030, 30169]",33361,32832,33769,5.46
"[73, 457, 33361, 32832, 34057, 23826, 22969]",33361,32832,34057,5.46
"[73, 457, 33361, 32832, 34129, 20209, 19441]",33361,32832,34129,5.46
"[73, 457, 33361, 32832, 34273, 30967, 29665]",33361,32832,34273,5.46
"[73, 457, 33361, 32832, 34849, 7032, 6625]",33361,32832,34849,5.46
"[73, 457, 33361, 32832, 35281, 23367, 21745]",33361,32832,35281,5.46
"[73, 457, 33361, 32832, 35353, 6591, 6121]",33361,32832,35353,5.46
"[73, 457, 33361, 32832, 36073, 2137, 1945]",33361,32832,36073,5.46
"[73, 457, 33361, 32832, 36217, 5799, 5257]",33361,32832,36217,5.46
"[73, 457, 33361, 32832, 36433, 13264, 11953]",33361,32832,36433,5.46
"[73, 457, 33361, 32832, 36721, 5316, 4753]",33361,32832,36721,5.46
"[73, 457, 33361, 32832, 36793, 22674, 20233]",33361,32832,36793,5.46
"[73, 457, 33361, 32832, 37369, 16473, 14473]",33361,32832,37369,5.46
"[73, 457, 33361, 32832, 37441, 658, 577]",33361,32832,37441,5.46
"[73, 457, 33361, 32832, 37657, 2396, 2089]",33361,32832,37657,5.46
"[73, 457, 33361, 32832, 38377, 29878, 25561]",33361,32832,38377,5.46
"[73, 457, 33361, 32832, 38449, 33897, 28945]",33361,32832,38449,5.46
"[73, 457, 33361, 32832, 38593, 17605, 14977]",33361,32832,38593,5.46
"[73, 457, 33361, 32832, 38737, 15462, 13105]",33361,32832,38737,5.46
"[73, 457, 33361, 32832, 38953, 2991, 2521]",33361,32832,38953,5.46
"[73, 457, 33361, 32832, 39097, 15177, 12745]",33361,32832,39097,5.46
"[73, 457, 33361, 32832, 39241, 29518, 24697]",33361,32832,39241,5.46
"[73, 457, 33361, 32832, 39313, 10864, 9073]",33361,32832,39313,5.46
"[73, 457, 33361, 32832, 40177, 37535, 30673]",33361,32832,40177,5.46
"[73, 457, 33361, 32832, 40609, 28855, 23329]",33361,32832,40609,5.46
"[73, 457, 33361, 32832, 40897, 20091, 16129]",33361,32832,40897,5.46
"[73, 457, 33361, 32832, 41113, 28582, 22825]",33361,32832,41113,5.46
"[73, 457, 33361, 32832, 41257, 32844, 26137]",33361,32832,41257,5.46
"[73, 457, 33361, 32832, 41617, 37055, 29233]",33361,32832,41617,5.46
"[73, 457, 33361, 32832, 41761, 39198, 30817]",33361,32832,41761,5.46
"[73, 457, 33361, 32832, 42193, 41269, 32113]",33361,32832,42193,5.46
"[73, 457, 33361, 32832, 42337, 14485, 11233]",33361,32832,42337,5.46
"[73, 457, 33361, 32832, 42697, 14140, 10873]",33361,32832,42697,5.46
"[73, 457, 33361, 32832, 42841, 11745, 9001]",33361,32832,42841,5.46
"[73, 457, 33361, 32832, 43201, 11370, 8641]",33361,32832,43201,5.46
"[73, 457, 33361, 32832, 43633, 17799, 13393]",33361,32832,43633,5.46
"[73, 457, 33361, 32832, 44281, 35834, 26569]",33361,32832,44281,5.46
"[73, 457, 33361, 32832, 44497, 38058, 28081]",33361,32832,44497,5.46
"[73, 457, 33361, 32832, 44641, 5092, 3745]",33361,32832,44641,5.46
"[73, 457, 33361, 32832, 45289, 30492, 22105]",33361,32832,45289,5.46
"[73, 457, 33361, 32832, 45361, 30441, 22033]",33361,32832,45361,5.46
"[73, 457, 33361, 32832, 45433, 11260, 8137]",33361,32832,45433,5.46
"[73, 457, 33361, 32832, 46153, 3139, 2233]",33361,32832,46153,5.46
"[73, 457, 33361, 32832, 46441, 10084, 7129]",33361,32832,46441,5.46
"[73, 457, 33361, 32832, 47017, 34130, 23833]",33361,32832,47017,5.46
"[73, 457, 33361, 32832, 47161, 38992, 27145]",33361,32832,47161,5.46
"[73, 457, 33361, 32832, 47521, 1252, 865]",33361,32832,47521,5.46
"[73, 457, 33361, 32832, 47737, 13506, 9289]",33361,32832,47737,5.46
"[73, 457, 33361, 32832, 47809, 8389, 5761]",33361,32832,47809,5.46
"[73, 457, 33361, 32832, 48313, 5193, 3529]",33361,32832,48313,5.46
"[73, 457, 33361, 32832, 48673, 4698, 3169]",33361,32832,48673,5.46
"[73, 457, 33361, 32832, 48817, 22483, 15121]",33361,32832,48817,5.46
"[73, 457, 33361, 32832, 48889, 48140, 32329]",33361,32832,48889,5.46
"[73, 457, 33361, 32832, 49033, 37744, 25273]",33361,32832,49033,5.46
"[73, 457, 33361, 32832, 49177, 6580, 4393]",33361,32832,49177,5.46
"[73, 457, 33361, 32832, 49393, 27081, 18001]",33361,32832,49393,5.46
"[73, 457, 33361, 32832, 49537, 6085, 4033]",33361,32832,49537,5.46
"[73, 457, 33361, 32832, 49681, 3270, 2161]",33361,32832,49681,5.46
"[73, 457, 33361, 32832, 50329, 10266, 6697]",33361,32832,50329,5.46
"[73, 457, 33361, 32832, 50833, 25641, 16561]",33361,32832,50833,5.46
"[73, 457, 33361, 32832, 51193, 30650, 19657]",33361,32832,51193,5.46
"[73, 457, 33361, 32832, 51481, 46628, 29737]",33361,32832,51481,5.46
"[73, 457, 33361, 32832, 51769, 35536, 22537]",33361,32832,51769,5.46
"[73, 457, 33361, 32832, 51913, 2620, 1657]",33361,32832,51913,5.46
"[73, 457, 33361, 32832, 52057, 18838, 11881]",33361,32832,52057,5.46
"[73, 457, 33361, 32832, 52201, 24156, 15193]",33361,32832,52201,5.46
"[73, 457, 33361, 32832, 52489, 29354, 18361]",33361,32832,52489,5.46
"[73, 457, 33361, 32832, 52561, 29279, 18289]",33361,32832,52561,5.46
"[73, 457, 33361, 32832, 53281, 469, 289]",33361,32832,53281,5.46
"[73, 457, 33361, 32832, 53569, 22557, 13825]",33361,32832,53569,5.46
"[73, 457, 33361, 32832, 53857, 27875, 16993]",33361,32832,53857,5.46
"[73, 457, 33361, 32832, 54001, 33397, 20305]",33361,32832,54001,5.46
"[73, 457, 33361, 32832, 54217, 44588, 27001]",33361,32832,54217,5.46
"[73, 457, 33361, 32832, 54361, 44468, 26857]",33361,32832,54361,5.46
"[73, 457, 33361, 32832, 54577, 4071, 2449]",33361,32832,54577,5.46
"[73, 457, 33361, 32832, 55009, 52598, 31393]",33361,32832,55009,5.46
"[73, 457, 33361, 32832, 55441, 28938, 17137]",33361,32832,55441,5.46
"[73, 457, 33361, 32832, 56377, 51557, 30025]",33361,32832,56377,5.46
"[73, 457, 33361, 32832, 56737, 30361, 17569]",33361,32832,56737,5.46
"[73, 457, 33361, 32832, 56809, 27285, 15769]",33361,32832,56809,5.46
"[73, 457, 33361, 32832, 57097, 41948, 24121]",33361,32832,57097,5.46
"[73, 457, 33361, 32832, 57241, 29752, 17065]",33361,32832,57241,5.46
