"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[37, 457, 16909, 16416, 59167, 16028, 4447]",16909,16416,59167,13
"[37, 457, 16909, 16416, 65323, 25861, 6499]",16909,16416,65323,13
"[37, 457, 16909, 16416, 73, 65, 14617]",16909,16416,73,5
"[37, 457, 16909, 16416, 433, 57, 2161]",16909,16416,433,5
"[37, 457, 16909, 16416, 571, 4, 115]",16909,16416,571,5
"[37, 457, 16909, 16416, 577, 162, 4609]",16909,16416,577,5
"[37, 457, 16909, 16416, 761, 754, 16265]",16909,16416,761,5
"[37, 457, 16909, 16416, 937, 785, 13753]",16909,16416,937,5
"[37, 457, 16909, 16416, 1009, 894, 14545]",16909,16416,1009,5
"[37, 457, 16909, 16416, 1153, 526, 7489]",16909,16416,1153,5
"[37, 457, 16909, 16416, 1217, 1172, 15809]",16909,16416,1217,5
"[37, 457, 16909, 16416, 1297, 239, 3025]",16909,16416,1297,5
"[37, 457, 16909, 16416, 1483, 1411, 15619]",16909,16416,1483,5
"[37, 457, 16909, 16416, 1657, 269, 2665]",16909,16416,1657,5
"[37, 457, 16909, 16416, 1801, 87, 793]",16909,16416,1801,5
"[37, 457, 16909, 16416, 1873, 378, 3313]",16909,16416,1873,5
"[37, 457, 16909, 16416, 2017, 814, 6625]",16909,16416,2017,5
"[37, 457, 16909, 16416, 2089, 614, 4825]",16909,16416,2089,5
"[37, 457, 16909, 16416, 2129, 1932, 14897]",16909,16416,2129,5
"[37, 457, 16909, 16416, 2161, 57, 433]",16909,16416,2161,5
"[37, 457, 16909, 16416, 2377, 1908, 13177]",16909,16416,2377,5
"[37, 457, 16909, 16416, 2521, 940, 6121]",16909,16416,2521,5
"[37, 457, 16909, 16416, 2593, 819, 5185]",16909,16416,2593,5
"[37, 457, 16909, 16416, 2851, 2475, 14251]",16909,16416,2851,5
"[37, 457, 16909, 16416, 2953, 2733, 15193]",16909,16416,2953,5
"[37, 457, 16909, 16416, 3041, 1577, 8513]",16909,16416,3041,5
"[37, 457, 16909, 16416, 3169, 3058, 15841]",16909,16416,3169,5
"[37, 457, 16909, 16416, 3307, 2779, 13795]",16909,16416,3307,5
"[37, 457, 16909, 16416, 3313, 378, 1873]",16909,16416,3313,5
"[37, 457, 16909, 16416, 3457, 728, 3457]",16909,16416,3457,5
"[37, 457, 16909, 16416, 3529, 3328, 15481]",16909,16416,3529,5
"[37, 457, 16909, 16416, 3673, 2465, 11017]",16909,16416,3673,5
"[37, 457, 16909, 16416, 3889, 1126, 4753]",16909,16416,3889,5
"[37, 457, 16909, 16416, 4177, 2675, 10513]",16909,16416,4177,5
"[37, 457, 16909, 16416, 4219, 3311, 12883]",16909,16416,4219,5
"[37, 457, 16909, 16416, 4409, 1919, 7145]",16909,16416,4409,5
"[37, 457, 16909, 16416, 4903, 1192, 3991]",16909,16416,4903,5
"[37, 457, 16909, 16416, 4969, 3204, 10585]",16909,16416,4969,5
"[37, 457, 16909, 16416, 5113, 3252, 10441]",16909,16416,5113,5
"[37, 457, 16909, 16416, 5689, 4317, 12457]",16909,16416,5689,5
"[37, 457, 16909, 16416, 6043, 4071, 11059]",16909,16416,6043,5
"[37, 457, 16909, 16416, 6121, 940, 2521]",16909,16416,6121,5
"[37, 457, 16909, 16416, 6271, 1002, 2623]",16909,16416,6271,5
"[37, 457, 16909, 16416, 6337, 3558, 9217]",16909,16416,6337,5
"[37, 457, 16909, 16416, 6481, 3582, 9073]",16909,16416,6481,5
"[37, 457, 16909, 16416, 6553, 489, 1225]",16909,16416,6553,5
"[37, 457, 16909, 16416, 6689, 4212, 10337]",16909,16416,6689,5
"[37, 457, 16909, 16416, 7057, 4767, 11089]",16909,16416,7057,5
"[37, 457, 16909, 16416, 7129, 5910, 13609]",16909,16416,7129,5
"[37, 457, 16909, 16416, 7411, 4375, 9691]",16909,16416,7411,5
"[37, 457, 16909, 16416, 7417, 6409, 14185]",16909,16416,7417,5
"[37, 457, 16909, 16416, 7489, 526, 1153]",16909,16416,7489,5
"[37, 457, 16909, 16416, 7561, 7263, 15769]",16909,16416,7561,5
"[37, 457, 16909, 16416, 7639, 584, 1255]",16909,16416,7639,5
"[37, 457, 16909, 16416, 7993, 316, 649]",16909,16416,7993,5
"[37, 457, 16909, 16416, 8353, 4983, 9793]",16909,16416,8353,5
"[37, 457, 16909, 16416, 8513, 1577, 3041]",16909,16416,8513,5
"[37, 457, 16909, 16416, 8641, 5458, 10369]",16909,16416,8641,5
"[37, 457, 16909, 16416, 8713, 6841, 12889]",16909,16416,8713,5
"[37, 457, 16909, 16416, 8779, 4451, 8323]",16909,16416,8779,5
"[37, 457, 16909, 16416, 8929, 7833, 14401]",16909,16416,8929,5
"[37, 457, 16909, 16416, 8969, 4402, 8057]",16909,16416,8969,5
"[37, 457, 16909, 16416, 9001, 5488, 10009]",16909,16416,9001,5
"[37, 457, 16909, 16416, 9007, 8945, 16303]",16909,16416,9007,5
"[37, 457, 16909, 16416, 9433, 8482, 14761]",16909,16416,9433,5
"[37, 457, 16909, 16416, 9463, 9135, 15847]",16909,16416,9463,5
"[37, 457, 16909, 16416, 9649, 2963, 5041]",16909,16416,9649,5
"[37, 457, 16909, 16416, 9721, 4989, 8425]",16909,16416,9721,5
"[37, 457, 16909, 16416, 10009, 5488, 9001]",16909,16416,10009,5
"[37, 457, 16909, 16416, 10337, 4212, 6689]",16909,16416,10337,5
"[37, 457, 16909, 16416, 10369, 5458, 8641]",16909,16416,10369,5
"[37, 457, 16909, 16416, 10513, 2675, 4177]",16909,16416,10513,5
"[37, 457, 16909, 16416, 10657, 8788, 13537]",16909,16416,10657,5
"[37, 457, 16909, 16416, 10729, 9365, 14329]",16909,16416,10729,5
"[37, 457, 16909, 16416, 10831, 9553, 14479]",16909,16416,10831,5
"[37, 457, 16909, 16416, 11059, 4071, 6043]",16909,16416,11059,5
"[37, 457, 16909, 16416, 11161, 4749, 6985]",16909,16416,11161,5
"[37, 457, 16909, 16416, 11593, 9509, 13465]",16909,16416,11593,5
"[37, 457, 16909, 16416, 11743, 9705, 13567]",16909,16416,11743,5
"[37, 457, 16909, 16416, 11953, 2622, 3601]",16909,16416,11953,5
"[37, 457, 16909, 16416, 12097, 9551, 12961]",16909,16416,12097,5
"[37, 457, 16909, 16416, 12161, 3604, 4865]",16909,16416,12161,5
"[37, 457, 16909, 16416, 12241, 6336, 8497]",16909,16416,12241,5
"[37, 457, 16909, 16416, 12457, 4317, 5689]",16909,16416,12457,5
"[37, 457, 16909, 16416, 12601, 6246, 8137]",16909,16416,12601,5
"[37, 457, 16909, 16416, 12889, 6841, 8713]",16909,16416,12889,5
"[37, 457, 16909, 16416, 13033, 8175, 10297]",16909,16416,13033,5
"[37, 457, 16909, 16416, 13177, 1908, 2377]",16909,16416,13177,5
"[37, 457, 16909, 16416, 13249, 1163, 1441]",16909,16416,13249,5
"[37, 457, 16909, 16416, 13537, 8788, 10657]",16909,16416,13537,5
"[37, 457, 16909, 16416, 13567, 9705, 11743]",16909,16416,13567,5
"[37, 457, 16909, 16416, 14251, 2475, 2851]",16909,16416,14251,5
"[37, 457, 16909, 16416, 14401, 7833, 8929]",16909,16416,14401,5
"[37, 457, 16909, 16416, 14479, 9553, 10831]",16909,16416,14479,5
"[37, 457, 16909, 16416, 14897, 1932, 2129]",16909,16416,14897,5
"[37, 457, 16909, 16416, 15121, 14724, 15985]",16909,16416,15121,5
"[37, 457, 16909, 16416, 15193, 2733, 2953]",16909,16416,15193,5
"[37, 457, 16909, 16416, 15619, 1411, 1483]",16909,16416,15619,5
"[37, 457, 16909, 16416, 15809, 1172, 1217]",16909,16416,15809,5
"[37, 457, 16909, 16416, 15913, 15565, 16057]",16909,16416,15913,5
"[37, 457, 16909, 16416, 16057, 15565, 15913]",16909,16416,16057,5
"[37, 457, 16909, 16416, 16273, 7852, 7921]",16909,16416,16273,5
"[37, 457, 16909, 16416, 16561, 1599, 1585]",16909,16416,16561,5
"[37, 457, 16909, 16416, 16633, 1533, 1513]",16909,16416,16633,5
"[37, 457, 16909, 16416, 16921, 4825, 4681]",16909,16416,16921,5
"[37, 457, 16909, 16416, 16987, 119, 115]",16909,16416,16987,5
"[37, 457, 16909, 16416, 16993, 4771, 4609]",16909,16416,16993,5
"[37, 457, 16909, 16416, 17137, 6465, 6193]",16909,16416,17137,5
"[37, 457, 16909, 16416, 17209, 1888, 1801]",16909,16416,17209,5
"[37, 457, 16909, 16416, 17497, 7138, 6697]",16909,16416,17497,5
"[37, 457, 16909, 16416, 17569, 8015, 7489]",16909,16416,17569,5
"[37, 457, 16909, 16416, 17713, 3264, 3025]",16909,16416,17713,5
"[37, 457, 16909, 16416, 17929, 237, 217]",16909,16416,17929,5
"[37, 457, 16909, 16416, 18089, 10888, 9881]",16909,16416,18089,5
"[37, 457, 16909, 16416, 18217, 880, 793]",16909,16416,18217,5
"[37, 457, 16909, 16416, 18289, 3691, 3313]",16909,16416,18289,5
"[37, 457, 16909, 16416, 18433, 7439, 6625]",16909,16416,18433,5
"[37, 457, 16909, 16416, 18583, 7615, 6727]",16909,16416,18583,5
"[37, 457, 16909, 16416, 18793, 15085, 13177]",16909,16416,18793,5
"[37, 457, 16909, 16416, 19001, 16715, 14441]",16909,16416,19001,5
"[37, 457, 16909, 16416, 19009, 6004, 5185]",16909,16416,19009,5
"[37, 457, 16909, 16416, 19081, 1926, 1657]",16909,16416,19081,5
"[37, 457, 16909, 16416, 19267, 16726, 14251]",16909,16416,19267,5
"[37, 457, 16909, 16416, 19441, 1536, 1297]",16909,16416,19441,5
"[37, 457, 16909, 16416, 19457, 10090, 8513]",16909,16416,19457,5
"[37, 457, 16909, 16416, 19801, 6341, 5257]",16909,16416,19801,5
"[37, 457, 16909, 16416, 19913, 16411, 13529]",16909,16416,19913,5
"[37, 457, 16909, 16416, 20089, 13482, 11017]",16909,16416,20089,5
"[37, 457, 16909, 16416, 20161, 14503, 11809]",16909,16416,20161,5
"[37, 457, 16909, 16416, 20233, 4882, 3961]",16909,16416,20233,5
"[37, 457, 16909, 16416, 20369, 16221, 13073]",16909,16416,20369,5
"[37, 457, 16909, 16416, 20407, 6095, 4903]",16909,16416,20407,5
"[37, 457, 16909, 16416, 20593, 13188, 10513]",16909,16416,20593,5
"[37, 457, 16909, 16416, 20809, 20719, 16345]",16909,16416,20809,5
"[37, 457, 16909, 16416, 21169, 5015, 3889]",16909,16416,21169,5
"[37, 457, 16909, 16416, 21313, 18323, 14113]",16909,16416,21313,5
"[37, 457, 16909, 16416, 21319, 5183, 3991]",16909,16416,21319,5
"[37, 457, 16909, 16416, 21529, 13693, 10441]",16909,16416,21529,5
"[37, 457, 16909, 16416, 21601, 3412, 2593]",16909,16416,21601,5
"[37, 457, 16909, 16416, 21673, 4469, 3385]",16909,16416,21673,5
"[37, 457, 16909, 16416, 21737, 15499, 11705]",16909,16416,21737,5
"[37, 457, 16909, 16416, 21817, 20383, 15337]",16909,16416,21817,5
"[37, 457, 16909, 16416, 21961, 12234, 9145]",16909,16416,21961,5
"[37, 457, 16909, 16416, 22003, 15434, 11515]",16909,16416,22003,5
"[37, 457, 16909, 16416, 22193, 7810, 5777]",16909,16416,22193,5
"[37, 457, 16909, 16416, 23041, 2831, 2017]",16909,16416,23041,5
"[37, 457, 16909, 16416, 23143, 3055, 2167]",16909,16416,23143,5
"[37, 457, 16909, 16416, 23371, 14446, 10147]",16909,16416,23371,5
"[37, 457, 16909, 16416, 23473, 15856, 11089]",16909,16416,23473,5
"[37, 457, 16909, 16416, 23561, 6328, 4409]",16909,16416,23561,5
"[37, 457, 16909, 16416, 23689, 16937, 11737]",16909,16416,23689,5
"[37, 457, 16909, 16416, 23761, 20636, 14257]",16909,16416,23761,5
"[37, 457, 16909, 16416, 23827, 14066, 9691]",16909,16416,23827,5
"[37, 457, 16909, 16416, 23833, 20594, 14185]",16909,16416,23833,5
"[37, 457, 16909, 16416, 23977, 23032, 15769]",16909,16416,23977,5
"[37, 457, 16909, 16416, 24049, 16667, 11377]",16909,16416,24049,5
"[37, 457, 16909, 16416, 24121, 11533, 7849]",16909,16416,24121,5
"[37, 457, 16909, 16416, 24337, 24125, 16273]",16909,16416,24337,5
"[37, 457, 16909, 16416, 24473, 13371, 8969]",16909,16416,24473,5
"[37, 457, 16909, 16416, 24481, 24053, 16129]",16909,16416,24481,5
"[37, 457, 16909, 16416, 24697, 9642, 6409]",16909,16416,24697,5
"[37, 457, 16909, 16416, 24841, 14710, 9721]",16909,16416,24841,5
"[37, 457, 16909, 16416, 25057, 15827, 10369]",16909,16416,25057,5
"[37, 457, 16909, 16416, 25423, 25248, 16303]",16909,16416,25423,5
"[37, 457, 16909, 16416, 25561, 8634, 5545]",16909,16416,25561,5
"[37, 457, 16909, 16416, 25633, 9895, 6337]",16909,16416,25633,5
"[37, 457, 16909, 16416, 25841, 11965, 7601]",16909,16416,25841,5
"[37, 457, 16909, 16416, 25849, 23243, 14761]",16909,16416,25849,5
"[37, 457, 16909, 16416, 26107, 11786, 7411]",16909,16416,26107,5
"[37, 457, 16909, 16416, 26209, 13336, 8353]",16909,16416,26209,5
"[37, 457, 16909, 16416, 26297, 2680, 1673]",16909,16416,26297,5
"[37, 457, 16909, 16416, 26497, 18596, 11521]",16909,16416,26497,5
"[37, 457, 16909, 16416, 26641, 24072, 14833]",16909,16416,26641,5
"[37, 457, 16909, 16416, 26713, 21208, 13033]",16909,16416,26713,5
"[37, 457, 16909, 16416, 27073, 22325, 13537]",16909,16416,27073,5
"[37, 457, 16909, 16416, 27793, 12923, 7633]",16909,16416,27793,5
"[37, 457, 16909, 16416, 28081, 19954, 11665]",16909,16416,28081,5
"[37, 457, 16909, 16416, 28297, 4842, 2809]",16909,16416,28297,5
"[37, 457, 16909, 16416, 28513, 22512, 12961]",16909,16416,28513,5
"[37, 457, 16909, 16416, 28657, 14833, 8497]",16909,16416,28657,5
"[37, 457, 16909, 16416, 28843, 8214, 4675]",16909,16416,28843,5
"[37, 457, 16909, 16416, 29017, 14383, 8137]",16909,16416,29017,5
"[37, 457, 16909, 16416, 29033, 27153, 15353]",16909,16416,29033,5
"[37, 457, 16909, 16416, 29527, 21942, 12199]",16909,16416,29527,5
"[37, 457, 16909, 16416, 29881, 21102, 11593]",16909,16416,29881,5
"[37, 457, 16909, 16416, 29983, 21448, 11743]",16909,16416,29983,5
"[37, 457, 16909, 16416, 30169, 1722, 937]",16909,16416,30169,5
"[37, 457, 16909, 16416, 30211, 6086, 3307]",16909,16416,30211,5
"[37, 457, 16909, 16416, 30241, 7960, 4321]",16909,16416,30241,5
"[37, 457, 16909, 16416, 30313, 7846, 4249]",16909,16416,30313,5
"[37, 457, 16909, 16416, 30529, 9107, 4897]",16909,16416,30529,5
"[37, 457, 16909, 16416, 30817, 16762, 8929]",16909,16416,30817,5
"[37, 457, 16909, 16416, 31033, 138, 73]",16909,16416,31033,5
"[37, 457, 16909, 16416, 31177, 17915, 9433]",16909,16416,31177,5
"[37, 457, 16909, 16416, 31249, 19464, 10225]",16909,16416,31249,5
"[37, 457, 16909, 16416, 31321, 17723, 9289]",16909,16416,31321,5
"[37, 457, 16909, 16416, 31393, 11017, 5761]",16909,16416,31393,5
"[37, 457, 16909, 16416, 31769, 24417, 12617]",16909,16416,31769,5
"[37, 457, 16909, 16416, 32257, 6227, 3169]",16909,16416,32257,5
"[37, 457, 16909, 16416, 32401, 29845, 15121]",16909,16416,32401,5
"[37, 457, 16909, 16416, 32719, 17952, 9007]",16909,16416,32719,5
"[37, 457, 16909, 16416, 33049, 3046, 1513]",16909,16416,33049,5
"[37, 457, 16909, 16416, 33403, 234, 115]",16909,16416,33403,5
"[37, 457, 16909, 16416, 33409, 9380, 4609]",16909,16416,33409,5
"[37, 457, 16909, 16416, 33769, 28291, 13753]",16909,16416,33769,5
"[37, 457, 16909, 16416, 34057, 13595, 6553]",16909,16416,34057,5
"[37, 457, 16909, 16416, 34129, 6289, 3025]",16909,16416,34129,5
"[37, 457, 16909, 16416, 34273, 27661, 13249]",16909,16416,34273,5
"[37, 457, 16909, 16416, 34849, 14064, 6625]",16909,16416,34849,5
"[37, 457, 16909, 16416, 34961, 31726, 14897]",16909,16416,34961,5
"[37, 457, 16909, 16416, 35281, 11453, 5329]",16909,16416,35281,5
"[37, 457, 16909, 16416, 35353, 13182, 6121]",16909,16416,35353,5
"[37, 457, 16909, 16416, 36073, 4274, 1945]",16909,16416,36073,5
"[37, 457, 16909, 16416, 36217, 11598, 5257]",16909,16416,36217,5
"[37, 457, 16909, 16416, 36433, 26528, 11953]",16909,16416,36433,5
"[37, 457, 16909, 16416, 36721, 10632, 4753]",16909,16416,36721,5
"[37, 457, 16909, 16416, 36793, 8555, 3817]",16909,16416,36793,5
"[37, 457, 16909, 16416, 37369, 32946, 14473]",16909,16416,37369,5
"[37, 457, 16909, 16416, 37441, 1316, 577]",16909,16416,37441,5
"[37, 457, 16909, 16416, 37507, 28393, 12427]",16909,16416,37507,5
"[37, 457, 16909, 16416, 37657, 4792, 2089]",16909,16416,37657,5
"[37, 457, 16909, 16416, 38153, 27204, 11705]",16909,16416,38153,5
"[37, 457, 16909, 16416, 38377, 21379, 9145]",16909,16416,38377,5
"[37, 457, 16909, 16416, 38449, 29345, 12529]",16909,16416,38449,5
"[37, 457, 16909, 16416, 38593, 35210, 14977]",16909,16416,38593,5
"[37, 457, 16909, 16416, 38609, 13587, 5777]",16909,16416,38609,5
"[37, 457, 16909, 16416, 38737, 30924, 13105]",16909,16416,38737,5
"[37, 457, 16909, 16416, 38953, 5982, 2521]",16909,16416,38953,5
"[37, 457, 16909, 16416, 39097, 30354, 12745]",16909,16416,39097,5
"[37, 457, 16909, 16416, 39103, 6248, 2623]",16909,16416,39103,5
"[37, 457, 16909, 16416, 39241, 19795, 8281]",16909,16416,39241,5
"[37, 457, 16909, 16416, 39313, 21728, 9073]",16909,16416,39313,5
"[37, 457, 16909, 16416, 39521, 24886, 10337]",16909,16416,39521,5
"[37, 457, 16909, 16416, 40177, 34893, 14257]",16909,16416,40177,5
"[37, 457, 16909, 16416, 40433, 23214, 9425]",16909,16416,40433,5
"[37, 457, 16909, 16416, 40471, 3094, 1255]",16909,16416,40471,5
"[37, 457, 16909, 16416, 40609, 17101, 6913]",16909,16416,40609,5
"[37, 457, 16909, 16416, 40897, 40182, 16129]",16909,16416,40897,5
"[37, 457, 16909, 16416, 40927, 1992, 799]",16909,16416,40927,5
"[37, 457, 16909, 16416, 41113, 16051, 6409]",16909,16416,41113,5
"[37, 457, 16909, 16416, 41257, 24431, 9721]",16909,16416,41257,5
"[37, 457, 16909, 16416, 41611, 21097, 8323]",16909,16416,41611,5
