"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[7, 257, 1799, 1536, 29761, 18620, 961]",1799,1536,29761,25.14
"[7, 257, 1799, 1536, 30529, 3836, 193]",1799,1536,30529,25.14
"[7, 257, 1799, 1536, 32833, 20542, 961]",1799,1536,32833,25.14
"[7, 257, 1799, 1536, 33601, 4222, 193]",1799,1536,33601,25.14
"[7, 257, 1799, 1536, 34369, 21503, 961]",1799,1536,34369,25.14
"[7, 257, 1799, 1536, 35521, 31104, 1345]",1799,1536,35521,25.14
"[7, 257, 1799, 1536, 37057, 32449, 1345]",1799,1536,37057,25.14
"[7, 257, 1799, 1536, 37441, 23425, 961]",1799,1536,37441,25.14
"[7, 257, 1799, 1536, 38593, 33794, 1345]",1799,1536,38593,25.14
"[7, 257, 1799, 1536, 38977, 24386, 961]",1799,1536,38977,25.14
"[7, 257, 1799, 1536, 40129, 35139, 1345]",1799,1536,40129,25.14
"[7, 257, 1799, 1536, 40897, 15363, 577]",1799,1536,40897,25.14
"[7, 257, 1799, 1536, 41281, 5187, 193]",1799,1536,41281,25.14
"[7, 257, 1799, 1536, 42433, 15940, 577]",1799,1536,42433,25.14
"[7, 257, 1799, 1536, 43201, 37829, 1345]",1799,1536,43201,25.14
"[7, 257, 1799, 1536, 43969, 16517, 577]",1799,1536,43969,25.14
"[7, 257, 1799, 1536, 45121, 28230, 961]",1799,1536,45121,25.14
"[7, 257, 1799, 1536, 46273, 40519, 1345]",1799,1536,46273,25.14
"[7, 257, 1799, 1536, 47041, 17671, 577]",1799,1536,47041,25.14
"[7, 257, 1799, 1536, 47809, 41864, 1345]",1799,1536,47809,25.14
"[7, 257, 1799, 1536, 48193, 30152, 961]",1799,1536,48193,25.14
"[7, 257, 1799, 1536, 50497, 6345, 193]",1799,1536,50497,25.14
"[7, 257, 1799, 1536, 53569, 6731, 193]",1799,1536,53569,25.14
"[7, 257, 1799, 1536, 54721, 20556, 577]",1799,1536,54721,25.14
"[7, 257, 1799, 1536, 57793, 21710, 577]",1799,1536,57793,25.14
"[7, 257, 1799, 1536, 62017, 38801, 961]",1799,1536,62017,25.14
"[7, 257, 1799, 1536, 62401, 23441, 577]",1799,1536,62401,25.14
"[7, 257, 1799, 1536, 65089, 40723, 961]",1799,1536,65089,25.14
"[7, 257, 1799, 1536, 641, 588, 1409]",1799,1536,641,21.36
"[7, 257, 1799, 1536, 1409, 588, 641]",1799,1536,1409,21.36
"[7, 257, 1799, 1536, 4481, 1870, 641]",1799,1536,4481,21.36
"[7, 257, 1799, 1536, 9857, 9042, 1409]",1799,1536,9857,21.36
"[7, 257, 1799, 1536, 11393, 10451, 1409]",1799,1536,11393,21.36
"[7, 257, 1799, 1536, 12161, 5075, 641]",1799,1536,12161,21.36
"[7, 257, 1799, 1536, 13697, 5716, 641]",1799,1536,13697,21.36
"[7, 257, 1799, 1536, 15233, 6357, 641]",1799,1536,15233,21.36
"[7, 257, 1799, 1536, 16001, 14678, 1409]",1799,1536,16001,21.36
"[7, 257, 1799, 1536, 19073, 17496, 1409]",1799,1536,19073,21.36
"[7, 257, 1799, 1536, 19841, 8280, 641]",1799,1536,19841,21.36
"[7, 257, 1799, 1536, 21377, 8921, 641]",1799,1536,21377,21.36
"[7, 257, 1799, 1536, 28289, 25950, 1409]",1799,1536,28289,21.36
"[7, 257, 1799, 1536, 30593, 12767, 641]",1799,1536,30593,21.36
"[7, 257, 1799, 1536, 35201, 14690, 641]",1799,1536,35201,21.36
"[7, 257, 1799, 1536, 35969, 32995, 1409]",1799,1536,35969,21.36
"[7, 257, 1799, 1536, 38273, 15972, 641]",1799,1536,38273,21.36
"[7, 257, 1799, 1536, 39041, 35813, 1409]",1799,1536,39041,21.36
"[7, 257, 1799, 1536, 40577, 37222, 1409]",1799,1536,40577,21.36
"[7, 257, 1799, 1536, 43649, 40040, 1409]",1799,1536,43649,21.36
"[7, 257, 1799, 1536, 44417, 18536, 641]",1799,1536,44417,21.36
"[7, 257, 1799, 1536, 45953, 19177, 641]",1799,1536,45953,21.36
"[7, 257, 1799, 1536, 51329, 47085, 1409]",1799,1536,51329,21.36
"[7, 257, 1799, 1536, 53633, 22382, 641]",1799,1536,53633,21.36
"[7, 257, 1799, 1536, 54401, 49903, 1409]",1799,1536,54401,21.36
"[7, 257, 1799, 1536, 59009, 54130, 1409]",1799,1536,59009,21.36
"[7, 257, 1799, 1536, 62081, 56948, 1409]",1799,1536,62081,21.36
"[7, 257, 1799, 1536, 63617, 58357, 1409]",1799,1536,63617,21.36
"[7, 257, 1799, 1536, 97, 91, 1441]",1799,1536,97,12.68
"[7, 257, 1799, 1536, 673, 379, 865]",1799,1536,673,12.68
"[7, 257, 1799, 1536, 1249, 235, 289]",1799,1536,1249,12.68
"[7, 257, 1799, 1536, 2017, 1388, 1057]",1799,1536,2017,12.68
"[7, 257, 1799, 1536, 2593, 812, 481]",1799,1536,2593,12.68
"[7, 257, 1799, 1536, 3169, 2973, 1441]",1799,1536,3169,12.68
"[7, 257, 1799, 1536, 3361, 2733, 1249]",1799,1536,3361,12.68
"[7, 257, 1799, 1536, 4129, 1293, 481]",1799,1536,4129,12.68
"[7, 257, 1799, 1536, 4513, 285, 97]",1799,1536,4513,12.68
"[7, 257, 1799, 1536, 5281, 2974, 865]",1799,1536,5281,12.68
"[7, 257, 1799, 1536, 5857, 1102, 289]",1799,1536,5857,12.68
"[7, 257, 1799, 1536, 7393, 1391, 289]",1799,1536,7393,12.68
"[7, 257, 1799, 1536, 8161, 5616, 1057]",1799,1536,8161,12.68
"[7, 257, 1799, 1536, 8353, 4704, 865]",1799,1536,8353,12.68
"[7, 257, 1799, 1536, 8737, 2736, 481]",1799,1536,8737,12.68
"[7, 257, 1799, 1536, 8929, 1680, 289]",1799,1536,8929,12.68
"[7, 257, 1799, 1536, 9697, 6673, 1057]",1799,1536,9697,12.68
"[7, 257, 1799, 1536, 10273, 3217, 481]",1799,1536,10273,12.68
"[7, 257, 1799, 1536, 10657, 673, 97]",1799,1536,10657,12.68
"[7, 257, 1799, 1536, 11617, 5090, 673]",1799,1536,11617,12.68
"[7, 257, 1799, 1536, 12577, 10227, 1249]",1799,1536,12577,12.68
"[7, 257, 1799, 1536, 13537, 2547, 289]",1799,1536,13537,12.68
"[7, 257, 1799, 1536, 13729, 867, 97]",1799,1536,13729,12.68
"[7, 257, 1799, 1536, 13921, 13060, 1441]",1799,1536,13921,12.68
"[7, 257, 1799, 1536, 15073, 2836, 289]",1799,1536,15073,12.68
"[7, 257, 1799, 1536, 15649, 12725, 1249]",1799,1536,15649,12.68
"[7, 257, 1799, 1536, 16033, 9029, 865]",1799,1536,16033,12.68
"[7, 257, 1799, 1536, 16417, 5141, 481]",1799,1536,16417,12.68
"[7, 257, 1799, 1536, 16993, 15942, 1441]",1799,1536,16993,12.68
"[7, 257, 1799, 1536, 17377, 11958, 1057]",1799,1536,17377,12.68
"[7, 257, 1799, 1536, 17569, 9894, 865]",1799,1536,17569,12.68
"[7, 257, 1799, 1536, 17761, 7782, 673]",1799,1536,17761,12.68
"[7, 257, 1799, 1536, 18913, 13015, 1057]",1799,1536,18913,12.68
"[7, 257, 1799, 1536, 19489, 6103, 481]",1799,1536,19489,12.68
"[7, 257, 1799, 1536, 19681, 3703, 289]",1799,1536,19681,12.68
"[7, 257, 1799, 1536, 20641, 11624, 865]",1799,1536,20641,12.68
"[7, 257, 1799, 1536, 21601, 20265, 1441]",1799,1536,21601,12.68
"[7, 257, 1799, 1536, 22369, 9801, 673]",1799,1536,22369,12.68
"[7, 257, 1799, 1536, 24097, 7546, 481]",1799,1536,24097,12.68
"[7, 257, 1799, 1536, 24481, 1546, 97]",1799,1536,24481,12.68
"[7, 257, 1799, 1536, 25057, 17243, 1057]",1799,1536,25057,12.68
"[7, 257, 1799, 1536, 25633, 8027, 481]",1799,1536,25633,12.68
"[7, 257, 1799, 1536, 26017, 1643, 97]",1799,1536,26017,12.68
"[7, 257, 1799, 1536, 26209, 24588, 1441]",1799,1536,26209,12.68
"[7, 257, 1799, 1536, 27361, 5148, 289]",1799,1536,27361,12.68
"[7, 257, 1799, 1536, 28513, 12493, 673]",1799,1536,28513,12.68
"[7, 257, 1799, 1536, 29473, 23966, 1249]",1799,1536,29473,12.68
"[7, 257, 1799, 1536, 30241, 9470, 481]",1799,1536,30241,12.68
"[7, 257, 1799, 1536, 30817, 28911, 1441]",1799,1536,30817,12.68
"[7, 257, 1799, 1536, 31393, 17679, 865]",1799,1536,31393,12.68
"[7, 257, 1799, 1536, 32353, 30352, 1441]",1799,1536,32353,12.68
"[7, 257, 1799, 1536, 33889, 31793, 1441]",1799,1536,33889,12.68
"[7, 257, 1799, 1536, 34273, 23585, 1057]",1799,1536,34273,12.68
"[7, 257, 1799, 1536, 34849, 10913, 481]",1799,1536,34849,12.68
"[7, 257, 1799, 1536, 35617, 28962, 1249]",1799,1536,35617,12.68
"[7, 257, 1799, 1536, 35809, 24642, 1057]",1799,1536,35809,12.68
"[7, 257, 1799, 1536, 37537, 21139, 865]",1799,1536,37537,12.68
"[7, 257, 1799, 1536, 38113, 7171, 289]",1799,1536,38113,12.68
"[7, 257, 1799, 1536, 39841, 2516, 97]",1799,1536,39841,12.68
"[7, 257, 1799, 1536, 40609, 22869, 865]",1799,1536,40609,12.68
"[7, 257, 1799, 1536, 40801, 17877, 673]",1799,1536,40801,12.68
"[7, 257, 1799, 1536, 40993, 12837, 481]",1799,1536,40993,12.68
"[7, 257, 1799, 1536, 41761, 33958, 1249]",1799,1536,41761,12.68
"[7, 257, 1799, 1536, 41953, 28870, 1057]",1799,1536,41953,12.68
"[7, 257, 1799, 1536, 42337, 18550, 673]",1799,1536,42337,12.68
"[7, 257, 1799, 1536, 44257, 8327, 289]",1799,1536,44257,12.68
"[7, 257, 1799, 1536, 44449, 2807, 97]",1799,1536,44449,12.68
"[7, 257, 1799, 1536, 44641, 41880, 1441]",1799,1536,44641,12.68
"[7, 257, 1799, 1536, 47137, 14761, 481]",1799,1536,47137,12.68
"[7, 257, 1799, 1536, 47521, 3001, 97]",1799,1536,47521,12.68
"[7, 257, 1799, 1536, 47713, 44762, 1441]",1799,1536,47713,12.68
"[7, 257, 1799, 1536, 48481, 21242, 673]",1799,1536,48481,12.68
"[7, 257, 1799, 1536, 48673, 15242, 481]",1799,1536,48673,12.68
"[7, 257, 1799, 1536, 49057, 3098, 97]",1799,1536,49057,12.68
"[7, 257, 1799, 1536, 49633, 34155, 1057]",1799,1536,49633,12.68
"[7, 257, 1799, 1536, 50593, 3195, 97]",1799,1536,50593,12.68
"[7, 257, 1799, 1536, 51169, 35212, 1057]",1799,1536,51169,12.68
"[7, 257, 1799, 1536, 51361, 28924, 865]",1799,1536,51361,12.68
"[7, 257, 1799, 1536, 52321, 49085, 1441]",1799,1536,52321,12.68
"[7, 257, 1799, 1536, 53089, 23261, 673]",1799,1536,53089,12.68
"[7, 257, 1799, 1536, 53281, 16685, 481]",1799,1536,53281,12.68
"[7, 257, 1799, 1536, 53857, 50526, 1441]",1799,1536,53857,12.68
"[7, 257, 1799, 1536, 54049, 43950, 1249]",1799,1536,54049,12.68
"[7, 257, 1799, 1536, 55009, 10350, 289]",1799,1536,55009,12.68
"[7, 257, 1799, 1536, 55201, 3486, 97]",1799,1536,55201,12.68
"[7, 257, 1799, 1536, 56737, 3583, 97]",1799,1536,56737,12.68
"[7, 257, 1799, 1536, 56929, 53408, 1441]",1799,1536,56929,12.68
"[7, 257, 1799, 1536, 57697, 25280, 673]",1799,1536,57697,12.68
"[7, 257, 1799, 1536, 58657, 47697, 1249]",1799,1536,58657,12.68
"[7, 257, 1799, 1536, 59233, 25953, 673]",1799,1536,59233,12.68
"[7, 257, 1799, 1536, 59617, 11217, 289]",1799,1536,59617,12.68
"[7, 257, 1799, 1536, 59809, 3777, 97]",1799,1536,59809,12.68
"[7, 257, 1799, 1536, 60961, 19090, 481]",1799,1536,60961,12.68
"[7, 257, 1799, 1536, 61153, 11506, 289]",1799,1536,61153,12.68
"[7, 257, 1799, 1536, 61729, 50195, 1249]",1799,1536,61729,12.68
"[7, 257, 1799, 1536, 62497, 19571, 481]",1799,1536,62497,12.68
"[7, 257, 1799, 1536, 63073, 59172, 1441]",1799,1536,63073,12.68
"[7, 257, 1799, 1536, 63649, 35844, 865]",1799,1536,63649,12.68
"[7, 257, 1799, 1536, 63841, 27972, 673]",1799,1536,63841,12.68
"[7, 257, 1799, 1536, 64033, 20052, 481]",1799,1536,64033,12.68
"[7, 257, 1799, 1536, 64609, 60613, 1441]",1799,1536,64609,12.68
"[7, 257, 1799, 1536, 449, 19, 65]",1799,1536,449,10.68
"[7, 257, 1799, 1536, 1217, 660, 833]",1799,1536,1217,10.68
"[7, 257, 1799, 1536, 1601, 468, 449]",1799,1536,1601,10.68
"[7, 257, 1799, 1536, 2753, 1493, 833]",1799,1536,2753,10.68
"[7, 257, 1799, 1536, 3137, 917, 449]",1799,1536,3137,10.68
"[7, 257, 1799, 1536, 4289, 2326, 833]",1799,1536,4289,10.68
"[7, 257, 1799, 1536, 4673, 1366, 449]",1799,1536,4673,10.68
"[7, 257, 1799, 1536, 5441, 4311, 1217]",1799,1536,5441,10.68
"[7, 257, 1799, 1536, 6977, 5528, 1217]",1799,1536,6977,10.68
"[7, 257, 1799, 1536, 8513, 6745, 1217]",1799,1536,8513,10.68
"[7, 257, 1799, 1536, 9281, 2713, 449]",1799,1536,9281,10.68
"[7, 257, 1799, 1536, 10433, 5658, 833]",1799,1536,10433,10.68
"[7, 257, 1799, 1536, 11969, 6491, 833]",1799,1536,11969,10.68
"[7, 257, 1799, 1536, 13121, 10396, 1217]",1799,1536,13121,10.68
"[7, 257, 1799, 1536, 14657, 11613, 1217]",1799,1536,14657,10.68
"[7, 257, 1799, 1536, 15809, 669, 65]",1799,1536,15809,10.68
"[7, 257, 1799, 1536, 16193, 12830, 1217]",1799,1536,16193,10.68
"[7, 257, 1799, 1536, 17729, 14047, 1217]",1799,1536,17729,10.68
"[7, 257, 1799, 1536, 21569, 6305, 449]",1799,1536,21569,10.68
"[7, 257, 1799, 1536, 22721, 12322, 833]",1799,1536,22721,10.68
"[7, 257, 1799, 1536, 23873, 18915, 1217]",1799,1536,23873,10.68
"[7, 257, 1799, 1536, 25409, 20132, 1217]",1799,1536,25409,10.68
"[7, 257, 1799, 1536, 25793, 13988, 833]",1799,1536,25793,10.68
"[7, 257, 1799, 1536, 26177, 7652, 449]",1799,1536,26177,10.68
"[7, 257, 1799, 1536, 26561, 1124, 65]",1799,1536,26561,10.68
"[7, 257, 1799, 1536, 27329, 14821, 833]",1799,1536,27329,10.68
"[7, 257, 1799, 1536, 28097, 1189, 65]",1799,1536,28097,10.68
"[7, 257, 1799, 1536, 29633, 1254, 65]",1799,1536,29633,10.68
"[7, 257, 1799, 1536, 32321, 9448, 449]",1799,1536,32321,10.68
"[7, 257, 1799, 1536, 33857, 9897, 449]",1799,1536,33857,10.68
"[7, 257, 1799, 1536, 35393, 10346, 449]",1799,1536,35393,10.68
"[7, 257, 1799, 1536, 36161, 28651, 1217]",1799,1536,36161,10.68
"[7, 257, 1799, 1536, 36929, 10795, 449]",1799,1536,36929,10.68
"[7, 257, 1799, 1536, 37313, 1579, 65]",1799,1536,37313,10.68
"[7, 257, 1799, 1536, 39233, 31085, 1217]",1799,1536,39233,10.68
"[7, 257, 1799, 1536, 42689, 23151, 833]",1799,1536,42689,10.68
"[7, 257, 1799, 1536, 43457, 1839, 65]",1799,1536,43457,10.68
"[7, 257, 1799, 1536, 45377, 35953, 1217]",1799,1536,45377,10.68
"[7, 257, 1799, 1536, 47297, 25650, 833]",1799,1536,47297,10.68
"[7, 257, 1799, 1536, 47681, 13938, 449]",1799,1536,47681,10.68
"[7, 257, 1799, 1536, 48449, 38387, 1217]",1799,1536,48449,10.68
"[7, 257, 1799, 1536, 50753, 14836, 449]",1799,1536,50753,10.68
"[7, 257, 1799, 1536, 51137, 2164, 65]",1799,1536,51137,10.68
"[7, 257, 1799, 1536, 51521, 40821, 1217]",1799,1536,51521,10.68
"[7, 257, 1799, 1536, 52289, 15285, 449]",1799,1536,52289,10.68
"[7, 257, 1799, 1536, 52673, 2229, 65]",1799,1536,52673,10.68
"[7, 257, 1799, 1536, 53441, 28982, 833]",1799,1536,53441,10.68
"[7, 257, 1799, 1536, 56897, 16632, 449]",1799,1536,56897,10.68
"[7, 257, 1799, 1536, 58049, 31481, 833]",1799,1536,58049,10.68
"[7, 257, 1799, 1536, 60353, 2554, 65]",1799,1536,60353,10.68
"[7, 257, 1799, 1536, 60737, 48123, 1217]",1799,1536,60737,10.68
"[7, 257, 1799, 1536, 61121, 33147, 833]",1799,1536,61121,10.68
"[7, 257, 1799, 1536, 62273, 49340, 1217]",1799,1536,62273,10.68
"[7, 257, 1799, 1536, 63809, 50557, 1217]",1799,1536,63809,10.68
"[7, 257, 1799, 1536, 64577, 18877, 449]",1799,1536,64577,10.68
"[7, 257, 1799, 1536, 241, 83, 529]",1799,1536,241,6.45
"[7, 257, 1799, 1536, 337, 95, 433]",1799,1536,337,6.45
"[7, 257, 1799, 1536, 433, 95, 337]",1799,1536,433,6.45
"[7, 257, 1799, 1536, 1009, 852, 1297]",1799,1536,1009,6.45
"[7, 257, 1799, 1536, 1201, 864, 1105]",1799,1536,1201,6.45
"[7, 257, 1799, 1536, 1297, 852, 1009]",1799,1536,1297,6.45
"[7, 257, 1799, 1536, 1489, 792, 817]",1799,1536,1489,6.45
"[7, 257, 1799, 1536, 1777, 612, 529]",1799,1536,1777,6.45
"[7, 257, 1799, 1536, 1873, 528, 433]",1799,1536,1873,6.45
"[7, 257, 1799, 1536, 2161, 204, 145]",1799,1536,2161,6.45
"[7, 257, 1799, 1536, 2833, 1861, 1009]",1799,1536,2833,6.45
"[7, 257, 1799, 1536, 3121, 1465, 721]",1799,1536,3121,6.45
"[7, 257, 1799, 1536, 3217, 1309, 625]",1799,1536,3217,6.45
"[7, 257, 1799, 1536, 3313, 1141, 529]",1799,1536,3313,6.45
"[7, 257, 1799, 1536, 3697, 349, 145]",1799,1536,3697,6.45
"[7, 257, 1799, 1536, 3793, 121, 49]",1799,1536,3793,6.45
"[7, 257, 1799, 1536, 3889, 3770, 1489]",1799,1536,3889,6.45
"[7, 257, 1799, 1536, 4177, 3266, 1201]",1799,1536,4177,6.45
"[7, 257, 1799, 1536, 4273, 3074, 1105]",1799,1536,4273,6.45
"[7, 257, 1799, 1536, 4561, 2426, 817]",1799,1536,4561,6.45
"[7, 257, 1799, 1536, 4657, 2186, 721]",1799,1536,4657,6.45
"[7, 257, 1799, 1536, 5233, 494, 145]",1799,1536,5233,6.45
"[7, 257, 1799, 1536, 5521, 5007, 1393]",1799,1536,5521,6.45
"[7, 257, 1799, 1536, 6481, 1827, 433]",1799,1536,6481,6.45
"[7, 257, 1799, 1536, 6577, 1443, 337]",1799,1536,6577,6.45
"[7, 257, 1799, 1536, 6673, 1047, 241]",1799,1536,6673,6.45
"[7, 257, 1799, 1536, 6961, 6748, 1489]",1799,1536,6961,6.45
"[7, 257, 1799, 1536, 7057, 6400, 1393]",1799,1536,7057,6.45
"[7, 257, 1799, 1536, 7537, 4480, 913]",1799,1536,7537,6.45
"[7, 257, 1799, 1536, 8017, 2260, 433]",1799,1536,8017,6.45
"[7, 257, 1799, 1536, 8209, 1288, 241]",1799,1536,8209,6.45
"[7, 257, 1799, 1536, 8689, 7337, 1297]",1799,1536,8689,6.45
"[7, 257, 1799, 1536, 9649, 2117, 337]",1799,1536,9649,6.45
"[7, 257, 1799, 1536, 10321, 8070, 1201]",1799,1536,10321,6.45
"[7, 257, 1799, 1536, 10513, 6906, 1009]",1799,1536,10513,6.45
"[7, 257, 1799, 1536, 10993, 3786, 529]",1799,1536,10993,6.45
"[7, 257, 1799, 1536, 11953, 8599, 1105]",1799,1536,11953,6.45
