"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[193, 257, 49601, 49152, 43201, 37633, 42817]",49601,49152,43201,25.29
"[193, 257, 49601, 49152, 43969, 37615, 42049]",49601,49152,43969,25.29
"[193, 257, 49601, 49152, 45121, 37543, 40897]",49601,49152,45121,25.29
"[193, 257, 49601, 49152, 46273, 37417, 39745]",49601,49152,46273,25.29
"[193, 257, 49601, 49152, 47041, 37303, 38977]",49601,49152,47041,25.29
"[193, 257, 49601, 49152, 47809, 37165, 38209]",49601,49152,47809,25.29
"[193, 257, 49601, 49152, 48193, 37087, 37825]",49601,49152,48193,25.29
"[193, 257, 49601, 49152, 50497, 36493, 35521]",49601,49152,50497,25.29
"[193, 257, 49601, 49152, 53569, 35365, 32449]",49601,49152,53569,25.29
"[193, 257, 49601, 49152, 54721, 34843, 31297]",49601,49152,54721,25.29
"[193, 257, 49601, 49152, 57793, 33187, 28225]",49601,49152,57793,25.29
"[193, 257, 49601, 49152, 62017, 30283, 24001]",49601,49152,62017,25.29
"[193, 257, 49601, 49152, 62401, 29983, 23617]",49601,49152,62401,25.29
"[193, 257, 49601, 49152, 65089, 27715, 20929]",49601,49152,65089,25.29
"[193, 257, 49601, 49152, 641, 419, 32129]",49601,49152,641,16.9
"[193, 257, 49601, 49152, 1409, 899, 31361]",49601,49152,1409,16.9
"[193, 257, 49601, 49152, 4481, 2579, 28289]",49601,49152,4481,16.9
"[193, 257, 49601, 49152, 9857, 4595, 22913]",49601,49152,9857,16.9
"[193, 257, 49601, 49152, 11393, 4955, 21377]",49601,49152,11393,16.9
"[193, 257, 49601, 49152, 12161, 5099, 20609]",49601,49152,12161,16.9
"[193, 257, 49601, 49152, 13697, 5315, 19073]",49601,49152,13697,16.9
"[193, 257, 49601, 49152, 15233, 5435, 17537]",49601,49152,15233,16.9
"[193, 257, 49601, 49152, 16001, 5459, 16769]",49601,49152,16001,16.9
"[193, 257, 49601, 49152, 19073, 5315, 13697]",49601,49152,19073,16.9
"[193, 257, 49601, 49152, 19841, 5219, 12929]",49601,49152,19841,16.9
"[193, 257, 49601, 49152, 21377, 4955, 11393]",49601,49152,21377,16.9
"[193, 257, 49601, 49152, 28289, 2579, 4481]",49601,49152,28289,16.9
"[193, 257, 49601, 49152, 30593, 1355, 2177]",49601,49152,30593,16.9
"[193, 257, 49601, 49152, 35201, 33460, 46721]",49601,49152,35201,16.9
"[193, 257, 49601, 49152, 35969, 33628, 45953]",49601,49152,35969,16.9
"[193, 257, 49601, 49152, 38273, 33988, 43649]",49601,49152,38273,16.9
"[193, 257, 49601, 49152, 39041, 34060, 42881]",49601,49152,39041,16.9
"[193, 257, 49601, 49152, 40577, 34132, 41345]",49601,49152,40577,16.9
"[193, 257, 49601, 49152, 43649, 33988, 38273]",49601,49152,43649,16.9
"[193, 257, 49601, 49152, 44417, 33892, 37505]",49601,49152,44417,16.9
"[193, 257, 49601, 49152, 45953, 33628, 35969]",49601,49152,45953,16.9
"[193, 257, 49601, 49152, 51329, 31948, 30593]",49601,49152,51329,16.9
"[193, 257, 49601, 49152, 53633, 30868, 28289]",49601,49152,53633,16.9
"[193, 257, 49601, 49152, 54401, 30460, 27521]",49601,49152,54401,16.9
"[193, 257, 49601, 49152, 59009, 27508, 22913]",49601,49152,59009,16.9
"[193, 257, 49601, 49152, 62081, 25060, 19841]",49601,49152,62081,16.9
"[193, 257, 49601, 49152, 63617, 23692, 18305]",49601,49152,63617,16.9
"[193, 257, 49601, 49152, 449, 183, 20033]",49601,49152,449,8.51
"[193, 257, 49601, 49152, 1217, 477, 19265]",49601,49152,1217,8.51
"[193, 257, 49601, 49152, 1601, 615, 18881]",49601,49152,1601,8.51
"[193, 257, 49601, 49152, 2753, 993, 17729]",49601,49152,2753,8.51
"[193, 257, 49601, 49152, 3137, 1107, 17345]",49601,49152,3137,8.51
"[193, 257, 49601, 49152, 4289, 1413, 16193]",49601,49152,4289,8.51
"[193, 257, 49601, 49152, 4673, 1503, 15809]",49601,49152,4673,8.51
"[193, 257, 49601, 49152, 5441, 1665, 15041]",49601,49152,5441,8.51
"[193, 257, 49601, 49152, 6977, 1917, 13505]",49601,49152,6977,8.51
"[193, 257, 49601, 49152, 8513, 2073, 11969]",49601,49152,8513,8.51
"[193, 257, 49601, 49152, 9281, 2115, 11201]",49601,49152,9281,8.51
"[193, 257, 49601, 49152, 10433, 2133, 10049]",49601,49152,10433,8.51
"[193, 257, 49601, 49152, 11969, 2073, 8513]",49601,49152,11969,8.51
"[193, 257, 49601, 49152, 13121, 1965, 7361]",49601,49152,13121,8.51
"[193, 257, 49601, 49152, 14657, 1737, 5825]",49601,49152,14657,8.51
"[193, 257, 49601, 49152, 15809, 1503, 4673]",49601,49152,15809,8.51
"[193, 257, 49601, 49152, 16193, 1413, 4289]",49601,49152,16193,8.51
"[193, 257, 49601, 49152, 17729, 993, 2753]",49601,49152,17729,8.51
"[193, 257, 49601, 49152, 21569, 21092, 48065]",49601,49152,21569,8.51
"[193, 257, 49601, 49152, 22721, 21686, 46913]",49601,49152,22721,8.51
"[193, 257, 49601, 49152, 23873, 22226, 45761]",49601,49152,23873,8.51
"[193, 257, 49601, 49152, 25409, 22862, 44225]",49601,49152,25409,8.51
"[193, 257, 49601, 49152, 25793, 23006, 43841]",49601,49152,25793,8.51
"[193, 257, 49601, 49152, 26177, 23144, 43457]",49601,49152,26177,8.51
"[193, 257, 49601, 49152, 26561, 23276, 43073]",49601,49152,26561,8.51
"[193, 257, 49601, 49152, 27329, 23522, 42305]",49601,49152,27329,8.51
"[193, 257, 49601, 49152, 28097, 23744, 41537]",49601,49152,28097,8.51
"[193, 257, 49601, 49152, 29633, 24116, 40001]",49601,49152,29633,8.51
"[193, 257, 49601, 49152, 32321, 24536, 37313]",49601,49152,32321,8.51
"[193, 257, 49601, 49152, 33857, 24644, 35777]",49601,49152,33857,8.51
"[193, 257, 49601, 49152, 35393, 24656, 34241]",49601,49152,35393,8.51
"[193, 257, 49601, 49152, 36161, 24626, 33473]",49601,49152,36161,8.51
"[193, 257, 49601, 49152, 36929, 24572, 32705]",49601,49152,36929,8.51
"[193, 257, 49601, 49152, 37313, 24536, 32321]",49601,49152,37313,8.51
"[193, 257, 49601, 49152, 39233, 24266, 30401]",49601,49152,39233,8.51
"[193, 257, 49601, 49152, 42689, 23402, 26945]",49601,49152,42689,8.51
"[193, 257, 49601, 49152, 43457, 23144, 26177]",49601,49152,43457,8.51
"[193, 257, 49601, 49152, 45377, 22394, 24257]",49601,49152,45377,8.51
"[193, 257, 49601, 49152, 47297, 21494, 22337]",49601,49152,47297,8.51
"[193, 257, 49601, 49152, 47681, 21296, 21953]",49601,49152,47681,8.51
"[193, 257, 49601, 49152, 48449, 20882, 21185]",49601,49152,48449,8.51
"[193, 257, 49601, 49152, 50753, 19496, 18881]",49601,49152,50753,8.51
"[193, 257, 49601, 49152, 51137, 19244, 18497]",49601,49152,51137,8.51
"[193, 257, 49601, 49152, 51521, 18986, 18113]",49601,49152,51521,8.51
"[193, 257, 49601, 49152, 52289, 18452, 17345]",49601,49152,52289,8.51
"[193, 257, 49601, 49152, 52673, 18176, 16961]",49601,49152,52673,8.51
"[193, 257, 49601, 49152, 53441, 17606, 16193]",49601,49152,53441,8.51
"[193, 257, 49601, 49152, 56897, 14744, 12737]",49601,49152,56897,8.51
"[193, 257, 49601, 49152, 58049, 13682, 11585]",49601,49152,58049,8.51
"[193, 257, 49601, 49152, 60353, 11396, 9281]",49601,49152,60353,8.51
"[193, 257, 49601, 49152, 60737, 10994, 8897]",49601,49152,60737,8.51
"[193, 257, 49601, 49152, 61121, 10586, 8513]",49601,49152,61121,8.51
"[193, 257, 49601, 49152, 62273, 9326, 7361]",49601,49152,62273,8.51
"[193, 257, 49601, 49152, 63809, 7562, 5825]",49601,49152,63809,8.51
"[193, 257, 49601, 49152, 64577, 6644, 5057]",49601,49152,64577,8.51
"[193, 257, 49601, 49152, 97, 18, 9121]",49601,49152,97,6.45
"[193, 257, 49601, 49152, 673, 117, 8545]",49601,49152,673,6.45
"[193, 257, 49601, 49152, 1249, 827, 32545]",49601,49152,1249,6.45
"[193, 257, 49601, 49152, 2017, 1304, 31777]",49601,49152,2017,6.45
"[193, 257, 49601, 49152, 2593, 1646, 31201]",49601,49152,2593,6.45
"[193, 257, 49601, 49152, 3169, 390, 6049]",49601,49152,3169,6.45
"[193, 257, 49601, 49152, 3361, 2081, 30433]",49601,49152,3361,6.45
"[193, 257, 49601, 49152, 4129, 2492, 29665]",49601,49152,4129,6.45
"[193, 257, 49601, 49152, 4513, 432, 4705]",49601,49152,4513,6.45
"[193, 257, 49601, 49152, 5281, 423, 3937]",49601,49152,5281,6.45
"[193, 257, 49601, 49152, 5857, 3329, 27937]",49601,49152,5857,6.45
"[193, 257, 49601, 49152, 7393, 3971, 26401]",49601,49152,7393,6.45
"[193, 257, 49601, 49152, 8161, 4256, 25633]",49601,49152,8161,6.45
"[193, 257, 49601, 49152, 8353, 147, 865]",49601,49152,8353,6.45
"[193, 257, 49601, 49152, 8737, 4454, 25057]",49601,49152,8737,6.45
"[193, 257, 49601, 49152, 8929, 4517, 24865]",49601,49152,8929,6.45
"[193, 257, 49601, 49152, 9697, 4754, 24097]",49601,49152,9697,6.45
"[193, 257, 49601, 49152, 10273, 4916, 23521]",49601,49152,10273,6.45
"[193, 257, 49601, 49152, 10657, 10345, 47713]",49601,49152,10657,6.45
"[193, 257, 49601, 49152, 11617, 11050, 46753]",49601,49152,11617,6.45
"[193, 257, 49601, 49152, 12577, 5429, 21217]",49601,49152,12577,6.45
"[193, 257, 49601, 49152, 13537, 5579, 20257]",49601,49152,13537,6.45
"[193, 257, 49601, 49152, 13729, 12469, 44641]",49601,49152,13729,6.45
"[193, 257, 49601, 49152, 13921, 12589, 44449]",49601,49152,13921,6.45
"[193, 257, 49601, 49152, 15073, 5741, 18721]",49601,49152,15073,6.45
"[193, 257, 49601, 49152, 15649, 5777, 18145]",49601,49152,15649,6.45
"[193, 257, 49601, 49152, 16033, 13810, 42337]",49601,49152,16033,6.45
"[193, 257, 49601, 49152, 16417, 5804, 17377]",49601,49152,16417,6.45
"[193, 257, 49601, 49152, 16993, 14305, 41377]",49601,49152,16993,6.45
"[193, 257, 49601, 49152, 17377, 5804, 16417]",49601,49152,17377,6.45
"[193, 257, 49601, 49152, 17569, 14584, 40801]",49601,49152,17569,6.45
"[193, 257, 49601, 49152, 17761, 14674, 40609]",49601,49152,17761,6.45
"[193, 257, 49601, 49152, 18913, 5726, 14881]",49601,49152,18913,6.45
"[193, 257, 49601, 49152, 19489, 5672, 14305]",49601,49152,19489,6.45
"[193, 257, 49601, 49152, 19681, 5651, 14113]",49601,49152,19681,6.45
"[193, 257, 49601, 49152, 20641, 15844, 37729]",49601,49152,20641,6.45
"[193, 257, 49601, 49152, 21601, 16159, 36769]",49601,49152,21601,6.45
"[193, 257, 49601, 49152, 22369, 16384, 36001]",49601,49152,22369,6.45
"[193, 257, 49601, 49152, 24097, 4754, 9697]",49601,49152,24097,6.45
"[193, 257, 49601, 49152, 24481, 16879, 33889]",49601,49152,24481,6.45
"[193, 257, 49601, 49152, 25057, 4454, 8737]",49601,49152,25057,6.45
"[193, 257, 49601, 49152, 25633, 4256, 8161]",49601,49152,25633,6.45
"[193, 257, 49601, 49152, 26017, 17125, 32353]",49601,49152,26017,6.45
"[193, 257, 49601, 49152, 26209, 17149, 32161]",49601,49152,26209,6.45
"[193, 257, 49601, 49152, 27361, 3581, 6433]",49601,49152,27361,6.45
"[193, 257, 49601, 49152, 28513, 17320, 29857]",49601,49152,28513,6.45
"[193, 257, 49601, 49152, 29473, 2591, 4321]",49601,49152,29473,6.45
"[193, 257, 49601, 49152, 30241, 2186, 3553]",49601,49152,30241,6.45
"[193, 257, 49601, 49152, 30817, 17275, 27553]",49601,49152,30817,6.45
"[193, 257, 49601, 49152, 31393, 17230, 26977]",49601,49152,31393,6.45
"[193, 257, 49601, 49152, 32353, 17125, 26017]",49601,49152,32353,6.45
"[193, 257, 49601, 49152, 33889, 16879, 24481]",49601,49152,33889,6.45
"[193, 257, 49601, 49152, 34273, 33939, 48673]",49601,49152,34273,6.45
"[193, 257, 49601, 49152, 34849, 34101, 48097]",49601,49152,34849,6.45
"[193, 257, 49601, 49152, 35617, 34296, 47329]",49601,49152,35617,6.45
"[193, 257, 49601, 49152, 35809, 34341, 47137]",49601,49152,35809,6.45
"[193, 257, 49601, 49152, 37537, 15910, 20833]",49601,49152,37537,6.45
"[193, 257, 49601, 49152, 38113, 34764, 44833]",49601,49152,38113,6.45
"[193, 257, 49601, 49152, 39841, 15019, 18529]",49601,49152,39841,6.45
"[193, 257, 49601, 49152, 40609, 14674, 17761]",49601,49152,40609,6.45
"[193, 257, 49601, 49152, 40801, 14584, 17569]",49601,49152,40801,6.45
"[193, 257, 49601, 49152, 40993, 34989, 41953]",49601,49152,40993,6.45
"[193, 257, 49601, 49152, 41761, 34992, 41185]",49601,49152,41761,6.45
"[193, 257, 49601, 49152, 41953, 34989, 40993]",49601,49152,41953,6.45
"[193, 257, 49601, 49152, 42337, 13810, 16033]",49601,49152,42337,6.45
"[193, 257, 49601, 49152, 44257, 34836, 38689]",49601,49152,44257,6.45
"[193, 257, 49601, 49152, 44449, 12589, 13921]",49601,49152,44449,6.45
"[193, 257, 49601, 49152, 44641, 12469, 13729]",49601,49152,44641,6.45
"[193, 257, 49601, 49152, 47137, 34341, 35809]",49601,49152,47137,6.45
"[193, 257, 49601, 49152, 47521, 10489, 10849]",49601,49152,47521,6.45
"[193, 257, 49601, 49152, 47713, 10345, 10657]",49601,49152,47713,6.45
"[193, 257, 49601, 49152, 48481, 9754, 9889]",49601,49152,48481,6.45
"[193, 257, 49601, 49152, 48673, 33939, 34273]",49601,49152,48673,6.45
"[193, 257, 49601, 49152, 49057, 9295, 9313]",49601,49152,49057,6.45
"[193, 257, 49601, 49152, 49633, 33639, 33313]",49601,49152,49633,6.45
"[193, 257, 49601, 49152, 50593, 8005, 7777]",49601,49152,50593,6.45
"[193, 257, 49601, 49152, 51169, 33081, 31777]",49601,49152,51169,6.45
"[193, 257, 49601, 49152, 51361, 7324, 7009]",49601,49152,51361,6.45
"[193, 257, 49601, 49152, 52321, 6439, 6049]",49601,49152,52321,6.45
"[193, 257, 49601, 49152, 53089, 5704, 5281]",49601,49152,53089,6.45
"[193, 257, 49601, 49152, 53281, 32157, 29665]",49601,49152,53281,6.45
"[193, 257, 49601, 49152, 53857, 4945, 4513]",49601,49152,53857,6.45
"[193, 257, 49601, 49152, 54049, 31776, 28897]",49601,49152,54049,6.45
"[193, 257, 49601, 49152, 55009, 31266, 27937]",49601,49152,55009,6.45
"[193, 257, 49601, 49152, 55201, 3559, 3169]",49601,49152,55201,6.45
"[193, 257, 49601, 49152, 56737, 1885, 1633]",49601,49152,56737,6.45
"[193, 257, 49601, 49152, 56929, 1669, 1441]",49601,49152,56929,6.45
"[193, 257, 49601, 49152, 57697, 790, 673]",49601,49152,57697,6.45
"[193, 257, 49601, 49152, 58657, 28986, 24289]",49601,49152,58657,6.45
"[193, 257, 49601, 49152, 59233, 58193, 48289]",49601,49152,59233,6.45
"[193, 257, 49601, 49152, 59617, 28296, 23329]",49601,49152,59617,6.45
"[193, 257, 49601, 49152, 59809, 58058, 47713]",49601,49152,59809,6.45
"[193, 257, 49601, 49152, 60961, 27267, 21985]",49601,49152,60961,6.45
"[193, 257, 49601, 49152, 61153, 27114, 21793]",49601,49152,61153,6.45
"[193, 257, 49601, 49152, 61729, 26646, 21217]",49601,49152,61729,6.45
"[193, 257, 49601, 49152, 62497, 26001, 20449]",49601,49152,62497,6.45
"[193, 257, 49601, 49152, 63073, 57038, 44449]",49601,49152,63073,6.45
"[193, 257, 49601, 49152, 63649, 56813, 43873]",49601,49152,63649,6.45
"[193, 257, 49601, 49152, 63841, 56735, 43681]",49601,49152,63841,6.45
"[193, 257, 49601, 49152, 64033, 24639, 18913]",49601,49152,64033,6.45
"[193, 257, 49601, 49152, 64609, 56408, 42913]",49601,49152,64609,6.45
"[193, 257, 49601, 49152, 353, 299, 41633]",49601,49152,353,2.19
"[193, 257, 49601, 49152, 929, 776, 41057]",49601,49152,929,2.19
"[193, 257, 49601, 49152, 1697, 1391, 40289]",49601,49152,1697,2.19
"[193, 257, 49601, 49152, 1889, 1541, 40097]",49601,49152,1889,2.19
"[193, 257, 49601, 49152, 2081, 649, 15329]",49601,49152,2081,2.19
"[193, 257, 49601, 49152, 2273, 700, 15137]",49601,49152,2273,2.19
"[193, 257, 49601, 49152, 2657, 2126, 39329]",49601,49152,2657,2.19
"[193, 257, 49601, 49152, 3041, 889, 14369]",49601,49152,3041,2.19
"[193, 257, 49601, 49152, 3617, 1015, 13793]",49601,49152,3617,2.19
"[193, 257, 49601, 49152, 4001, 3092, 37985]",49601,49152,4001,2.19
"[193, 257, 49601, 49152, 5153, 1285, 12257]",49601,49152,5153,2.19
"[193, 257, 49601, 49152, 6113, 1405, 11297]",49601,49152,6113,2.19
"[193, 257, 49601, 49152, 6689, 1459, 10721]",49601,49152,6689,2.19
"[193, 257, 49601, 49152, 7457, 1510, 9953]",49601,49152,7457,2.19
"[193, 257, 49601, 49152, 7649, 1519, 9761]",49601,49152,7649,2.19
"[193, 257, 49601, 49152, 7841, 5447, 34145]",49601,49152,7841,2.19
"[193, 257, 49601, 49152, 8609, 5846, 33377]",49601,49152,8609,2.19
"[193, 257, 49601, 49152, 9377, 6221, 32609]",49601,49152,9377,2.19
"[193, 257, 49601, 49152, 10337, 6656, 31649]",49601,49152,10337,2.19
"[193, 257, 49601, 49152, 10529, 1474, 6881]",49601,49152,10529,2.19
"[193, 257, 49601, 49152, 11489, 1384, 5921]",49601,49152,11489,2.19
"[193, 257, 49601, 49152, 11681, 7202, 30305]",49601,49152,11681,2.19
"[193, 257, 49601, 49152, 12641, 7547, 29345]",49601,49152,12641,2.19
"[193, 257, 49601, 49152, 13217, 7736, 28769]",49601,49152,13217,2.19
"[193, 257, 49601, 49152, 14177, 8021, 27809]",49601,49152,14177,2.19
"[193, 257, 49601, 49152, 14369, 889, 3041]",49601,49152,14369,2.19
"[193, 257, 49601, 49152, 14561, 844, 2849]",49601,49152,14561,2.19
"[193, 257, 49601, 49152, 14753, 8174, 27233]",49601,49152,14753,2.19
"[193, 257, 49601, 49152, 15137, 700, 2273]",49601,49152,15137,2.19
"[193, 257, 49601, 49152, 15329, 649, 2081]",49601,49152,15329,2.19
"[193, 257, 49601, 49152, 16097, 430, 1313]",49601,49152,16097,2.19
"[193, 257, 49601, 49152, 16481, 8552, 25505]",49601,49152,16481,2.19
