"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[5, 61, 305, 240, 16921, 8531, 121]",305,240,16921,99.34
"[5, 61, 305, 240, 16981, 4316, 61]",305,240,16981,99.34
"[5, 61, 305, 240, 17041, 71, 1]",305,240,17041,99.34
"[5, 61, 305, 240, 17341, 13078, 181]",305,240,17341,99.34
"[5, 61, 305, 240, 17401, 8773, 121]",305,240,17401,99.34
"[5, 61, 305, 240, 17581, 13259, 181]",305,240,17581,99.34
"[5, 61, 305, 240, 17761, 74, 1]",305,240,17761,99.34
"[5, 61, 305, 240, 17881, 9015, 121]",305,240,17881,99.34
"[5, 61, 305, 240, 18061, 13621, 181]",305,240,18061,99.34
"[5, 61, 305, 240, 18121, 9136, 121]",305,240,18121,99.34
"[5, 61, 305, 240, 18181, 4621, 61]",305,240,18181,99.34
"[5, 61, 305, 240, 18301, 13802, 181]",305,240,18301,99.34
"[5, 61, 305, 240, 18481, 77, 1]",305,240,18481,99.34
"[5, 61, 305, 240, 18541, 13983, 181]",305,240,18541,99.34
"[5, 61, 305, 240, 18661, 4743, 61]",305,240,18661,99.34
"[5, 61, 305, 240, 19081, 9620, 121]",305,240,19081,99.34
"[5, 61, 305, 240, 19141, 4865, 61]",305,240,19141,99.34
"[5, 61, 305, 240, 19381, 4926, 61]",305,240,19381,99.34
"[5, 61, 305, 240, 19441, 81, 1]",305,240,19441,99.34
"[5, 61, 305, 240, 19501, 14707, 181]",305,240,19501,99.34
"[5, 61, 305, 240, 19681, 82, 1]",305,240,19681,99.34
"[5, 61, 305, 240, 19801, 9983, 121]",305,240,19801,99.34
"[5, 61, 305, 240, 19861, 5048, 61]",305,240,19861,99.34
"[5, 61, 305, 240, 20101, 5109, 61]",305,240,20101,99.34
"[5, 61, 305, 240, 20161, 84, 1]",305,240,20161,99.34
"[5, 61, 305, 240, 20341, 5170, 61]",305,240,20341,99.34
"[5, 61, 305, 240, 20521, 10346, 121]",305,240,20521,99.34
"[5, 61, 305, 240, 20641, 86, 1]",305,240,20641,99.34
"[5, 61, 305, 240, 21001, 10588, 121]",305,240,21001,99.34
"[5, 61, 305, 240, 21061, 5353, 61]",305,240,21061,99.34
"[5, 61, 305, 240, 21121, 88, 1]",305,240,21121,99.34
"[5, 61, 305, 240, 21481, 10830, 121]",305,240,21481,99.34
"[5, 61, 305, 240, 21601, 90, 1]",305,240,21601,99.34
"[5, 61, 305, 240, 21661, 16336, 181]",305,240,21661,99.34
"[5, 61, 305, 240, 21841, 91, 1]",305,240,21841,99.34
"[5, 61, 305, 240, 21961, 11072, 121]",305,240,21961,99.34
"[5, 61, 305, 240, 22381, 16879, 181]",305,240,22381,99.34
"[5, 61, 305, 240, 22441, 11314, 121]",305,240,22441,99.34
"[5, 61, 305, 240, 22501, 5719, 61]",305,240,22501,99.34
"[5, 61, 305, 240, 22621, 17060, 181]",305,240,22621,99.34
"[5, 61, 305, 240, 22741, 5780, 61]",305,240,22741,99.34
"[5, 61, 305, 240, 22861, 17241, 181]",305,240,22861,99.34
"[5, 61, 305, 240, 22921, 11556, 121]",305,240,22921,99.34
"[5, 61, 305, 240, 23041, 96, 1]",305,240,23041,99.34
"[5, 61, 305, 240, 23581, 17784, 181]",305,240,23581,99.34
"[5, 61, 305, 240, 23761, 99, 1]",305,240,23761,99.34
"[5, 61, 305, 240, 24001, 100, 1]",305,240,24001,99.34
"[5, 61, 305, 240, 24061, 18146, 181]",305,240,24061,99.34
"[5, 61, 305, 240, 24121, 12161, 121]",305,240,24121,99.34
"[5, 61, 305, 240, 24181, 6146, 61]",305,240,24181,99.34
"[5, 61, 305, 240, 24421, 6207, 61]",305,240,24421,99.34
"[5, 61, 305, 240, 24481, 102, 1]",305,240,24481,99.34
"[5, 61, 305, 240, 24781, 18689, 181]",305,240,24781,99.34
"[5, 61, 305, 240, 24841, 12524, 121]",305,240,24841,99.34
"[5, 61, 305, 240, 25261, 19051, 181]",305,240,25261,99.34
"[5, 61, 305, 240, 25321, 12766, 121]",305,240,25321,99.34
"[5, 61, 305, 240, 25561, 12887, 121]",305,240,25561,99.34
"[5, 61, 305, 240, 25621, 6512, 61]",305,240,25621,99.34
"[5, 61, 305, 240, 25741, 19413, 181]",305,240,25741,99.34
"[5, 61, 305, 240, 25801, 13008, 121]",305,240,25801,99.34
"[5, 61, 305, 240, 25981, 19594, 181]",305,240,25981,99.34
"[5, 61, 305, 240, 26041, 13129, 121]",305,240,26041,99.34
"[5, 61, 305, 240, 26161, 109, 1]",305,240,26161,99.34
"[5, 61, 305, 240, 26641, 111, 1]",305,240,26641,99.34
"[5, 61, 305, 240, 26701, 20137, 181]",305,240,26701,99.34
"[5, 61, 305, 240, 26821, 6817, 61]",305,240,26821,99.34
"[5, 61, 305, 240, 26881, 112, 1]",305,240,26881,99.34
"[5, 61, 305, 240, 27061, 6878, 61]",305,240,27061,99.34
"[5, 61, 305, 240, 27241, 13734, 121]",305,240,27241,99.34
"[5, 61, 305, 240, 27361, 114, 1]",305,240,27361,99.34
"[5, 61, 305, 240, 27481, 13855, 121]",305,240,27481,99.34
"[5, 61, 305, 240, 27541, 7000, 61]",305,240,27541,99.34
"[5, 61, 305, 240, 27901, 21042, 181]",305,240,27901,99.34
"[5, 61, 305, 240, 27961, 14097, 121]",305,240,27961,99.34
"[5, 61, 305, 240, 28081, 117, 1]",305,240,28081,99.34
"[5, 61, 305, 240, 28201, 14218, 121]",305,240,28201,99.34
"[5, 61, 305, 240, 28621, 21585, 181]",305,240,28621,99.34
"[5, 61, 305, 240, 28921, 14581, 121]",305,240,28921,99.34
"[5, 61, 305, 240, 29101, 21947, 181]",305,240,29101,99.34
"[5, 61, 305, 240, 29221, 7427, 61]",305,240,29221,99.34
"[5, 61, 305, 240, 29401, 14823, 121]",305,240,29401,99.34
"[5, 61, 305, 240, 29581, 22309, 181]",305,240,29581,99.34
"[5, 61, 305, 240, 29641, 14944, 121]",305,240,29641,99.34
"[5, 61, 305, 240, 29761, 124, 1]",305,240,29761,99.34
"[5, 61, 305, 240, 29881, 15065, 121]",305,240,29881,99.34
"[5, 61, 305, 240, 30181, 7671, 61]",305,240,30181,99.34
"[5, 61, 305, 240, 30241, 126, 1]",305,240,30241,99.34
"[5, 61, 305, 240, 30661, 7793, 61]",305,240,30661,99.34
"[5, 61, 305, 240, 30781, 23214, 181]",305,240,30781,99.34
"[5, 61, 305, 240, 30841, 15549, 121]",305,240,30841,99.34
"[5, 61, 305, 240, 31081, 15670, 121]",305,240,31081,99.34
"[5, 61, 305, 240, 31321, 15791, 121]",305,240,31321,99.34
"[5, 61, 305, 240, 31741, 23938, 181]",305,240,31741,99.34
"[5, 61, 305, 240, 31981, 24119, 181]",305,240,31981,99.34
"[5, 61, 305, 240, 32341, 8220, 61]",305,240,32341,99.34
"[5, 61, 305, 240, 32401, 135, 1]",305,240,32401,99.34
"[5, 61, 305, 240, 32941, 24843, 181]",305,240,32941,99.34
"[5, 61, 305, 240, 33181, 25024, 181]",305,240,33181,99.34
"[5, 61, 305, 240, 33301, 8464, 61]",305,240,33301,99.34
"[5, 61, 305, 240, 33601, 140, 1]",305,240,33601,99.34
"[5, 61, 305, 240, 33721, 17001, 121]",305,240,33721,99.34
"[5, 61, 305, 240, 33961, 17122, 121]",305,240,33961,99.34
"[5, 61, 305, 240, 34141, 25748, 181]",305,240,34141,99.34
"[5, 61, 305, 240, 34261, 8708, 61]",305,240,34261,99.34
"[5, 61, 305, 240, 34381, 25929, 181]",305,240,34381,99.34
"[5, 61, 305, 240, 34501, 8769, 61]",305,240,34501,99.34
"[5, 61, 305, 240, 34981, 8891, 61]",305,240,34981,99.34
"[5, 61, 305, 240, 35221, 8952, 61]",305,240,35221,99.34
"[5, 61, 305, 240, 35281, 147, 1]",305,240,35281,99.34
"[5, 61, 305, 240, 35401, 17848, 121]",305,240,35401,99.34
"[5, 61, 305, 240, 35461, 9013, 61]",305,240,35461,99.34
"[5, 61, 305, 240, 35521, 148, 1]",305,240,35521,99.34
"[5, 61, 305, 240, 36061, 27196, 181]",305,240,36061,99.34
"[5, 61, 305, 240, 36241, 151, 1]",305,240,36241,99.34
"[5, 61, 305, 240, 36541, 27558, 181]",305,240,36541,99.34
"[5, 61, 305, 240, 36721, 153, 1]",305,240,36721,99.34
"[5, 61, 305, 240, 36781, 27739, 181]",305,240,36781,99.34
"[5, 61, 305, 240, 36901, 9379, 61]",305,240,36901,99.34
"[5, 61, 305, 240, 37021, 27920, 181]",305,240,37021,99.34
"[5, 61, 305, 240, 37201, 155, 1]",305,240,37201,99.34
"[5, 61, 305, 240, 37321, 18816, 121]",305,240,37321,99.34
"[5, 61, 305, 240, 37441, 156, 1]",305,240,37441,99.34
"[5, 61, 305, 240, 37501, 28282, 181]",305,240,37501,99.34
"[5, 61, 305, 240, 37561, 18937, 121]",305,240,37561,99.34
"[5, 61, 305, 240, 37861, 9623, 61]",305,240,37861,99.34
"[5, 61, 305, 240, 38281, 19300, 121]",305,240,38281,99.34
"[5, 61, 305, 240, 38461, 29006, 181]",305,240,38461,99.34
"[5, 61, 305, 240, 38821, 9867, 61]",305,240,38821,99.34
"[5, 61, 305, 240, 39181, 29549, 181]",305,240,39181,99.34
"[5, 61, 305, 240, 39241, 19784, 121]",305,240,39241,99.34
"[5, 61, 305, 240, 39301, 9989, 61]",305,240,39301,99.34
"[5, 61, 305, 240, 39541, 10050, 61]",305,240,39541,99.34
"[5, 61, 305, 240, 39841, 166, 1]",305,240,39841,99.34
"[5, 61, 305, 240, 39901, 30092, 181]",305,240,39901,99.34
"[5, 61, 305, 240, 40801, 170, 1]",305,240,40801,99.34
"[5, 61, 305, 240, 41161, 20752, 121]",305,240,41161,99.34
"[5, 61, 305, 240, 41221, 10477, 61]",305,240,41221,99.34
"[5, 61, 305, 240, 41281, 172, 1]",305,240,41281,99.34
"[5, 61, 305, 240, 41341, 31178, 181]",305,240,41341,99.34
"[5, 61, 305, 240, 41521, 173, 1]",305,240,41521,99.34
"[5, 61, 305, 240, 41641, 20994, 121]",305,240,41641,99.34
"[5, 61, 305, 240, 41761, 174, 1]",305,240,41761,99.34
"[5, 61, 305, 240, 41941, 10660, 61]",305,240,41941,99.34
"[5, 61, 305, 240, 42061, 31721, 181]",305,240,42061,99.34
"[5, 61, 305, 240, 42181, 10721, 61]",305,240,42181,99.34
"[5, 61, 305, 240, 42841, 21599, 121]",305,240,42841,99.34
"[5, 61, 305, 240, 42901, 10904, 61]",305,240,42901,99.34
"[5, 61, 305, 240, 42961, 179, 1]",305,240,42961,99.34
"[5, 61, 305, 240, 43201, 180, 1]",305,240,43201,99.34
"[5, 61, 305, 240, 43261, 32626, 181]",305,240,43261,99.34
"[5, 61, 305, 240, 43321, 21841, 121]",305,240,43321,99.34
"[5, 61, 305, 240, 43441, 181, 1]",305,240,43441,99.34
"[5, 61, 305, 240, 43801, 22083, 121]",305,240,43801,99.34
"[5, 61, 305, 240, 44041, 22204, 121]",305,240,44041,99.34
"[5, 61, 305, 240, 44101, 11209, 61]",305,240,44101,99.34
"[5, 61, 305, 240, 44221, 33350, 181]",305,240,44221,99.34
"[5, 61, 305, 240, 44281, 22325, 121]",305,240,44281,99.34
"[5, 61, 305, 240, 44641, 186, 1]",305,240,44641,99.34
"[5, 61, 305, 240, 44701, 33712, 181]",305,240,44701,99.34
"[5, 61, 305, 240, 45061, 11453, 61]",305,240,45061,99.34
"[5, 61, 305, 240, 45121, 188, 1]",305,240,45121,99.34
"[5, 61, 305, 240, 45181, 34074, 181]",305,240,45181,99.34
"[5, 61, 305, 240, 45361, 189, 1]",305,240,45361,99.34
"[5, 61, 305, 240, 45481, 22930, 121]",305,240,45481,99.34
"[5, 61, 305, 240, 45541, 11575, 61]",305,240,45541,99.34
"[5, 61, 305, 240, 45841, 191, 1]",305,240,45841,99.34
"[5, 61, 305, 240, 46021, 11697, 61]",305,240,46021,99.34
"[5, 61, 305, 240, 46141, 34798, 181]",305,240,46141,99.34
"[5, 61, 305, 240, 46261, 11758, 61]",305,240,46261,99.34
"[5, 61, 305, 240, 46381, 34979, 181]",305,240,46381,99.34
"[5, 61, 305, 240, 46441, 23414, 121]",305,240,46441,99.34
"[5, 61, 305, 240, 46681, 23535, 121]",305,240,46681,99.34
"[5, 61, 305, 240, 46861, 35341, 181]",305,240,46861,99.34
"[5, 61, 305, 240, 47041, 196, 1]",305,240,47041,99.34
"[5, 61, 305, 240, 47161, 23777, 121]",305,240,47161,99.34
"[5, 61, 305, 240, 47221, 12002, 61]",305,240,47221,99.34
"[5, 61, 305, 240, 47521, 198, 1]",305,240,47521,99.34
"[5, 61, 305, 240, 47581, 35884, 181]",305,240,47581,99.34
"[5, 61, 305, 240, 47701, 12124, 61]",305,240,47701,99.34
"[5, 61, 305, 240, 47881, 24140, 121]",305,240,47881,99.34
"[5, 61, 305, 240, 48121, 24261, 121]",305,240,48121,99.34
"[5, 61, 305, 240, 48481, 202, 1]",305,240,48481,99.34
"[5, 61, 305, 240, 48541, 36608, 181]",305,240,48541,99.34
"[5, 61, 305, 240, 48661, 12368, 61]",305,240,48661,99.34
"[5, 61, 305, 240, 48781, 36789, 181]",305,240,48781,99.34
"[5, 61, 305, 240, 49081, 24745, 121]",305,240,49081,99.34
"[5, 61, 305, 240, 49201, 205, 1]",305,240,49201,99.34
"[5, 61, 305, 240, 49261, 37151, 181]",305,240,49261,99.34
"[5, 61, 305, 240, 49681, 207, 1]",305,240,49681,99.34
"[5, 61, 305, 240, 49741, 37513, 181]",305,240,49741,99.34
"[5, 61, 305, 240, 49801, 25108, 121]",305,240,49801,99.34
"[5, 61, 305, 240, 49921, 208, 1]",305,240,49921,99.34
"[5, 61, 305, 240, 50101, 12734, 61]",305,240,50101,99.34
"[5, 61, 305, 240, 50221, 37875, 181]",305,240,50221,99.34
"[5, 61, 305, 240, 50341, 12795, 61]",305,240,50341,99.34
"[5, 61, 305, 240, 50461, 38056, 181]",305,240,50461,99.34
"[5, 61, 305, 240, 50581, 12856, 61]",305,240,50581,99.34
"[5, 61, 305, 240, 50821, 12917, 61]",305,240,50821,99.34
"[5, 61, 305, 240, 51001, 25713, 121]",305,240,51001,99.34
"[5, 61, 305, 240, 51061, 12978, 61]",305,240,51061,99.34
"[5, 61, 305, 240, 51241, 25834, 121]",305,240,51241,99.34
"[5, 61, 305, 240, 51361, 214, 1]",305,240,51361,99.34
"[5, 61, 305, 240, 51421, 38780, 181]",305,240,51421,99.34
"[5, 61, 305, 240, 51481, 25955, 121]",305,240,51481,99.34
"[5, 61, 305, 240, 51721, 26076, 121]",305,240,51721,99.34
"[5, 61, 305, 240, 52021, 13222, 61]",305,240,52021,99.34
"[5, 61, 305, 240, 52081, 217, 1]",305,240,52081,99.34
"[5, 61, 305, 240, 52201, 26318, 121]",305,240,52201,99.34
"[5, 61, 305, 240, 52321, 218, 1]",305,240,52321,99.34
"[5, 61, 305, 240, 52501, 13344, 61]",305,240,52501,99.34
"[5, 61, 305, 240, 52561, 219, 1]",305,240,52561,99.34
"[5, 61, 305, 240, 52861, 39866, 181]",305,240,52861,99.34
"[5, 61, 305, 240, 52981, 13466, 61]",305,240,52981,99.34
"[5, 61, 305, 240, 53101, 40047, 181]",305,240,53101,99.34
"[5, 61, 305, 240, 53161, 26802, 121]",305,240,53161,99.34
"[5, 61, 305, 240, 53281, 222, 1]",305,240,53281,99.34
"[5, 61, 305, 240, 53401, 26923, 121]",305,240,53401,99.34
"[5, 61, 305, 240, 53881, 27165, 121]",305,240,53881,99.34
"[5, 61, 305, 240, 54001, 225, 1]",305,240,54001,99.34
"[5, 61, 305, 240, 54121, 27286, 121]",305,240,54121,99.34
"[5, 61, 305, 240, 54181, 13771, 61]",305,240,54181,99.34
"[5, 61, 305, 240, 54361, 27407, 121]",305,240,54361,99.34
"[5, 61, 305, 240, 54421, 13832, 61]",305,240,54421,99.34
"[5, 61, 305, 240, 54541, 41133, 181]",305,240,54541,99.34
"[5, 61, 305, 240, 54601, 27528, 121]",305,240,54601,99.34
"[5, 61, 305, 240, 54721, 228, 1]",305,240,54721,99.34
"[5, 61, 305, 240, 55021, 41495, 181]",305,240,55021,99.34
"[5, 61, 305, 240, 55201, 230, 1]",305,240,55201,99.34
"[5, 61, 305, 240, 55381, 14076, 61]",305,240,55381,99.34
"[5, 61, 305, 240, 55441, 231, 1]",305,240,55441,99.34
"[5, 61, 305, 240, 55501, 41857, 181]",305,240,55501,99.34
"[5, 61, 305, 240, 55621, 14137, 61]",305,240,55621,99.34
"[5, 61, 305, 240, 55681, 232, 1]",305,240,55681,99.34
"[5, 61, 305, 240, 55921, 233, 1]",305,240,55921,99.34
"[5, 61, 305, 240, 56041, 28254, 121]",305,240,56041,99.34
"[5, 61, 305, 240, 56101, 14259, 61]",305,240,56101,99.34
"[5, 61, 305, 240, 56401, 235, 1]",305,240,56401,99.34
"[5, 61, 305, 240, 56701, 42762, 181]",305,240,56701,99.34
"[5, 61, 305, 240, 56821, 14442, 61]",305,240,56821,99.34
"[5, 61, 305, 240, 56941, 42943, 181]",305,240,56941,99.34
"[5, 61, 305, 240, 57241, 28859, 121]",305,240,57241,99.34
"[5, 61, 305, 240, 57301, 14564, 61]",305,240,57301,99.34
"[5, 61, 305, 240, 57601, 240, 1]",305,240,57601,99.34
"[5, 61, 305, 240, 57781, 14686, 61]",305,240,57781,99.34
"[5, 61, 305, 240, 57901, 43667, 181]",305,240,57901,99.34
"[5, 61, 305, 240, 58321, 243, 1]",305,240,58321,99.34
"[5, 61, 305, 240, 58441, 29464, 121]",305,240,58441,99.34
"[5, 61, 305, 240, 58741, 14930, 61]",305,240,58741,99.34
"[5, 61, 305, 240, 58921, 29706, 121]",305,240,58921,99.34
"[5, 61, 305, 240, 59221, 15052, 61]",305,240,59221,99.34
"[5, 61, 305, 240, 59281, 247, 1]",305,240,59281,99.34
"[5, 61, 305, 240, 59341, 44753, 181]",305,240,59341,99.34
"[5, 61, 305, 240, 59581, 44934, 181]",305,240,59581,99.34
"[5, 61, 305, 240, 60601, 30553, 121]",305,240,60601,99.34
"[5, 61, 305, 240, 60661, 15418, 61]",305,240,60661,99.34
"[5, 61, 305, 240, 60901, 15479, 61]",305,240,60901,99.34
"[5, 61, 305, 240, 60961, 254, 1]",305,240,60961,99.34
"[5, 61, 305, 240, 61141, 15540, 61]",305,240,61141,99.34
"[5, 61, 305, 240, 61261, 46201, 181]",305,240,61261,99.34
"[5, 61, 305, 240, 61381, 15601, 61]",305,240,61381,99.34
"[5, 61, 305, 240, 61441, 256, 1]",305,240,61441,99.34
"[5, 61, 305, 240, 61561, 31037, 121]",305,240,61561,99.34
"[5, 61, 305, 240, 61681, 257, 1]",305,240,61681,99.34
"[5, 61, 305, 240, 61861, 15723, 61]",305,240,61861,99.34
"[5, 61, 305, 240, 61981, 46744, 181]",305,240,61981,99.34
"[5, 61, 305, 240, 62401, 260, 1]",305,240,62401,99.34
"[5, 61, 305, 240, 62581, 15906, 61]",305,240,62581,99.34
"[5, 61, 305, 240, 62701, 47287, 181]",305,240,62701,99.34
"[5, 61, 305, 240, 62761, 31642, 121]",305,240,62761,99.34
"[5, 61, 305, 240, 63241, 31884, 121]",305,240,63241,99.34
"[5, 61, 305, 240, 63361, 264, 1]",305,240,63361,99.34
"[5, 61, 305, 240, 63421, 47830, 181]",305,240,63421,99.34
"[5, 61, 305, 240, 63541, 16150, 61]",305,240,63541,99.34
"[5, 61, 305, 240, 63601, 265, 1]",305,240,63601,99.34
"[5, 61, 305, 240, 63781, 16211, 61]",305,240,63781,99.34
"[5, 61, 305, 240, 63841, 266, 1]",305,240,63841,99.34
