"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[31, 61, 1891, 1800, 18541, 12989, 1261]",1891,1800,18541,99.89
"[31, 61, 1891, 1800, 18661, 11829, 1141]",1891,1800,18661,99.89
"[31, 61, 1891, 1800, 19081, 7643, 721]",1891,1800,19081,99.89
"[31, 61, 1891, 1800, 19141, 7029, 661]",1891,1800,19141,99.89
"[31, 61, 1891, 1800, 19381, 4533, 421]",1891,1800,19381,99.89
"[31, 61, 1891, 1800, 19441, 3899, 361]",1891,1800,19441,99.89
"[31, 61, 1891, 1800, 19501, 3261, 301]",1891,1800,19501,99.89
"[31, 61, 1891, 1800, 19681, 1323, 121]",1891,1800,19681,99.89
"[31, 61, 1891, 1800, 19801, 11, 1]",1891,1800,19801,99.89
"[31, 61, 1891, 1800, 19861, 19210, 1741]",1891,1800,19861,99.89
"[31, 61, 1891, 1800, 20101, 16762, 1501]",1891,1800,20101,99.89
"[31, 61, 1891, 1800, 20161, 16140, 1441]",1891,1800,20161,99.89
"[31, 61, 1891, 1800, 20341, 14250, 1261]",1891,1800,20341,99.89
"[31, 61, 1891, 1800, 20521, 12324, 1081]",1891,1800,20521,99.89
"[31, 61, 1891, 1800, 20641, 11020, 961]",1891,1800,20641,99.89
"[31, 61, 1891, 1800, 21001, 7012, 601]",1891,1800,21001,99.89
"[31, 61, 1891, 1800, 21061, 6330, 541]",1891,1800,21061,99.89
"[31, 61, 1891, 1800, 21121, 5644, 481]",1891,1800,21121,99.89
"[31, 61, 1891, 1800, 21481, 1444, 121]",1891,1800,21481,99.89
"[31, 61, 1891, 1800, 21601, 12, 1]",1891,1800,21601,99.89
"[31, 61, 1891, 1800, 21661, 20951, 1741]",1891,1800,21661,99.89
"[31, 61, 1891, 1800, 21841, 18941, 1561]",1891,1800,21841,99.89
"[31, 61, 1891, 1800, 21961, 17581, 1441]",1891,1800,21961,99.89
"[31, 61, 1891, 1800, 22381, 12695, 1021]",1891,1800,22381,99.89
"[31, 61, 1891, 1800, 22441, 11981, 961]",1891,1800,22441,99.89
"[31, 61, 1891, 1800, 22501, 11263, 901]",1891,1800,22501,99.89
"[31, 61, 1891, 1800, 22621, 9815, 781]",1891,1800,22621,99.89
"[31, 61, 1891, 1800, 22741, 8351, 661]",1891,1800,22741,99.89
"[31, 61, 1891, 1800, 22861, 6871, 541]",1891,1800,22861,99.89
"[31, 61, 1891, 1800, 22921, 6125, 481]",1891,1800,22921,99.89
"[31, 61, 1891, 1800, 23041, 4621, 361]",1891,1800,23041,99.89
"[31, 61, 1891, 1800, 23581, 21236, 1621]",1891,1800,23581,99.89
"[31, 61, 1891, 1800, 23761, 19022, 1441]",1891,1800,23761,99.89
"[31, 61, 1891, 1800, 24001, 16014, 1201]",1891,1800,24001,99.89
"[31, 61, 1891, 1800, 24061, 15252, 1141]",1891,1800,24061,99.89
"[31, 61, 1891, 1800, 24121, 14486, 1081]",1891,1800,24121,99.89
"[31, 61, 1891, 1800, 24181, 13716, 1021]",1891,1800,24181,99.89
"[31, 61, 1891, 1800, 24421, 10596, 781]",1891,1800,24421,99.89
"[31, 61, 1891, 1800, 24481, 9806, 721]",1891,1800,24481,99.89
"[31, 61, 1891, 1800, 24781, 5796, 421]",1891,1800,24781,99.89
"[31, 61, 1891, 1800, 24841, 4982, 361]",1891,1800,24841,99.89
"[31, 61, 1891, 1800, 25261, 24433, 1741]",1891,1800,25261,99.89
"[31, 61, 1891, 1800, 25321, 23647, 1681]",1891,1800,25321,99.89
"[31, 61, 1891, 1800, 25561, 20463, 1441]",1891,1800,25561,99.89
"[31, 61, 1891, 1800, 25621, 19657, 1381]",1891,1800,25621,99.89
"[31, 61, 1891, 1800, 25741, 18033, 1261]",1891,1800,25741,99.89
"[31, 61, 1891, 1800, 25801, 17215, 1201]",1891,1800,25801,99.89
"[31, 61, 1891, 1800, 25981, 14737, 1021]",1891,1800,25981,99.89
"[31, 61, 1891, 1800, 26041, 13903, 961]",1891,1800,26041,99.89
"[31, 61, 1891, 1800, 26161, 12223, 841]",1891,1800,26161,99.89
"[31, 61, 1891, 1800, 26641, 5343, 361]",1891,1800,26641,99.89
"[31, 61, 1891, 1800, 26701, 4465, 301]",1891,1800,26701,99.89
"[31, 61, 1891, 1800, 26821, 2697, 181]",1891,1800,26821,99.89
"[31, 61, 1891, 1800, 26881, 1807, 121]",1891,1800,26881,99.89
"[31, 61, 1891, 1800, 27061, 26174, 1741]",1891,1800,27061,99.89
"[31, 61, 1891, 1800, 27241, 23624, 1561]",1891,1800,27241,99.89
"[31, 61, 1891, 1800, 27361, 21904, 1441]",1891,1800,27361,99.89
"[31, 61, 1891, 1800, 27481, 20168, 1321]",1891,1800,27481,99.89
"[31, 61, 1891, 1800, 27541, 19294, 1261]",1891,1800,27541,99.89
"[31, 61, 1891, 1800, 27901, 13966, 901]",1891,1800,27901,99.89
"[31, 61, 1891, 1800, 27961, 13064, 841]",1891,1800,27961,99.89
"[31, 61, 1891, 1800, 28081, 11248, 721]",1891,1800,28081,99.89
"[31, 61, 1891, 1800, 28201, 9416, 601]",1891,1800,28201,99.89
"[31, 61, 1891, 1800, 28621, 2878, 181]",1891,1800,28621,99.89
"[31, 61, 1891, 1800, 28921, 27009, 1681]",1891,1800,28921,99.89
"[31, 61, 1891, 1800, 29101, 24267, 1501]",1891,1800,29101,99.89
"[31, 61, 1891, 1800, 29221, 22419, 1381]",1891,1800,29221,99.89
"[31, 61, 1891, 1800, 29401, 19617, 1201]",1891,1800,29401,99.89
"[31, 61, 1891, 1800, 29581, 16779, 1021]",1891,1800,29581,99.89
"[31, 61, 1891, 1800, 29641, 15825, 961]",1891,1800,29641,99.89
"[31, 61, 1891, 1800, 29761, 13905, 841]",1891,1800,29761,99.89
"[31, 61, 1891, 1800, 29881, 11969, 721]",1891,1800,29881,99.89
"[31, 61, 1891, 1800, 30181, 7059, 421]",1891,1800,30181,99.89
"[31, 61, 1891, 1800, 30241, 6065, 361]",1891,1800,30241,99.89
"[31, 61, 1891, 1800, 30661, 29656, 1741]",1891,1800,30661,99.89
"[31, 61, 1891, 1800, 30781, 27720, 1621]",1891,1800,30781,99.89
"[31, 61, 1891, 1800, 30841, 26746, 1561]",1891,1800,30841,99.89
"[31, 61, 1891, 1800, 31081, 22810, 1321]",1891,1800,31081,99.89
"[31, 61, 1891, 1800, 31321, 18810, 1081]",1891,1800,31321,99.89
"[31, 61, 1891, 1800, 31741, 11656, 661]",1891,1800,31741,99.89
"[31, 61, 1891, 1800, 31981, 7480, 421]",1891,1800,31981,99.89
"[31, 61, 1891, 1800, 32341, 1096, 61]",1891,1800,32341,99.89
"[31, 61, 1891, 1800, 32401, 18, 1]",1891,1800,32401,99.89
"[31, 61, 1891, 1800, 32941, 23077, 1261]",1891,1800,32941,99.89
"[31, 61, 1891, 1800, 33181, 18821, 1021]",1891,1800,33181,99.89
"[31, 61, 1891, 1800, 33301, 16669, 901]",1891,1800,33301,99.89
"[31, 61, 1891, 1800, 33601, 11219, 601]",1891,1800,33601,99.89
"[31, 61, 1891, 1800, 33721, 9011, 481]",1891,1800,33721,99.89
"[31, 61, 1891, 1800, 33961, 4547, 241]",1891,1800,33961,99.89
"[31, 61, 1891, 1800, 34141, 1157, 61]",1891,1800,34141,99.89
"[31, 61, 1891, 1800, 34261, 33138, 1741]",1891,1800,34261,99.89
"[31, 61, 1891, 1800, 34381, 30962, 1621]",1891,1800,34381,99.89
"[31, 61, 1891, 1800, 34501, 28770, 1501]",1891,1800,34501,99.89
"[31, 61, 1891, 1800, 34981, 19842, 1021]",1891,1800,34981,99.89
"[31, 61, 1891, 1800, 35221, 15282, 781]",1891,1800,35221,99.89
"[31, 61, 1891, 1800, 35281, 14132, 721]",1891,1800,35281,99.89
"[31, 61, 1891, 1800, 35401, 11820, 601]",1891,1800,35401,99.89
"[31, 61, 1891, 1800, 35461, 10658, 541]",1891,1800,35461,99.89
"[31, 61, 1891, 1800, 35521, 9492, 481]",1891,1800,35521,99.89
"[31, 61, 1891, 1800, 36061, 34879, 1741]",1891,1800,36061,99.89
"[31, 61, 1891, 1800, 36241, 31429, 1561]",1891,1800,36241,99.89
"[31, 61, 1891, 1800, 36541, 25599, 1261]",1891,1800,36541,99.89
"[31, 61, 1891, 1800, 36721, 22053, 1081]",1891,1800,36721,99.89
"[31, 61, 1891, 1800, 36781, 20863, 1021]",1891,1800,36781,99.89
"[31, 61, 1891, 1800, 36901, 18471, 901]",1891,1800,36901,99.89
"[31, 61, 1891, 1800, 37021, 16063, 781]",1891,1800,37021,99.89
"[31, 61, 1891, 1800, 37201, 12421, 601]",1891,1800,37201,99.89
"[31, 61, 1891, 1800, 37321, 9973, 481]",1891,1800,37321,99.89
"[31, 61, 1891, 1800, 37441, 7509, 361]",1891,1800,37441,99.89
"[31, 61, 1891, 1800, 37501, 6271, 301]",1891,1800,37501,99.89
"[31, 61, 1891, 1800, 37561, 5029, 241]",1891,1800,37561,99.89
"[31, 61, 1891, 1800, 37861, 36620, 1741]",1891,1800,37861,99.89
"[31, 61, 1891, 1800, 38281, 28094, 1321]",1891,1800,38281,99.89
"[31, 61, 1891, 1800, 38461, 24380, 1141]",1891,1800,38461,99.89
"[31, 61, 1891, 1800, 38821, 16844, 781]",1891,1800,38821,99.89
"[31, 61, 1891, 1800, 39181, 9164, 421]",1891,1800,39181,99.89
"[31, 61, 1891, 1800, 39241, 7870, 361]",1891,1800,39241,99.89
"[31, 61, 1891, 1800, 39301, 6572, 301]",1891,1800,39301,99.89
"[31, 61, 1891, 1800, 39541, 1340, 61]",1891,1800,39541,99.89
"[31, 61, 1891, 1800, 39841, 34551, 1561]",1891,1800,39841,99.89
"[31, 61, 1891, 1800, 39901, 33273, 1501]",1891,1800,39901,99.89
"[31, 61, 1891, 1800, 40801, 13623, 601]",1891,1800,40801,99.89
"[31, 61, 1891, 1800, 41161, 5511, 241]",1891,1800,41161,99.89
"[31, 61, 1891, 1800, 41221, 4145, 181]",1891,1800,41221,99.89
"[31, 61, 1891, 1800, 41281, 2775, 121]",1891,1800,41281,99.89
"[31, 61, 1891, 1800, 41341, 1401, 61]",1891,1800,41341,99.89
"[31, 61, 1891, 1800, 41521, 38776, 1681]",1891,1800,41521,99.89
"[31, 61, 1891, 1800, 41641, 36112, 1561]",1891,1800,41641,99.89
"[31, 61, 1891, 1800, 41761, 33432, 1441]",1891,1800,41761,99.89
"[31, 61, 1891, 1800, 41941, 29382, 1261]",1891,1800,41941,99.89
"[31, 61, 1891, 1800, 42061, 26662, 1141]",1891,1800,42061,99.89
"[31, 61, 1891, 1800, 42181, 23926, 1021]",1891,1800,42181,99.89
"[31, 61, 1891, 1800, 42841, 8592, 361]",1891,1800,42841,99.89
"[31, 61, 1891, 1800, 42901, 7174, 301]",1891,1800,42901,99.89
"[31, 61, 1891, 1800, 42961, 5752, 241]",1891,1800,42961,99.89
"[31, 61, 1891, 1800, 43201, 24, 1]",1891,1800,43201,99.89
"[31, 61, 1891, 1800, 43261, 41843, 1741]",1891,1800,43261,99.89
"[31, 61, 1891, 1800, 43321, 40457, 1681]",1891,1800,43321,99.89
"[31, 61, 1891, 1800, 43441, 37673, 1561]",1891,1800,43441,99.89
"[31, 61, 1891, 1800, 43801, 29225, 1201]",1891,1800,43801,99.89
"[31, 61, 1891, 1800, 44041, 23513, 961]",1891,1800,44041,99.89
"[31, 61, 1891, 1800, 44101, 22075, 901]",1891,1800,44101,99.89
"[31, 61, 1891, 1800, 44221, 19187, 781]",1891,1800,44221,99.89
"[31, 61, 1891, 1800, 44281, 17737, 721]",1891,1800,44281,99.89
"[31, 61, 1891, 1800, 44641, 8953, 361]",1891,1800,44641,99.89
"[31, 61, 1891, 1800, 44701, 7475, 301]",1891,1800,44701,99.89
"[31, 61, 1891, 1800, 45061, 43584, 1741]",1891,1800,45061,99.89
"[31, 61, 1891, 1800, 45121, 42138, 1681]",1891,1800,45121,99.89
"[31, 61, 1891, 1800, 45181, 40688, 1621]",1891,1800,45181,99.89
"[31, 61, 1891, 1800, 45361, 36314, 1441]",1891,1800,45361,99.89
"[31, 61, 1891, 1800, 45481, 33378, 1321]",1891,1800,45481,99.89
"[31, 61, 1891, 1800, 45541, 31904, 1261]",1891,1800,45541,99.89
"[31, 61, 1891, 1800, 45841, 24474, 961]",1891,1800,45841,99.89
"[31, 61, 1891, 1800, 46021, 19968, 781]",1891,1800,46021,99.89
"[31, 61, 1891, 1800, 46141, 16944, 661]",1891,1800,46141,99.89
"[31, 61, 1891, 1800, 46261, 13904, 541]",1891,1800,46261,99.89
"[31, 61, 1891, 1800, 46381, 10848, 421]",1891,1800,46381,99.89
"[31, 61, 1891, 1800, 46441, 9314, 361]",1891,1800,46441,99.89
"[31, 61, 1891, 1800, 46681, 3138, 121]",1891,1800,46681,99.89
"[31, 61, 1891, 1800, 46861, 45325, 1741]",1891,1800,46861,99.89
"[31, 61, 1891, 1800, 47041, 40795, 1561]",1891,1800,47041,99.89
"[31, 61, 1891, 1800, 47161, 37755, 1441]",1891,1800,47161,99.89
"[31, 61, 1891, 1800, 47221, 36229, 1381]",1891,1800,47221,99.89
"[31, 61, 1891, 1800, 47521, 28539, 1081]",1891,1800,47521,99.89
"[31, 61, 1891, 1800, 47581, 26989, 1021]",1891,1800,47581,99.89
"[31, 61, 1891, 1800, 47701, 23877, 901]",1891,1800,47701,99.89
"[31, 61, 1891, 1800, 47881, 19179, 721]",1891,1800,47881,99.89
"[31, 61, 1891, 1800, 48121, 12859, 481]",1891,1800,48121,99.89
"[31, 61, 1891, 1800, 48481, 3259, 121]",1891,1800,48481,99.89
"[31, 61, 1891, 1800, 48541, 1645, 61]",1891,1800,48541,99.89
"[31, 61, 1891, 1800, 48661, 47066, 1741]",1891,1800,48661,99.89
"[31, 61, 1891, 1800, 48781, 43930, 1621]",1891,1800,48781,99.89
"[31, 61, 1891, 1800, 49081, 36020, 1321]",1891,1800,49081,99.89
"[31, 61, 1891, 1800, 49201, 32828, 1201]",1891,1800,49201,99.89
"[31, 61, 1891, 1800, 49261, 31226, 1141]",1891,1800,49261,99.89
"[31, 61, 1891, 1800, 49681, 19900, 721]",1891,1800,49681,99.89
"[31, 61, 1891, 1800, 49741, 18266, 661]",1891,1800,49741,99.89
"[31, 61, 1891, 1800, 49801, 16628, 601]",1891,1800,49801,99.89
"[31, 61, 1891, 1800, 49921, 13340, 481]",1891,1800,49921,99.89
"[31, 61, 1891, 1800, 50101, 8378, 301]",1891,1800,50101,99.89
"[31, 61, 1891, 1800, 50221, 5050, 181]",1891,1800,50221,99.89
"[31, 61, 1891, 1800, 50341, 1706, 61]",1891,1800,50341,99.89
"[31, 61, 1891, 1800, 50461, 48807, 1741]",1891,1800,50461,99.89
"[31, 61, 1891, 1800, 50581, 45551, 1621]",1891,1800,50581,99.89
"[31, 61, 1891, 1800, 50821, 38991, 1381]",1891,1800,50821,99.89
"[31, 61, 1891, 1800, 51001, 34029, 1201]",1891,1800,51001,99.89
"[31, 61, 1891, 1800, 51061, 32367, 1141]",1891,1800,51061,99.89
"[31, 61, 1891, 1800, 51241, 27357, 961]",1891,1800,51241,99.89
"[31, 61, 1891, 1800, 51361, 23997, 841]",1891,1800,51361,99.89
"[31, 61, 1891, 1800, 51421, 22311, 781]",1891,1800,51421,99.89
"[31, 61, 1891, 1800, 51481, 20621, 721]",1891,1800,51481,99.89
"[31, 61, 1891, 1800, 51721, 13821, 481]",1891,1800,51721,99.89
"[31, 61, 1891, 1800, 52021, 5231, 181]",1891,1800,52021,99.89
"[31, 61, 1891, 1800, 52081, 3501, 121]",1891,1800,52081,99.89
"[31, 61, 1891, 1800, 52201, 29, 1]",1891,1800,52201,99.89
"[31, 61, 1891, 1800, 52321, 48862, 1681]",1891,1800,52321,99.89
"[31, 61, 1891, 1800, 52501, 43780, 1501]",1891,1800,52501,99.89
"[31, 61, 1891, 1800, 52561, 42078, 1441]",1891,1800,52561,99.89
"[31, 61, 1891, 1800, 52861, 33508, 1141]",1891,1800,52861,99.89
"[31, 61, 1891, 1800, 52981, 30052, 1021]",1891,1800,52981,99.89
"[31, 61, 1891, 1800, 53101, 26580, 901]",1891,1800,53101,99.89
"[31, 61, 1891, 1800, 53161, 24838, 841]",1891,1800,53161,99.89
"[31, 61, 1891, 1800, 53281, 21342, 721]",1891,1800,53281,99.89
"[31, 61, 1891, 1800, 53401, 17830, 601]",1891,1800,53401,99.89
"[31, 61, 1891, 1800, 53881, 3622, 121]",1891,1800,53881,99.89
"[31, 61, 1891, 1800, 54001, 30, 1]",1891,1800,54001,99.89
"[31, 61, 1891, 1800, 54121, 50543, 1681]",1891,1800,54121,99.89
"[31, 61, 1891, 1800, 54181, 48793, 1621]",1891,1800,54181,99.89
"[31, 61, 1891, 1800, 54361, 43519, 1441]",1891,1800,54361,99.89
"[31, 61, 1891, 1800, 54421, 41753, 1381]",1891,1800,54421,99.89
"[31, 61, 1891, 1800, 54541, 38209, 1261]",1891,1800,54541,99.89
"[31, 61, 1891, 1800, 54601, 36431, 1201]",1891,1800,54601,99.89
"[31, 61, 1891, 1800, 54721, 32863, 1081]",1891,1800,54721,99.89
"[31, 61, 1891, 1800, 55021, 23873, 781]",1891,1800,55021,99.89
"[31, 61, 1891, 1800, 55201, 18431, 601]",1891,1800,55201,99.89
"[31, 61, 1891, 1800, 55381, 12953, 421]",1891,1800,55381,99.89
"[31, 61, 1891, 1800, 55441, 11119, 361]",1891,1800,55441,99.89
"[31, 61, 1891, 1800, 55501, 9281, 301]",1891,1800,55501,99.89
